,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,0.66146004,-0.9452401399612427,False,,,,,,,,,,,,,,,
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,12.569906,-2.166203498840332,False,,,,,,,,,,,,,,,
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.512628,-0.11386823654174805,False,,,,,,,,,,,,,,,
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,2.5160956,-0.7204536199569702,False,,,,,,,,,,,,,,,
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,2.1495008,-2.608595371246338,False,,,,,,,,,,,,,,,
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.35366008,-1.451296329498291,False,,,,,,,,,,,,,,,
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,1.0166324,-0.14969301223754883,False,,,,,,,,,,,,,,,
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.65754116,-0.9739812612533569,False,,,,,,,,,,,,,,,
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,2.3161395,-2.433891534805298,False,,,,,,,,,,,,,,,
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.49669248,-0.8997150659561157,False,,,,,,,,,,,,,,,
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,4.560718,-5.4475603103637695,False,,,,,,,,,,,,,,,
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,15.999937,-10.224942207336426,False,,,,,,,,,,,,,,,
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.80421805,-2.635974168777466,False,,,,,,,,,,,,,,,
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,4.804499,-2.6781985759735107,False,,,,,,,,,,,,,,,
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,3.1241271,-6.229944229125977,False,,,,,,,,,,,,,,,
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.8785627,-0.5294638872146606,False,,,,,,,,,,,,,,,
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,1.2010587,-1.8052020072937012,False,,,,,,,,,,,,,,,
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.7007866,-2.772683620452881,False,,,,,,,,,,,,,,,
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,8.164665,-2.577519178390503,False,,,,,,,,,,,,,,,
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.5243327,-1.044708013534546,False,,,,,,,,,,,,,,,
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,5.035159,-2.305453300476074,False,,,,,,,,,,,,,,,
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.16022635,-1.2085633277893066,False,,,,,,,,,,,,,,,
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.48447496,-0.5284689664840698,False,,,,,,,,,,,,,,,
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,6.5040736,0.7949356287717819,True,0.06128663112195116,0.027403863372217403,0.129699432840109,26.79843694114045,2.84821994304657,0.609880805015564,0.09635715186595917,0.35390218948542235,0.0,0.0,0.25296749804562335,1.6739807318506055,0.2548217572801714,0.4278942581571629,5.765370175855537
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,1.374036,0.2134353518486023,True,0.1266289709110957,0.19303459234158393,0.17726199785003197,16.437930414880014,1.9455127184589704,0.19230635464191437,0.11705026030540466,0.25554887033717205,0.0,0.0,0.0683792133951413,0.5774525531421025,0.5082928230022562,0.8766475457052194,3.0029929716783466
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,0.0,-0.16227030754089355,False,,,,,,,,,,,,,,,
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.30028513,-0.3015446662902832,False,,,,,,,,,,,,,,,
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.059875753,-7.873186111450195,False,,,,,,,,,,,,,,,
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,6.357443,-0.09513974189758301,False,,,,,,,,,,,,,,,
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,1.451405,-0.9486919641494751,False,,,,,,,,,,,,,,,
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,0.6310393,-1.0295493602752686,False,,,,,,,,,,,,,,,
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,1.5809532,-1.4275059700012207,False,,,,,,,,,,,,,,,
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.26691955,-2.1381349563598633,False,,,,,,,,,,,,,,,
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.92091835,-2.704869508743286,False,,,,,,,,,,,,,,,
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.028813343,-3.3463287353515625,False,,,,,,,,,,,,,,,
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.052129388,-4.146485328674316,False,,,,,,,,,,,,,,,
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,1.3546745,-0.04343914985656738,False,,,,,,,,,,,,,,,
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,2.414823,-0.682837724685669,False,,,,,,,,,,,,,,,
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,1.5748181,-1.2815358638763428,False,,,,,,,,,,,,,,,
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.08767934,-0.6719108819961548,False,,,,,,,,,,,,,,,
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.796032,-2.010254144668579,False,,,,,,,,,,,,,,,
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,15.517354,-1.635162115097046,False,,,,,,,,,,,,,,,
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,1.6782318,-2.4948980808258057,False,,,,,,,,,,,,,,,
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.114007704,-0.3699500560760498,False,,,,,,,,,,,,,,,
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,1.4149132,-0.9645469188690186,False,,,,,,,,,,,,,,,
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,1.2780042,-0.6791903972625732,False,,,,,,,,,,,,,,,
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.116961345,-0.8632043600082397,False,,,,,,,,,,,,,,,
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,2.6431077,-0.9879331588745117,False,,,,,,,,,,,,,,,
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,0.88148516,-0.5931476354598999,False,,,,,,,,,,,,,,,
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.31719434,-0.0778583288192749,False,,,,,,,,,,,,,,,
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.7509068,-0.5473220348358154,False,,,,,,,,,,,,,,,
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.36749253,-1.385619878768921,False,,,,,,,,,,,,,,,
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,1.5875475,-5.285309314727783,False,,,,,,,,,,,,,,,
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.1199591,-1.3159513473510742,False,,,,,,,,,,,,,,,
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.021033771,-3.4945664405822754,False,,,,,,,,,,,,,,,
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.33349925,-2.1270995140075684,False,,,,,,,,,,,,,,,
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,1.4952201,-0.45430850982666016,False,,,,,,,,,,,,,,,
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.29533985,-1.3378262519836426,False,,,,,,,,,,,,,,,
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.2586112,-0.8637205362319946,False,,,,,,,,,,,,,,,
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.52434975,-1.0704360008239746,False,,,,,,,,,,,,,,,
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,0.4370953,-0.17816317081451416,False,,,,,,,,,,,,,,,
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,0.5396942,-0.05513417720794678,False,,,,,,,,,,,,,,,
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,1.5516621,0.16882455348968506,True,0.09557163548760239,0.128897760202461,0.1494358573547903,20.4978539245323,0.7462783205509186,0.1538441777229309,0.095086008310318,0.2767669649869029,0.0,0.0,0.06783521626609665,0.6029603887010502,0.3470879719945891,0.713933407774996,4.646634951623374
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.3819173,-0.25650322437286377,False,,,,,,,,,,,,,,,
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,1.3874738,-1.1342380046844482,False,,,,,,,,,,,,,,,
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,9.160577,-4.804944038391113,False,,,,,,,,,,,,,,,
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,4.8075733,-3.461973190307617,False,,,,,,,,,,,,,,,
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,2.574075,-0.13080227375030518,False,,,,,,,,,,,,,,,
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.6432788,-0.9809777736663818,False,,,,,,,,,,,,,,,
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,2.254708,-0.8704226016998291,False,,,,,,,,,,,,,,,
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.11024871,-2.613077163696289,False,,,,,,,,,,,,,,,
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,1.8203868,-9.481440544128418,False,,,,,,,,,,,,,,,
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.009669674,-5.359866619110107,False,,,,,,,,,,,,,,,
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.51174176,-0.5625177621841431,False,,,,,,,,,,,,,,,
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.22680844,0.13220268487930298,True,0.2262082030046556,2.1844109304241486,0.35056234132569614,11.886223616105436,0.10453287195414306,0.032145991921424866,0.1453033983707428,0.26510451825891257,0.0,0.0,0.21097165977965487,0.08867747112090864,0.4563188759031994,0.7417803554015592,1.9707216619464534
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.18352364,-0.1511225700378418,False,,,,,,,,,,,,,,,
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,12.652666,-0.492840051651001,False,,,,,,,,,,,,,,,
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,2.6696649,-0.01675581932067871,False,,,,,,,,,,,,,,,
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.49393862,-0.27153825759887695,False,,,,,,,,,,,,,,,
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.47716197,-0.8980340957641602,False,,,,,,,,,,,,,,,
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.08179765,-1.515101432800293,False,,,,,,,,,,,,,,,
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,1.5353109,0.1401692032814026,True,0.0756150856707808,0.3322495608264224,0.3320754116613462,12.276874153891223,0.6371619200706482,0.06430693715810776,0.04693112522363663,0.2821881473037805,0.0,0.0,0.014050453710290877,0.17700148924239115,0.15393487521415125,0.7017485901908314,2.1203677504803258
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,2.086409,-1.0330564975738525,False,,,,,,,,,,,,,,,
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,1.8448143,-0.5691951513290405,False,,,,,,,,,,,,,,,
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.14269504,-2.9546289443969727,False,,,,,,,,,,,,,,,
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,0.71930355,-0.4935375452041626,False,,,,,,,,,,,,,,,
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,6.027284,-1.0810933113098145,False,,,,,,,,,,,,,,,
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,4.220495,-6.887351989746094,False,,,,,,,,,,,,,,,
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.040257856,-2.760859251022339,False,,,,,,,,,,,,,,,
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,0.9482276,-0.1605844497680664,False,,,,,,,,,,,,,,,
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,0.9564941,-0.8682714700698853,False,,,,,,,,,,,,,,,
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.058049988,-1.116203784942627,False,,,,,,,,,,,,,,,
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.67455375,-1.4308581352233887,False,,,,,,,,,,,,,,,
Ppp1r12b,ENSMUSG00000073557,1,134955942,134754658,-,-0.0325,8.036017,-4.917271137237549,False,,,,,,,,,,,,,,,
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.2034,0.205475,-0.07272756099700928,False,,,,,,,,,,,,,,,
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.1671,0.17058608,-1.4518523216247559,False,,,,,,,,,,,,,,,
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0589,2.029042,-0.19039082527160645,False,,,,,,,,,,,,,,,
Camsap2,ENSMUSG00000041570,1,136346104,136268123,-,-0.0506,1.571745,-1.2247161865234375,False,,,,,,,,,,,,,,,
Ptprc,ENSMUSG00000026395,1,138175708,138062861,-,-0.1792,1.5353482,-6.004039764404297,False,,,,,,,,,,,,,,,
Nek7,ENSMUSG00000026393,1,138620141,138482875,-,-0.0163,1.7240433,0.13099807500839233,True,0.04360967056320069,0.030134956330314423,0.04203137249783585,66.88473101569737,0.9289546957612037,0.2553251385688782,0.12986761331558228,0.21764933993848976,0.0,0.0,0.11029755511112999,1.1928410110752938,0.724012912861232,1.1286498295428151,16.074867910206585
2310009B15Rik,ENSMUSG00000079283,1,138856852,138851983,-,0.0117,0.14793465,-1.0951449871063232,False,,,,,,,,,,,,,,,
Cdc73,ENSMUSG00000026361,1,143702893,143598800,-,-0.0132,2.3632157,-1.686936378479004,False,,,,,,,,,,,,,,,
Ro60,ENSMUSG00000018199,1,143777068,143750790,-,-0.0392,0.34527242,-0.6032876968383789,False,,,,,,,,,,,,,,,
Rgs2,ENSMUSG00000026360,1,144004161,143999338,-,-0.0856,0.22075585,-0.9901446104049683,False,,,,,,,,,,,,,,,
Rgs1,ENSMUSG00000026358,1,144249242,144242296,-,0.0133,0.06874928,-0.22972607612609863,False,,,,,,,,,,,,,,,
Odr4,ENSMUSG00000006010,1,150393080,150361305,-,0.0275,0.5496755,-0.726332426071167,False,,,,,,,,,,,,,,,
Swt1,ENSMUSG00000052748,1,151428455,151367699,-,-0.0426,2.141127,-0.7755789756774902,False,,,,,,,,,,,,,,,
Rnf2,ENSMUSG00000026484,1,151500955,151458004,-,0.0044,4.062417,-4.628759384155273,False,,,,,,,,,,,,,,,
1700025G04Rik,ENSMUSG00000032666,1,152090125,151852403,-,-0.0181,3.5286124,-1.0026581287384033,False,,,,,,,,,,,,,,,
Tsen15,ENSMUSG00000014980,1,152386688,152370735,-,0.0648,0.28067398,-2.9720757007598877,False,,,,,,,,,,,,,,,
Smg7,ENSMUSG00000042772,1,152902646,152836995,-,-0.0351,4.0752907,-2.494232416152954,False,,,,,,,,,,,,,,,
Lamc1,ENSMUSG00000026478,1,153332786,153218922,-,0.0098,3.4997582,-0.3548281192779541,False,,,,,,,,,,,,,,,
Dhx9,ENSMUSG00000042699,1,153487660,153455758,-,0.1253,0.723561,-0.09064853191375732,False,,,,,,,,,,,,,,,
Cacna1e,ENSMUSG00000004110,1,154884501,154390731,-,-0.0145,0.0,-0.22025954723358154,False,,,,,,,,,,,,,,,
Xpr1,ENSMUSG00000026469,1,155417415,155275701,-,-0.0649,7.009903,-2.559751510620117,False,,,,,,,,,,,,,,,
Qsox1,ENSMUSG00000033684,1,155812889,155776029,-,-0.0365,0.43780932,-0.34565532207489014,False,,,,,,,,,,,,,,,
Cep350,ENSMUSG00000033671,1,155973255,155844964,-,-0.0861,1.6881229,0.11346191167831421,True,0.041986961329836925,0.026720198146656292,0.03639554151423689,55.52130808695577,0.9152118828892708,0.20000924170017242,0.12620611488819122,0.21175369897316515,0.0,0.0,0.10568511167312705,1.1124674850848617,0.6628722414888184,1.278360006937074,22.490616739598472
Tor1aip1,ENSMUSG00000026466,1,156036480,156004599,-,-0.0217,1.6253287,-0.08194518089294434,False,,,,,,,,,,,,,,,
Soat1,ENSMUSG00000026600,1,156474331,156424525,-,0.0121,0.35231662,-0.083243727684021,False,,,,,,,,,,,,,,,
Tor3a,ENSMUSG00000060519,1,156674356,156653617,-,-0.0162,3.0168614,-1.3402247428894043,False,,,,,,,,,,,,,,,
Fam20b,ENSMUSG00000033557,1,156719086,156678532,-,0.0026,0.8597684,-0.9532535076141357,False,,,,,,,,,,,,,,,
Ralgps2,ENSMUSG00000026594,1,156939626,156804166,-,-0.0577,1.6095845,-0.42643141746520996,False,,,,,,,,,,,,,,,
Rasal2,ENSMUSG00000070565,1,157412595,157135182,-,0.0401,6.393038,-0.7647247314453125,False,,,,,,,,,,,,,,,
Cacybp,ENSMUSG00000014226,1,160212875,160202367,-,0.3057,0.079845384,-2.1729207038879395,False,,,,,,,,,,,,,,,
Rabgap1l,ENSMUSG00000026721,1,160793211,160219174,-,-0.098,14.020455,-4.015553951263428,False,,,,,,,,,,,,,,,
Zbtb37,ENSMUSG00000043467,1,161034849,161002922,-,-0.0742,0.5379217,-0.35627734661102295,False,,,,,,,,,,,,,,,
Dars2,ENSMUSG00000026709,1,161070658,161040601,-,0.1329,0.34372395,-0.5739448070526123,False,,,,,,,,,,,,,,,
Klhl20,ENSMUSG00000026705,1,161131511,161088375,-,-0.0361,0.9575413,-0.5866060256958008,False,,,,,,,,,,,,,,,
Prdx6,ENSMUSG00000026701,1,161251219,161240112,-,0.0375,0.16144975,-1.3357291221618652,False,,,,,,,,,,,,,,,
