gene_names,C,N,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mcm3,0.7898494005203247,0.19454102218151093,-2.485961675643921,1.6461108635209644e-107,-22.188505172729492,-2.485961675643921,1.7592727641529514e-160,-29.201358795166016,-2.485961675643921,2.51340751370017e-98,-22.85942840576172
Paqr8,0.0031806649640202522,0.018305469304323196,2.53580379486084,0.9177784102293998,0.5090846419334412,2.53580379486084,0.0039977115703747285,3.1232669353485107,2.53580379486084,0.0053894557399640115,3.0545480251312256
Efhc1,0.0,0.0,0.0,0.9978251125439729,0.06925257295370102,0.0,1.0,0.0,0.0,1.0,0.0
Tram2,0.03878812864422798,0.015359603799879551,-1.3534506559371948,0.007454825558996019,-2.9153389930725098,-1.3534506559371948,1.8342971345930408e-05,-4.516509056091309,-1.3534506559371948,0.0004875581422135299,-3.7495274543762207
Tmem14a,0.03101518377661705,0.01642240397632122,-0.9278772473335266,0.09826589306247169,-1.937555193901062,-0.9278772473335266,0.012213028705798112,-2.748800039291382,-0.9278772473335266,0.03809230977588,-2.3489232063293457
Gsta3,0.0007074894965626299,0.0018523887265473604,1.3894309997558594,0.9978251125439729,0.10013420134782791,1.3894309997558594,0.4902892039751549,0.8325889110565186,1.3894309997558594,0.5494274014628069,0.7893967032432556
Khdc1a,0.0,0.0,0.0,0.9978251125439729,0.06925257295370102,0.0,1.0,0.0,0.0,1.0,0.0
Khdc1c,0.0,0.0,0.0,0.9978251125439729,0.06925257295370102,0.0,1.0,0.0,0.0,1.0,0.0
Khdc1b,0.0,0.0,0.0,0.9978251125439729,0.06925257295370102,0.0,1.0,0.0,0.0,1.0,0.0
Kcnq5,0.012429618276655674,0.0022760448046028614,-2.4565138816833496,0.37093897526228176,-1.23263418674469,-2.4565138816833496,3.0110131782696895e-05,-4.402280807495117,-2.4565138816833496,0.0014285670794930527,-3.4550857543945312
Ogfrl1,0.018396101891994476,0.02864101529121399,0.6461016535758972,0.9978251125439729,-0.2708956003189087,0.6461016535758972,0.15662680875000698,1.6482807397842407,0.6461016535758972,0.21463198436110092,1.5131272077560425
B3gat2,0.009190975688397884,0.006125498563051224,-0.5876048803329468,0.8459996969131516,-0.5924152731895447,-0.5876048803329468,0.4124796211838714,-0.9702038764953613,-0.5876048803329468,0.5128068244023485,-0.8516793251037598
Smap1,0.8408347964286804,0.3278752863407135,-1.7644928693771362,7.600128731237385e-101,-21.482542037963867,-1.7644928693771362,1.385744039969958e-116,-25.155858993530273,-1.7644928693771362,3.8923129067719615e-92,-21.800155639648438
Sdhaf4,0.30036628246307373,0.2234029620885849,-0.4850122332572937,3.9763458727189405e-19,-9.10920238494873,-0.4850122332572937,1.2337218009509282e-05,-4.608835220336914,-0.4850122332572937,0.00011995898121064437,-4.106800079345703
Fam135a,0.0005837077624164522,0.0,-19.155309677124023,0.9978251125439729,0.0046215783804655075,-19.155309677124023,0.22402030924629254,-1.4404985904693604,-19.155309677124023,0.45774555934244954,-0.967461884021759
Lmbrd1,0.1553896814584732,0.09074290096759796,-0.8236231207847595,3.7261722746217205e-13,-7.441475868225098,-0.8236231207847595,1.7938408557023955e-07,-5.457498073577881,-0.8236231207847595,8.666996304656737e-06,-4.70709753036499
Phf3,0.6063714027404785,0.693731427192688,0.2639721632003784,0.002012326672596092,3.317392587661743,0.2639721632003784,0.0009215229936318535,3.555030345916748,0.2639721632003784,0.002958081830829848,3.239912748336792
Ptp4a1,0.002225781325250864,0.0023235876578837633,0.0621127188205719,0.9978251125439729,-0.050339654088020325,0.0621127188205719,1.0,0.05414119362831116,0.0621127188205719,1.0,0.04927157238125801
Ptp4a1-1,0.015612678602337837,0.012682681903243065,-0.3019768297672272,0.6985637781172156,-0.7691254615783691,-0.3019768297672272,0.5913364641288066,-0.667832612991333,-0.3019768297672272,0.6485183019063954,-0.5903440713882446
Prim2,0.16690491139888763,0.03599683567881584,-2.3091108798980713,2.6514466064613266e-33,-12.191865921020508,-2.3091108798980713,4.911876041240342e-47,-14.89762020111084,-2.3091108798980713,2.401802391692264e-30,-11.886348724365234
Rab23,0.04217175021767616,0.02501102350652218,-0.766160786151886,0.019868323547560924,-2.5822536945343018,-0.766160786151886,0.01160544789824716,-2.7665202617645264,-0.766160786151886,0.036707739615217,-2.364262580871582
Bag2,0.054328080266714096,0.008911890909075737,-2.6408276557922363,1.7624831578728482e-06,-4.974667072296143,-2.6408276557922363,1.1341828836335412e-20,-9.586484909057617,-2.6408276557922363,1.0438501897407646e-12,-7.412135124206543
Zfp451,0.19007252156734467,0.20509479939937592,0.12093383818864822,8.016183333993152e-05,-4.153306007385254,0.12093383818864822,0.4340216743926555,0.9313516616821289,0.12093383818864822,0.5175007831056536,0.8421450853347778
Bend6,0.0026019057258963585,0.0012159791076555848,-1.09844970703125,0.9978251125439729,-0.05526933819055557,-1.09844970703125,0.4857941667214131,-0.8401570320129395,-1.09844970703125,0.5955136896085433,-0.6735918521881104
Dst,0.006020675413310528,0.004563600290566683,-0.4008045494556427,0.9978251125439729,-0.2120237946510315,-0.4008045494556427,0.674034538561272,-0.5431046485900879,-0.4008045494556427,0.7267600607809238,-0.4741927683353424
Ccdc115,0.27054235339164734,0.24205565452575684,-0.18194125592708588,1.3215553204508196e-09,-6.2469282150268555,-0.18194125592708588,0.14930802842145743,-1.6750712394714355,-0.18194125592708588,0.22022715398485815,-1.4981582164764404
Imp4,0.38821858167648315,0.2764340043067932,-0.5750272870063782,4.525352230295866e-21,-9.590509414672852,-0.5750272870063782,5.811560070241057e-09,-6.069454669952393,-0.5750272870063782,2.55070111168617e-07,-5.414834976196289
Ptpn18,1.6475868225097656,1.9331187009811401,0.4949345588684082,5.487887430910131e-45,14.241808891296387,0.4949345588684082,2.2280896674558685e-32,12.277421951293945,0.4949345588684082,3.083045311519867e-24,10.512102127075195
Prss39,0.0006249674479477108,0.0,-19.253873825073242,0.9978251125439729,0.026165243238210678,-19.253873825073242,0.2766554161013322,-1.293622374534607,-19.253873825073242,0.5034286035440269,-0.8688174486160278
Arhgef4,0.017974715679883957,0.03744540736079216,1.072929859161377,0.9978251125439729,0.2599460184574127,1.072929859161377,0.013099164094110358,2.7259232997894287,1.072929859161377,0.022488516867341983,2.5576248168945312
Fam168b,0.30315691232681274,0.27657297253608704,-0.15250609815120697,5.914155211874931e-10,-6.373701572418213,-0.15250609815120697,0.21235477886456358,-1.4724860191345215,-0.15250609815120697,0.286402420636458,-1.3283754587173462
Plekhb2,0.314017117023468,0.09371768683195114,-1.9087570905685425,6.1887253461087094e-61,-16.63524055480957,-1.9087570905685425,3.4648511995731354e-60,-17.073501586914062,-1.9087570905685425,3.2028607470140636e-41,-14.004053115844727
Hs6st1,0.018540119752287865,0.06972381472587585,1.9481937885284424,0.35940671181380557,1.2529691457748413,1.9481937885284424,1.1147010845808668e-07,5.562126159667969,1.9481937885284424,3.3171287751627283e-07,5.376525402069092
Uggt1,0.2555930018424988,0.2376282811164856,-0.11863277107477188,5.081246706823738e-10,-6.397402286529541,-0.11863277107477188,0.3967309407743773,-1.043681263923645,-0.11863277107477188,0.4689648391578871,-0.9430459141731262
Neurl3,0.13528992235660553,0.3594280481338501,1.5779873132705688,1.1136750435911927e-10,6.630898475646973,1.5779873132705688,9.966847009257288e-28,11.395187377929688,1.5779873132705688,9.473470986093261e-25,10.682456970214844
Arid5a,0.2325795441865921,0.2885173261165619,0.35303446650505066,0.07420424995573328,-2.062124490737915,0.35303446650505066,0.00540775425554485,3.0240089893341064,0.35303446650505066,0.013050290789679023,2.754636526107788
Kansl3,0.191360205411911,0.17432622611522675,-0.1471630483865738,4.416807710979055e-09,-6.0516133308410645,-0.1471630483865738,0.35481948847752093,-1.1248693466186523,-0.1471630483865738,0.4389104020181901,-1.008345127105713
Lman2l,0.05288039147853851,0.08755777776241302,0.7528098225593567,0.36601404665140397,-1.241166353225708,0.7528098225593567,0.0029373944385191475,3.217729091644287,0.7528098225593567,0.005947506755323972,3.0211288928985596
Cnnm4,0.04665490984916687,0.01881490647792816,-1.330344796180725,0.00023839798811991266,-3.8888330459594727,-1.330344796180725,3.645061070996173e-06,-4.864529132843018,-1.330344796180725,0.0001149634432665172,-4.117013454437256
Cnnm3,0.05324821546673775,0.0831182599067688,0.6642236113548279,0.4798091130259933,-1.061446189880371,0.6642236113548279,0.00857401809143905,2.8730287551879883,0.6642236113548279,0.01641197981131307,2.6735517978668213
Ankrd23,0.0030305637046694756,0.007259734906256199,1.2633837461471558,0.9978251125439729,0.0771448090672493,1.2633837461471558,0.2579829659105155,1.3412996530532837,1.2633837461471558,0.3081351922525344,1.2780348062515259
Gm42417,0.0005235092248767614,0.001033083419315517,0.9810361862182617,0.9978251125439729,0.07389785349369049,0.9810361862182617,0.727996509762082,0.46429991722106934,0.9810361862182617,0.7535313467320424,0.4351077079772949
Ankrd39,0.14109379053115845,0.11110281944274902,-0.36684730648994446,1.4458360366135802e-09,-6.232494831085205,-0.36684730648994446,0.028339435211134627,-2.4364898204803467,-0.36684730648994446,0.0586577356472126,-2.1664485931396484
Sema4c,0.015081942081451416,0.0010880706831812859,-3.8030848503112793,0.47610135276048726,-1.0668025016784668,-3.8030848503112793,3.8634408142842576e-08,-5.725078105926514,-3.8030848503112793,0.00014110432774836184,-4.072941780090332
Cox5b,2.082507371902466,1.0519988536834717,-1.9144954681396484,1.160588207960109e-282,-36.0770378112793,-1.9144954681396484,1.4802031271494418e-229,-41.54878234863281,-1.9144954681396484,1.842063038676147e-222,-38.87003707885742
Actr1b,0.16983166337013245,0.13297542929649353,-0.3802024722099304,2.4686139475089256e-12,-7.182027339935303,-0.3802024722099304,0.01084442593606113,-2.791015148162842,-0.3802024722099304,0.02664059449296779,-2.492647171020508
4933424G06Rik,0.00043717719381675124,0.0010737116681411862,1.2967740297317505,0.9978251125439729,0.07389785349369049,1.2967740297317505,0.656624950691445,0.5693204998970032,1.2967740297317505,0.6804902749313327,0.5441561341285706
Zap70,0.8051623106002808,0.46588215231895447,-1.0597914457321167,4.673616588963424e-43,-13.924673080444336,-1.0597914457321167,2.9274013978620996e-48,-15.351314544677734,-1.0597914457321167,1.465149625857479e-39,-13.706964492797852
Tmem131,0.09918851405382156,0.12762853503227234,0.38460880517959595,0.06646110628341359,-2.1095728874206543,0.38460880517959595,0.04452587731252055,2.2538681030273438,0.38460880517959595,0.07391141170941085,2.0624942779541016
Vwa3b,0.0016663511050865054,0.015600960701704025,3.236936092376709,0.8317265550688715,0.6095743179321289,3.236936092376709,0.0022903293988851448,3.294613838195801,3.236936092376709,0.0029799651096346818,3.2408859729766846
Inpp4a,0.11936832219362259,0.06516949087381363,-0.9128488302230835,1.5405313095119415e-11,-6.923124313354492,-0.9128488302230835,4.951698650341133e-07,-5.265280246734619,-0.9128488302230835,1.7678126498190496e-05,-4.551545143127441
Coa5,0.29709574580192566,0.15204934775829315,-1.0749297142028809,1.9322214391703268e-35,-12.592142105102539,-1.0749297142028809,2.7336966035776727e-21,-9.794140815734863,-1.0749297142028809,3.488051598848656e-16,-8.448135375976562
Unc50,0.36542853713035583,0.27382907271385193,-0.48590248823165894,6.511166706011553e-20,-9.306816101074219,-0.48590248823165894,1.3529065978410212e-06,-5.0716986656188965,-0.48590248823165894,1.726277265004042e-05,-4.5578718185424805
Mgat4a,0.03087584488093853,0.13604694604873657,2.2164738178253174,0.004464595490288752,3.078540086746216,2.2164738178253174,2.1180140282117126e-16,8.555391311645508,2.2164738178253174,1.8793852488166826e-15,8.28333854675293
2010300C02Rik,0.02181433141231537,0.008885747753083706,-1.3050607442855835,0.2578211007324377,-1.4511518478393555,-1.3050607442855835,0.003253808061798118,-3.182497501373291,-1.3050607442855835,0.018840278011540278,-2.6224894523620605
Tsga10,0.023022640496492386,0.010384127497673035,-1.1578152179718018,0.1283165776446265,-1.8134125471115112,-1.1578152179718018,0.01073191492839887,-2.7942588329315186,-1.1578152179718018,0.032817920760923235,-2.409670829772949
Lipt1,0.012980543076992035,0.01452729944139719,0.16353397071361542,0.8521305028424605,-0.5851629376411438,0.16353397071361542,0.8053619839262146,0.35103538632392883,0.16353397071361542,0.8315772721641795,0.31992554664611816
Mitd1,0.39355313777923584,0.2803875207901001,-0.5753438472747803,1.0953858879884017e-21,-9.73835277557373,-0.5753438472747803,1.2907403847492491e-08,-5.931784152984619,-0.5753438472747803,5.93694848669155e-07,-5.252561569213867
Mrpl30,0.8430344462394714,0.8084500432014465,-0.08877521008253098,0.6287318847971574,0.8572909235954285,-0.08877521008253098,0.2363798553684292,-1.4024921655654907,-0.08877521008253098,0.3090479816400454,-1.2755557298660278
Txndc9,0.6053065061569214,0.36494627594947815,-0.9173259735107422,2.917072224625471e-33,-12.18399715423584,-0.9173259735107422,1.5450489163200121e-30,-11.940963745117188,-0.9173259735107422,1.3703828721868349e-24,-10.602567672729492
Eif5b,0.8633549809455872,0.6479873061180115,-0.5887222290039062,3.758097921242416e-14,-7.744011402130127,-0.5887222290039062,4.673712184862751e-16,-8.416619300842285,-0.5887222290039062,3.483162293468204e-13,-7.556158065795898
Rev1,0.06170566752552986,0.07112792134284973,0.21188491582870483,0.06980623730945824,-2.0889296531677246,0.21188491582870483,0.42018546335539514,0.956432044506073,0.21188491582870483,0.5029571497219694,0.8696125745773315
Aff3,0.07247762382030487,0.1764366328716278,1.3600882291793823,0.027714022282921982,2.4592959880828857,1.3600882291793823,6.4072396399793506e-12,7.148988246917725,1.3600882291793823,1.205611003869558e-10,6.718593120574951
Chst10,0.029474303126335144,0.07141924649477005,1.3073663711547852,0.9978251125439729,0.41006433963775635,1.3073663711547852,1.9471201908595766e-05,4.513258457183838,1.3073663711547852,5.556810179961386e-05,4.295642852783203
Pdcl3,0.5250040888786316,0.24843309819698334,-1.2917976379394531,2.4750760682739634e-53,-15.53985595703125,-1.2917976379394531,3.725095413675886e-49,-15.435827255249023,-1.2917976379394531,3.9287663815888744e-38,-13.418795585632324
Rpl31,2.037142515182495,2.217501640319824,0.2954708933830261,2.6390364398620133e-34,12.381279945373535,0.2954708933830261,3.6589309177322374e-20,9.525784492492676,0.2954708933830261,4.0817913668115367e-16,8.431811332702637
Tbc1d8,0.0014472042676061392,0.0,-20.46588134765625,0.9978251125439729,-0.016922086477279663,-20.46588134765625,0.20099727643462298,-1.5047731399536133,-20.46588134765625,0.43868186970454626,-1.010629653930664
Cnot11,0.24878016114234924,0.11031484603881836,-1.2761131525039673,8.742864241572223e-37,-12.83800983428955,-1.2761131525039673,2.361987976975929e-25,-10.761666297912598,-1.2761131525039673,4.447585671604802e-19,-9.238908767700195
Rnf149,0.14327357709407806,0.13280853629112244,-0.11714721471071243,1.3095337909242456e-06,-5.033514976501465,-0.11714721471071243,0.5185080280418974,-0.785250186920166,-0.11714721471071243,0.5955136896085433,-0.703618049621582
Rfx8,0.00046043613110668957,0.0,-18.812976837158203,0.9978251125439729,0.026165243238210678,-18.812976837158203,0.25383014581965047,-1.3521710634231567,-18.812976837158203,0.48347310481931893,-0.9081397652626038
Map4k4,0.6010650396347046,0.8397704362869263,0.6751565337181091,1.6831732507532758e-19,9.203624725341797,0.6751565337181091,5.806255322256939e-19,9.224799156188965,0.6751565337181091,9.708014026401051e-16,8.328581809997559
Il1r2,0.011296002194285393,0.0,-23.43746566772461,0.48672710395262136,-1.0510179996490479,-23.43746566772461,6.164918655247424e-09,-6.047408580780029,-23.43746566772461,0.00014975682637621466,-4.0615363121032715
Il1r1,0.00017605829634703696,0.0,-17.42582893371582,0.9978251125439729,0.047708909958601,-17.42582893371582,0.3967309407743773,-1.0,-17.42582893371582,0.5955136896085433,-0.6716160178184509
Il1rl2,0.016355058178305626,0.013715964742004871,-0.25578930974006653,0.42414533770010915,-1.1449190378189087,-0.25578930974006653,0.6367729173051915,-0.5997076034545898,-0.25578930974006653,0.6830495455543246,-0.5400291085243225
Il1rl1,0.15986227989196777,0.0,-27.36910629272461,1.2099766134262151e-26,-10.853385925292969,-27.36910629272461,7.091312151732285e-97,-22.25017547607422,-27.36910629272461,3.5037341086401077e-44,-14.943573951721191
Il18r1,1.0505740642547607,0.22816886007785797,-2.8588621616363525,3.755709565654555e-197,-30.108943939208984,-2.8588621616363525,1.3203530965671533e-254,-39.319000244140625,-2.8588621616363525,9.050052208867657e-174,-31.915849685668945
Il18rap,0.5983834862709045,0.046275850385427475,-4.112331867218018,5.171190197518979e-169,-27.86553382873535,-4.112331867218018,1.6443408348382718e-261,-38.664817810058594,-4.112331867218018,3.2657626125372083e-130,-27.936840057373047
Slc9a2,0.0,0.0,0.0,0.9978251125439729,0.06925257295370102,0.0,1.0,0.0,0.0,1.0,0.0
Mfsd9,0.0018529638182371855,0.006840299349278212,1.8878244161605835,0.9978251125439729,0.18415212631225586,1.8878244161605835,0.13627967450763284,1.7289661169052124,1.8878244161605835,0.16259109188954074,1.6703852415084839
Mrps9,0.3817027509212494,0.27757129073143005,-0.5388253331184387,1.2768255644071407e-19,-9.233723640441895,-0.5388253331184387,4.598439668620879e-08,-5.7112884521484375,-0.5388253331184387,1.2267058102491759e-06,-5.111241340637207
Gpr45,0.0014677844010293484,0.0,-20.486268997192383,0.9978251125439729,-0.060009416192770004,-20.486268997192383,0.0514537664509579,-2.1905972957611084,-20.486268997192383,0.23026441208832046,-1.4712401628494263
Tgfbrap1,0.07639753818511963,0.06512276083230972,-0.23859305679798126,0.0011998613048946594,-3.463221311569214,-0.23859305679798126,0.32582174873279146,-1.182539939880371,-0.23859305679798126,0.41584643316343917,-1.0514179468154907
AI597479,0.03409247100353241,0.041442323476076126,0.2869868874549866,0.3264646872251256,-1.3116750717163086,0.2869868874549866,0.3967309407743773,0.9998138546943665,0.2869868874549866,0.47996899652854064,0.9154756665229797
Fhl2,0.28678688406944275,0.02135496959090233,-3.9437170028686523,3.133371182290876e-73,-18.26630210876465,-3.9437170028686523,1.0596694792573732e-145,-27.4154052734375,-3.9437170028686523,3.6050656337576356e-75,-19.93352699279785
Nck2,0.08352687209844589,0.10527261346578598,0.3497510254383087,0.11314563514718541,-1.8727821111679077,0.3497510254383087,0.10717789180128241,1.8487118482589722,0.3497510254383087,0.15839734039855452,1.6852515935897827
Uxs1,0.07595757395029068,0.053719181567430496,-0.5159715414047241,2.076551022744946e-05,-4.460605144500732,-0.5159715414047241,0.02767980115081307,-2.445572853088379,-0.5159715414047241,0.059206054377473165,-2.162351131439209
Tpp2,0.5902606248855591,0.3529353141784668,-0.9265451431274414,2.7976630846279477e-34,-12.376397132873535,-0.9265451431274414,9.913085508289059e-29,-11.547038078308105,-0.9265451431274414,5.975765117199029e-23,-10.214494705200195
Mettl21c,0.003838899079710245,0.008641458116471767,1.1740498542785645,0.9978251125439729,0.13023370504379272,1.1740498542785645,0.20975472084679014,1.4798808097839355,1.1740498542785645,0.26139164974908835,1.3888427019119263
Gm8251,0.025725407525897026,0.06838560849428177,1.441512942314148,0.7208813932599885,0.742438793182373,1.441512942314148,0.0003035713310024165,3.855172634124756,1.441512942314148,0.0007110605950936078,3.6511597633361816
Tex30,0.3661372661590576,0.11362753808498383,-1.8774925470352173,1.238242857537574e-63,-17.00653076171875,-1.8774925470352173,2.910464807403955e-69,-18.473896026611328,-1.8774925470352173,9.913384914941195e-49,-15.325860977172852
