gene_name,log2fc,padj,nlog10pval
Maip1,0.009669987484812737,0.9544940316140731,0.020226782875529523
Sgo2a,0.20415793359279633,0.028678510100466036,1.5424434147878405
Bzw1,0.038333307951688766,0.39718405200139484,0.4010081979078775
Clk1,-0.23803244531154633,7.208835306125448e-9,8.142134896304425
Ppil3,0.11189921945333481,0.155953219175257,0.8070056561385087
Orc2,0.4668184220790863,2.5089561598121213e-10,9.600506927253752
Ndufb3,0.005271283444017172,0.939927832113933,0.026905490355499505
Cflar,0.1397089958190918,0.05501331788702066,1.2595321616931756
Casp8,-0.09903721511363983,0.08682689806772195,1.0613457140773455
Sumo1,-0.12107999622821808,2.860958160957964e-5,4.543488493329987
Nop58,0.13530583679676056,0.013206788849651194,1.8792027656107357
Fam117b,-0.5328859090805054,3.1733725792025907e-15,14.49847893527666
Wdr12,0.12286056578159332,0.2644391455444223,0.5776742548008247
Cyp20a1,0.022915069013834,0.8730213398463462,0.05897514041328176
Cd28,-0.2533792555332184,1.4957857667301455e-12,11.82513060365702
Ctla4,-1.535522222518921,2.1104410115774227e-214,213.6756267821992
Icos,-0.9808721542358398,4.303052926321941e-90,89.3662233121865
Ino80d,-0.06886029988527298,0.5233054442484106,0.2812447470208093
Ndufs1,0.1802561730146408,0.006723189525050405,2.1724246459186487
Eef1b2,0.13964830338954926,2.8458504586446304e-13,12.545787924593183
Klf7,0.5751370191574097,4.144323193343042e-8,7.382546383665254
Creb1,0.11987710744142532,0.11971465529291254,0.921852680644155
Rpe,-0.12065234780311584,0.15530172880669707,0.8088237097123313
Acadl,-0.07504712790250778,0.14170087257678785,0.8486274754115571
Ikzf2,-1.586704969406128,4.5622396795577744e-41,40.340821902580835
Bard1,0.21051111817359924,0.022908052575307217,1.6400118288265795
Atic,0.38923782110214233,1.2900165000955729e-12,11.889404734774681
Xrcc5,-0.2644517421722412,0.0012226063774588025,2.912713343138139
Rpl37a,0.07446901500225067,4.3871066539591346e-6,5.357821807431642
Arpc2,-0.18745866417884827,1.4481273868411273e-21,20.839193233049926
Aamp,0.06879013031721115,0.34811720105723126,0.4582745169637014
Pnkd,-0.027553826570510864,0.7754110395416645,0.11046802022602521
Ctdsp1,-0.09411027282476425,0.3954018136055242,0.4029613430216759
Usp37,0.12771715223789215,0.20308863946444827,0.6923143698295356
Cnot9,0.17086225748062134,0.05566361689271444,1.254428577637027
Cnppd1,0.005854419898241758,0.979481737447418,0.009003657065622216
Retreg2,-0.017410883679986,0.9097870152192348,0.04106026585611557
Zfand2b,-0.08248364180326462,0.4340043591096458,0.36250590844196423
Stk16,0.24371352791786194,1.8608166942362523e-4,3.730296406344044
Tuba4a,0.5832021236419678,2.5247215043239916e-37,36.597786520834774
Dnpep,0.09234192222356796,0.40903298793460585,0.388241665341685
Farsb,-0.2640407383441925,7.099430692381357e-5,4.148776476220427
Ap1s3,-0.24180245399475098,0.022356611056089534,1.6505940286561909
Mrpl44,0.19232898950576782,0.014598149677670452,1.835702187756843
Cul3,-0.04729614406824112,0.4666442772634356,0.3310140558147237
Dock10,-0.1089591309428215,0.0245462922132731,1.6100140999942696
Mff,-0.10245130956172943,0.09983241974411267,1.0007284023039087
Agfg1,-0.23857834935188293,3.508917617618454e-6,5.454826828032445
Trip12,-0.06153629347681999,0.33090064067032887,0.4803023919839391
Sp110,-0.1734590232372284,0.005429823987803676,2.2652142481946793
Sp140,0.19471102952957153,0.009181928832101404,2.0370660777152203
Sp100,-0.08300003409385681,0.04869017940128086,1.3125586252724917
A630001G21Rik,-0.2664671540260315,0.0018875852669026974,2.7240934210980177
Cab39,0.0038081358652561903,0.9760654433306164,0.010521062738499697
Itm2c,-0.5846741199493408,3.039749887999543e-17,16.517162148868312
Psmd1,0.14695993065834045,0.007828551196090315,2.106318603939811
Ncl,0.27167096734046936,8.004085245737137e-19,18.096688294654005
Ptma,0.2348683923482895,6.21495039006662e-13,12.206562333700745
Eif4e2,-0.08531700819730759,0.0243752615168944,1.613050716153122
Gigyf2,-0.15941348671913147,0.06968847093383716,1.1568390644266109
Inpp5d,-0.05483069270849228,0.6424098746973979,0.1921877919920934
Atg16l1,-0.14427566528320312,0.2398848976589388,0.6199970928818745
Dgkd,-0.022215330973267555,0.8783375201450323,0.056338564994758596
Hjurp,0.03560526296496391,0.6809178688378849,0.16690526879439008
Arl4c,1.2744007110595703,1.7347624768075693e-109,108.76075998028143
Cops8,0.026430930942296982,0.7860982110054191,0.10452319208627332
Lrrfip1,0.010055242106318474,0.8714097751345831,0.05977757262702848
Ube2f,-0.021982703357934952,0.8260580327669842,0.08298944126902409
Ilkap,0.012379497289657593,0.8896348598654223,0.05078820783196674
Hes6,0.05055921897292137,0.6422682846678411,0.19228352300196497
Ndufa10,0.11688949167728424,0.007074616115368062,2.1502971209627577
Cops9,-0.2044033259153366,2.0195846046478635e-8,7.6947379486033904
Ppp1r7,0.19706471264362335,0.0015049294753582835,2.8224838516850124
Hdlbp,0.13868094980716705,0.008141709197741202,2.0892844136333264
Atg4b,0.06135683134198189,0.6296979703874669,0.20086770649298882
Dtymk,0.1698518544435501,5.604881814634529e-4,3.2514335405700265
Ing5,-0.0320466049015522,0.840811113215748,0.07530155676052368
Pdcd1,-1.7359833717346191,1.9617213978465716e-112,111.70736267074267
St8sia4,0.2746482789516449,0.003146714381560116,2.5021426749900835
D1Ertd622e,0.12353527545928955,0.12907845665948095,0.889146235926005
Ppip5k2,-0.4003344476222992,4.900840418957171e-7,6.309729438743167
Gin1,-0.2937270998954773,2.477629877820739e-4,3.6059635704481536
Relch,-0.04819966107606888,0.6702943301430542,0.17373445418228314
Bcl2,-0.39120933413505554,5.849115037070133e-6,5.232909837095649
Vps4b,-0.12963567674160004,0.05956713072683839,1.2249933188118896
Tsn,-0.009057077579200268,0.8873182149976223,0.05192060312913847
Nifk,-0.11467079073190689,0.14073018540791485,0.8516127401624887
Clasp1,-0.19301114976406097,0.0186194180395784,1.730033897261741
Dbi,-0.18717506527900696,2.721295459823686e-9,8.565224302907884
Ddx18,0.14968575537204742,0.022597008405845415,1.6459490528363012
Actr3,-0.22940558195114136,1.7416270527710873e-26,25.759044837998914
Tmem163,0.06501386314630508,0.5803993610338984,0.23627307435215975
Ccnt2,0.04387417063117027,0.7014750915825405,0.15398774556265218
Rab3gap1,-0.12013647705316544,0.2090643287565148,0.679720061614495
R3hdm1,-0.055564820766448975,0.44520189127276916,0.3514429993966672
Ubxn4,0.04244178533554077,0.49627945072689716,0.30427370711313134
Mcm6,-0.11052291095256805,0.04216035470185926,1.3750957439906666
Dars,0.06676944345235825,0.3612571713482859,0.4421835229313811
Cxcr4,-0.37710824608802795,7.549476233853351e-6,5.122083177726806
Mapkapk2,0.21360436081886292,0.01137039913778929,1.9442242899035653
Eif2d,0.00718719745054841,0.9783717231975794,0.00949610772639048
Rassf5,-0.13601692020893097,0.023975172163690814,1.6202382655140268
Srgap2,0.3119681775569916,0.0013822473494073122,2.859414234190009
Rab29,-0.42137864232063293,3.337007899613372e-6,5.476642765249782
Nucks1,0.06641166657209396,0.21014999061430212,0.6774706250549605
Elk4,-0.11151783913373947,0.24655015035107722,0.6080947282915404
Mdm4,0.07273908704519272,0.43216707552826333,0.36434832273981943
Ppp1r15b,0.05596661567687988,0.5430490026734235,0.265160979563174
Snrpe,-0.03830971568822861,0.16274623372172767,0.7884890530995384
Gm38394,-0.10753720998764038,0.38509489993832274,0.4144322329828534
Lax1,-0.3799329400062561,4.200503680671512e-6,5.376698630406647
Atp2b4,0.2069433629512787,0.015736386168715994,1.8030949954320965
Btg2,0.10182129591703415,0.07859533504005399,1.1046032303789945
Tmem183a,-0.02605115994811058,0.8136687307291567,0.08955237361077444
Adipor1,-0.11110304296016693,0.09460351615868681,1.0240927217384115
Rabif,0.010361382737755775,0.9573344637521963,0.018936306334931118
Ube2t,-0.08580506592988968,0.376846403495159,0.423835625143843
Ptpn7,0.03710272163152695,0.6455038000713763,0.19010119670480835
Arl8a,0.13021555542945862,0.2538238931238106,0.5954674990127087
Rnpep,0.10230696201324463,0.10509840482979908,0.9784038755880597
Timm17a,0.09086422622203827,0.08258392224913087,1.0831044945455677
Csrp1,-0.020810743793845177,0.8076245799392909,0.09279047183643088
Kif21b,0.05310354009270668,0.4758522108165487,0.3225279086091214
Kif14,0.01915823109447956,0.9140322108760859,0.03903849927793086
Ptprc,-0.17650848627090454,7.315443810795807e-15,14.13575932111313
Nek7,-0.6186329126358032,8.816698093754004e-29,28.054694030304645
2310009B15Rik,0.18235261738300323,0.07798606160171327,1.107983011545259
Dennd1b,-0.243033766746521,2.83478055863469e-5,4.54748055435931
Aspm,-0.14963103830814362,0.15137444940146047,0.8199474235175443
Cdc73,-0.08925287425518036,0.29134929720503955,0.535586025180975
Glrx2,-0.18438215553760529,3.2184210421838807e-4,3.4923571409903396
Uchl5,0.3247588276863098,1.394538690883332e-10,9.855569431914942
Rgs2,-0.19023065268993378,0.03010642549987565,1.5213408046942276
Rgs1,0.4235430359840393,7.826235178369678e-11,10.106447105689927
Odr4,0.029580868780612946,0.8389697064159785,0.07625372042743772
Tpr,-0.1608201563358307,1.0874052597168089e-7,6.963608570671753
Ivns1abp,0.011962942779064178,0.9082709508866881,0.04178457557420651
Swt1,-0.14470557868480682,0.10409094172812366,0.9825870623113491
Trmt1l,-0.13447996973991394,0.28665543767640383,0.5426398155133847
Rnf2,-0.678184449672699,4.891230051913502e-14,13.310581910287084
Fam129a,-0.33795684576034546,5.2254886772296894e-5,4.281873088968043
1700025G04Rik,1.1037163734436035,4.917953792618983e-36,35.30821555605783
Arpc5,-0.3310282230377197,2.620975925912575e-40,39.581536968100075
Smg7,-0.11811370402574539,0.22337189144696284,0.6509714782997276
Dhx9,0.11939687281847,0.009149588852649144,2.038598421019622
Rgs16,-1.662180781364441,1.2671215542163617e-80,79.89718172150704
Rnasel,-0.24253900349140167,0.030684486091552342,1.5130811459492852
Glul,0.14645950496196747,0.15456101634662475,0.8109000351296715
Ier5,-0.5001705288887024,5.074195375245046e-23,22.29463281485231
Stx6,-0.15586331486701965,0.17676982679952113,0.7525918636034012
Xpr1,0.11378470808267593,0.4060816685879746,0.3913866150674097
Acbd6,-0.017291460186243057,0.8489864512565123,0.07109924048806725
Cep350,-0.17131613194942474,0.02661021158982757,1.5749516721630343
Tor1aip1,-0.2596229314804077,8.242048913551232e-7,6.083964812424588
Tor1aip2,-0.17627708613872528,0.06284810588661863,1.2017078065283064
Gm2000,0.1017744317650795,0.08789317608169162,1.0560448417078898
Cop1,-0.036213379353284836,0.7648666076564185,0.11641429897719156
4930523C07Rik,0.0061268568970263,0.9467285548836653,0.02377452365225989
Mrps14,-0.06724312156438828,0.07204878423257549,1.1423733431711371
Cacybp,0.2861769497394562,6.861364548696606e-13,12.163589505716384
Rabgap1l,-0.7399393320083618,1.893577322966804e-27,26.722716956055606
Rc3h1,0.06934816390275955,0.5313117492048334,0.2746505801783356
Cenpl,-0.13235220313072205,0.24190616682725988,0.616353060183337
Prdx6,-0.25653013586997986,1.054034291201957e-12,11.97714525986585
Fasl,0.21792371571063995,0.04159803572247222,1.3809271764653777
Suco,-0.21032258868217468,0.005474759309503282,2.261634969246257
Vamp4,-0.4054964482784271,4.467433131624625e-9,8.349941939277556
Prrc2c,-0.1609710454940796,5.2342102154638946e-8,7.281148839284472
Sell,1.6751697063446045,2.556451181336723e-21,20.592362496259764
Xcl1,-1.646782636642456,2.679658353002688e-25,24.571920573457763
Tiprl,-0.22884956002235413,4.696912144205945e-6,5.328187563223906
Mpc2,-0.06527659296989441,0.19460456935665693,0.7108469666211913
Rcsd1,0.21648862957954407,4.139116355143159e-4,3.3830923649289457
Creg1,0.13867662847042084,0.23059517774968538,0.6371497789953519
Cd247,-0.09575129300355911,0.043403785801930286,1.3624723884326053
Tada1,0.028269125148653984,0.8380206874682697,0.07674526019738745
Uck2,0.27588897943496704,3.337007899613372e-6,5.476642765249782
Tmco1,0.1201939657330513,0.014845920762848016,1.828392861737645
Aldh9a1,0.06393325328826904,0.5102899424491074,0.2921829913030786
Nuf2,0.04948248341679573,0.6237918642422037,0.2049602937945827
Uap1,0.23088544607162476,0.005897932111131635,2.22930023075516
Uhmk1,0.0418887659907341,0.710740043921566,0.14828921521150495
Atf6,-0.40630143880844116,8.44588239913423e-7,6.073354970005907
Sdhc,0.04474040865898132,0.5276774515555457,0.2776314634772758
Ndufs2,-0.07837842404842377,0.09090926906177924,1.0413918340810346
Ufc1,-0.2116485983133316,1.8016074195498196e-8,7.744339838272515
Nit1,-0.19219715893268585,0.04451395322751066,1.351503834864747
Pfdn2,-0.007482124958187342,0.9234757114010482,0.034574522576977476
Arhgap30,-0.13252496719360352,0.0040642328934063846,2.3910214135629007
Usf1,-0.017805559560656548,0.9128156374177753,0.039616928640148104
Ly9,-0.029352307319641113,0.7558950994336756,0.12153847023706243
Slamf7,-0.1663215607404709,0.00582827596967905,2.2344598925109644
Cd48,-0.030367612838745117,0.5038708388798807,0.29768077536128057
Slamf1,-0.3514603078365326,4.353773178222479e-4,3.3611342004700084
Cd84,-0.5216755270957947,2.8892288905753677e-11,10.539218051102786
Slamf6,-1.0366030931472778,5.318687759748832e-74,73.27419550473459
Ncstn,-0.2129538655281067,0.03978294997800323,1.4003030162928496
Copa,-0.1341589391231537,0.010730010665023198,1.9693998463697038
Dcaf8,-0.054267704486846924,0.5750147472738488,0.24032101691467295
Tagln2,0.36078396439552307,3.5035532444969505e-24,23.455491278023263
Ifi206,-0.5563974380493164,5.389179407554112e-17,16.268477358357245
Ifi214,-0.34096845984458923,2.1564588152974502e-4,3.6662588317261697
Ifi213,-0.5527418851852417,2.444676712399904e-8,7.611778564476501
Ifi209,0.010277281515300274,0.9388192174265821,0.02741802906822583
Ifi208,-0.395492285490036,7.364107192643724e-4,3.132879898490286
Mndal,-0.43937915563583374,2.2333305799488765e-32,31.6510469874429
Ifi203,-0.5253834128379822,4.3511131521683963e-41,40.361399622585616
Fh1,0.019095396623015404,0.8338289439628555,0.07892303366980673
Adss,-0.17053528130054474,2.0601952411997037e-4,3.686091620330973
Desi2,-0.13657976686954498,0.03793587208909257,1.4209499277030582
Cox20,-0.2688397467136383,9.044005705833394e-10,9.043639172331634
Hnrnpu,0.0746670737862587,0.03797071087362914,1.4205512720831552
Ahctf1,0.12211102247238159,0.1521504298270324,0.8177268164162665
Psen2,-1.287563681602478,9.496344615082467e-63,62.02244353355293
Itpkb,-0.024164091795682907,0.783203559278466,0.10612534754367635
Parp1,0.1008344367146492,0.15493860320682148,0.8098403635771442
Lin9,0.1584075689315796,0.14501181960529447,0.838596597901892
Acbd3,-0.02362258918583393,0.837246369699499,0.07714672688501206
H3f3a,-0.11664842069149017,6.218171744667096e-13,12.206337286999942
Sde2,-0.10568464547395706,0.20710444083499996,0.6838105886514143
Pycr2,0.003552628681063652,0.9901565132801243,0.004296151380822745
Nvl,0.00736245745792985,0.9726239899863361,0.012055022666056861
Cnih4,0.3891327977180481,2.9763229437330025e-14,13.526319947765968
Wdr26,-0.26462721824645996,4.020785063810393e-6,5.395689142041585
Lbr,0.22805942595005035,1.244470983351283e-8,7.905015225144045
Srp9,-0.03540439158678055,0.32913563753964725,0.48262509142521903
Degs1,0.009302797727286816,0.9296251738780351,0.03169212427357187
Fbxo28,0.03611711040139198,0.8084988538419307,0.09232059142916661
Capn2,0.6691902875900269,9.900479364946167e-24,23.00434377706802
Aida,-0.14869147539138794,0.08156964159293352,1.088471445925683
Mia3,-0.12410139292478561,0.11154366309417241,0.9525550973784049
Dusp10,0.005234814714640379,0.9930223772321162,0.003040964798748695
Marc2,0.04673265665769577,0.46100522017063267,0.3362941568696476
Iars2,0.2535286247730255,0.01015086251036016,1.9934970545413566
Eprs,0.03417607769370079,0.6085684194011064,0.21569058834934995
Rrp15,0.05210990458726883,0.6627936420355183,0.178621666278854
Cenpf,-0.014921427704393864,0.9243373113818498,0.034169516074939794
Angel2,-0.06253600120544434,0.5063295548458981,0.29556672177004123
Ppp2r5a,0.29493188858032227,5.5839543067711376e-14,13.25305814418116
Dtl,0.13973617553710938,0.04328821640871693,1.363630307922345
Ints7,0.10502354055643082,0.22505082711990415,0.647719386578201
Lpgat1,0.03893200308084488,0.7560718413297013,0.1214369362306695
Nek2,0.22831961512565613,0.007467570797594082,2.1268206513005077
Traf5,-0.43572723865509033,1.2723053525462518e-6,5.895408645754361
Traf3ip3,-0.10352032631635666,0.09208591615363645,1.0358067867898493
Lamb3,0.3791881799697876,3.467705704847547e-5,4.459957767073593
Hsd11b1,-0.23554694652557373,4.5007080396178285e-5,4.34671915877791
Cr1l,-0.20013974606990814,1.7400522326640653e-4,3.7594377149258444
Nmt2,0.25867417454719543,0.0026221713606365215,2.5813389302862575
Hspa14,-0.020223349332809448,0.7749830005488813,0.11070782375018923
Fam107b,-0.13270303606987,1.0016566374333288e-4,3.9992811267960477
Prpf18,-0.15640009939670563,0.021652601801804873,1.6644899108452023
Sephs1,0.05737359821796417,0.5799466011299512,0.23661199247537837
Mcm10,0.47510936856269836,7.308675072175738e-10,9.136161345476523
Cdc123,0.059799715876579285,0.3751726591197537,0.4257688185500952
Nudt5,0.14206117391586304,0.01067986891834688,1.9714340776808694
Upf2,-0.013703566044569016,0.9317461411472181,0.030702397213178276
Celf2,-0.08028244227170944,0.035437150521316865,1.4505412067234988
Gata3,-0.34150776267051697,7.734187458883612e-5,4.111585305837804
Taf3,0.24811315536499023,0.0014736416554023486,2.8316081107793556
Atp5c1,-0.06787329167127609,0.008019706095891418,2.0958415473357137
Kin,0.157538503408432,0.031293003155231126,1.50455275608809
Prkcq,-0.19206257164478302,4.33944549234014e-5,4.362565762423556
Rbm17,0.07644490897655487,0.17144838470216928,0.7658666022273057
Il2ra,0.22201336920261383,0.021928594067801555,1.658989211832234
Mindy3,-0.3634205460548401,1.5242563491901475e-12,11.81694198727701
Rsu1,0.275805801153183,2.2312000179740027e-4,3.6514614952434363
Vim,0.3403566777706146,7.513802006367149e-18,17.124140253067566
Arl5b,-0.41898810863494873,1.6826178378269926e-4,3.774014511338173
Mllt10,0.2662131190299988,2.079634079469092e-4,3.682013074290919
Dnajc1,-0.1985120177268982,1.129154426467778e-4,3.9472466586272934
Commd3,-0.1820686012506485,4.871581116400574e-5,4.312330061642982
Pip4k2a,-0.37118080258369446,1.1348793324350382e-8,7.945050312958558
Apbb1ip,-0.0826205164194107,0.07203166565804833,1.1424765424947905
Abi1,-0.22722895443439484,7.895742957411838e-5,4.102606998382329
Acbd5,-0.03575504943728447,0.7741208676327618,0.11119122530186701
Yme1l1,-0.10086076706647873,0.09447166629385041,1.0246984244782127
Psd4,0.15925122797489166,0.14133645708600479,0.8497457994461081
Ehmt1,0.033955831080675125,0.7790361128521709,0.10844240978712143
Arrdc1,-0.0897177904844284,0.29699655229394556,0.5272485921925705
Zmynd19,0.31937626004219055,0.0012182800360707809,2.9142528725064922
Mrpl41,-0.04391184076666832,0.5066823570208517,0.29526421783660123
Nelfb,0.032087452709674835,0.7241576264120816,0.14016689121993112
Tubb4b,0.3661710321903229,4.591757936692856e-10,9.338021014671384
Ssna1,-0.01725081540644169,0.802248344959073,0.09569117018245311
Anapc2,-0.020973974838852882,0.8719043598499487,0.059531150695181174
Paxx,-0.06240476667881012,0.5598799552637935,0.25190508077105844
Traf2,0.2556781768798828,0.005791939830875265,2.2371759584225432
Edf1,-0.09984666854143143,1.551608250193307e-4,3.8092179198402834
Rabl6,0.08982307463884354,0.3534258698327257,0.4517016644659274
Ubac1,0.07139790803194046,0.486843432377929,0.312610684343646
Dnlz,-0.05684717372059822,0.6068524368815781,0.2169168997633511
Entr1,0.2071179896593094,0.004452644182772549,2.3513820085814694
Pmpca,0.12202179431915283,0.13846895970353768,0.858647570572959
Notch1,0.16300278902053833,0.07612685733309757,1.1184620983699027
Rpl7a,0.20265643298625946,6.067322926410947e-43,42.21700288960745
Surf1,0.09663564711809158,0.1767772301402246,0.7525736751899919
Surf2,0.027286266908049583,0.8497353194818664,0.07071632980238012
Surf4,0.1496102511882782,0.003094157083639441,2.5094576418887287
Rexo4,0.029591210186481476,0.8338432942335663,0.07891555948724142
Brd3,0.46811825037002563,3.0631071418329956e-7,6.513837812108525
Wdr5,0.2393428236246109,0.0027151746003594916,2.5662022377014546
Ttf1,0.2874380648136139,0.008057840975986694,2.093781307800577
Setx,-0.18983452022075653,6.272000946414635e-4,3.2025938847906743
Rapgef1,0.04421304166316986,0.7075938607297526,0.15021594379899886
Urm1,0.027088381350040436,0.8326934535953489,0.07951484963087234
Odf2,0.03969796746969223,0.7133751062297388,0.14668204977154908
Gle1,0.16554005444049835,0.030046219243869295,1.5222101680814002
Sptan1,-0.1833859384059906,0.0013064974511610016,2.883891433198647
Set,0.20186515152454376,1.1299442268034477e-9,8.946942992436298
Endog,0.4317995309829712,1.08691529999643e-7,6.963804297843229
Lrrc8a,0.2945150136947632,5.132984817761381e-4,3.2896300202847675
Sh3glb2,-0.20634758472442627,0.013287511317920848,1.876556352548912
Ptpa,-0.08451025933027267,0.21257883866505234,0.672479969861677
Tor1b,-0.11919515579938889,0.34060996189843573,0.46774265427637807
Tor1a,0.10084378719329834,0.17670758455275296,0.7527448095270949
BC005624,-0.1500639021396637,0.006772545229430018,2.1692480859143903
Fnbp1,-0.14154842495918274,0.009322013965417975,2.030490250781311
Gpr107,-0.6235761642456055,7.0617266671656136e-15,14.151089096350805
Ass1,2.018016815185547,1.298689322607981e-124,123.8864947300774
Exosc2,0.33218929171562195,1.7302516294573868e-4,3.761890733091964
Nup214,0.013722234405577183,0.9131788898852542,0.03944413672660614
Fam78a,0.1552305817604065,0.09408581775630573,1.0264758360240718
Prrc2b,0.04229729622602463,0.5839884575667815,0.23359573655984864
Uck1,0.17147119343280792,0.08020193159129714,1.0958151719983835
Swi5,-0.12387774884700775,1.2227462322044055e-4,3.91266366674864
Ciz1,-0.2061115801334381,0.05316640877255424,1.2743626739520724
1110008P14Rik,-0.27710428833961487,1.1835353187372416e-8,7.926818777444385
Dpm2,-0.1328817754983902,0.03839978467351849,1.4156712109284306
St6galnac4,-0.10801643133163452,0.38901183485906504,0.41003718598585703
Cdk9,0.18203206360340118,4.228972692155216e-4,3.373765119224013
Sh2d3c,-0.02064911648631096,0.8925480632061235,0.049368388074955125
Tor2a,0.043687112629413605,0.6148276225543233,0.21124662904894606
Rpl12,0.16043581068515778,2.562107867499694e-22,21.59140258994116
Mapkap1,-0.20810939371585846,0.008547821571503017,2.0681445519408674
Gapvd1,0.0799214318394661,0.37574610716066176,0.4251055101353357
Hspa5,-0.004205627832561731,0.9544271090972752,0.02025723366697653
Rabepk,-0.20854417979717255,0.022635254708914785,1.6452146141329966
Fbxw2,-0.13963359594345093,0.008619715370014658,2.064507074694185
Psmd5,0.08042118698358536,0.43021486905764555,0.36631458363220903
Traf1,-0.846895158290863,3.44711368491706e-78,77.46254439343626
Cntrl,-0.3186517655849457,4.1859787393741354e-13,12.37820298177754
Rab14,-0.08710820227861404,0.09009268194591563,1.0453104844880041
