gene_name,log2fc,padj,nlog10pval,significant,EE up,TCM_vs_TEM-TRM
Nab1,-0.20199385285377502,0.47742069004094256,0.3210987638464312,FALSE,FALSE,FALSE
Inpp1,0.820290744304657,0.014663162910845446,1.8337723402974386,FALSE,FALSE,FALSE
Hibch,-0.30092957615852356,0.6459934194284183,0.18977190603042993,FALSE,FALSE,FALSE
Ormdl1,0.2266957312822342,0.6151650770574193,0.2110083274194952,FALSE,FALSE,FALSE
Asnsd1,-0.1081623062491417,0.8717365887198957,0.05961472532823774,FALSE,FALSE,FALSE
Stk17b,0.6955143809318542,6.874471089911378e-5,4.162760710089577,FALSE,FALSE,FALSE
Ankrd44,0.5029104948043823,0.015478041389792023,1.810283996328972,FALSE,FALSE,FALSE
Sf3b1,0.2610321640968323,0.07121701920880244,1.1474162076943397,FALSE,TRUE,FALSE
Coq10b,0.15475423634052277,0.7735805162767454,0.1114944771102346,FALSE,FALSE,FALSE
Hspd1,-1.1474003791809082,9.034101345217054e-6,5.044115041799679,TRUE,FALSE,FALSE
Hspe1,-1.1568626165390015,2.8980816953144356e-10,9.537889376171893,TRUE,FALSE,FALSE
Mob4,0.2175670862197876,0.5688275268336858,0.245019395290402,FALSE,FALSE,FALSE
Maip1,-0.12160977721214294,0.886300127862907,0.0524191880417782,FALSE,FALSE,FALSE
Sgo2a,-1.3014992475509644,0.03493449840073806,1.4567454880860513,TRUE,FALSE,FALSE
Bzw1,0.09896820038557053,0.777123012104099,0.10951023055616625,FALSE,FALSE,FALSE
Clk1,0.8382001519203186,1.6775662155042417e-5,4.77532032870856,FALSE,FALSE,FALSE
Ppil3,-0.35980749130249023,0.39504730166886354,0.40335090026251147,FALSE,FALSE,FALSE
Orc2,-0.9454129338264465,0.027044396342215775,1.567922707997865,FALSE,FALSE,FALSE
Ndufb3,0.11510869860649109,0.6074501369375751,0.21648936569941574,FALSE,FALSE,FALSE
Cflar,0.10516398400068283,0.9391431042417342,0.027268226000982762,FALSE,FALSE,FALSE
Casp8,0.05434384569525719,1,-0,FALSE,FALSE,FALSE
Sumo1,0.0454450398683548,0.9497100461651353,0.022408967944336392,FALSE,FALSE,FALSE
Nop58,-0.8487651944160461,3.162041420561375e-5,4.50003244540842,FALSE,FALSE,FALSE
Fam117b,0.19547276198863983,0.6845350696718864,0.16460429745718716,FALSE,FALSE,FALSE
Wdr12,-0.7391277551651001,0.04606522517301141,1.3366268016062683,FALSE,FALSE,TRUE
Cyp20a1,0.16801729798316956,0.7966127344765905,0.09875275533479,FALSE,FALSE,FALSE
Raph1,0.02254697121679783,1,-0,FALSE,FALSE,FALSE
Cd28,0.9538578987121582,9.949044873773676e-9,8.002218610305535,FALSE,FALSE,FALSE
Ctla4,1.422513484954834,1.326871447989005e-12,11.877171151086884,TRUE,FALSE,FALSE
Icos,0.9299895167350769,1.1444185320223374e-5,4.9414151181073604,FALSE,FALSE,FALSE
Ino80d,0.22235174477100372,0.6689808610002764,0.17458630686725493,FALSE,FALSE,FALSE
Ndufs1,-0.261051207780838,0.5158557244203177,0.2874717457555086,FALSE,FALSE,FALSE
Eef1b2,-0.7163181900978088,4.5263288985980914e-23,22.34425389190658,FALSE,FALSE,FALSE
Fastkd2,-1.2861039638519287,0.0051404454126938,2.2889992483404877,TRUE,FALSE,FALSE
Klf7,-1.1252027750015259,0.11424677697150423,0.9421560430150899,FALSE,FALSE,FALSE
Creb1,0.038495201617479324,1,-0,FALSE,FALSE,FALSE
Rpe,-0.14771437644958496,0.8463356691912983,0.07245735520613149,FALSE,FALSE,FALSE
Acadl,0.8008505702018738,4.4871073729263266e-5,4.348033538019527,FALSE,FALSE,FALSE
Ikzf2,-0.49822238087654114,0.6074501369375751,0.21648936569941574,FALSE,FALSE,FALSE
Bard1,-1.456949234008789,0.002317173638827894,2.6350414208672253,TRUE,FALSE,FALSE
Atic,-1.019911289215088,4.3940255241246e-6,5.3571374246676084,TRUE,FALSE,FALSE
Xrcc5,-0.6199978590011597,0.0594113039236628,1.226130915883921,FALSE,FALSE,FALSE
Rpl37a,-0.33616429567337036,7.042780896063929e-6,5.1522558224852135,FALSE,FALSE,TRUE
Arpc2,0.5490533113479614,2.0026740090950385e-12,11.698389738461426,FALSE,FALSE,FALSE
Aamp,-0.0707751214504242,0.9936203368147617,0.0027795282020721423,FALSE,FALSE,FALSE
Pnkd,-0.30494871735572815,0.4615904739083243,0.3357431625294018,FALSE,FALSE,FALSE
Ctdsp1,-0.4852869212627411,0.48397801933774326,0.3151743621099241,FALSE,FALSE,FALSE
Usp37,-0.33688512444496155,0.49352419885675175,0.3066915478123825,FALSE,FALSE,FALSE
Cnot9,-0.7417264580726624,0.04062517648393126,1.3912047393464597,FALSE,FALSE,FALSE
Cnppd1,-0.05373256653547287,1,-0,FALSE,FALSE,FALSE
Retreg2,-0.5378758907318115,0.4937466945785914,0.3064957987702089,FALSE,FALSE,FALSE
Zfand2b,0.498321533203125,0.28078158517623236,0.5516313784460607,FALSE,FALSE,FALSE
Stk16,-0.48980754613876343,0.13225124190910412,0.8786002410187613,FALSE,FALSE,FALSE
Tuba4a,-0.574887216091156,0.011475192282139994,1.9402400285468904,FALSE,FALSE,FALSE
Dnpep,-0.1222870722413063,0.941737498906822,0.026070136127954075,FALSE,FALSE,FALSE
Farsb,-0.6946057677268982,0.02598218681059341,1.5853242989979555,FALSE,FALSE,FALSE
Ap1s3,-0.002111723180860281,1,-0,FALSE,FALSE,FALSE
Mrpl44,-0.16627557575702667,0.7607350161937988,0.118766592960511,FALSE,FALSE,FALSE
Cul3,-0.15896371006965637,0.6074501369375751,0.21648936569941574,FALSE,FALSE,FALSE
Dock10,0.15696294605731964,0.6376949331656282,0.19538703370578311,FALSE,FALSE,FALSE
Mff,-0.2039482295513153,0.6074501369375751,0.21648936569941574,FALSE,FALSE,FALSE
Agfg1,-0.07004372775554657,0.9855166819870068,0.00633601995522678,FALSE,FALSE,FALSE
Trip12,-0.16551557183265686,0.6074501369375751,0.21648936569941574,FALSE,FALSE,FALSE
Sp110,0.016247151419520378,1,-0,FALSE,FALSE,FALSE
Sp140,1.1375858783721924,7.012350783002476e-5,4.154136367063143,TRUE,FALSE,FALSE
Sp100,0.47708454728126526,0.018701003542220082,1.7281350875194157,FALSE,FALSE,FALSE
A630001G21Rik,0.2379298359155655,0.6745215779764249,0.1710041526693225,FALSE,FALSE,FALSE
Cab39,0.24306301772594452,0.42835797765905353,0.36819314046841595,FALSE,FALSE,FALSE
Itm2c,0.41198211908340454,0.2502520064575645,0.6016224317709009,FALSE,FALSE,FALSE
Psmd1,-0.4824623465538025,0.04987519501084763,1.3021153932205944,FALSE,FALSE,FALSE
Ncl,-1.087424397468567,1.1924760863942386e-9,8.923550321429282,TRUE,FALSE,FALSE
Ptma,0.01470677088946104,1,-0,FALSE,FALSE,FALSE
Eif4e2,0.36872485280036926,0.05647691865124243,1.2481290061713313,FALSE,TRUE,FALSE
Gigyf2,-0.1666432023048401,0.8762124099604801,0.05739060012019199,FALSE,FALSE,FALSE
Inpp5d,-0.12324555218219757,0.9665933620192336,0.01475619165970463,FALSE,FALSE,FALSE
Atg16l1,-0.011857821606099606,1,-0,FALSE,FALSE,FALSE
Dgkd,0.20780621469020844,0.7823223313752136,0.10661427264978611,FALSE,FALSE,FALSE
Hjurp,-0.024405235424637794,1,-0,FALSE,FALSE,FALSE
Arl4c,-0.22617113590240479,0.8510626175479291,0.07003848520908366,FALSE,FALSE,FALSE
Cops8,-0.24939817190170288,0.5350944165413071,0.27156958066086273,FALSE,FALSE,FALSE
Lrrfip1,0.4680481255054474,0.004211550473938268,2.3755579900759662,FALSE,FALSE,FALSE
Ube2f,-0.1437559723854065,0.8034830333855719,0.0950232895102447,FALSE,FALSE,FALSE
Ilkap,-0.1772158145904541,0.6343387038654825,0.197678789528905,FALSE,FALSE,FALSE
Hes6,0.7063880562782288,0.05170660003049853,1.2864540183396806,FALSE,FALSE,FALSE
Ndufa10,-0.15527954697608948,0.6074501369375751,0.21648936569941574,FALSE,FALSE,FALSE
Cops9,0.24867402017116547,0.19431238738308415,0.711499512315116,FALSE,FALSE,FALSE
Rnpepl1,-0.8544996976852417,0.28285929459700454,0.5484295460171913,FALSE,FALSE,FALSE
Ppp1r7,-0.5867043137550354,0.05908020842411652,1.2285579812462757,FALSE,FALSE,FALSE
Hdlbp,-0.27073177695274353,0.39287523490961496,0.4057453462991004,FALSE,FALSE,FALSE
Atg4b,-0.1105663925409317,0.9822293298579261,0.007787101760847471,FALSE,FALSE,FALSE
Dtymk,-0.9833037853240967,2.7286560167783083e-5,4.564051209449541,FALSE,FALSE,FALSE
Ing5,-0.45070478320121765,0.39667073053352575,0.4015698439844981,FALSE,FALSE,FALSE
Pdcd1,-0.14964894950389862,0.7790741422250954,0.10842120981521852,FALSE,FALSE,FALSE
Fam174a,-0.6006956696510315,0.3025906079522148,0.5191445560809369,FALSE,FALSE,FALSE
St8sia4,-0.2408287227153778,0.8839926269904717,0.05355135723885751,FALSE,FALSE,FALSE
D1Ertd622e,0.001421996159479022,1,-0,FALSE,FALSE,FALSE
Ppip5k2,-0.06915829330682755,1,-0,FALSE,FALSE,FALSE
Gin1,0.4563283324241638,0.2642652363698611,0.5779599637912243,FALSE,FALSE,FALSE
Relch,0.15237173438072205,0.8447850344478754,0.07325378836409302,FALSE,FALSE,FALSE
Bcl2,-1.0206389427185059,0.054947591263118496,1.2600513409850698,FALSE,FALSE,FALSE
Vps4b,0.1888495683670044,0.615686118968269,0.21064063774105207,FALSE,FALSE,FALSE
Tsn,-0.31613731384277344,0.11069943973514593,0.9558545771388948,FALSE,FALSE,FALSE
Nifk,-0.3623756766319275,0.3094087253882059,0.5094674432723364,FALSE,FALSE,FALSE
Clasp1,-0.6534615159034729,0.1851231624457462,0.732539239307377,FALSE,FALSE,FALSE
Ptpn4,0.5894430875778198,0.3065172559417385,0.5135450710662041,FALSE,FALSE,FALSE
Dbi,0.6434729695320129,1.1232214072300194e-4,3.9495346280122803,FALSE,FALSE,FALSE
3110009E18Rik,-0.33405959606170654,0.6268165023715585,0.20285957826189832,FALSE,FALSE,FALSE
Insig2,0.46626240015029907,0.4634986387332439,0.33395153701356983,FALSE,FALSE,FALSE
Ddx18,-0.74619293212890625,0.006398271954154079,2.1939373044709867,FALSE,FALSE,FALSE
Actr3,0.6900607943534851,3.8316008064516694e-13,12.4166197440053,FALSE,FALSE,FALSE
Tmem163,0.23289644718170166,0.6711646909269612,0.17317089922783566,FALSE,FALSE,FALSE
Ccnt2,0.24474602937698364,0.6074501369375751,0.21648936569941574,FALSE,FALSE,FALSE
Rab3gap1,-0.4202858805656433,0.4519687948989992,0.34489154897401786,FALSE,FALSE,FALSE
R3hdm1,-0.3202478885650635,0.3353025376914211,0.47456315966032286,FALSE,FALSE,FALSE
Ubxn4,-0.02533344365656376,1,-0,FALSE,FALSE,FALSE
Mcm6,-0.08727201819419861,0.9064750050093917,0.04264416656698834,FALSE,FALSE,FALSE
Dars,-0.4794033169746399,0.05617374637358303,1.2504666109268194,FALSE,FALSE,FALSE
Cxcr4,-0.766342282295227,0.05004591031253125,1.3006314067215234,FALSE,FALSE,FALSE
Mapkapk2,-0.29748326539993286,0.6074501369375751,0.21648936569941574,FALSE,FALSE,FALSE
Eif2d,-0.5192983150482178,0.2712337152853735,0.5666563271489723,FALSE,FALSE,FALSE
Rassf5,0.1298806071281433,0.8256999775862442,0.08317772719307982,FALSE,FALSE,FALSE
Rab29,0.3591655492782593,0.5920583483196987,0.22763549073558392,FALSE,FALSE,FALSE
Nucks1,-0.02397404983639717,1,-0,FALSE,FALSE,FALSE
Elk4,-0.2516988217830658,0.6512641100515785,0.18624285432404014,FALSE,FALSE,FALSE
Mdm4,-0.36991503834724426,0.4667906434159433,0.33087785775423934,FALSE,FALSE,FALSE
Ppp1r15b,-0.05645620822906494,1,-0,FALSE,FALSE,FALSE
Snrpe,0.10368479043245316,0.6074501369375751,0.21648936569941574,FALSE,FALSE,FALSE
Gm38394,0.3563041687011719,0.6074501369375751,0.21648936569941574,FALSE,FALSE,FALSE
Lax1,0.23163916170597076,0.757417369788269,0.12066473946248855,FALSE,FALSE,FALSE
Atp2b4,0.9680279493331909,0.005953981398422122,2.2251925265208774,FALSE,FALSE,FALSE
Btg2,0.6740447878837585,0.023186144642809933,1.6347714591908507,FALSE,FALSE,FALSE
Tmem183a,-0.16599202156066895,0.7470013537166209,0.12667861115498166,FALSE,FALSE,FALSE
Adipor1,0.14008605480194092,0.7749107841091308,0.11074829517038519,FALSE,FALSE,FALSE
Rabif,-0.11568600684404373,0.9712560969704706,0.012666241938961618,FALSE,FALSE,FALSE
Ube2t,-0.5842936038970947,0.22593692456349873,0.6460127871242539,FALSE,FALSE,FALSE
Ptpn7,0.0915217399597168,0.8999104255898809,0.045800716791840314,FALSE,FALSE,FALSE
Rnpep,-0.3197008967399597,0.2917072533309615,0.5350527719668923,FALSE,FALSE,FALSE
Timm17a,-0.5259202122688293,0.0207424391870917,1.683140174504035,FALSE,FALSE,FALSE
Csrp1,0.3631501793861389,0.1629816121376801,0.7878613906733758,FALSE,FALSE,FALSE
Kif21b,0.36637213826179504,0.3112429230698213,0.5069005146164222,FALSE,FALSE,FALSE
Zfp281,-0.3563985526561737,0.6804145899767579,0.16722638248089405,FALSE,FALSE,FALSE
Ptprc,0.2964865565299988,0.010961524402182772,1.9601290449921929,FALSE,FALSE,FALSE
Nek7,0.04459312558174133,1,-0,FALSE,FALSE,FALSE
2310009B15Rik,-0.18508607149124146,0.7734689347834142,0.11155712439909417,FALSE,FALSE,FALSE
Dennd1b,0.27461951971054077,0.4810536019099455,0.31780652920472086,FALSE,FALSE,FALSE
Aspm,-0.3382391929626465,0.6002587418197316,0.2216615064122497,FALSE,FALSE,FALSE
Cdc73,-0.49154171347618103,0.160933797670857,0.7933527402355272,FALSE,FALSE,FALSE
Glrx2,0.11334080249071121,0.8224245919261414,0.08490391199405285,FALSE,FALSE,FALSE
Uchl5,-0.7013736367225647,0.0026175868941690802,2.5820988924450097,FALSE,FALSE,FALSE
Rgs2,0.8271434307098389,0.05130182216248067,1.289867209136596,FALSE,FALSE,FALSE
Rgs1,0.8342251777648926,0.02848238293565628,1.5454236789216438,FALSE,FALSE,FALSE
Odr4,0.0630502849817276,1,-0,FALSE,FALSE,FALSE
Tpr,0.23078936338424683,0.23963932713946617,0.6204419084942381,FALSE,FALSE,FALSE
Ivns1abp,-0.36774566769599915,0.317278837289627,0.49855889466557624,FALSE,FALSE,FALSE
Swt1,0.07299722731113434,1,-0,FALSE,FALSE,FALSE
Trmt1l,-0.24340355396270752,0.711189519820885,0.1480146518093479,FALSE,FALSE,FALSE
Rnf2,0.027410663664340973,1,-0,FALSE,FALSE,FALSE
Fam129a,0.5349398255348206,0.31085662451041013,0.5074398731642147,FALSE,FALSE,FALSE
1700025G04Rik,-0.7912039756774902,0.37091090951831346,0.4307303926786019,FALSE,FALSE,FALSE
Arpc5,0.8511440753936768,2.7053511804085967e-15,14.56777635132851,FALSE,TRUE,FALSE
Smg7,-0.18301557004451752,0.770068168290383,0.11347082833146942,FALSE,FALSE,FALSE
Dhx9,-0.3666536211967468,0.12946022218948638,0.8878636519482053,FALSE,FALSE,FALSE
Rgs16,1.2806096076965332,9.774301433156105e-6,5.009914271739427,TRUE,FALSE,FALSE
Rnasel,-0.045050013810396194,1,-0,FALSE,FALSE,FALSE
Glul,-0.10253458470106125,1,-0,FALSE,FALSE,FALSE
Ier5,0.3287340998649597,0.5003783810385563,0.3007014623648755,FALSE,FALSE,FALSE
Stx6,0.04838467761874199,1,-0,FALSE,FALSE,FALSE
Xpr1,-0.45548397302627563,0.5716480051375573,0.2428713077135889,FALSE,FALSE,FALSE
Acbd6,-0.3199216425418854,0.3044195902721911,0.5165274029088552,FALSE,FALSE,FALSE
Cep350,-0.3663571774959564,0.45559387247840316,0.3414221256085491,FALSE,FALSE,FALSE
Tor1aip1,0.4338092803955078,0.07736183360155721,1.1114732453159395,FALSE,FALSE,FALSE
Tor1aip2,0.32253962755203247,0.5613513551550091,0.2507652245891621,FALSE,FALSE,FALSE
Gm2000,-0.5089977383613586,0.06138433526708889,1.2119424427844996,FALSE,FALSE,FALSE
Cop1,0.16275028884410858,0.7955515019279147,0.09933170001602393,FALSE,FALSE,FALSE
4930523C07Rik,-0.03767607361078262,1,-0,FALSE,FALSE,FALSE
Mrps14,0.24543876945972443,0.2522858737299531,0.5981070662992538,FALSE,FALSE,FALSE
Cacybp,-0.530327320098877,0.0186350240241043,1.7296700430212655,FALSE,FALSE,FALSE
Rabgap1l,-0.3309657573699951,0.597381246549146,0.2237484152237899,FALSE,FALSE,FALSE
Rc3h1,0.2718629539012909,0.6290690379699959,0.2013016897469404,FALSE,FALSE,FALSE
Klhl20,-0.8009812831878662,0.43000732501327016,0.3665241463140238,FALSE,FALSE,FALSE
Prdx6,0.26557934284210205,0.28675539814661044,0.5424883977921041,FALSE,FALSE,FALSE
Fasl,1.2651585340499878,0.005121045022948605,2.2906414059402214,TRUE,FALSE,FALSE
Suco,0.49764683842658997,0.22379344463639406,0.6501526389870125,FALSE,FALSE,FALSE
Vamp4,0.17692814767360687,0.7684025177675399,0.11441122078749405,FALSE,FALSE,FALSE
Prrc2c,0.02269802615046501,1,-0,FALSE,FALSE,FALSE
Sell,-4.706732273101807,0.003955335559972912,2.4028166662339,TRUE,FALSE,TRUE
Xcl1,-1.8330141305923462,0.004510624403347649,2.3457633348053655,TRUE,FALSE,FALSE
Tiprl,0.011599762365221977,1,-0,FALSE,FALSE,FALSE
Mpc2,-0.12060479074716568,0.7011418899159659,0.15419408506913931,FALSE,FALSE,FALSE
Rcsd1,-0.7434936165809631,0.019812745203358323,1.7030553455583501,FALSE,FALSE,FALSE
Creg1,-0.4000386595726013,0.5983382967948694,0.22305319913956057,FALSE,FALSE,FALSE
Cd247,0.5197586417198181,0.022374890674951936,1.6502390779955634,FALSE,FALSE,FALSE
Tada1,-0.10586919635534286,0.9643483796131804,0.015766044923736573,FALSE,FALSE,FALSE
Uck2,-0.9285311102867126,6.885028918983234e-4,3.1620942312489655,FALSE,FALSE,FALSE
Tmco1,-0.1325307935476303,0.7210550456445796,0.1420315797921206,FALSE,FALSE,FALSE
Aldh9a1,0.10981716960668564,0.9136024871864542,0.0392427267756766,FALSE,FALSE,FALSE
Nuf2,-0.5168710947036743,0.22593692456349873,0.6460127871242539,FALSE,FALSE,FALSE
Uap1,-0.25278139114379883,0.707042111647757,0.15055471871853354,FALSE,FALSE,FALSE
Uhmk1,-0.07446279376745224,1,-0,FALSE,FALSE,FALSE
Atf6,-0.12967687845230103,0.9171757554793439,0.037547433881807375,FALSE,FALSE,FALSE
Sdhc,-0.0854969173669815,0.8899724447783991,0.050623439721321654,FALSE,TRUE,FALSE
Fcer1g,-0.13817273080348969,1,-0,FALSE,FALSE,FALSE
Ndufs2,-0.15550675988197327,0.597179511953864,0.22389510047483172,FALSE,FALSE,FALSE
Ufc1,0.5092141032218933,0.004589911466883929,2.3381956913286626,FALSE,FALSE,FALSE
Nit1,0.23653644323349,0.7137379694474125,0.14646119902159338,FALSE,TRUE,FALSE
Pfdn2,-0.5184297561645508,0.0042738297071917815,2.369182786500524,FALSE,FALSE,FALSE
Arhgap30,0.3786941468715668,0.03124255317160719,1.5052534823801451,FALSE,FALSE,FALSE
Usf1,0.33383333683013916,0.6074501369375751,0.21648936569941574,FALSE,FALSE,FALSE
Ly9,0.2661867141723633,0.500921324938378,0.3002304793787064,FALSE,FALSE,FALSE
Slamf7,0.8892463445663452,9.34955629419475e-4,3.0292089991333895,FALSE,FALSE,FALSE
Cd48,1.181596040725708,3.210250413204666e-11,10.493461089454545,TRUE,FALSE,FALSE
Slamf1,0.9139825701713562,0.008666025399775987,2.0621800423999144,FALSE,FALSE,FALSE
Cd84,0.36724069714546204,0.5025970762589593,0.2987800421427539,FALSE,FALSE,FALSE
Slamf6,0.029003988951444626,1,-0,FALSE,FALSE,FALSE
Ncstn,-0.6262922883033752,0.27562116911743,0.5596874294428639,FALSE,FALSE,FALSE
Copa,0.5737727880477905,0.005850788548821125,2.2327855972814525,FALSE,FALSE,FALSE
Dcaf8,-0.6088019609451294,0.06521416705714268,1.185658048341804,FALSE,FALSE,FALSE
Tagln2,-0.06723234802484512,0.9216787487352203,0.03542042597806581,FALSE,FALSE,FALSE
Aim2,-2.159842014312744,9.37563944496109e-6,5.027999102485827,TRUE,FALSE,FALSE
Ifi206,1.5048199892044067,1.628578594602596e-7,6.788191277701765,TRUE,FALSE,FALSE
Ifi214,2.029608964920044,2.4094671244297667e-7,6.618078994980596,TRUE,FALSE,FALSE
Ifi213,2.169135093688965,1.0801164652349855e-7,6.966529413511342,TRUE,FALSE,FALSE
Ifi209,1.7007410526275635,7.629271596460318e-8,7.1175169242651375,TRUE,FALSE,FALSE
Ifi208,1.9776533842086792,2.884801049701304e-4,3.5398841325935946,TRUE,FALSE,FALSE
Mndal,0.7099904417991638,3.332649382649861e-5,4.47721037466534,FALSE,FALSE,FALSE
Ifi203,0.7400645017623901,8.06893456857721e-5,4.093183806236401,FALSE,FALSE,FALSE
Fh1,-0.41697099804878235,0.1565442650917682,0.8053628378817532,FALSE,FALSE,FALSE
Exo1,-2.1101150512695312,2.9523809787737264e-5,4.529827601353295,TRUE,FALSE,FALSE
Cep170,-1.6436829566955566,0.00609450377796309,2.2150616494000857,TRUE,FALSE,FALSE
Adss,0.03727788105607033,1,-0,FALSE,FALSE,FALSE
Desi2,-0.522906482219696,0.060464258441629726,1.2185012691235775,FALSE,FALSE,FALSE
Cox20,0.45529037714004517,0.03420750455439629,1.4658786065452745,FALSE,FALSE,FALSE
Hnrnpu,-0.5335848331451416,1.7323937446613128e-4,3.7613533930927256,FALSE,FALSE,FALSE
Tfb2m,-0.6447446942329407,0.24868728396213932,0.6043464207866073,FALSE,FALSE,FALSE
Ahctf1,-0.9385847449302673,0.0016004754453187052,2.795750984465425,FALSE,FALSE,FALSE
Psen2,0.24276401102542877,0.6074501369375751,0.21648936569941574,FALSE,FALSE,FALSE
