gene_name,log2fc,padj,nlog10pval,significant,TRM_vs_TCM-TEM,TCM_vs_TEM-TRM
Cab39,0.04366368427872658,0.6353897081130158,0.19695982404762657,FALSE,FALSE,FALSE
Itm2c,-0.07998913526535034,0.6511193299126072,0.1863394114726862,FALSE,TRUE,FALSE
Psmd1,-0.7108083963394165,2.7882623083144297e-22,21.55466637200343,FALSE,FALSE,FALSE
Ncl,-1.236506700515747,5.849851785109625e-105,104.23285513728952,TRUE,FALSE,FALSE
Ptma,-0.05248941481113434,0.2843367864656535,0.5461669492243358,FALSE,FALSE,FALSE
Eif4e2,-0.007087093312293291,0.9906163370419253,0.004094513998774626,FALSE,FALSE,FALSE
Gigyf2,0.2511311173439026,0.06806064526295728,1.1671039378024588,FALSE,FALSE,FALSE
Inpp5d,0.5777955055236816,3.863276942579681e-5,4.413044157937743,FALSE,FALSE,FALSE
Atg16l1,0.41850635409355164,0.01724220543950729,1.7634071846279458,FALSE,FALSE,FALSE
Dgkd,0.37128540873527527,0.014154394669728612,1.8491086990447598,FALSE,FALSE,FALSE
Hjurp,1.031162977218628,6.857420568504677e-42,41.16383921425349,TRUE,FALSE,FALSE
Arl4c,1.554150104522705,1.5455234046025368e-57,56.81092441382114,TRUE,FALSE,FALSE
Cops8,-0.5175685882568359,4.39699559769081e-8,7.356843969199385,FALSE,FALSE,FALSE
Lrrfip1,0.3395916819572449,3.348418698439957e-10,9.475160241523248,FALSE,FALSE,FALSE
Ube2f,-0.468068927526474,1.7917434159480545e-6,5.7467241827410405,FALSE,FALSE,FALSE
Ilkap,-0.27080002427101135,0.0015134005138313306,2.8200461229163083,FALSE,FALSE,FALSE
Hes6,0.2641931474208832,0.04055767845285539,1.3919269122538585,FALSE,FALSE,FALSE
Ndufa10,-0.19752691686153412,0.0021890563874452725,2.6597430513873324,FALSE,FALSE,FALSE
Cops9,0.051751334220170975,0.4967593678304978,0.3038539342659949,FALSE,FALSE,FALSE
Ppp1r7,-0.4884280860424042,1.4194606641062631e-8,7.847876638078803,FALSE,FALSE,FALSE
Hdlbp,-0.7153352499008179,3.2031777751798544e-22,21.49441895748444,FALSE,TRUE,FALSE
Atg4b,-0.06612064689397812,0.7654475218481799,0.11608457864697265,FALSE,FALSE,FALSE
Dtymk,-0.8054471611976624,9.710402628301508e-34,33.012762762303694,FALSE,FALSE,FALSE
Ing5,-0.50595855712890625,0.0012364551606224641,2.9078216284715714,FALSE,FALSE,FALSE
Pdcd1,-0.8018738627433777,7.799651996294645e-8,7.107924774163436,FALSE,TRUE,FALSE
Fam174a,-0.3333912491798401,0.08002248574385282,1.0967879622288095,FALSE,FALSE,FALSE
St8sia4,0.8049627542495728,1.4832268966930273e-8,7.828792407674059,FALSE,FALSE,FALSE
D1Ertd622e,0.10587118566036224,0.4331582612146896,0.3633533983012454,FALSE,FALSE,FALSE
Ppip5k2,-0.23842839896678925,0.09286699931437892,1.032138586994886,FALSE,FALSE,FALSE
Gin1,0.3636038303375244,0.0061706836343834864,2.2096667189175756,FALSE,FALSE,FALSE
Relch,0.08808590471744537,0.6035816168616938,0.21926399589628864,FALSE,FALSE,FALSE
Bcl2,-0.1203153058886528,0.6320792082771646,0.19922849519511004,FALSE,FALSE,FALSE
Vps4b,0.12608952820301056,0.27884864808355964,0.5546314567175997,FALSE,FALSE,FALSE
Tsn,-0.37572625279426575,3.607681567311867e-12,11.44277180252211,FALSE,FALSE,FALSE
Nifk,-1.370411992073059,1.5454210106517516e-42,41.810953187633835,TRUE,FALSE,FALSE
Clasp1,0.31975626945495605,0.0075557796726832315,2.1217207146375774,FALSE,FALSE,FALSE
Ptpn4,0.7870534062385559,2.4589020454643477e-5,4.609258771774357,FALSE,FALSE,FALSE
Dbi,0.4138571619987488,7.126888112456262e-19,18.147100059292605,FALSE,TRUE,FALSE
3110009E18Rik,-0.43047815561294556,0.0065739583345484215,2.1821730527845205,FALSE,FALSE,FALSE
Ddx18,-1.5655399560928345,1.0477728724012566e-65,64.97973284994129,TRUE,FALSE,FALSE
Actr3,0.42535021901130676,1.5207165877907661e-40,39.817951716799946,FALSE,FALSE,FALSE
Tmem163,0.24426458775997162,0.07549951035973254,1.122055864910624,FALSE,FALSE,FALSE
Ccnt2,0.16949844360351562,0.25062316096071224,0.6009787968189644,FALSE,FALSE,FALSE
Rab3gap1,-0.050990134477615356,0.8109095975867062,0.09102755942341806,FALSE,FALSE,FALSE
R3hdm1,0.3946329653263092,2.4312129894366346e-6,5.614176992581954,FALSE,FALSE,FALSE
Ubxn4,-0.5337311029434204,5.347428879383367e-15,14.271854982819407,FALSE,FALSE,FALSE
Mcm6,-0.7605776190757751,1.5788900625192654e-25,24.80164810868926,FALSE,FALSE,FALSE
Dars,-0.9711042642593384,6.796125604344349e-33,32.16773860320359,FALSE,FALSE,FALSE
Cxcr4,-0.4682791829109192,6.865005989528423e-4,3.163359079517101,FALSE,FALSE,FALSE
Mapkapk2,-0.18797431886196136,0.18394518894323023,0.7353115665864892,FALSE,FALSE,FALSE
Eif2d,-0.144938126206398,0.3920355833777567,0.40667451215491324,FALSE,FALSE,FALSE
Rassf5,0.17474576830863953,0.06951110739350067,1.1579457926145789,FALSE,FALSE,FALSE
Srgap2,1.0133098363876343,7.249766214309863e-15,14.139675998045865,TRUE,FALSE,FALSE
Rab29,0.6639349460601807,6.3079631813177785e-6,5.200110850250742,FALSE,FALSE,FALSE
Nucks1,0.2123487889766693,9.188013119631166e-6,5.0367783933443,FALSE,FALSE,FALSE
Elk4,0.2083507925271988,0.17893510992627742,0.7473044355578966,FALSE,FALSE,FALSE
Mdm4,0.5246094465255737,1.3183385090620534e-6,5.879973061864973,FALSE,FALSE,FALSE
Ppp1r15b,0.08968524634838104,0.5212014065992061,0.28299442089988047,FALSE,FALSE,FALSE
Snrpe,-0.05397370085120201,0.2530686542429349,0.5967616443809745,FALSE,FALSE,FALSE
Gm38394,0.5066977143287659,0.0011843986697416002,2.926502089060691,FALSE,FALSE,FALSE
Lax1,0.9765954613685608,2.5970483300129182e-11,10.58551996825186,FALSE,FALSE,FALSE
Atp2b4,0.695983350276947,2.9500978754790945e-9,8.530163575182735,FALSE,FALSE,FALSE
Btg2,0.9885694980621338,1.764524839000056e-28,27.75337222375075,FALSE,TRUE,FALSE
Tmem183a,-0.6505287885665894,1.2312380948439394e-9,8.909657955778458,FALSE,FALSE,FALSE
Adipor1,-0.017968088388442993,0.9439578727892503,0.025047387082663426,FALSE,FALSE,FALSE
Rabif,-0.09767384827136993,0.5908281304860504,0.2285388352557809,FALSE,FALSE,FALSE
Ube2t,0.9792195558547974,1.8118905921607853e-21,20.741868029978953,FALSE,FALSE,FALSE
Ptpn7,-0.29805412888526917,4.800299856657126e-4,3.3187316330360583,FALSE,FALSE,FALSE
Arl8a,0.36940696835517883,0.017263755896549365,1.7628647133893338,FALSE,FALSE,FALSE
Rnpep,-0.44050320982933044,6.675033978165072e-8,7.175546519252969,FALSE,FALSE,FALSE
Timm17a,-0.9213574528694153,5.548188087444442e-44,43.255848824463456,FALSE,FALSE,FALSE
Ipo9,-0.5576192140579224,1.7004569270728464e-4,3.769434364361367,FALSE,FALSE,FALSE
Csrp1,0.5668772459030151,1.2602970178632813e-12,11.899527091376285,FALSE,FALSE,FALSE
Kif21b,0.383514404296875,4.542314566922508e-6,5.342722793069153,FALSE,FALSE,FALSE
Kif14,1.6290853023529053,4.265793871816951e-40,39.37000013400035,TRUE,TRUE,FALSE
Ptprc,0.8224433064460754,2.4087789916194133e-97,96.6182030452168,FALSE,FALSE,FALSE
Nek7,0.018993373960256577,0.9455877960815424,0.024298141505803717,FALSE,FALSE,FALSE
2310009B15Rik,-0.8042905926704407,1.4094600929267657e-8,7.850947216115224,FALSE,FALSE,FALSE
Dennd1b,0.4917868971824646,2.783742157811979e-8,7.555370993424014,FALSE,FALSE,FALSE
Aspm,1.7643816471099854,1.3599806740948335e-62,61.86646726309567,TRUE,TRUE,FALSE
Cdc73,-0.3311401307582855,0.001167718309480352,2.93266191012844,FALSE,TRUE,FALSE
Glrx2,-0.3277144730091095,1.2184028413630181e-4,3.914209096879137,FALSE,FALSE,FALSE
Uchl5,-0.47454872727394104,4.887880454636831e-11,10.3108794243953,FALSE,FALSE,FALSE
Rgs2,0.7003418207168579,6.75371534877985e-7,6.170457247677409,FALSE,TRUE,FALSE
Rgs1,0.48319727182388306,2.015991930420707e-5,4.695511210609832,FALSE,TRUE,FALSE
Odr4,-0.5179662704467773,4.4523771348158416e-4,3.3514080562347877,FALSE,FALSE,FALSE
Tpr,-0.04096619039773941,0.5108292838455625,0.29172421429037937,FALSE,FALSE,FALSE
Ivns1abp,-0.6492708921432495,3.4413842244094793e-13,12.463266836467902,FALSE,TRUE,FALSE
Swt1,0.17016343772411346,0.25575939126686464,0.5921684103997882,FALSE,FALSE,FALSE
Rnf2,-0.2553443908691406,0.1686965308984234,0.772893848218005,FALSE,FALSE,FALSE
Fam129a,0.16358698904514313,0.3218663841003695,0.49232437889705616,FALSE,FALSE,FALSE
1700025G04Rik,1.0502554178237915,2.63342956832707e-13,12.5794782924559,TRUE,FALSE,FALSE
Tsen15,-1.5114446878433228,6.147638734032073e-22,21.211291661736098,TRUE,FALSE,FALSE
Arpc5,0.32782432436943054,1.6267182442673952e-16,15.788687662524982,FALSE,FALSE,FALSE
Smg7,-0.11537164449691772,0.45339706339849023,0.34352129707664164,FALSE,FALSE,FALSE
Lamc1,-0.03965858742594719,0.8815049628302484,0.05477523830087667,FALSE,FALSE,FALSE
Dhx9,-0.39316874742507935,4.118227596416387e-9,8.38528965549935,FALSE,FALSE,FALSE
Rgs16,0.27777719497680664,0.19439899468930044,0.7113059853049002,FALSE,TRUE,FALSE
Rnasel,0.2583567202091217,0.21238683032216796,0.6728724164782104,FALSE,FALSE,FALSE
Glul,0.15831643342971802,0.34095385703969333,0.4673043922362697,FALSE,FALSE,FALSE
Ier5,0.5148381590843201,2.4155096836175825e-7,6.6169912171162935,FALSE,FALSE,FALSE
Xpr1,0.6272518038749695,3.134877674863563e-4,3.5037794009794303,FALSE,FALSE,FALSE
Acbd6,-0.2985725998878479,7.888376153802081e-4,3.1030123884287093,FALSE,FALSE,FALSE
Cep350,0.629841685295105,3.3846175484747276e-9,8.470490398166687,FALSE,FALSE,FALSE
Tor1aip1,0.33042651414871216,9.92412756536553e-5,4.003307661915118,FALSE,TRUE,FALSE
Tor1aip2,-0.243366539478302,0.1172863519404474,0.9307525217446894,FALSE,TRUE,FALSE
Gm2000,-0.5962963700294495,4.322817780006988e-15,14.364233070921442,FALSE,FALSE,FALSE
Cop1,-0.37069109082221985,0.006821204901382514,2.1661389045513615,FALSE,FALSE,FALSE
4930523C07Rik,0.7063343524932861,6.2400726834420716e-27,26.204810351690337,FALSE,FALSE,FALSE
Mrps14,-0.11659508943557739,0.04711916810651115,1.3268023856645244,FALSE,FALSE,FALSE
Cacybp,-1.310725212097168,1.1646968232106556e-79,78.93378710909471,TRUE,FALSE,FALSE
Rabgap1l,0.3616672158241272,0.009843989911596648,2.006828840046455,FALSE,FALSE,FALSE
Rc3h1,0.30929407477378845,0.032122894232600764,1.4931853322407609,FALSE,FALSE,FALSE
Cenpl,2.0035107135772705,1.2053511032819402e-59,58.91888643026113,TRUE,TRUE,FALSE
Prdx6,-0.3949214816093445,8.590155064810893e-10,9.065998996450029,FALSE,TRUE,FALSE
Fasl,1.750886082649231,9.091983279571118e-28,27.04134137162686,TRUE,TRUE,FALSE
Suco,0.7185034155845642,2.4369680697609357e-9,8.613150161097376,FALSE,TRUE,FALSE
Vamp4,0.2775759696960449,0.02218405663298644,1.6539590347319388,FALSE,FALSE,FALSE
Prrc2c,-0.14079391956329346,0.010387570620507672,1.983486010621307,FALSE,FALSE,FALSE
Xcl1,-2.094567060470581,3.015050040239579e-8,7.520705475557137,TRUE,TRUE,FALSE
Tiprl,0.24089713394641876,0.003546482484245632,2.450202180751092,FALSE,TRUE,FALSE
Mpc2,0.15126733481884003,0.03287240889373334,1.4831684696049212,FALSE,FALSE,FALSE
Rcsd1,0.09741276502609253,0.39174469011402446,0.40699688144471313,FALSE,FALSE,FALSE
Creg1,-0.7310870885848999,5.752680766562197e-7,6.240129725603775,FALSE,FALSE,FALSE
Cd247,0.588981568813324,8.996512941375357e-19,18.045925790980057,FALSE,FALSE,FALSE
Pou2f1,0.6602594256401062,5.154213900954561e-4,3.2878375620993143,FALSE,FALSE,FALSE
Tada1,0.07268103957176208,0.6865588233799211,0.1633222471018447,FALSE,FALSE,FALSE
Uck2,-0.9572623372077942,9.831603145742831e-31,30.007375660135075,FALSE,FALSE,FALSE
Tmco1,-0.4669816195964813,6.811582026834607e-12,11.166752009125252,FALSE,FALSE,FALSE
Aldh9a1,-0.4065364897251129,2.634012399713289e-4,3.5793821849116747,FALSE,FALSE,FALSE
Nuf2,1.1019052267074585,6.921778539985825e-39,38.15978229992786,TRUE,TRUE,FALSE
Uap1,-0.42276984453201294,3.749261654639892e-4,3.42605424984226,FALSE,FALSE,FALSE
Uhmk1,-0.1988213211297989,0.14329639439912878,0.8437647371132104,FALSE,FALSE,FALSE
Atf6,0.24344420433044434,0.10749442725224446,0.9686140499468203,FALSE,FALSE,FALSE
Sdhc,-0.37293294072151184,1.9458958761294323e-6,5.7108804023165165,FALSE,FALSE,FALSE
Ndufs2,-0.25446945428848267,8.17390579822548e-5,4.0875703717072005,FALSE,FALSE,FALSE
Ufc1,0.019308697432279587,0.8558136094507621,0.067620811492689,FALSE,FALSE,FALSE
Nit1,0.03103327751159668,0.9218318067913531,0.03534831110013056,FALSE,FALSE,FALSE
Pfdn2,-0.35343703627586365,7.645155065305085e-9,8.116613701445466,FALSE,FALSE,FALSE
Arhgap30,0.47290605306625366,9.246715452309328e-13,12.034012506639984,FALSE,FALSE,FALSE
Usf1,0.40188291668891907,0.008037602342300366,2.0948734841873677,FALSE,FALSE,FALSE
Ly9,0.025490418076515198,0.9033061455288166,0.044165035090090794,FALSE,FALSE,FALSE
Slamf7,0.9630022644996643,2.051294786966452e-28,27.687971923662165,FALSE,FALSE,FALSE
Cd48,0.7120929956436157,4.0859999442446195e-47,46.38870164362972,FALSE,FALSE,FALSE
Slamf1,0.44988730549812317,0.007013930644859445,2.1540385328234573,FALSE,TRUE,FALSE
Cd84,0.625630795955658,1.577498142884137e-5,4.8020311433584055,FALSE,FALSE,FALSE
Slamf6,-0.4500063955783844,3.6480794635137983e-6,5.437935710313552,FALSE,FALSE,FALSE
Ncstn,-0.02292643114924431,0.9642634508672768,0.01580429428541922,FALSE,FALSE,FALSE
Copa,0.17824909090995789,0.03135668554288339,1.5036698492564065,FALSE,FALSE,FALSE
Dcaf8,-0.18570387363433838,0.18816362361373923,0.7254643319756697,FALSE,FALSE,FALSE
Tagln2,-0.046528544276952744,0.45339706339849023,0.34352129707664164,FALSE,FALSE,FALSE
Aim2,-1.8514713048934937,9.596674883957953e-21,20.017879217970506,TRUE,TRUE,FALSE
Ifi206,1.7310162782669067,2.5128023297629e-38,37.59984167395009,TRUE,FALSE,FALSE
Ifi214,1.967819094657898,1.4337727421873133e-24,23.843519680352664,TRUE,FALSE,FALSE
Ifi213,1.2829430103302002,2.88602996378494e-9,8.5396991642200355,TRUE,FALSE,FALSE
Ifi209,1.7451729774475098,3.0696858926332095e-49,48.51290606168088,TRUE,FALSE,FALSE
