gene_name,log2fc,padj,nlog10pval,significant,Tstem,TCM_vs_TEM-TRM
Phf3,0.10537360608577728,0.6650351553088812,0.17715539627117358,FALSE,FALSE,FALSE
Prim2,-1.7039122581481934,3.392096440209291e-11,10.469531808875427,TRUE,FALSE,FALSE
Zfp451,-0.7251769304275513,0.03163865314073711,1.4997820127216406,FALSE,FALSE,FALSE
Ccdc115,-0.057254381477832794,0.9363328338955568,0.028569747169698723,FALSE,FALSE,FALSE
Imp4,-0.7931598424911499,8.017950063516736e-6,5.095936652900496,FALSE,FALSE,FALSE
Ptpn18,1.1564052104949951,7.781913700671925e-22,21.108913589714465,TRUE,FALSE,FALSE
Fam168b,-0.02030978351831436,1,-0,FALSE,FALSE,FALSE
Plekhb2,0.14890116453170776,0.6950560836136263,0.1579801510627933,FALSE,FALSE,FALSE
Uggt1,0.25142017006874084,0.42609605088740554,0.37049249087759406,FALSE,FALSE,FALSE
Neurl3,1.6156938076019287,0.0027905460367023635,2.5543108083665,TRUE,FALSE,FALSE
Arid5a,1.8872944116592407,9.360410556155324e-9,8.028705102291546,TRUE,FALSE,FALSE
Kansl3,-0.03657855466008186,1,-0,FALSE,FALSE,FALSE
Ankrd39,-0.2157009094953537,0.6670363692698129,0.17585048610956372,FALSE,FALSE,FALSE
Cox5b,-0.3070757985115051,0.0011331732465717996,2.9457036874196865,FALSE,FALSE,FALSE
Actr1b,-0.3092140257358551,0.4227616974834988,0.37390436697740426,FALSE,FALSE,FALSE
Zap70,0.09230779856443405,0.7097118238700907,0.14891795932126142,FALSE,FALSE,FALSE
Coa5,-0.1656508445739746,0.5887678360005547,0.23005592324429583,FALSE,FALSE,FALSE
Unc50,-0.07689030468463898,0.8309124290403025,0.08044474467389225,FALSE,FALSE,FALSE
Mitd1,-0.18769587576389313,0.5729790091795361,0.24186128791826422,FALSE,FALSE,FALSE
Mrpl30,-0.16059711575508118,0.31823190312688204,0.4972562839684148,FALSE,FALSE,FALSE
Txndc9,-0.3291693329811096,0.12377238900158756,0.9073762264116514,FALSE,FALSE,FALSE
Eif5b,-0.7858448028564453,2.992490412145727e-7,6.5239672323865054,FALSE,FALSE,FALSE
Aff3,3.412039041519165,1.3578154069245866e-6,5.867159267760339,TRUE,TRUE,TRUE
Pdcl3,-0.4886001646518707,0.00461534187298833,2.3357961238789673,FALSE,FALSE,FALSE
Rpl31,-0.5229202508926392,2.8375181398906946e-11,10.547061353400847,FALSE,FALSE,FALSE
Cnot11,-0.7681039571762085,0.0012535544438799675,2.90185679919027,FALSE,FALSE,FALSE
Rnf149,-0.6037954092025757,0.052385767631640504,1.2807866877989305,FALSE,FALSE,FALSE
Map4k4,2.0326128005981445,1.1012103175607185e-19,18.95812972822795,TRUE,TRUE,FALSE
Il18r1,0.7902488112449646,1.5361709142667883e-4,3.813560462043088,FALSE,FALSE,FALSE
Il18rap,0.6971384286880493,0.018454334981777072,1.7339016003707,FALSE,FALSE,FALSE
Mrps9,-0.31214430928230286,0.16639003455676343,0.7788726880609759,FALSE,FALSE,FALSE
Fhl2,-0.8799597024917603,0.0010546765261789709,2.976880719927108,FALSE,FALSE,FALSE
Tpp2,0.17054647207260132,0.44899876575570247,0.34775485281900304,FALSE,FALSE,FALSE
Tex30,-1.147408366203308,3.411303338402861e-9,8.467079660734157,TRUE,FALSE,FALSE
Wdr75,-0.6975526213645935,0.007129109567549997,2.146964710547679,FALSE,FALSE,TRUE
Nabp1,0.2963818311691284,0.3257855377378921,0.4870681987876002,FALSE,FALSE,FALSE
Stat4,1.1175214052200317,1.3472769914409401e-09,8.870543106958928,TRUE,FALSE,FALSE
Stat1,0.8878656029701233,9.248364741341412e-6,5.033935050676549,FALSE,FALSE,FALSE
Gls,0.10598985850811005,0.6728476050270801,0.1720832891049507,FALSE,FALSE,FALSE
Nab1,0.08477756381034851,0.7218429413004134,0.14155728601286602,FALSE,FALSE,FALSE
Inpp1,0.9994450807571411,0.002482254091014872,2.605153764868888,FALSE,FALSE,FALSE
Hibch,-0.4547877609729767,0.2554544300593463,0.5926865614348551,FALSE,FALSE,FALSE
Ormdl1,-0.20348282158374786,0.5327620445393418,0.2734667230912946,FALSE,FALSE,FALSE
Asnsd1,0.008135986514389515,1,-0,FALSE,FALSE,FALSE
Stk17b,1.058746576309204,7.41895619382687e-15,14.129657193258632,TRUE,FALSE,FALSE
Ankrd44,0.7472196817398071,6.573371348691225e-6,5.18221183247972,FALSE,FALSE,FALSE
Sf3b1,0.20308856666088104,0.059675210576704295,1.2242060398178256,FALSE,FALSE,FALSE
Coq10b,0.5269628763198853,0.03457029602900762,1.4612969015332646,FALSE,FALSE,FALSE
Hspd1,-2.076115608215332,3.6729450787147826e-32,31.434985565580497,TRUE,FALSE,FALSE
Hspe1,-1.0702204704284668,2.81038752903229e-23,22.5512337903739,TRUE,FALSE,FALSE
Mob4,0.11585477739572525,0.6565145715398657,0.18275563016989213,FALSE,FALSE,FALSE
Maip1,-0.6752588152885437,0.009991929830174455,2.0003506245213343,FALSE,FALSE,FALSE
Kctd18,1.0530399084091187,0.04294761685145775,1.3670609300161265,TRUE,FALSE,FALSE
Sgo2a,-2.628308057785034,1.7959615211872895e-21,20.745702972409834,TRUE,FALSE,FALSE
Bzw1,-0.6713991165161133,1.3725266440456886e-6,5.862479216094845,FALSE,FALSE,FALSE
Clk1,1.200262427330017,4.93442870357058e-14,13.306763121666911,TRUE,FALSE,FALSE
Ppil3,0.16245999932289124,0.55768645672546,0.25360990211202095,FALSE,FALSE,FALSE
Orc2,-1.0707083940505981,2.0697866194617718e-06,5.6840744249618975,TRUE,FALSE,FALSE
Ndufb3,-0.23239962756633759,0.1297224637170295,0.8869848117062018,FALSE,FALSE,FALSE
Cflar,0.3302074372768402,0.29064241310750627,0.5366410093274103,FALSE,FALSE,FALSE
Casp8,0.07650228589773178,0.8022704230108526,0.09567921846677233,FALSE,FALSE,FALSE
Sumo1,-0.3284825086593628,0.004160505337533671,2.380853916494979,FALSE,FALSE,FALSE
Nop58,-1.4028609991073608,3.5185479550311453e-15,14.453636525505285,TRUE,FALSE,FALSE
Fam117b,0.22158531844615936,0.5552235465375684,0.25553212411932136,FALSE,FALSE,FALSE
Wdr12,-0.3376252353191376,0.30968415650864445,0.5090810126505645,FALSE,FALSE,TRUE
Cyp20a1,-0.8565405607223511,0.004829865816279944,2.316064934685067,FALSE,FALSE,FALSE
Raph1,-0.46718642115592957,0.28730512322338553,0.5416566296021779,FALSE,FALSE,FALSE
Cd28,1.1472582817077637,1.3427525434348811e-18,17.872004016313337,TRUE,FALSE,FALSE
Ctla4,1.616100788116455,4.655277808279612e-13,12.332054396959155,TRUE,FALSE,FALSE
Icos,0.681389570236206,6.719518097934795e-4,3.1726618720224047,FALSE,FALSE,FALSE
Ino80d,-0.005823513492941856,1,-0,FALSE,FALSE,FALSE
Ndufs1,-0.8250567317008972,3.493495922313834e-5,4.456739759327524,FALSE,FALSE,FALSE
Eef1b2,-0.03601381555199623,0.608220059794598,0.21593926042595943,FALSE,FALSE,FALSE
Fastkd2,-1.132717490196228,2.7356691328807965e-4,3.5629364297784294,TRUE,FALSE,FALSE
Klf7,0.7345748543739319,0.08896038157239448,1.0508033629649183,FALSE,FALSE,FALSE
Creb1,0.03314332664012909,0.9975332008899779,0.0010726407807070092,FALSE,FALSE,FALSE
Rpe,-0.43936997652053833,0.10096353600616315,0.9958354477089666,FALSE,FALSE,FALSE
Acadl,-0.5719816088676453,3.2276626201402093e-4,3.491111867341836,FALSE,FALSE,FALSE
Ikzf2,2.020655632019043,4.8406416802629205e-5,4.315097064032119,TRUE,TRUE,FALSE
Bard1,-1.598166823387146,8.354722575256428e-9,8.078067966600708,TRUE,FALSE,FALSE
Atic,-1.5365443229675293,2.1691822238396442e-18,17.663703963207624,TRUE,FALSE,FALSE
Xrcc5,-0.1959880292415619,0.5529496908644179,0.2573143804021509,FALSE,FALSE,FALSE
Rpl37a,0.35562387108802795,5.465076554767855e-13,12.262403750076516,FALSE,FALSE,TRUE
Arpc2,0.125640407204628,0.06413767261633738,1.1928868035005125,FALSE,FALSE,FALSE
Aamp,-0.10522904992103577,0.6967965662292072,0.15689399817172198,FALSE,FALSE,FALSE
Pnkd,-0.14247941970825195,0.6229254655796314,0.20556391453499623,FALSE,FALSE,FALSE
Ctdsp1,-0.5345305800437927,0.11483433856458695,0.9399282267534429,FALSE,FALSE,FALSE
Usp37,-0.5826787352561951,0.01998806832304815,1.699229174725144,FALSE,FALSE,FALSE
Cnot9,-1.2643327713012695,2.226170997989268e-7,6.652441479430378,TRUE,FALSE,FALSE
Cnppd1,0.5485032796859741,0.09317128073116715,1.030717934663952,FALSE,FALSE,FALSE
Retreg2,-0.08714526146650314,0.9089650081478158,0.04145283521678021,FALSE,FALSE,FALSE
Zfand2b,-0.09802751988172531,0.8491252122762952,0.07102826383014388,FALSE,FALSE,FALSE
Stk16,-0.6209144592285156,0.006218440795459476,2.2063184961476705,FALSE,FALSE,FALSE
Tuba4a,-1.5021065473556519,2.597289224927215e-22,21.585479686182794,TRUE,FALSE,FALSE
Dnpep,-0.40338850021362305,0.2986475197425149,0.5248410877028203,FALSE,FALSE,FALSE
Gmppa,-0.11316751688718796,0.8505907212378521,0.07027935914513088,FALSE,FALSE,FALSE
Farsb,-0.9336197376251221,4.012934525493541e-5,4.396537926099411,FALSE,FALSE,FALSE
Ap1s3,0.2913765013217926,0.4855074887309281,0.31380406691058876,FALSE,FALSE,FALSE
Mrpl44,-0.3814374506473541,0.16939492623040664,0.7710996019340995,FALSE,FALSE,FALSE
Cul3,-0.20608235895633698,0.33986187318548716,0.46869755325719,FALSE,FALSE,FALSE
Dock10,0.3711640238761902,0.04807596405098546,1.3180719982423605,FALSE,FALSE,FALSE
Mff,0.031909652054309845,0.9886258265329176,0.004968048362167139,FALSE,FALSE,FALSE
Agfg1,-0.0728507786989212,0.8087544828465342,0.09218329906498374,FALSE,FALSE,FALSE
Trip12,0.4008515179157257,0.0218785281381363,1.6599818981972276,FALSE,FALSE,FALSE
Sp110,1.3299397230148315,9.137984150482896e-10,9.039149599548402,TRUE,FALSE,FALSE
Sp140,0.7235007882118225,0.017111990944023613,1.766699458272995,FALSE,FALSE,FALSE
Sp100,1.1061115264892578,8.105987694372497e-11,10.091194059892398,TRUE,FALSE,FALSE
A630001G21Rik,0.8791950345039368,0.009725073095183088,2.0121071257641705,FALSE,FALSE,FALSE
Cab39,-0.26654186844825745,0.12003832777540702,0.9206800632552801,FALSE,FALSE,FALSE
Itm2c,0.7929165959358215,0.005290484271026758,2.2765045724622444,FALSE,FALSE,FALSE
Psmd1,-1.558418869972229,2.958205230884957e-17,16.52897169932189,TRUE,FALSE,FALSE
Ncl,-1.1485869884490967,8.25359043636471e-27,26.08335708569363,TRUE,FALSE,FALSE
Ptma,-1.5516310930252075,4.584643255884404e-26,25.3386944523666,TRUE,FALSE,FALSE
Eif4e2,-0.2520773410797119,0.08974398033324281,1.0469946725071055,FALSE,FALSE,FALSE
Gigyf2,0.2593180239200592,0.47109324483563797,0.32689312321165076,FALSE,FALSE,FALSE
Inpp5d,0.5782561898231506,0.11664043559244514,0.9331508671550268,FALSE,FALSE,FALSE
Atg16l1,0.4430798590183258,0.32387142310703215,0.489627370404286,FALSE,FALSE,FALSE
Dgkd,0.20747846364974976,0.6545205319894987,0.18407672529369837,FALSE,FALSE,FALSE
Hjurp,-0.7234829068183899,9.142130645452064e-4,3.038952576724931,FALSE,FALSE,FALSE
Arl4c,0.6486077308654785,0.011655492801543163,1.9334693595122303,FALSE,FALSE,FALSE
Cops8,-0.9317547678947449,9.824469550412186e-6,5.007690889049023,FALSE,FALSE,FALSE
Lrrfip1,-0.35652855038642883,0.011527522833413352,1.9382640088686416,FALSE,FALSE,FALSE
Ube2f,-0.36212190985679626,0.1319556110498149,0.8795721378716584,FALSE,FALSE,FALSE
Ilkap,-0.8259274959564209,1.8060282545979546e-6,5.743275459603912,FALSE,FALSE,FALSE
Hes6,0.08478952944278717,0.8737713818140264,0.058602183617963224,FALSE,FALSE,FALSE
Ndufa10,-0.47373947501182556,0.0017457471472002559,2.7580186589854705,FALSE,FALSE,FALSE
Cops9,0.07322808355093002,0.7560025593307673,0.1214767342589149,FALSE,FALSE,FALSE
Ppp1r7,-0.7297133803367615,2.3902595376510354e-4,3.6215549402024676,FALSE,FALSE,FALSE
Hdlbp,-0.8250830769538879,1.4162211859033634e-6,5.848868913090044,FALSE,FALSE,FALSE
Atg4b,-0.06400630623102188,0.954468044352256,0.020238607232387885,FALSE,FALSE,FALSE
Dtymk,-1.2847769260406494,1.0497177462791905e-16,15.978927460655887,TRUE,FALSE,FALSE
Ing5,-1.5691883563995361,2.4080344192362245e-6,5.618337309782348,TRUE,FALSE,FALSE
Pdcd1,-0.3190249502658844,0.37920467703357813,0.42112631480087975,FALSE,FALSE,FALSE
Fam174a,0.45611461997032166,0.30874225009758827,0.5104039350508041,FALSE,FALSE,FALSE
St8sia4,0.5870494842529297,0.1387425768576919,0.857790243635798,FALSE,FALSE,FALSE
D1Ertd622e,-1.1741551160812378,5.248495100962768e-7,6.279965203839297,TRUE,FALSE,FALSE
Ppip5k2,-0.2984139323234558,0.3820044810504499,0.417931542627377,FALSE,FALSE,FALSE
Gin1,0.010031478479504585,1,-0,FALSE,FALSE,FALSE
Relch,0.3749493360519409,0.26449127252463234,0.5775886539007312,FALSE,FALSE,FALSE
Zcchc2,1.5696001052856445,4.501708694699724e-4,3.346622611596199,TRUE,FALSE,FALSE
Bcl2,1.8052564859390259,3.8652722731402557e-11,10.41281990858716,TRUE,TRUE,FALSE
Kdsr,0.7110511064529419,0.10483650932059146,0.9794874479318787,FALSE,FALSE,FALSE
Vps4b,0.2592414617538452,0.318096951907333,0.49744049240212407,FALSE,FALSE,FALSE
Tsn,-0.9965705871582031,4.072694655111681e-11,10.390118149347114,FALSE,FALSE,FALSE
Nifk,-0.8128374814987183,2.5957769329729727e-4,3.5857326311865165,FALSE,FALSE,FALSE
Clasp1,0.05066065117716789,0.973832160379722,0.011515887168622788,FALSE,FALSE,FALSE
Dbi,-0.4788951873779297,5.216364429869086e-4,3.282632075184022,FALSE,FALSE,FALSE
3110009E18Rik,-0.6592561602592468,0.04696592069984077,1.3282171595205043,FALSE,FALSE,FALSE
Ddx18,-0.8991529941558838,7.692428212257493e-7,6.1139365480107495,FALSE,FALSE,FALSE
Actr3,-0.08865802735090256,0.33362640076200045,0.47673958977414693,FALSE,FALSE,FALSE
Tmem163,-2.068002700805664,5.762629314415366e-12,11.239379315848387,TRUE,FALSE,FALSE
Ccnt2,0.24004484713077545,0.5243355752273712,0.2803906751857688,FALSE,FALSE,FALSE
Rab3gap1,0.3083060681819916,0.35753806149430567,0.446677718850093,FALSE,FALSE,FALSE
R3hdm1,0.09074851870536804,0.7867083972043897,0.10418621421364929,FALSE,FALSE,FALSE
Ubxn4,-0.3911178708076477,0.029039381235137895,1.5370126417263574,FALSE,FALSE,FALSE
Mcm6,-1.556005835533142,1.3281927745143416e-17,16.876738886690976,TRUE,FALSE,FALSE
Dars,-0.5011672377586365,0.009082740359201223,2.0417831004519202,FALSE,FALSE,FALSE
Cxcr4,-0.30740222334861755,0.3987615538309376,0.39928672038033675,FALSE,TRUE,FALSE
Mapkapk2,-0.8813827037811279,3.21956528997027e-4,3.492202763370024,FALSE,FALSE,FALSE
Eif2d,-0.667901873588562,0.03678229150169021,1.4343612181229795,FALSE,FALSE,FALSE
Rassf5,0.5751782655715942,0.005183107711390941,2.285409765890034,FALSE,FALSE,FALSE
Ikbke,1.608249306678772,9.879493067442848e-5,4.005265339183678,TRUE,TRUE,TRUE
Srgap2,-0.5905624628067017,0.11487397039514718,0.9397783681299673,FALSE,FALSE,FALSE
Nucks1,-1.5003656148910522,3.334356594014203e-17,16.476987956238304,TRUE,FALSE,FALSE
Elk4,1.1939623355865479,1.785101045689325e-5,4.748337195605987,TRUE,FALSE,FALSE
Mdm4,0.33478325605392456,0.30368428808795894,0.5175776768773059,FALSE,FALSE,FALSE
Ppp1r15b,-0.3525597155094147,0.24272874555854837,0.6148787885703888,FALSE,FALSE,FALSE
Snrpe,-0.6315838694572449,7.639457852865807e-12,11.116937460778129,FALSE,FALSE,FALSE
Lax1,1.3559845685958862,1.133467542017846e-4,3.945590911818339,TRUE,FALSE,FALSE
Atp2b4,-0.5217671394348145,0.1496042300198075,0.8250561267370047,FALSE,FALSE,FALSE
Btg2,0.683392345905304,0.0015371652386425318,2.8132794452045844,FALSE,FALSE,FALSE
Tmem183a,-0.5249319672584534,0.039863907417551574,1.3994201344686763,FALSE,FALSE,FALSE
Adipor1,0.17839127779006958,0.4647379246160738,0.3327918857749706,FALSE,FALSE,FALSE
Rabif,-0.19368870556354523,0.6151233645587365,0.21103777662408577,FALSE,FALSE,FALSE
Kdm5b,2.0320699214935303,7.123703739169766e-5,4.147294150286726,TRUE,TRUE,FALSE
Ube2t,-1.5673524141311646,1.2679441163206665e-9,8.896899887233777,TRUE,FALSE,FALSE
Ptpn7,-0.6776163578033447,3.3364926337710207e-4,3.476709829637166,FALSE,FALSE,FALSE
Arl8a,0.1184190958738327,0.8457476869282617,0.07275918130902216,FALSE,FALSE,FALSE
Rnpep,-0.9188442230224609,2.9473776311520166e-7,6.530564216841401,FALSE,FALSE,FALSE
Timm17a,-0.8873725533485413,2.779032850581386e-9,8.556106319454402,FALSE,FALSE,FALSE
Ipo9,-1.9462858438491821,4.123799433298617e-12,11.384702465388974,TRUE,FALSE,FALSE
Csrp1,-0.8251103162765503,2.2568511354320668e-5,4.646497086554754,FALSE,FALSE,FALSE
Kif21b,0.10155576467514038,0.7354464404907198,0.1334489496479394,FALSE,FALSE,FALSE
Zfp281,0.9196139574050903,0.02496018138243276,1.6027522630159179,FALSE,FALSE,FALSE
Ptprc,0.9912148714065552,2.2635394565156295e-28,27.64521193076994,FALSE,FALSE,FALSE
Nek7,0.7252900004386902,1.960454177436229e-4,3.707643304202419,FALSE,FALSE,FALSE
2310009B15Rik,-0.6200915575027466,0.056829046935112884,1.245429627331869,FALSE,FALSE,FALSE
Dennd1b,-0.0867702066898346,0.8267710517545638,0.08261473799945167,FALSE,FALSE,FALSE
Aspm,-1.8955894708633423,1.2227713102159889e-11,10.91265475964259,TRUE,FALSE,FALSE
Cdc73,-0.4491683840751648,0.0876317824739975,1.0573383544513932,FALSE,FALSE,FALSE
Glrx2,0.1681184619665146,0.4537054464165859,0.34322600730115954,FALSE,FALSE,FALSE
Uchl5,-1.3845067024230957,1.9770267972356545e-13,12.70398744408405,TRUE,FALSE,FALSE
Rgs2,0.6032131910324097,0.08974398033324281,1.0469946725071055,FALSE,FALSE,FALSE
Rgs1,-1.1392778158187866,3.197770209196325e-8,7.495152747739136,TRUE,FALSE,FALSE
Odr4,-0.5426941514015198,0.12375509435783931,0.9074369143664323,FALSE,FALSE,FALSE
Tpr,-0.03731825202703476,0.8721795255192014,0.059394112638973345,FALSE,FALSE,FALSE
Ivns1abp,-0.592981219291687,0.0027733689580838584,2.556992349751101,FALSE,FALSE,FALSE
Swt1,0.2825236916542053,0.46198022545049244,0.3353766135380954,FALSE,FALSE,FALSE
Trmt1l,0.8161660432815552,0.063953972782095,1.194132472236907,FALSE,FALSE,FALSE
Rnf2,0.433769553899765,0.3422263067908967,0.4656866094793183,FALSE,FALSE,FALSE
Fam129a,0.4588225185871124,0.24512281541674255,0.6106162638256657,FALSE,FALSE,FALSE
1700025G04Rik,0.1703307181596756,0.7725587019062062,0.11206851132661452,FALSE,FALSE,FALSE
Tsen15,-1.990449070930481,4.522612040575985e-12,11.344610665374468,TRUE,FALSE,FALSE
Arpc5,0.2062395066022873,0.039235003293386465,1.4063263066000677,FALSE,FALSE,FALSE
Smg7,-0.13376490771770477,0.7505760896473743,0.1246052745880076,FALSE,FALSE,FALSE
Lamc1,-2.4046764373779297,6.074766771046398e-12,11.216470391308574,TRUE,FALSE,FALSE
Dhx9,-0.5131251215934753,0.0012046803078806176,2.9191281887273974,FALSE,FALSE,FALSE
Rgs16,0.2438037097454071,0.6111109104981772,0.21387996251343383,FALSE,FALSE,FALSE
Rnasel,0.8693828582763672,0.034855693349143825,1.4577262738595567,FALSE,FALSE,FALSE
Glul,0.2582146227359772,0.5006217478448438,0.30049028784035375,FALSE,FALSE,FALSE
Ier5,1.0905548334121704,8.229240978309027e-8,7.084640219968003,TRUE,FALSE,FALSE
Stx6,0.38760483264923096,0.35487078264202104,0.44992975568111093,FALSE,FALSE,FALSE
Xpr1,0.43513667583465576,0.34567575126885175,0.4613310846158048,FALSE,FALSE,FALSE
Acbd6,-0.1428433507680893,0.6109599876157172,0.21398723120869478,FALSE,FALSE,FALSE
Cep350,0.3924477994441986,0.19065272729389035,0.7197569777482162,FALSE,FALSE,FALSE
Tor1aip1,0.18728260695934296,0.4776830533574603,0.3208601658003634,FALSE,FALSE,FALSE
Tor1aip2,-0.15020349621772766,0.7354926628051444,0.13342165538938447,FALSE,FALSE,FALSE
Gm2000,-0.5860674381256104,0.0023720168442182494,2.624882231275286,FALSE,FALSE,FALSE
Tor3a,0.984732449054718,0.036889301586935916,1.4330995670505373,FALSE,FALSE,FALSE
Cop1,0.04466143250465393,0.9808746382666661,0.008386494544630058,FALSE,FALSE,FALSE
4930523C07Rik,0.6446714401245117,9.240748743866342e-5,4.034292838070448,FALSE,FALSE,FALSE
Mrps14,-0.5868998765945435,3.78463326250019e-5,4.421976198010433,FALSE,FALSE,FALSE
Cacybp,-1.3975714445114136,1.4938424299478977e-17,16.825695209356695,TRUE,FALSE,FALSE
Rabgap1l,1.2078642845153809,7.031262248315514e-6,5.15296670367575,TRUE,FALSE,FALSE
Rc3h1,0.24220415949821472,0.5536468314145172,0.2567671812595952,FALSE,FALSE,FALSE
Prdx6,0.23303557932376862,0.11247841830082911,0.948930799437087,FALSE,FALSE,FALSE
Suco,0.24134844541549683,0.48955124565688063,0.31020184003834417,FALSE,FALSE,FALSE
Vamp4,0.01539839617908001,1,-0,FALSE,FALSE,FALSE
Prrc2c,0.4963741600513458,2.2707031080814994e-6,5.643839645591292,FALSE,FALSE,FALSE
Sell,1.8680931329727173,0.00274992682198648,2.5606788629807635,TRUE,TRUE,TRUE
Xcl1,1.261832356452942,0.001980998922561549,2.7031157606682683,TRUE,TRUE,FALSE
Sft2d2,0.12898576259613037,0.8335300345937664,0.07907874661782181,FALSE,TRUE,FALSE
Tiprl,-0.08931223303079605,0.7562621902417771,0.12132761186070681,FALSE,FALSE,FALSE
Mpc2,0.17482890188694,0.33449958079803405,0.4756044221628687,FALSE,FALSE,FALSE
Rcsd1,-0.1279451847076416,0.6521274824241937,0.18566749705725957,FALSE,FALSE,FALSE
Creg1,-0.8013790845870972,0.012546548391527,1.9014757339986579,FALSE,FALSE,FALSE
Cd247,0.6372402310371399,6.38998594670393e-5,4.194500096970809,FALSE,FALSE,FALSE
Tada1,-0.30431437492370605,0.38982620561109,0.40912896929806103,FALSE,FALSE,FALSE
Uck2,-1.562767744064331,4.561254730666202e-15,14.340915673202266,TRUE,FALSE,FALSE
Tmco1,-0.7322944402694702,4.753551280934499e-6,5.322981816594294,FALSE,FALSE,FALSE
Aldh9a1,-1.0087597370147705,1.2446987105182423e-5,4.904935760371106,TRUE,FALSE,FALSE
Nuf2,-1.7024455070495605,2.48333923830147e-13,12.604963949290015,TRUE,FALSE,FALSE
Uap1,-1.2166531085968018,6.007538125415306e-7,6.221303464368432,TRUE,FALSE,FALSE
Uhmk1,-0.09021442383527756,0.8543523836025276,0.06836296456989077,FALSE,FALSE,FALSE
Atf6,-0.16376617550849915,0.672866442238293,0.17207113065732008,FALSE,FALSE,FALSE
Sdhc,-0.9378698468208313,1.1106356316182665e-6,5.95442839752385,FALSE,FALSE,FALSE
Ndufs2,-0.587769091129303,9.678659112457465e-5,4.0141848059558205,FALSE,FALSE,FALSE
Ufc1,-0.02554299123585224,0.9649349959268717,0.015501942470865554,FALSE,FALSE,FALSE
Nit1,-0.35701748728752136,0.318096951907333,0.49744049240212407,FALSE,FALSE,FALSE
Pfdn2,-0.4576985538005829,0.0038183654620711008,2.418122506910138,FALSE,FALSE,FALSE
Arhgap30,0.4607234299182892,0.005196899370708133,2.284255692484296,FALSE,FALSE,FALSE
Usf1,0.2037499099969864,0.6440875596037898,0.19105508905648336,FALSE,FALSE,FALSE
Ly9,0.11579705774784088,0.6925670546934543,0.15953817161581854,FALSE,FALSE,FALSE
Slamf7,0.17042863368988037,0.6018107936993164,0.2205400272938198,FALSE,FALSE,FALSE
Cd48,-0.5195105075836182,1.8319756648818885e-7,6.737080299597047,FALSE,FALSE,FALSE
Slamf1,0.29649797081947327,0.5605542638997401,0.25138233958725886,FALSE,FALSE,FALSE
Cd84,1.3837772607803345,1.7015983920560992e-5,4.7691429334964255,TRUE,FALSE,FALSE
Slamf6,1.5437654256820679,3.3197991528026043e-16,15.478888190232134,TRUE,TRUE,FALSE
Ncstn,-0.03280148282647133,1,-0,FALSE,FALSE,FALSE
Copa,0.10097406804561615,0.7135147372757574,0.14659705233007472,FALSE,FALSE,FALSE
Dcaf8,0.7628971338272095,0.0021419304432949014,2.6691946364844084,FALSE,FALSE,FALSE
Pigm,0.493476539850235,0.318096951907333,0.49744049240212407,FALSE,FALSE,FALSE
Tagln2,-1.139215111732483,6.021678173899426e-20,19.220282458892083,TRUE,FALSE,FALSE
Aim2,0.35034671425819397,0.38544646234402546,0.4140359359612801,FALSE,FALSE,FALSE
