gene_name,log2fc,padj,nlog10pval,significant,TE up,TCM_vs_TEM-TRM
Mitd1,1.2758252620697021,0.738551376646127,0.13161928800563205,FALSE,FALSE,FALSE
Mrpl30,1.1764425039291382,0.03528551097110578,1.4524035891459621,TRUE,FALSE,FALSE
Txndc9,-1.4604936838150024,0.5452388152029324,0.26341323459010507,FALSE,FALSE,FALSE
Eif5b,-0.5233511328697205,0.9367564954695442,0.028373286825784216,FALSE,FALSE,FALSE
Pdcl3,0.5034761428833008,1,-0,FALSE,FALSE,FALSE
Rpl31,-1.9933104515075684,0.42712654991029414,0.36944343226981663,FALSE,FALSE,FALSE
Cnot11,-28.310564041137695,1.4908475776165352e-11,10.826566755999622,TRUE,FALSE,FALSE
Rnf149,0.6325652599334717,1,-0,FALSE,FALSE,FALSE
Map4k4,2.5949223041534424,0.004443992475226986,2.3522266850979934,TRUE,FALSE,FALSE
Il18r1,-0.8984373807907104,0.8908127706733249,0.05021356555672455,FALSE,FALSE,FALSE
Il18rap,2.1268770694732666,0.5842123225188954,0.23342928689427386,FALSE,TRUE,FALSE
Mrps9,-29.180118560791016,3.454732476701567e-15,14.461585577346405,TRUE,FALSE,FALSE
Fhl2,2.713050365447998,0.5452388152029324,0.26341323459010507,FALSE,FALSE,FALSE
Nck2,4.038360118865967,0.7334653427041626,0.1346204023768487,FALSE,FALSE,FALSE
Tpp2,1.252846121788025,0.744378966539564,0.128205906961016,FALSE,FALSE,FALSE
Tex30,-0.9378315806388855,0.8275580740200765,0.08220151979817879,FALSE,FALSE,FALSE
Wdr75,-0.44499972462654114,1,-0,FALSE,FALSE,TRUE
Slc39a10,2.0924854278564453,0.8316936087345027,0.08003663590028835,FALSE,FALSE,FALSE
Nabp1,0.675818920135498,0.9289062404565404,0.03202811949106073,FALSE,FALSE,FALSE
Stat4,1.2217415571212769,0.7575729452110774,0.12057554344953188,FALSE,FALSE,FALSE
Stat1,1.117875576019287,0.7976946549298649,0.09816331799295036,FALSE,FALSE,FALSE
Gls,-1.1054394245147705,0.8026764057184103,0.09545950271015664,FALSE,FALSE,FALSE
Nab1,-0.823772132396698,0.9452566083811431,0.024450277759732436,FALSE,FALSE,FALSE
Nemp2,2.2796289920806885,0.8167660859980636,0.08790230345013733,FALSE,FALSE,FALSE
Inpp1,2.1222033500671387,0.6087938178671497,0.21552976635544557,FALSE,FALSE,FALSE
Hibch,-27.493366241455078,5.773688222239707e-7,6.238546671618562,TRUE,FALSE,FALSE
Pms1,2.7400848865509033,0.5452388152029324,0.26341323459010507,FALSE,FALSE,FALSE
Ormdl1,-28.451923370361328,3.903229009109149e-10,9.408575967172586,TRUE,FALSE,FALSE
Asnsd1,-28.93053436279297,2.9724188295834425e-15,14.526889996203073,TRUE,FALSE,FALSE
Stk17b,1.0547964572906494,0.8465882553824227,0.07232776073560399,FALSE,FALSE,FALSE
Ankrd44,0.1778920590877533,1,-0,FALSE,FALSE,FALSE
Sf3b1,-0.1732805371284485,1,-0,FALSE,FALSE,FALSE
Coq10b,0.6052412986755371,1,-0,FALSE,FALSE,FALSE
Hspd1,-3.4999358654022217,0.13865018182737662,0.8580795565471757,FALSE,FALSE,FALSE
Hspe1,-2.00264573097229,0.3486502626291276,0.4576100033162608,FALSE,FALSE,FALSE
Mob4,0.5359005331993103,1,-0,FALSE,TRUE,FALSE
Maip1,-28.133569717407227,9.93734679980051e-12,11.002729553632493,TRUE,FALSE,FALSE
Kctd18,2.8814449310302734,0.7772167564512641,0.1094578447733967,FALSE,FALSE,FALSE
Sgo2a,-27.62710952758789,1.7585242680298769e-6,5.754851633944287,TRUE,FALSE,FALSE
Bzw1,-0.6488226652145386,0.9138165967585565,0.039140958542074195,FALSE,FALSE,FALSE
Clk1,0.18240158259868622,1,-0,FALSE,FALSE,FALSE
Ppil3,-28.49818992614746,1.082208420920871e-12,11.965689091041732,TRUE,FALSE,FALSE
Orc2,-28.28107452392578,1.6321506337008014e-9,8.787239762024482,TRUE,FALSE,FALSE
Ndufb3,-1.9913548231124878,0.4584649429476976,0.3386938675543827,FALSE,FALSE,FALSE
Cflar,-0.652295708656311,0.9696802293359434,0.013371459064317635,FALSE,FALSE,FALSE
Casp8,-1.2211642265319824,0.6790586297844152,0.16809272720315432,FALSE,FALSE,FALSE
Sumo1,1.2323907613754272,0.43095982941322303,0.3655632093687995,FALSE,FALSE,FALSE
Nop58,-1.5672991275787354,0.6155112701229786,0.21076399064913992,FALSE,FALSE,FALSE
Fam117b,-28.34019660949707,6.552184019773555e-11,10.18361391380412,TRUE,FALSE,FALSE
Wdr12,-28.281429290771484,9.902488200914887e-12,11.004255666397096,TRUE,FALSE,TRUE
Cyp20a1,-27.538543701171875,8.819381841131377e-10,9.054561853915093,TRUE,FALSE,FALSE
Abi2,1.503603458404541,0.8879316838520053,0.05162044690994259,FALSE,FALSE,FALSE
Raph1,-27.560142517089844,2.242360363459643e-8,7.649294591881242,TRUE,FALSE,FALSE
Cd28,1.109688401222229,0.9063831594486333,0.04268817223829878,FALSE,FALSE,FALSE
Ctla4,-29.531030654907227,2.6553867474522445e-15,14.575872216559063,TRUE,FALSE,FALSE
Icos,0.3960200846195221,1,-0,FALSE,FALSE,FALSE
Ino80d,1.659250020980835,0.8855053196347532,0.05280882546082957,FALSE,FALSE,FALSE
Ndufs1,-0.6030354499816895,0.9922242225760627,0.0033901749991735713,FALSE,FALSE,FALSE
Eef1b2,-0.7633066177368164,0.36179151954165684,0.4415416172977291,FALSE,FALSE,FALSE
Fastkd2,-27.61063003540039,7.821081928237167e-9,8.106733164719993,TRUE,FALSE,FALSE
Klf7,-27.521268844604492,2.783091943672216e-5,4.555472445850687,TRUE,FALSE,FALSE
Creb1,0.5252007842063904,1,-0,FALSE,FALSE,FALSE
Rpe,-28.22088623046875,1.8160562469734765e-10,9.740870704618947,TRUE,FALSE,FALSE
Acadl,-29.720916748046875,1.411448263614618e-17,16.850335036212403,TRUE,FALSE,FALSE
Ikzf2,2.1147146224975586,0.8500807675348353,0.07053980931125178,FALSE,FALSE,FALSE
Bard1,-27.898826599121094,1.0284835882681258e-8,7.9878026340435975,TRUE,FALSE,FALSE
Atic,-1.8456096649169922,0.42800387431242654,0.36855229971371456,FALSE,FALSE,FALSE
Xrcc5,-28.377016067504883,1.4480899767183258e-13,12.839204452518539,TRUE,FALSE,FALSE
Rpl37a,-0.24537234008312225,0.15735933996021387,0.8031074747221598,FALSE,FALSE,TRUE
Arpc2,1.189692497253418,0.03062309290617119,1.5139509480515962,TRUE,FALSE,FALSE
Aamp,1.5964515209197998,0.6548438429144264,0.18386225152890062,FALSE,FALSE,FALSE
Pnkd,1.3239010572433472,0.7707422468731627,0.11309083527759868,FALSE,FALSE,FALSE
Ctdsp1,-27.880401611328125,1.6949249672461765e-6,5.770849522848639,TRUE,FALSE,FALSE
Usp37,-0.1714385747909546,1,-0,FALSE,FALSE,FALSE
Cnot9,-28.210777282714844,6.242295479053364e-12,11.204655677855047,TRUE,FALSE,FALSE
Zfp142,2.731661558151245,0.7874671405851859,0.1037675593926745,FALSE,FALSE,FALSE
Cnppd1,0.6321873664855957,1,-0,FALSE,FALSE,FALSE
Retreg2,-27.393150329589844,2.045743525102966e-5,4.6891488147169404,TRUE,FALSE,FALSE
Zfand2b,1.4382710456848145,0.9094562322748796,0.041218196588272644,FALSE,FALSE,FALSE
Ankzf1,1.7545782327651978,0.8560303286642603,0.0675108482455122,FALSE,FALSE,FALSE
Stk16,-0.8379101753234863,0.8755789716630848,0.05770467720957665,FALSE,FALSE,FALSE
Tuba4a,-30.19900131225586,2.3110272887341534e-22,21.636194926318083,TRUE,FALSE,FALSE
Dnpep,-27.568775177001953,1.7039463337120006e-8,7.768544087585615,TRUE,FALSE,FALSE
Farsb,-29.121850967407227,2.2861704708475817e-14,13.640891389081538,TRUE,FALSE,FALSE
Ap1s3,-27.49481201171875,9.401697093607756e-9,8.026793745138175,TRUE,FALSE,FALSE
Mrpl44,-28.212583541870117,3.64439261800182e-12,11.43837484173017,TRUE,FALSE,FALSE
Cul3,0.8468151092529297,0.8895121620544151,0.05084810955081293,FALSE,FALSE,FALSE
Dock10,1.2282134294509888,0.803588360937511,0.09496636213934309,FALSE,FALSE,FALSE
Mff,-0.05480354279279709,1,-0,FALSE,FALSE,FALSE
Agfg1,-29.44969367980957,6.359667002643794e-16,15.196565623769889,TRUE,FALSE,FALSE
Trip12,0.9718027114868164,0.8300417544067503,0.08090006033194987,FALSE,FALSE,FALSE
Sp110,1.3706549406051636,0.7842935371444852,0.10552136371495313,FALSE,FALSE,FALSE
Sp140,-27.298486709594727,1.560228728225422e-7,6.806811729770822,TRUE,FALSE,FALSE
Sp100,1.674117088317871,0.22740929128353493,0.6431917952738971,FALSE,FALSE,FALSE
A630001G21Rik,-27.614416122436523,6.213248527619406e-8,7.206681274422453,TRUE,FALSE,FALSE
Cab39,0.7462579607963562,0.9089519663232947,0.04145906651612238,FALSE,FALSE,FALSE
Itm2c,-28.32806396484375,5.6492651322469404e-11,10.248008042404802,TRUE,FALSE,FALSE
Psmd1,-30.008798599243164,4.869177865552306e-21,20.31254436087883,TRUE,FALSE,FALSE
Ncl,-2.580162525177002,0.2612974248685881,0.5828648702989783,FALSE,FALSE,FALSE
Ptma,-2.44820499420166,0.05362774500030296,1.2706104643555016,FALSE,FALSE,FALSE
Eif4e2,-0.331702321767807,1,-0,FALSE,FALSE,FALSE
Gigyf2,-28.034772872924805,1.837960011248443e-7,6.735663941852555,TRUE,FALSE,FALSE
Inpp5d,-28.053701400756836,4.36544814310113e-7,6.35997116637176,TRUE,FALSE,FALSE
Atg16l1,-27.41580581665039,2.306806203005457e-5,4.636988889441035,TRUE,FALSE,FALSE
Dgkd,-27.45122718811035,8.484238158157752e-7,6.071387149051983,TRUE,FALSE,FALSE
Hjurp,-28.6492862701416,9.599463607579167e-12,11.017753033499677,TRUE,FALSE,FALSE
Arl4c,0.715556800365448,1,-0,FALSE,FALSE,FALSE
Cops8,-28.87316131591797,1.2415914355661829e-15,14.906021291816538,TRUE,FALSE,FALSE
Lrrfip1,-0.1513347178697586,1,-0,FALSE,FALSE,FALSE
Ube2f,1.2223485708236694,0.7539624315978424,0.12265029359472782,FALSE,FALSE,FALSE
Scly,1.842951774597168,0.8465815217266498,0.07233121507265244,FALSE,FALSE,FALSE
Ilkap,0.22451019287109375,1,-0,FALSE,FALSE,FALSE
Hes6,-27.391841888427734,3.06373058416251e-7,6.513749427993738,TRUE,FALSE,FALSE
Ndufa10,1.7188698053359985,0.01913333688811259,1.718209281634187,TRUE,FALSE,FALSE
Cops9,-0.4766591191291809,0.9702549204184399,0.013114146160574474,FALSE,FALSE,FALSE
Rnpepl1,-27.585777282714844,8.029368199109054e-5,4.095318626382039,TRUE,FALSE,FALSE
Capn10,2.686457395553589,0.7808895185434529,0.10741040643130205,FALSE,FALSE,FALSE
Ppp1r7,-28.945104598999023,1.0037419630622108e-14,13.998377919084826,TRUE,FALSE,FALSE
Hdlbp,-29.806060791015625,8.078733931204951e-20,19.092656694890525,TRUE,FALSE,FALSE
Thap4,2.245669364929199,0.8191820569735808,0.08661956887154568,FALSE,FALSE,FALSE
Atg4b,-27.44987678527832,1.4837123637549736e-7,6.8286502843277255,TRUE,FALSE,FALSE
Dtymk,-2.667703628540039,0.19423044480361257,0.7116826952626677,FALSE,FALSE,FALSE
Ing5,-27.57551383972168,2.874403381249074e-9,8.541452284929154,TRUE,FALSE,FALSE
Pdcd1,-29.35813331604004,1.3866795970846996e-14,13.858023874393627,TRUE,FALSE,FALSE
Fam174a,0.2654772102832794,1,-0,FALSE,FALSE,FALSE
St8sia4,-27.720157623291016,5.365798889240207e-4,3.2703656087662023,TRUE,FALSE,FALSE
D1Ertd622e,0.6942381858825684,1,-0,FALSE,FALSE,FALSE
Ppip5k2,-28.133920669555664,7.50194588749221e-12,11.124826072796372,TRUE,FALSE,FALSE
Gin1,1.8251276016235352,0.8650253969423671,0.06297114156407571,FALSE,FALSE,FALSE
Pign,3.8931329250335693,0.7369909792174415,0.13253782788051938,FALSE,FALSE,FALSE
Relch,-27.987560272216797,5.971344914333349e-9,8.223927842557051,TRUE,FALSE,FALSE
Phlpp1,1.2249404191970825,0.9304740106561905,0.03129575277097232,FALSE,FALSE,FALSE
Bcl2,-29.492677688598633,4.3361378406065797e-8,7.362896920551008,TRUE,FALSE,FALSE
Vps4b,-28.620935440063477,5.734772542607832e-14,13.241483802775665,TRUE,FALSE,FALSE
Tsn,1.0082727670669556,0.29642978565276235,0.5280781600222892,FALSE,FALSE,FALSE
Nifk,0.005105040036141872,1,-0,FALSE,FALSE,FALSE
Clasp1,0.7422763705253601,1,-0,FALSE,FALSE,FALSE
Ptpn4,2.8739795684814453,0.5441282163195026,0.26429875273014153,FALSE,FALSE,FALSE
Dbi,1.097736120223999,0.2680427219430068,0.5717959805032258,FALSE,FALSE,FALSE
3110009E18Rik,-27.287118911743164,2.6544510392107394e-6,5.576025280719021,TRUE,FALSE,FALSE
Insig2,2.1364572048187256,0.8284961280782955,0.0817095168863583,FALSE,FALSE,FALSE
Ddx18,1.2396639585494995,0.8073183759948984,0.09295516209312588,FALSE,FALSE,FALSE
Actr3,0.24601365625858307,0.888708846920655,0.05124049649461053,FALSE,FALSE,FALSE
Tmem163,-27.594371795654297,1.2677787740518861e-8,7.896956523734029,TRUE,FALSE,FALSE
Ccnt2,-27.945985794067383,1.1909721792064007e-9,8.924098383402413,TRUE,FALSE,FALSE
Rab3gap1,-0.2597351372241974,1,-0,FALSE,FALSE,FALSE
R3hdm1,-29.397613525390625,1.1831816644181346e-17,16.92694856915292,TRUE,FALSE,FALSE
Ubxn4,-1.8475124835968018,0.4265006598738758,0.3700802925636063,FALSE,FALSE,FALSE
Mcm6,-1.129279375076294,0.8441925822918843,0.0735584682013407,FALSE,FALSE,FALSE
Dars,-29.524919509887695,8.078733931204951e-20,19.092656694890525,TRUE,FALSE,FALSE
Cxcr4,-28.52226448059082,2.6578692893905558e-11,10.575466380914824,TRUE,FALSE,FALSE
Mapkapk2,-28.027624130249023,4.37737731565466e-10,9.358786017004846,TRUE,FALSE,FALSE
Eif2d,-27.681840896606445,9.209692476125763e-10,9.0357548712311,TRUE,FALSE,FALSE
Rassf5,1.5450382232666016,0.6627858699569272,0.1786267589508733,FALSE,FALSE,FALSE
Srgap2,1.4971344470977783,0.8887174720808383,0.05123628156943122,FALSE,FALSE,FALSE
Slc41a1,2.985438108444214,0.7661789314823165,0.11566979449177424,FALSE,FALSE,FALSE
Nucks1,-31.741716384887695,4.363434260395736e-29,28.360171562738955,TRUE,FALSE,FALSE
Elk4,-0.07832898199558258,1,-0,FALSE,FALSE,FALSE
Mdm4,0.46444833278656006,1,-0,FALSE,FALSE,FALSE
Ppp1r15b,-0.28241008520126343,1,-0,FALSE,FALSE,FALSE
Snrpe,-0.6555776596069336,0.10902728073459929,0.9624648195814713,FALSE,FALSE,FALSE
Lax1,0.9486441016197205,0.9952541523485591,0.0020660017988212522,FALSE,FALSE,FALSE
Atp2b4,1.7295588254928589,0.8693065237404821,0.06082706118482865,FALSE,FALSE,FALSE
Btg2,1.4014763832092285,0.7336947012540378,0.13448461739032352,FALSE,FALSE,FALSE
Tmem183a,-28.481048583984375,1.1779636879866161e-12,11.928868096942892,TRUE,FALSE,FALSE
Adipor1,-28.677398681640625,9.644348650438363e-14,13.015727097939488,TRUE,FALSE,FALSE
Rabif,-27.754837036132812,1.4899016239214096e-7,6.826842406486088,TRUE,FALSE,FALSE
Ube2t,-27.70979881286621,3.6639382664502715e-9,8.436051852352948,TRUE,FALSE,FALSE
Ptpn7,-29.232065200805664,8.286372207294524e-17,16.0816355629586,TRUE,FALSE,FALSE
Rnpep,-0.5479811429977417,1,-0,FALSE,FALSE,FALSE
Timm17a,-30.22398567199707,2.138405051250288e-22,21.669910028378187,TRUE,FALSE,FALSE
Csrp1,-28.84600067138672,1.2547572025953058e-16,15.901440302688409,TRUE,FALSE,FALSE
Kif21b,2.452348470687866,0.03411495102951401,1.4670552477939272,TRUE,FALSE,FALSE
Zfp281,-27.359500885009766,6.405352089992605e-5,4.193456992923473,TRUE,FALSE,FALSE
Ptprc,1.0949463844299316,0.09673285912829709,1.0144259756165876,FALSE,FALSE,FALSE
Nek7,0.042983077466487885,1,-0,FALSE,FALSE,FALSE
2310009B15Rik,-27.655351638793945,7.280671028712104e-10,9.137828591753339,TRUE,FALSE,FALSE
Dennd1b,-28.83926010131836,1.7566158508638703e-13,12.755323202699879,TRUE,FALSE,FALSE
Aspm,-27.878908157348633,4.0392540770266555e-9,8.39369882799363,TRUE,FALSE,FALSE
Cdc73,-28.810205459594727,1.661171988340419e-13,12.779585400829529,TRUE,FALSE,FALSE
Glrx2,-29.148048400878906,2.0417442744718339e-16,15.689998653600988,TRUE,FALSE,FALSE
Ro60,3.362309694290161,0.7509895346345165,0.12436611503597685,FALSE,FALSE,FALSE
Uchl5,0.4164682924747467,1,-0,FALSE,FALSE,FALSE
Rgs2,0.335709810256958,1,-0,FALSE,FALSE,FALSE
Rgs1,1.6352314949035645,0.9345034452909247,0.029419093142207534,FALSE,FALSE,FALSE
Odr4,1.5202925205230713,0.8977012020987544,0.046868193258678,FALSE,FALSE,FALSE
Tpr,0.30952179431915283,1,-0,FALSE,FALSE,FALSE
Ivns1abp,-29.097238540649414,1.1290293862313432e-14,13.947294754167125,TRUE,FALSE,FALSE
Swt1,0.5556603670120239,1,-0,FALSE,FALSE,FALSE
Trmt1l,-27.633554458618164,3.4982173724037524e-8,7.45615320780692,TRUE,FALSE,FALSE
Rnf2,0.18343870341777802,1,-0,FALSE,FALSE,FALSE
Fam129a,3.187502384185791,0.5212329129533055,0.2829681688176576,FALSE,FALSE,FALSE
1700025G04Rik,-27.69705581665039,1.9636584302744825e-4,3.706934053589769,TRUE,FALSE,FALSE
Arpc5,1.0026631355285645,2.625554532492939e-19,18.580778957032297,TRUE,FALSE,FALSE
Smg7,-28.000282287597656,2.492593725153305e-10,9.603348502604424,TRUE,FALSE,FALSE
Dhx9,0.1666703224182129,1,-0,FALSE,FALSE,FALSE
Rgs16,1.388487696647644,0.9236804263675702,0.03447825937662355,FALSE,FALSE,FALSE
Rnasel,-27.7080135345459,7.3833676682702e-6,5.13174550455259,TRUE,FALSE,FALSE
Glul,1.6336643695831299,0.8890318492558816,0.05108268030277094,FALSE,FALSE,FALSE
Ier5,1.7199598550796509,0.6602757977980988,0.18027462136301842,FALSE,FALSE,FALSE
Stx6,-27.320722579956055,6.322355772550396e-6,5.199121069124711,TRUE,FALSE,FALSE
Xpr1,2.267745018005371,0.5452388152029324,0.26341323459010507,FALSE,FALSE,FALSE
Acbd6,0.179707333445549,1,-0,FALSE,FALSE,FALSE
Cep350,0.4203944206237793,1,-0,FALSE,FALSE,FALSE
Tor1aip1,-29.051000595092773,1.0074214594287168e-16,15.99678880232463,TRUE,FALSE,FALSE
Tor1aip2,-27.626705169677734,3.5486481476051636e-8,7.449937059296755,TRUE,FALSE,FALSE
Gm2000,-29.634153366088867,6.431240314904302e-18,17.191705261916706,TRUE,FALSE,FALSE
Abl2,2.52413272857666,0.7913342912314112,0.10164001439393207,FALSE,FALSE,FALSE
Fam20b,2.998103380203247,0.7708901072388159,0.11300752755391086,FALSE,FALSE,FALSE
Cop1,0.876541793346405,1,-0,FALSE,FALSE,FALSE
4930523C07Rik,-1.253365159034729,0.7376415133941439,0.13215464980330424,FALSE,FALSE,FALSE
Mrps14,0.054573263972997665,1,-0,FALSE,FALSE,FALSE
Cacybp,-0.4366901218891144,1,-0,FALSE,FALSE,FALSE
Rabgap1l,0.8169661164283752,1,-0,FALSE,FALSE,FALSE
Rc3h1,-27.723283767700195,5.687745817121345e-7,6.245059820275513,TRUE,FALSE,FALSE
Zbtb37,3.54437255859375,0.7486104541161079,0.12574411238959357,FALSE,FALSE,FALSE
Klhl20,-27.291473388671875,7.644616843699514e-4,3.1166442770060203,TRUE,FALSE,FALSE
Prdx6,-0.6248581409454346,0.880610320190375,0.05521622919279006,FALSE,FALSE,FALSE
Fasl,1.3655284643173218,0.9086908912364536,0.04158382531555938,FALSE,FALSE,FALSE
Suco,0.2819473445415497,1,-0,FALSE,FALSE,FALSE
Vamp4,-0.274740606546402,1,-0,FALSE,TRUE,FALSE
Prrc2c,-1.4398481845855713,0.7614280371869424,0.11837113570211423,FALSE,FALSE,FALSE
Scyl3,2.2323811054229736,0.8203441648860024,0.08600390669849475,FALSE,FALSE,FALSE
Mettl18,2.7313923835754395,0.7789718663566672,0.10847822718840185,FALSE,FALSE,FALSE
Sell,-28.265214920043945,5.241055918980872e-4,3.2805812066062656,TRUE,FALSE,TRUE
Xcl1,-28.5328311920166,1.064576662642309e-6,5.972823058543462,TRUE,FALSE,FALSE
Tiprl,-29.35808753967285,1.3501462975038102e-17,16.8696191702041,TRUE,FALSE,FALSE
Mpc2,1.285025715827942,0.09573896718018596,1.0189112619424916,FALSE,FALSE,FALSE
Rcsd1,-29.281930923461914,4.378425139177339e-14,13.35868207131205,TRUE,FALSE,FALSE
Creg1,-27.57746696472168,1.6551021711309608e-6,5.781175191623137,TRUE,FALSE,FALSE
Cd247,0.14170962572097778,1,-0,FALSE,FALSE,FALSE
Tada1,-27.822132110595703,3.0633472315408444e-9,8.513803772963213,TRUE,FALSE,FALSE
Pogk,2.15665340423584,0.8272839644603135,0.08234539367563971,FALSE,FALSE,FALSE
Uck2,-0.4794435203075409,1,-0,FALSE,FALSE,FALSE
Tmco1,-1.8901829719543457,0.40800781951888493,0.38933151352443246,FALSE,FALSE,FALSE
Aldh9a1,-28.134607315063477,5.399125949194566e-11,10.267676541318869,TRUE,FALSE,FALSE
Nuf2,-28.14859962463379,3.713125032280972e-11,10.43026042650359,TRUE,FALSE,FALSE
Uap1,-27.886343002319336,1.6581654775017394e-7,6.780372130975242,TRUE,FALSE,FALSE
Uhmk1,2.2224059104919434,0.5940799774329605,0.2261550846152583,FALSE,FALSE,FALSE
Atf6,-27.775741577148438,4.618919754150949e-9,8.33545958281346,TRUE,FALSE,FALSE
Sdhc,-0.31501033902168274,1,-0,FALSE,FALSE,FALSE
Fcer1g,-27.466611862182617,0.014226222650951106,1.8469103985537616,TRUE,FALSE,FALSE
Ndufs2,-0.3654269874095917,1,-0,FALSE,FALSE,FALSE
Ufc1,0.14436186850070953,1,-0,FALSE,FALSE,FALSE
Dedd,2.908506155014038,0.5415217437685164,0.26638410042537713,FALSE,FALSE,FALSE
Nit1,-27.542314529418945,6.474230049524304e-7,6.188811872825953,TRUE,FALSE,FALSE
Pfdn2,-0.19104327261447906,1,-0,FALSE,FALSE,FALSE
Arhgap30,0.998241662979126,0.8347839554399391,0.07842590667278114,FALSE,FALSE,FALSE
Usf1,2.1740851402282715,0.8303541363520033,0.0807366465853545,FALSE,FALSE,FALSE
Ly9,0.37571629881858826,1,-0,FALSE,FALSE,FALSE
Slamf7,-0.5046383142471313,1,-0,FALSE,FALSE,FALSE
Cd48,0.6010696887969971,0.765458673006294,0.11607825182374577,FALSE,TRUE,FALSE
Cd84,-28.116954803466797,2.396420108547324e-7,6.620437044867642,TRUE,FALSE,FALSE
Slamf6,-29.561647415161133,4.409531400970001e-15,14.355607560370263,TRUE,FALSE,FALSE
Ncstn,-28.11612892150879,2.0379175621584225e-7,6.690813388054727,TRUE,FALSE,FALSE
Copa,0.30926713347435,1,-0,FALSE,FALSE,FALSE
Dcaf8,1.2371832132339478,0.9619056334299178,0.016867531798865514,FALSE,FALSE,FALSE
Pea15a,1.634840965270996,0.8700320952259525,0.06046472609123812,FALSE,FALSE,FALSE
Tagln2,-0.7420759797096252,0.9354919197104398,0.028959959356193155,FALSE,FALSE,FALSE
Aim2,-28.240699768066406,3.1868200672686626e-10,9.496642456764219,TRUE,FALSE,FALSE
Ifi206,0.9833232760429382,0.9849389943634037,0.006590668214909866,FALSE,FALSE,FALSE
