gene_name,log2fc,padj,nlog10pval,significant,TRM_vs_TCM-TEM,TCM_vs_TEM-TRM
Ptpn18,0.34106016159057617,0.12249897788216188,0.9118675349891538,FALSE,FALSE,FALSE
Fam168b,0.226240873336792,0.568765193612251,0.24506698872810412,FALSE,FALSE,FALSE
Plekhb2,0.49286580085754395,0.10714551928882618,0.9700259859737714,FALSE,FALSE,FALSE
Uggt1,0.3085152208805084,0.46107627986281863,0.3362272195495472,FALSE,FALSE,FALSE
Arid5a,0.5051827430725098,0.2693849591775229,0.5696266563062753,FALSE,FALSE,FALSE
Kansl3,-0.17816321551799774,0.790285957497609,0.10221573492207191,FALSE,FALSE,FALSE
Cox5b,0.35461148619651794,0.0012528788424860575,2.9020909246832907,FALSE,FALSE,FALSE
Actr1b,-0.257790744304657,0.5841939494006096,0.23344294540344024,FALSE,TRUE,FALSE
Zap70,0.8851635456085205,3.089693929494809e-8,7.510084540418252,FALSE,TRUE,FALSE
Inpp4a,1.4338918924331665,5.200801422165744e-7,6.2839297282101825,TRUE,FALSE,FALSE
Coa5,-0.07611211389303207,0.9446185096234733,0.024743548756589316,FALSE,FALSE,FALSE
Unc50,0.13161320984363556,0.7139894887173633,0.146308181817172,FALSE,FALSE,FALSE
Mitd1,0.1512017548084259,0.6864394425408571,0.1633977700519722,FALSE,FALSE,FALSE
Mrpl30,-0.19633103907108307,0.3755866862802986,0.42528981091465834,FALSE,FALSE,FALSE
Txndc9,0.33284154534339905,0.11355965587205477,0.9447759322178089,FALSE,FALSE,FALSE
Eif5b,-0.5726251602172852,0.0024913169695061728,2.6035710137922807,FALSE,FALSE,FALSE
Pdcl3,-0.013540932908654213,1,-0,FALSE,FALSE,FALSE
Rpl31,-0.7925671339035034,7.338476080580354e-15,14.134394116992427,FALSE,FALSE,FALSE
Cnot11,-0.03775285556912422,1,-0,FALSE,FALSE,FALSE
Rnf149,-0.5453381538391113,0.3537327355457309,0.4513247473409854,FALSE,TRUE,FALSE
Map4k4,0.6105533242225647,0.031026527948499253,1.508266821811115,FALSE,FALSE,FALSE
Il18r1,0.8233722448348999,1.3955798708484648e-5,4.855245303226852,FALSE,FALSE,FALSE
Il18rap,0.857140839099884,8.589800168843806e-5,4.066016939379225,FALSE,FALSE,FALSE
Mrps9,-0.37539198994636536,0.20961241694685145,0.6785829943420624,FALSE,FALSE,FALSE
Fhl2,1.2378053665161133,2.2316873029834018e-7,6.651366657450628,TRUE,FALSE,FALSE
Tpp2,0.4089638590812683,0.060859298657790384,1.2156730567561396,FALSE,FALSE,FALSE
Tex30,0.2398427277803421,0.4162912838927521,0.38060268206760445,FALSE,FALSE,FALSE
Wdr75,-1.104940414428711,8.345833653956556e-4,3.078530275733669,TRUE,FALSE,TRUE
Nabp1,0.5362755060195923,0.09239092824553215,1.0343706695409647,FALSE,FALSE,FALSE
Stat4,0.5837406516075134,0.007983729528086068,2.0977941844523276,FALSE,FALSE,FALSE
Stat1,0.8225893378257751,2.101638329845082e-5,4.677442019452853,FALSE,TRUE,FALSE
Gls,0.4418283700942993,0.004197944739260955,2.376963282664527,FALSE,FALSE,FALSE
Nab1,0.008173366077244282,1,-0,FALSE,FALSE,FALSE
Nemp2,0.6509478688240051,0.17140868430932943,0.7659671786083995,FALSE,FALSE,FALSE
Inpp1,0.5098008513450623,0.17915087340961178,0.7467810701880733,FALSE,FALSE,FALSE
Hibch,-0.4303363859653473,0.4423268348021873,0.3542567123306205,FALSE,FALSE,FALSE
Ormdl1,-0.4914686381816864,0.2171209990860545,0.6632981712661264,FALSE,FALSE,FALSE
Asnsd1,-0.2566729784011841,0.43060998074689794,0.3659159082490183,FALSE,FALSE,FALSE
Stk17b,0.9464812278747559,2.282652613231301e-9,8.64156017683045,FALSE,TRUE,FALSE
Ankrd44,1.119040608406067,5.5234061410984655e-12,11.257793021532269,TRUE,FALSE,FALSE
Sf3b1,0.4514251947402954,7.859400708849521e-5,4.104610568306954,FALSE,FALSE,FALSE
Coq10b,0.31167691946029663,0.3453973556306929,0.4616809917233788,FALSE,TRUE,FALSE
Hspd1,-1.5163276195526123,5.4561312270304466e-9,8.263115192880566,TRUE,TRUE,FALSE
Hspe1,-1.1652116775512695,7.001252739832571e-11,10.154824244368704,TRUE,FALSE,FALSE
Mob4,0.5301704406738281,0.009503674843675172,2.0221084309501425,FALSE,FALSE,FALSE
Maip1,-0.6574051976203918,0.04293302736865509,1.3672084867093373,FALSE,FALSE,FALSE
Sgo2a,2.097306489944458,1.778291288757845e-19,18.74999709896835,TRUE,FALSE,FALSE
Bzw1,-0.09474464505910873,0.7416971937197169,0.12977336417864274,FALSE,FALSE,FALSE
Clk1,0.8741556406021118,1.303830669804744e-6,5.8847788073345635,FALSE,FALSE,FALSE
Ppil3,-0.4088996648788452,0.21956944534900533,0.6584280951853718,FALSE,FALSE,FALSE
Orc2,-0.8066903352737427,0.037970290252738376,1.4205560830108261,FALSE,FALSE,FALSE
Ndufb3,-0.11051689833402634,0.568765193612251,0.24506698872810412,FALSE,FALSE,FALSE
Cflar,0.14312796294689178,0.77269782669942,0.11199030925591182,FALSE,FALSE,FALSE
Casp8,0.3676997423171997,0.12105609485481991,0.9170133400910513,FALSE,FALSE,FALSE
Sumo1,-0.13430441915988922,0.4479510015647061,0.3487694880417088,FALSE,FALSE,FALSE
Nop58,-1.161298394203186,6.432338983980954e-9,8.19163107635645,TRUE,FALSE,FALSE
Fam117b,0.14802473783493042,0.7351621239500269,0.13361687619108742,FALSE,FALSE,FALSE
Wdr12,-1.175244688987732,5.205013342562241e-4,3.2835781528789534,TRUE,FALSE,TRUE
Cyp20a1,-0.06368018686771393,0.9949431274276119,0.002201743525909319,FALSE,FALSE,FALSE
Raph1,0.32537907361984253,0.4387537778384991,0.35777913106777154,FALSE,FALSE,FALSE
Cd28,1.183885931968689,7.370471552715238e-14,13.132504725683576,TRUE,FALSE,FALSE
Ctla4,1.2014461755752563,4.4063385204612626e-10,9.355922140884566,TRUE,TRUE,FALSE
Icos,0.8752709627151489,8.15024252770596e-6,5.088829467716802,FALSE,TRUE,FALSE
Ino80d,0.3627077043056488,0.3172894817152452,0.49854432471252,FALSE,FALSE,FALSE
Ndufs1,-0.2739826738834381,0.40660984706481224,0.3908221080537915,FALSE,FALSE,FALSE
Eef1b2,-0.6232114434242249,3.657463805798505e-20,19.436819962952416,FALSE,FALSE,FALSE
Fastkd2,-1.6191264390945435,3.715160243432761e-4,3.4300224493764238,TRUE,FALSE,FALSE
Klf7,-0.5991440415382385,0.3860284068918309,0.4133807354773753,FALSE,FALSE,FALSE
Creb1,0.46250081062316895,0.10127615530970455,0.9944927938933967,FALSE,FALSE,FALSE
Rpe,-0.11599808931350708,0.8557843357610918,0.0676356670864639,FALSE,TRUE,FALSE
Acadl,0.8073462843894958,9.163648020837117e-6,5.037931600576475,FALSE,FALSE,FALSE
Ikzf2,0.10697735100984573,0.992140099082048,0.003426997238791692,FALSE,TRUE,FALSE
Bard1,0.18367324769496918,0.6983835696669382,0.15590598649452683,FALSE,FALSE,FALSE
Atic,-1.4347020387649536,4.4162871580819797e-10,9.354942695442844,TRUE,FALSE,FALSE
Xrcc5,-0.6070749163627625,0.03791390444353215,1.4212014888269053,FALSE,FALSE,FALSE
Rpl37a,-0.3613193929195404,4.7103580644221986e-7,6.326946078116943,FALSE,FALSE,TRUE
Arpc2,0.34290358424186707,3.96351594985566e-6,5.4019193897929325,FALSE,FALSE,FALSE
Aamp,0.054777804762125015,0.9826738259135515,0.007590611478960775,FALSE,FALSE,FALSE
Pnkd,-0.20155929028987885,0.568765193612251,0.24506698872810412,FALSE,FALSE,FALSE
Ctdsp1,0.3894845247268677,0.4182497075528212,0.37856435403141464,FALSE,FALSE,FALSE
Usp37,-0.7042865753173828,0.0351798913404903,1.45370550627419,FALSE,FALSE,FALSE
Cnot9,-0.4362786114215851,0.20686954034103813,0.6843034505408645,FALSE,FALSE,FALSE
Cnppd1,-0.2292664647102356,0.568765193612251,0.24506698872810412,FALSE,FALSE,FALSE
Retreg2,0.6950391530990601,0.0708918755995246,1.1494035332861658,FALSE,FALSE,FALSE
Zfand2b,0.4018361568450928,0.34289179207641174,0.46484291062313154,FALSE,FALSE,FALSE
Stk16,-0.3854925036430359,0.19488326393196168,0.7102254553620283,FALSE,FALSE,FALSE
Tuba4a,-0.3718836009502411,0.08789675926190291,1.0560271369924223,FALSE,FALSE,FALSE
Dnpep,0.059558719396591187,1,-0,FALSE,FALSE,FALSE
Farsb,-0.9044358134269714,0.001468014082227692,2.8332697783406253,FALSE,FALSE,FALSE
Ap1s3,-0.2759249806404114,0.568765193612251,0.24506698872810412,FALSE,FALSE,FALSE
Mrpl44,-0.3144698143005371,0.41172466157478993,0.38539311875652565,FALSE,FALSE,FALSE
Cul3,-0.1476803570985794,0.568765193612251,0.24506698872810412,FALSE,FALSE,FALSE
Dock10,0.6591516733169556,2.0418051313720567e-4,3.6899857090699797,FALSE,FALSE,FALSE
Mff,0.10923019051551819,0.7659407203200257,0.11580484111691554,FALSE,FALSE,FALSE
Agfg1,0.17612308263778687,0.568765193612251,0.24506698872810412,FALSE,TRUE,FALSE
Trip12,-0.011776967905461788,1,-0,FALSE,FALSE,FALSE
Sp110,0.7095943689346313,0.007096143400701955,2.1489776167523886,FALSE,FALSE,FALSE
Sp140,1.184930682182312,1.3489285525640652e-6,5.870011052588219,TRUE,FALSE,FALSE
Sp100,0.8910880088806152,8.692539454289497e-8,7.060853329434887,FALSE,FALSE,FALSE
A630001G21Rik,0.46971070766448975,0.18745423593578867,0.7271047413040299,FALSE,FALSE,FALSE
Cab39,0.3048520088195801,0.16517236783085237,0.7820626053348081,FALSE,FALSE,FALSE
Itm2c,0.3405963182449341,0.30049312314450505,0.5221654624784409,FALSE,TRUE,FALSE
Psmd1,-0.5804257392883301,0.006098400894805429,2.2147840295149117,FALSE,FALSE,FALSE
Ncl,-0.9290990233421326,4.329358362377533e-8,7.363576463999369,FALSE,FALSE,FALSE
Ptma,0.28298598527908325,0.11842031018958649,0.926573805663668,FALSE,FALSE,FALSE
Eif4e2,0.006963029038161039,1,-0,FALSE,FALSE,FALSE
Gigyf2,0.31209880113601685,0.5102186760462385,0.2922436485185111,FALSE,FALSE,FALSE
Inpp5d,-0.0201506856828928,1,-0,FALSE,FALSE,FALSE
Atg16l1,0.24788443744182587,0.6870530782654454,0.16300971023689245,FALSE,FALSE,FALSE
Dgkd,0.5779301524162292,0.10459002590352082,0.9805097294419725,FALSE,FALSE,FALSE
Hjurp,1.783782958984375,8.869707487842312e-20,19.052090702435546,TRUE,FALSE,FALSE
Arl4c,0.4463077783584595,0.4292073034496122,0.3673328966294812,FALSE,FALSE,FALSE
Cops8,-0.5290149450302124,0.04321126387068834,1.3644030309801716,FALSE,FALSE,FALSE
Lrrfip1,0.3800259828567505,0.014922321861217891,1.8261635968994718,FALSE,FALSE,FALSE
Ube2f,-0.447993665933609,0.1675571340251344,0.7758370766213583,FALSE,FALSE,FALSE
Ilkap,0.10814015567302704,0.7671129351722147,0.11514069405422109,FALSE,FALSE,FALSE
Hes6,0.5928092002868652,0.0779657616890395,1.108096073899018,FALSE,FALSE,FALSE
Ndufa10,-0.22746151685714722,0.3190127370442179,0.4961919767622891,FALSE,FALSE,FALSE
Cops9,-0.0732528567314148,0.7692007327574957,0.11396031071490803,FALSE,FALSE,FALSE
Rnpepl1,-0.7192409038543701,0.3114840399650628,0.5065642011161373,FALSE,FALSE,FALSE
Ppp1r7,-0.22135236859321594,0.541211449568902,0.2666330242843252,FALSE,FALSE,FALSE
Hdlbp,-0.4692547619342804,0.04002854916627526,1.3976301506018511,FALSE,TRUE,FALSE
Atg4b,-0.04814739525318146,1,-0,FALSE,FALSE,FALSE
Dtymk,-0.6392905712127686,0.003216718749554877,2.492586909522658,FALSE,FALSE,FALSE
Ing5,-0.2220444679260254,0.6378435881748238,0.1952858057939434,FALSE,FALSE,FALSE
Pdcd1,0.016681497916579247,1,-0,FALSE,TRUE,FALSE
Fam174a,-0.7720104455947876,0.10397293812769094,0.9830796833087371,FALSE,FALSE,FALSE
St8sia4,0.308472603559494,0.668274816570541,0.17504490462600533,FALSE,FALSE,FALSE
D1Ertd622e,-0.21855242550373077,0.5725512473242841,0.24218563486743436,FALSE,FALSE,FALSE
Ppip5k2,-0.06846767663955688,0.9641925311664471,0.01583623697431584,FALSE,FALSE,FALSE
Gin1,0.633692741394043,0.025814090001253547,1.58814318010349,FALSE,FALSE,FALSE
Relch,0.20784960687160492,0.6293854475073175,0.201083302954948,FALSE,FALSE,FALSE
Bcl2,-0.6844828128814697,0.18364997184783158,0.7360091338927813,FALSE,FALSE,FALSE
Vps4b,0.2939571738243103,0.30093596142465534,0.5215259115783091,FALSE,FALSE,FALSE
Tsn,-0.35501042008399963,0.03348600345911305,1.4751366822369583,FALSE,FALSE,FALSE
Nifk,-0.8661041259765625,0.0010548171808070035,2.9768228050552157,FALSE,FALSE,FALSE
Clasp1,0.17692087590694427,0.7218720399556156,0.14153977925349745,FALSE,FALSE,FALSE
Ptpn4,0.3537657856941223,0.568765193612251,0.24506698872810412,FALSE,FALSE,FALSE
Dbi,0.6266394853591919,6.369756381939784e-5,4.195877177398161,FALSE,TRUE,FALSE
3110009E18Rik,-0.44765928387641907,0.4553225375172096,0.34168085248751606,FALSE,FALSE,FALSE
Ddx18,-1.4152294397354126,3.172639462508716e-7,6.4985792781483935,TRUE,FALSE,FALSE
Actr3,0.5765513181686401,1.6959804761086862e-10,9.770579151588189,FALSE,FALSE,FALSE
Tmem163,0.9359967708587646,1.6918637877204172e-4,3.7716346050219753,FALSE,FALSE,FALSE
Ccnt2,0.11201722174882889,0.8670058138119068,0.06197799030007069,FALSE,FALSE,FALSE
Rab3gap1,-0.11618314683437347,0.8877015337841185,0.05173302973849057,FALSE,FALSE,FALSE
R3hdm1,0.2874412536621094,0.23729874058997014,0.6247045666974433,FALSE,FALSE,FALSE
Ubxn4,-0.12970411777496338,0.6610654316360947,0.17975555232657264,FALSE,FALSE,FALSE
Mcm6,-0.26899445056915283,0.3465980863600562,0.46017383944542045,FALSE,FALSE,FALSE
Dars,-0.6462380290031433,0.002480053018696704,2.605539034705521,FALSE,FALSE,FALSE
Cxcr4,0.45752307772636414,0.10628403751438618,0.9735319559844481,FALSE,FALSE,FALSE
Mapkapk2,0.04883889481425285,1,-0,FALSE,FALSE,FALSE
Eif2d,-0.14804281294345856,0.7870730138079941,0.10398497790385315,FALSE,FALSE,FALSE
Rassf5,0.19665101170539856,0.568765193612251,0.24506698872810412,FALSE,FALSE,FALSE
Srgap2,1.6462457180023193,4.329358362377533e-8,7.363576463999369,TRUE,FALSE,FALSE
Rab29,0.8784992098808289,0.004705263815266553,2.3274160214816795,FALSE,FALSE,FALSE
Nucks1,0.5632630586624146,8.671763116233561e-4,3.0618925941264608,FALSE,FALSE,FALSE
Elk4,0.0727672204375267,0.9787899261712931,0.009310509110535532,FALSE,FALSE,FALSE
Mdm4,0.27144941687583923,0.4783761599417191,0.32023047171141666,FALSE,FALSE,FALSE
Ppp1r15b,-0.013673923909664154,1,-0,FALSE,FALSE,FALSE
Snrpe,0.18793262541294098,0.2324802548765958,0.6336139269128876,FALSE,FALSE,FALSE
Gm38394,0.590880811214447,0.15817120877974997,0.8008725663884388,FALSE,FALSE,FALSE
Lax1,0.3557540774345398,0.505937467009997,0.2959031578850039,FALSE,FALSE,FALSE
Atp2b4,1.2158622741699219,3.4439442128336065e-5,4.462943892135559,TRUE,FALSE,FALSE
Btg2,0.7175411581993103,0.0067582958680465965,2.1701627993845416,FALSE,TRUE,FALSE
Tmem183a,-0.48316583037376404,0.13498817570913363,0.8697042718692838,FALSE,FALSE,FALSE
Adipor1,0.08580915629863739,0.8838154549034142,0.05363840838519182,FALSE,FALSE,FALSE
Rabif,-0.13868850469589233,0.8651797598843555,0.06289364904958487,FALSE,FALSE,FALSE
Ube2t,1.427430510520935,8.991591339141765e-12,11.046163439674123,TRUE,FALSE,FALSE
Ptpn7,0.14287292957305908,0.6411882050541473,0.19301447528703353,FALSE,FALSE,FALSE
Arl8a,0.4966534674167633,0.4062006608519585,0.39125937437255753,FALSE,FALSE,FALSE
Rnpep,-0.6355926394462585,0.004049040129831905,2.3926479189396157,FALSE,FALSE,FALSE
Timm17a,-0.596777617931366,0.0031669220117638516,2.4993626313794763,FALSE,FALSE,FALSE
Csrp1,0.8724046945571899,3.122604845715824e-7,6.505482970679561,FALSE,FALSE,FALSE
Kif21b,0.5680477023124695,0.02048771258616742,1.6885065270385065,FALSE,FALSE,FALSE
Kif14,2.089597225189209,2.557072935681891e-21,20.592256884366144,TRUE,TRUE,FALSE
Zfp281,-0.3383638560771942,0.6347752025863498,0.1973800472452664,FALSE,FALSE,FALSE
Ptprc,0.600759744644165,5.605018809753258e-9,8.251422925627734,FALSE,FALSE,FALSE
Nek7,0.05661897733807564,0.9648855411396606,0.015524201474520704,FALSE,FALSE,FALSE
2310009B15Rik,-0.195610910654068,0.6744432426916693,0.17105459220847824,FALSE,FALSE,FALSE
Dennd1b,0.6897096037864685,0.0010491119775224238,2.979178154680938,FALSE,FALSE,FALSE
Aspm,2.2581000328063965,7.077470365218698e-29,28.150121940436748,TRUE,TRUE,FALSE
Cdc73,-0.33652234077453613,0.3226418255503463,0.49127933369756493,FALSE,TRUE,FALSE
Glrx2,0.09772815555334091,0.8057204935760355,0.09381558989474197,FALSE,FALSE,FALSE
Uchl5,-0.23565879464149475,0.3788541732696769,0.4215279244155828,FALSE,FALSE,FALSE
Rgs2,0.9988743662834167,0.0032541068317600737,2.4875681933529736,FALSE,TRUE,FALSE
Rgs1,0.4785461127758026,0.2807792583382335,0.5516349774608954,FALSE,TRUE,FALSE
Odr4,-0.017746081575751305,1,-0,FALSE,FALSE,FALSE
Tpr,0.20460425317287445,0.2579351049640934,0.5884895463666642,FALSE,FALSE,FALSE
Ivns1abp,-0.3092772960662842,0.3501116921125228,0.4557933855641258,FALSE,TRUE,FALSE
Swt1,0.09710262715816498,0.9202441634060212,0.03609692835953151,FALSE,FALSE,FALSE
Trmt1l,-0.1251773089170456,0.8805219799496445,0.055259798524984326,FALSE,FALSE,FALSE
Rnf2,-0.03402067720890045,1,-0,FALSE,FALSE,FALSE
Fam129a,0.22588279843330383,0.7138887063779265,0.146369488466596,FALSE,FALSE,FALSE
1700025G04Rik,-1.000495433807373,0.18624747823819976,0.7299095988193948,FALSE,FALSE,FALSE
Arpc5,0.4252173602581024,2.508992381908254e-5,4.600500657338332,FALSE,FALSE,FALSE
Smg7,-0.08088278770446777,0.9495443441220996,0.022484748717550452,FALSE,FALSE,FALSE
Lamc1,0.2816697061061859,0.568765193612251,0.24506698872810412,FALSE,FALSE,FALSE
Dhx9,-0.14665044844150543,0.568765193612251,0.24506698872810412,FALSE,FALSE,FALSE
Rgs16,1.7569862604141235,1.479046568697096e-13,12.830018151757141,TRUE,TRUE,FALSE
Rnasel,-0.28491485118865967,0.6634879466271044,0.17816696241655436,FALSE,FALSE,FALSE
Glul,-0.4106859862804413,0.46287195393580094,0.3345391329348877,FALSE,FALSE,FALSE
Ier5,0.31693312525749207,0.4508131372105316,0.34600343660350547,FALSE,FALSE,FALSE
Stx6,-0.13298431038856506,0.9166695888630348,0.03778717642568899,FALSE,TRUE,FALSE
Xpr1,-0.17156638205051422,0.8519831550920532,0.0695689917625127,FALSE,FALSE,FALSE
Acbd6,-0.4550611078739166,0.05295026152932798,1.2761318905052497,FALSE,FALSE,FALSE
Cep350,0.5359944701194763,0.0387665258614973,1.4115431174035735,FALSE,FALSE,FALSE
Tor1aip1,0.6134179830551147,9.959674046466482e-4,3.001754874642303,FALSE,TRUE,FALSE
Tor1aip2,0.0353754386305809,1,-0,FALSE,TRUE,FALSE
Gm2000,-0.5695766806602478,0.018112975324510918,1.742010204524022,FALSE,FALSE,FALSE
Cop1,-0.09202601760625839,0.9275814836603331,0.032647929314348144,FALSE,FALSE,FALSE
4930523C07Rik,0.47290167212486267,0.009321058690163718,2.0305347574760657,FALSE,FALSE,FALSE
Mrps14,-0.07249695807695389,0.8197595259515607,0.08631352794415942,FALSE,FALSE,FALSE
Cacybp,-0.9752063751220703,2.4144379253240265e-6,5.617183955737144,FALSE,FALSE,FALSE
Rabgap1l,0.7404865622520447,0.007096257220067099,2.1489706508945976,FALSE,FALSE,FALSE
Rc3h1,0.3164365887641907,0.5262750473185127,0.27878722103113895,FALSE,FALSE,FALSE
Cenpl,1.863410234451294,2.3919705976684556e-14,13.621244163040158,TRUE,TRUE,FALSE
Klhl20,-0.6002142429351807,0.5066350619647292,0.29530475791126176,FALSE,FALSE,FALSE
Prdx6,0.04535309225320816,0.9712947977720454,0.012648937327157717,FALSE,TRUE,FALSE
Fasl,1.061560869216919,0.019419735100737166,1.711756698479134,TRUE,TRUE,FALSE
Suco,0.9027687311172485,4.1792924590056753e-4,3.378897236684044,FALSE,TRUE,FALSE
Vamp4,0.16581779718399048,0.7218720399556156,0.14153977925349745,FALSE,FALSE,FALSE
Prrc2c,0.15850356221199036,0.4133450417835435,0.38368726751718707,FALSE,FALSE,FALSE
Sell,-3.5881524085998535,0.004599119059133152,2.3373253475350584,TRUE,FALSE,TRUE
Xcl1,-1.5006110668182373,0.00868488652185273,2.0612358517425182,TRUE,TRUE,FALSE
Tiprl,0.20258384943008423,0.47110125500065414,0.326885738811792,FALSE,TRUE,FALSE
Mpc2,-0.133057102560997,0.5747779572539261,0.2404998954204611,FALSE,FALSE,FALSE
Rcsd1,-0.024800660088658333,1,-0,FALSE,FALSE,FALSE
Creg1,-0.5416845679283142,0.34135570854200614,0.4667928299807147,FALSE,FALSE,FALSE
Cd247,0.6797889471054077,3.3385299044513003e-4,3.476444729276232,FALSE,FALSE,FALSE
Pou2f1,0.5558354258537292,0.2670166425572195,0.573461669176567,FALSE,FALSE,FALSE
Tada1,-0.04491341859102249,1,-0,FALSE,FALSE,FALSE
Uck2,-0.8968873023986816,3.319700233905674e-4,3.4789011309460625,FALSE,FALSE,FALSE
Tmco1,-0.23468738794326782,0.3954346970431052,0.4029252265922917,FALSE,FALSE,FALSE
Aldh9a1,-0.2477026879787445,0.568765193612251,0.24506698872810412,FALSE,FALSE,FALSE
Nuf2,1.5377018451690674,6.174310504354318e-16,15.209411533756283,TRUE,TRUE,FALSE
Uap1,-0.4715122878551483,0.3701854093317437,0.43158070274029237,FALSE,FALSE,FALSE
Uhmk1,-0.1440921425819397,0.7837561687493595,0.10581902792420773,FALSE,FALSE,FALSE
Atf6,0.30707332491874695,0.4396038035385839,0.3569385586310025,FALSE,FALSE,FALSE
Sdhc,-0.030638165771961212,1,-0,FALSE,FALSE,FALSE
Fcer1g,-0.3416966199874878,0.8299768097964692,0.08093404198311578,FALSE,TRUE,FALSE
Ndufs2,-0.19185437262058258,0.3804177999482178,0.4197391703927963,FALSE,FALSE,FALSE
Ufc1,0.35087651014328003,0.04754829173099426,1.322865081358105,FALSE,FALSE,FALSE
Nit1,0.11623507738113403,0.9124494939798573,0.039791165329460164,FALSE,FALSE,FALSE
Pfdn2,-0.3850117027759552,0.022128466958566878,1.6550486725841353,FALSE,FALSE,FALSE
Arhgap30,0.36804530024528503,0.01700318641682735,1.769469683705835,FALSE,FALSE,FALSE
Usf1,0.4575352370738983,0.3319825572426636,0.4788847340437478,FALSE,FALSE,FALSE
Ly9,0.27156057953834534,0.3932282260169921,0.405355315958265,FALSE,FALSE,FALSE
Slamf7,1.113022804260254,1.4167732028298084e-6,5.848699666084784,TRUE,FALSE,FALSE
Cd48,0.965144157409668,1.550294268572751e-8,7.809585858547455,FALSE,FALSE,FALSE
Slamf1,1.1749762296676636,8.728611299749293e-6,5.059054845965632,TRUE,TRUE,FALSE
Cd84,0.3068060278892517,0.5310819150359541,0.2748384873848899,FALSE,FALSE,FALSE
Slamf6,0.3311740756034851,0.2497971287974364,0.602412557773717,FALSE,FALSE,FALSE
Ncstn,-0.4295289218425751,0.4262288567752967,0.3703571507878615,FALSE,FALSE,FALSE
Copa,0.5605598092079163,0.0023513069810584416,2.6286906667166736,FALSE,FALSE,FALSE
Dcaf8,-0.39443105459213257,0.22217371954432028,0.653307314125546,FALSE,FALSE,FALSE
Tagln2,0.14714224636554718,0.568765193612251,0.24506698872810412,FALSE,FALSE,FALSE
Aim2,-1.4601235389709473,2.704573429936384e-4,3.5679012228433775,TRUE,TRUE,FALSE
Ifi206,1.795218586921692,1.2193007172593717e-12,11.913889170722838,TRUE,FALSE,FALSE
Ifi214,2.104984998703003,1.3359567895047878e-9,8.874207588554421,TRUE,FALSE,FALSE
Ifi213,2.2612245082855225,1.3318534197362343e-11,10.875543569837378,TRUE,FALSE,FALSE
Ifi209,1.5982565879821777,1.670763140550948e-7,6.777085114465036,TRUE,FALSE,FALSE
Ifi208,2.2734405994415283,7.119751753740142e-8,7.147535148759259,TRUE,FALSE,FALSE
Mndal,0.6678106784820557,2.731407520942163e-5,4.563613499093904,FALSE,FALSE,FALSE
Ifi203,0.7207733988761902,4.293480201639888e-5,4.367190535406083,FALSE,FALSE,FALSE
Fh1,-0.3084789216518402,0.25558408533756316,0.5924661922400063,FALSE,FALSE,FALSE
