gene_name,log2fc,padj,nlog10pval,significant,TE up,TCM_vs_TEM-TRM
Txndc9,0.8565911054611206,6.381563797800575e-5,4.195072884674396,FALSE,FALSE,FALSE
Eif5b,1.0161185264587402,9.95396478365149e-8,7.002003900089171,TRUE,FALSE,FALSE
Aff3,-3.1078150272369385,3.2538693055291686e-12,11.487599894861786,TRUE,FALSE,TRUE
Pdcl3,1.309402346611023,2.120797204452506e-8,7.673500857743678,TRUE,FALSE,FALSE
Rpl31,0.2526699900627136,0.0048623730572936565,2.3131517237097374,FALSE,FALSE,FALSE
Cnot11,1.5491347312927246,1.0761932988777845e-5,4.9681097164982795,TRUE,FALSE,FALSE
Rnf149,0.354338139295578,0.47301698169582446,0.32512326745583947,FALSE,FALSE,FALSE
Map4k4,-1.2599966526031494,1.4689169704159922e-8,7.8330027517313665,TRUE,FALSE,FALSE
Il18r1,2.096484422683716,2.108966439497747e-11,10.675930331240554,TRUE,FALSE,FALSE
Il18rap,3.7402255535125732,9.571352186039526e-11,10.01902670324175,TRUE,TRUE,FALSE
Mrps9,0.9215417504310608,3.279423041494541e-4,3.484202556268706,FALSE,FALSE,FALSE
Fhl2,3.0652530193328857,2.9879454476143128e-6,5.524627335911643,TRUE,FALSE,FALSE
Tpp2,0.7052395939826965,0.0023486434999308195,2.629182899681633,FALSE,FALSE,FALSE
Tex30,2.1661319732666016,2.48938246031285e-10,9.603908374728004,TRUE,FALSE,FALSE
Wdr75,1.242914080619812,1.01432631303986e-4,3.9938223081635993,TRUE,FALSE,TRUE
Nabp1,0.8342481851577759,0.018814263422067847,1.7255127796291672,FALSE,FALSE,FALSE
Stat4,0.07102304697036743,0.898000988855641,0.04672318509849539,FALSE,FALSE,FALSE
Stat1,-1.5663301944732666,1.136695760854342e-16,15.944355759642011,TRUE,FALSE,FALSE
Gls,0.49118372797966003,0.0036757766707821455,2.4346508829206743,FALSE,FALSE,FALSE
Nab1,1.9489253759384155,2.7657980130363316e-16,15.558179539710018,TRUE,FALSE,FALSE
Inpp1,-0.1383327841758728,0.7985781986113639,0.09768255033004056,FALSE,FALSE,FALSE
Hibch,0.6170924305915833,0.1604127206152619,0.7947611954411029,FALSE,FALSE,FALSE
Ormdl1,1.5249440670013428,7.312911254799196e-5,4.135909696886824,TRUE,FALSE,FALSE
Asnsd1,1.496188759803772,2.447057692813127e-7,6.611355791426706,TRUE,FALSE,FALSE
Stk17b,-0.9184466004371643,3.2815029218674893e-9,8.483927204708792,FALSE,FALSE,FALSE
Ankrd44,-0.962681770324707,1.6431579476487622e-9,8.784320688241557,FALSE,FALSE,FALSE
Sf3b1,0.18870341777801514,0.15972472248406777,0.7966278577661321,FALSE,FALSE,FALSE
Coq10b,0.49766308069229126,0.09842131218544559,1.0069108491058463,FALSE,FALSE,FALSE
Hspd1,2.621786594390869,1.0878350553223517e-16,15.963436950220466,TRUE,FALSE,FALSE
Hspe1,0.8162050843238831,4.085965531769772e-7,6.388705301292736,FALSE,FALSE,FALSE
Mob4,0.27396538853645325,0.3008507639735603,0.5216488813334346,FALSE,TRUE,FALSE
Maip1,0.9329721331596375,0.002142474924232596,2.669084252406465,FALSE,FALSE,FALSE
Sgo2a,4.0624494552612305,8.654094419987805e-6,5.062778370767063,TRUE,FALSE,FALSE
Bzw1,1.3249069452285767,1.714697241198468e-11,10.765812550888995,TRUE,FALSE,FALSE
Clk1,-0.7982855439186096,6.132180509501418e-6,5.2123850695504474,FALSE,FALSE,FALSE
Ppil3,0.7888014316558838,0.005132477109406147,2.2896729788849433,FALSE,FALSE,FALSE
Orc2,1.7967169284820557,2.6230025503099593e-5,4.5812012871507815,TRUE,FALSE,FALSE
Ndufb3,0.8123129606246948,1.8207259264373708e-9,8.739755423559345,FALSE,FALSE,FALSE
Cflar,-0.40197989344596863,0.14598465966435956,0.8356927782782084,FALSE,FALSE,FALSE
Casp8,-0.06813683360815048,0.8799759678264741,0.05552918828490761,FALSE,FALSE,FALSE
Sumo1,0.9413071274757385,6.80513655020446e-12,11.167163155926435,FALSE,FALSE,FALSE
Nop58,1.5237889289855957,1.0197687938701198e-12,11.991498282089442,TRUE,FALSE,FALSE
Fam117b,0.9512342810630798,0.0031757164862618106,2.498158276379719,FALSE,FALSE,FALSE
Wdr12,0.7089946269989014,0.016719578602009073,1.7767746726582714,FALSE,FALSE,TRUE
Nbeal1,-0.5504940152168274,0.27838529851632765,0.5553537034789366,FALSE,FALSE,FALSE
Cyp20a1,2.4145236015319824,7.027378878946072e-7,6.153206630979672,TRUE,FALSE,FALSE
Raph1,3.7166459560394287,2.7184933843067657e-7,6.565671719554881,TRUE,FALSE,FALSE
Cd28,1.4695677757263184,1.740446935090107e-11,10.75933921348792,TRUE,FALSE,FALSE
Ctla4,4.136998653411865,7.208646194457383e-14,13.142146289439058,TRUE,FALSE,FALSE
Icos,2.625195264816284,7.660003925273429e-12,11.115771007818552,TRUE,FALSE,FALSE
Ino80d,-0.6242794990539551,0.013547105435539065,1.8681534891189326,FALSE,FALSE,FALSE
Ndufs1,0.7281996607780457,0.0032275768228673396,2.491123411849984,FALSE,FALSE,FALSE
Eef1b2,-0.3091432750225067,5.862681425107828e-8,7.231903704497917,FALSE,FALSE,FALSE
Fastkd2,1.4679226875305176,3.9486646863041275e-4,3.403549744225156,TRUE,FALSE,FALSE
Klf7,-1.185750126838684,5.6451359377280795e-5,4.248325595582351,TRUE,FALSE,FALSE
Creb1,-0.25554159283638,0.4116415477719159,0.3854807975212625,FALSE,FALSE,FALSE
Rpe,0.8354842066764832,0.010432236552631487,1.9816225738037025,FALSE,FALSE,FALSE
Acadl,1.5397024154663086,1.5037470302218773e-8,7.822825217347543,TRUE,FALSE,FALSE
Ikzf2,0.29612335562705994,0.6654273923640097,0.17689932533723648,FALSE,FALSE,FALSE
Bard1,4.661009311676025,4.272755347961936e-8,7.369291973569874,TRUE,FALSE,FALSE
Atic,1.7502644062042236,9.24817382889835e-13,12.033944015837273,TRUE,FALSE,FALSE
Xrcc5,1.1536201238632202,5.7362165087352436e-5,4.2413744649458245,TRUE,FALSE,FALSE
Rpl37a,-0.8857088685035706,4.61614775680248e-24,23.33572029843617,FALSE,FALSE,TRUE
Arpc2,0.4790489971637726,7.231228230973406e-10,9.140787931110552,FALSE,FALSE,FALSE
Aamp,0.4170472025871277,0.11579725529041787,0.9363017344458261,FALSE,FALSE,FALSE
Pnkd,0.973543107509613,3.061724486612352e-4,3.5140338924514074,FALSE,FALSE,FALSE
Ctdsp1,0.41117411851882935,0.39503671101129634,0.4033625432373537,FALSE,FALSE,FALSE
Usp37,1.634440541267395,5.605738798547429e-6,5.251367142214749,TRUE,FALSE,FALSE
Cnot9,2.067180633544922,1.3905828076912258e-7,6.856803144266516,TRUE,FALSE,FALSE
Cnppd1,0.20137061178684235,0.5468558337556724,0.2621271505524962,FALSE,FALSE,FALSE
Retreg2,0.2690267264842987,0.6313479184193347,0.19973124708112552,FALSE,FALSE,FALSE
Zfand2b,0.21150259673595428,0.6586682267259621,0.18133328583798058,FALSE,FALSE,FALSE
Stk16,1.214118480682373,1.0472534342349524e-5,4.979948206792148,TRUE,FALSE,FALSE
Tuba4a,1.0372509956359863,3.881432758815741e-7,6.411007933068316,TRUE,FALSE,FALSE
Dnpep,0.6641271710395813,0.07681685163523519,1.1145434965129928,FALSE,FALSE,FALSE
Farsb,1.7012044191360474,1.0527640499049674e-7,6.977668953892041,TRUE,FALSE,FALSE
Ap1s3,2.251906394958496,7.4337891417270806e-6,5.128789761761026,TRUE,FALSE,FALSE
Mrpl44,1.2426271438598633,8.013515502487083e-5,4.096176918573779,TRUE,FALSE,FALSE
Cul3,0.5703468918800354,0.0021697615249655737,2.6635879961435593,FALSE,FALSE,FALSE
Dock10,-0.8996841907501221,5.4582059551919245e-8,7.262950081067033,FALSE,FALSE,FALSE
Mff,0.8119080066680908,6.523365098607625e-4,3.1855283142763136,FALSE,FALSE,FALSE
Agfg1,0.7481216192245483,0.0022372079014592993,2.650293655482663,FALSE,FALSE,FALSE
Trip12,0.2505941092967987,0.24957891220933254,0.6027921124912975,FALSE,FALSE,FALSE
Sp110,-1.1144315004348755,7.027378878946072e-7,6.153206630979672,TRUE,FALSE,FALSE
Sp140,-1.1866295337677002,8.528942967807166e-7,6.0691047896641654,TRUE,FALSE,FALSE
Sp100,-0.7400327920913696,5.03568846604796e-6,5.297941145454825,FALSE,FALSE,FALSE
A630001G21Rik,0.5229044556617737,0.19115171607241832,0.7186217987308207,FALSE,FALSE,FALSE
Cab39,0.6739006042480469,0.001071723625495689,2.9699171954241654,FALSE,FALSE,FALSE
Itm2c,0.1481957733631134,0.6970589633014268,0.15673048394881378,FALSE,FALSE,FALSE
Psmd1,2.105938673019409,7.141978486669906e-14,13.146181462339067,TRUE,FALSE,FALSE
Ncl,1.2893818616867065,3.701780062108338e-13,12.431589388027795,TRUE,FALSE,FALSE
Ptma,1.6006875038146973,1.842890718019887e-18,17.734500417340932,TRUE,FALSE,FALSE
Eif4e2,2.0207102298736572,1.7891885433232925e-16,15.747343891400009,TRUE,FALSE,FALSE
Gigyf2,-0.5181146860122681,0.09790705069298856,1.0091860317229149,FALSE,FALSE,FALSE
Inpp5d,0.5439003109931946,0.2147121171371525,0.6681434457486195,FALSE,FALSE,FALSE
Atg16l1,0.25025859475135803,0.6654837179379509,0.176862565728307,FALSE,FALSE,FALSE
Dgkd,-0.775744616985321,0.007476255739275851,2.1263158511861064,FALSE,FALSE,FALSE
Hjurp,1.1610757112503052,2.865943383010055e-4,3.5427323933836106,TRUE,FALSE,FALSE
Arl4c,-3.0899860858917236,4.61614775680248e-24,23.33572029843617,TRUE,FALSE,FALSE
Cops8,1.0617181062698364,3.108216882787971e-5,4.507488684944558,TRUE,FALSE,FALSE
Lrrfip1,0.6238390207290649,1.0617169161581667e-4,3.9739912630463072,FALSE,FALSE,FALSE
Ramp1,-6.225288391113281,3.188430179167534e-93,92.49642308883331,TRUE,FALSE,FALSE
Ube2f,1.0420470237731934,3.547741664619525e-4,3.450048011646093,TRUE,FALSE,FALSE
Ilkap,1.0663704872131348,1.6886967693539047e-5,4.772448327468193,TRUE,FALSE,FALSE
Hes6,-0.2943252623081207,0.4571340421352454,0.3399564362013888,FALSE,FALSE,FALSE
Hdac4,-1.674486517906189,1.4238921610373953e-6,5.846522900895678,TRUE,FALSE,FALSE
Ndufa10,0.7285044193267822,3.8764926907039326e-5,4.411561030574892,FALSE,FALSE,FALSE
Cops9,0.9681988954544067,8.151921620720621e-10,9.08874000464591,FALSE,FALSE,FALSE
Rnpepl1,0.1061704084277153,0.9513869662729242,0.021642802584522516,FALSE,FALSE,FALSE
Ppp1r7,1.3487169742584229,2.3999512777399833e-6,5.619797574964834,TRUE,FALSE,FALSE
Hdlbp,1.7903125286102295,2.023370118974146e-11,10.693924667933238,TRUE,FALSE,FALSE
Atg4b,0.6879728436470032,0.09622778721853555,1.0166995007987223,FALSE,FALSE,FALSE
Dtymk,2.556089401245117,3.0845947504835045e-16,15.510801884852606,TRUE,FALSE,FALSE
Ing5,0.6047727465629578,0.0876181558078624,1.0574058921176448,FALSE,FALSE,FALSE
Pdcd1,6.348316669464111,3.000252390166612e-14,13.52284220959831,TRUE,FALSE,FALSE
Fam174a,0.20845641195774078,0.6534006674479704,0.18482042622908085,FALSE,FALSE,FALSE
St8sia4,-0.5897103548049927,0.2086808321470727,0.680517440129837,FALSE,FALSE,FALSE
D1Ertd622e,1.4803495407104492,1.3520838920037541e-5,4.8689963611281195,TRUE,FALSE,FALSE
Ppip5k2,0.9931834936141968,0.0011518496195469608,2.938604216801705,FALSE,FALSE,FALSE
Gin1,0.26267513632774353,0.4939398500883076,0.30632593440678035,FALSE,FALSE,FALSE
Relch,-0.4216774106025696,0.15427798732721232,0.8116960354683443,FALSE,FALSE,FALSE
Bcl2,-0.5600543022155762,0.0981080396123175,1.0082954022408297,FALSE,FALSE,FALSE
Kdsr,-0.25542864203453064,0.5652117997979851,0.247788780061873,FALSE,FALSE,FALSE
Vps4b,0.12347196787595749,0.7091189506032246,0.14928090831826146,FALSE,FALSE,FALSE
Tsn,1.2228236198425293,2.831923403959929e-12,11.547918497340815,TRUE,FALSE,FALSE
Nifk,0.8750818967819214,4.5666007180984123e-4,3.3404069593821077,FALSE,FALSE,FALSE
Clasp1,0.7892749905586243,0.036703157207651035,1.4352965761052447,FALSE,FALSE,FALSE
Dbi,1.6719284057617188,3.4051783064837868e-15,14.467860142049428,TRUE,FALSE,FALSE
3110009E18Rik,0.9312403798103333,0.051781907777459335,1.2858219530907877,FALSE,FALSE,FALSE
Ddx18,0.733805239200592,0.0015967037160659662,2.796775663958756,FALSE,FALSE,FALSE
Actr3,0.5702373385429382,1.640661342587892e-9,8.784981054671317,FALSE,FALSE,FALSE
Tmem163,5.964287281036377,2.407903540078864e-8,7.6183609147774,TRUE,FALSE,FALSE
Ccnt2,-0.4295971095561981,0.12082814142955771,0.9178319047528175,FALSE,FALSE,FALSE
Rab3gap1,-0.0918254479765892,0.8880193300227597,0.05157758058305393,FALSE,FALSE,FALSE
R3hdm1,-0.3852669894695282,0.04536456389927371,1.3432832597464581,FALSE,FALSE,FALSE
Ubxn4,0.8397578597068787,5.307676565427818e-5,4.275095549660214,FALSE,FALSE,FALSE
Mcm6,3.0835654735565186,1.1488972300415225e-17,16.93971881763201,TRUE,FALSE,FALSE
Dars,1.0415877103805542,1.428858861966426e-6,5.845010667287652,TRUE,FALSE,FALSE
Cxcr4,1.8755338191986084,1.457543879006309e-6,5.8363783620417005,TRUE,FALSE,FALSE
Cd55,-2.329516887664795,1.2571995079186265e-10,9.900595797641943,TRUE,FALSE,TRUE
Mapkapk2,0.9921730756759644,0.003779405077837775,2.4225765577676626,FALSE,FALSE,FALSE
Eif2d,1.1220768690109253,0.00177882951857001,2.7498656723163677,TRUE,FALSE,FALSE
Rassf5,-0.26032397150993347,0.33183737971333715,0.47907469459593366,FALSE,FALSE,FALSE
Ikbke,-2.0424702167510986,4.213777203114545e-10,9.375328430763014,TRUE,FALSE,TRUE
Nucks1,1.6936498880386353,8.524589006674062e-15,14.069326550333855,TRUE,FALSE,FALSE
Elk4,-0.7378841638565063,0.0025503204937607784,2.593405239203048,FALSE,FALSE,FALSE
Mdm4,-0.54689788818359375,0.025597671245896955,1.591799542932676,FALSE,FALSE,FALSE
Ppp1r15b,0.72829437255859375,0.03361127353792827,1.4735150317133177,FALSE,FALSE,FALSE
Snrpe,1.2028471231460571,3.2955184697400644e-16,15.482076250012668,TRUE,FALSE,FALSE
Gm38394,-0.30820974707603455,0.4749258464814964,0.32337419453918376,FALSE,FALSE,FALSE
Lax1,0.775433361530304,0.11143886252766963,0.9529633294670572,FALSE,FALSE,FALSE
Atp2b4,3.958195924758911,5.2203056877739004e-5,4.282304065076988,TRUE,FALSE,FALSE
Btg2,-1.1466156244277954,5.157767348212119e-7,6.28753825150914,TRUE,FALSE,FALSE
Tmem183a,1.8795510530471802,1.8830123042419235e-7,6.725146842146419,TRUE,FALSE,FALSE
Adipor1,0.6386887431144714,0.015378418015824007,1.8130883382885075,FALSE,FALSE,FALSE
Rabif,0.9101068377494812,0.02882102454534854,1.5402905847127826,FALSE,FALSE,FALSE
Kdm5b,-1.497252345085144,3.977786042561237e-4,3.4003585804458667,TRUE,FALSE,FALSE
Ube2t,2.5775649547576904,1.0703270601747548e-6,5.970483494534168,TRUE,FALSE,FALSE
Ptpn7,1.2224832773208618,1.5305579368687643e-6,5.815150226219427,TRUE,FALSE,FALSE
Rnpep,2.5743701457977295,1.4599743081831055e-14,13.835654786621372,TRUE,FALSE,FALSE
Timm17a,1.6254408359527588,7.953328265603396e-12,11.09945109211055,TRUE,FALSE,FALSE
Csrp1,1.5994728803634644,1.0067000209967967e-8,7.997099922330509,TRUE,FALSE,FALSE
Kif21b,-0.43053409457206726,0.0755549308924996,1.121737187320673,FALSE,FALSE,FALSE
Zfp281,-0.9129028916358948,0.006152136976703555,2.210974003576546,FALSE,FALSE,FALSE
Ptprc,-0.49491026997566223,4.2212948855177386e-7,6.374554308428422,FALSE,FALSE,FALSE
Nek7,1.2092863321304321,5.159546759844849e-6,5.287388447276625,TRUE,FALSE,FALSE
2310009B15Rik,0.27600085735321045,0.4694437574933195,0.32841643166928486,FALSE,FALSE,FALSE
Dennd1b,0.16748814284801483,0.5828072093586872,0.23447508462110953,FALSE,FALSE,FALSE
Aspm,5.572633743286133,9.501924765497397e-9,8.022188412567486,TRUE,FALSE,FALSE
Cdc73,0.7293486595153809,0.006825536680082163,2.1658631951246035,FALSE,FALSE,FALSE
Glrx2,0.6731232404708862,0.00378043952859689,2.4224577044624227,FALSE,FALSE,FALSE
Uchl5,2.1809728145599365,5.332675306439291e-14,13.273054858641256,TRUE,FALSE,FALSE
Rgs2,-0.09146790951490402,0.9607358801774619,0.0173959895917691,FALSE,FALSE,FALSE
Rgs1,2.842466354370117,5.7106690684474615e-6,5.243313006340462,TRUE,FALSE,FALSE
Odr4,0.8687891364097595,0.03767663955397056,1.4239278396437476,FALSE,FALSE,FALSE
Tpr,0.44767168164253235,0.0018509240158845093,2.7326114095341882,FALSE,FALSE,FALSE
Ivns1abp,1.0289273262023926,1.2155483919129227e-4,3.915227746880368,TRUE,FALSE,FALSE
Swt1,-0.13982856273651123,0.7392761150926527,0.1311933249820164,FALSE,FALSE,FALSE
Trmt1l,-0.18991605937480927,0.6277277913310696,0.2022286434465559,FALSE,FALSE,FALSE
Rnf2,1.0274991989135742,0.01898575730215134,1.7215720750800985,TRUE,FALSE,FALSE
Fam129a,2.6194074153900146,3.262267715765148e-4,3.486480401754147,TRUE,FALSE,FALSE
1700025G04Rik,2.06966495513916,0.007338807350439881,2.134374512728093,TRUE,FALSE,FALSE
Arpc5,1.1975939273834229,2.0581600564659542e-20,19.686520854579882,TRUE,FALSE,FALSE
Smg7,0.5657497048377991,0.08251070955316289,1.083489678141198,FALSE,FALSE,FALSE
Dhx9,0.91980743408203125,1.5869834640582396e-6,5.799427598453516,FALSE,FALSE,FALSE
Rgs16,3.6806907653808594,1.4798147133846314e-6,5.8297926589240605,TRUE,FALSE,FALSE
Rnasel,0.19938211143016815,0.7363806175317807,0.13289765119704863,FALSE,FALSE,FALSE
Glul,0.6446429491043091,0.1383637489124224,0.8589776794567425,FALSE,FALSE,FALSE
Ier5,-0.3279950022697449,0.3192085183854284,0.4959255276019358,FALSE,FALSE,FALSE
Stx6,-0.2816707193851471,0.5049995184326344,0.2967090360242085,FALSE,FALSE,FALSE
Xpr1,-0.14433887600898743,0.8224953885081536,0.08486652833370434,FALSE,FALSE,FALSE
Acbd6,0.45772406458854675,0.03178619728686585,1.4977614254074725,FALSE,FALSE,FALSE
Cep350,-0.05558595061302185,0.9741571032138747,0.011370998401777003,FALSE,FALSE,FALSE
Tor1aip1,0.5292384624481201,0.020365674452746414,1.6911012027517704,FALSE,FALSE,FALSE
Tor1aip2,0.5277005434036255,0.18041398508764997,0.7437298004360677,FALSE,FALSE,FALSE
Gm2000,0.041622456163167953,0.9809436307478577,0.00835594833720612,FALSE,FALSE,FALSE
Ralgps2,-2.3617281913757324,7.035879289642596e-11,10.152681620080385,TRUE,FALSE,FALSE
Cop1,0.1136949360370636,0.8171742196809868,0.087685343002509325,FALSE,FALSE,FALSE
4930523C07Rik,-0.6154869198799133,1.6261410709486726e-4,3.78884178120382,FALSE,FALSE,FALSE
Mrps14,0.9275071620941162,4.76750822389006e-8,7.321708549128943,FALSE,FALSE,FALSE
Cacybp,1.7191567420959473,5.049477595762311e-13,12.296753550398838,TRUE,FALSE,FALSE
Rabgap1l,-0.8360114693641663,7.252549747988417e-4,3.1395092835245735,FALSE,FALSE,FALSE
Rc3h1,-0.4338853657245636,0.2113219448479867,0.6750554010474584,FALSE,FALSE,FALSE
Klhl20,0.28805041313171387,0.702069213521655,0.15362007082063234,FALSE,FALSE,FALSE
Prdx6,-0.009962140582501888,1,-0,FALSE,FALSE,FALSE
Suco,0.07710199803113937,0.9491474920946085,0.022666295448719596,FALSE,FALSE,FALSE
Vamp4,0.8562168478965759,0.014449023694080323,1.8401614967550466,FALSE,TRUE,FALSE
Prrc2c,-0.18274037539958954,0.21597733909546576,0.6655918137660798,FALSE,FALSE,FALSE
Sell,-3.1008195877075195,7.63211885403573e-23,22.11735487503746,TRUE,FALSE,TRUE
Atp1b1,-4.454346179962158,1.2701744818047774e-30,29.89613661661875,TRUE,FALSE,FALSE
Xcl1,4.068315505981445,5.8892104719174754e-6,5.22994292434242,TRUE,FALSE,FALSE
Tiprl,1.0826618671417236,5.4352275378452325e-6,5.264782270094313,TRUE,FALSE,FALSE
Mpc2,0.8016055822372437,7.233043940587051e-6,5.140678896565192,FALSE,FALSE,FALSE
Rcsd1,-0.37254798412323,0.11214579186379763,0.9502170181543086,FALSE,FALSE,FALSE
Creg1,0.3389691710472107,0.47301698169582446,0.32512326745583947,FALSE,FALSE,FALSE
Cd247,-0.2782229483127594,0.20597816031952512,0.6861788250460613,FALSE,FALSE,FALSE
Pou2f1,-0.7356051206588745,0.04491479816228306,1.3476105476072067,FALSE,FALSE,FALSE
Tada1,1.3235585689544678,6.61547066685091e-4,3.1794392518930263,TRUE,FALSE,FALSE
Uck2,2.622847557067871,8.928348882251309e-13,12.049228847676636,TRUE,FALSE,FALSE
Tmco1,1.7962299585342407,7.084677766516638e-12,11.149679898049719,TRUE,FALSE,FALSE
Aldh9a1,1.3766595125198364,7.925025312376456e-5,4.100999341979882,TRUE,FALSE,FALSE
Nuf2,5.486553192138672,9.926881871057244e-11,10.003187146152442,TRUE,FALSE,FALSE
Uap1,1.2642223834991455,0.004426339841098471,2.353955245300798,TRUE,FALSE,FALSE
Uhmk1,0.5846002697944641,0.07217882226047759,1.1415902085877978,FALSE,FALSE,FALSE
Atf6,2.605851888656616,1.1682933953338834e-6,5.932448078479104,TRUE,FALSE,FALSE
Sdhc,1.04432213306427,9.79492522367779e-7,6.00899887514327,TRUE,FALSE,FALSE
Fcer1g,5.818509101867676,0.016928041161788282,1.7713932936243635,TRUE,FALSE,FALSE
Ndufs2,1.0761902332305908,1.0462453836591433e-9,8.980366445228823,TRUE,FALSE,FALSE
Ufc1,1.3145798444747925,3.0248291956401197e-10,9.519299143816571,TRUE,FALSE,FALSE
Nit1,0.1721259504556656,0.7497119786081619,0.12510555010911542,FALSE,FALSE,FALSE
Pfdn2,0.7479745149612427,3.0514919084811518e-6,5.515487777307141,FALSE,FALSE,FALSE
Arhgap30,-0.28197750449180603,0.0679759014279077,1.1676450245264807,FALSE,FALSE,FALSE
Usf1,-0.30608972907066345,0.47301698169582446,0.32512326745583947,FALSE,FALSE,FALSE
Ly9,0.19145409762859344,0.5172985916197084,0.28625870398531467,FALSE,FALSE,FALSE
Slamf7,3.9950790405273438,1.1962800161206146e-8,7.922167152101615,TRUE,FALSE,FALSE
Cd48,1.753692865371704,1.2881730454983295e-14,13.890025792521989,TRUE,TRUE,FALSE
Cd84,-1.1323082447052002,7.515893976923639e-6,5.124019354910227,TRUE,FALSE,FALSE
Slamf6,0.1031748354434967,0.7794029673485054,0.10823794509114909,FALSE,FALSE,FALSE
Ncstn,1.5221505165100098,0.0013483115034807057,2.8702097601641654,TRUE,FALSE,FALSE
Copa,0.4149446487426758,0.06526364710523613,1.1853286603455482,FALSE,FALSE,FALSE
Dcaf8,-0.19659510254859924,0.47301698169582446,0.32512326745583947,FALSE,FALSE,FALSE
Tagln2,1.1766048669815063,4.341145170024174e-11,10.362395690897934,TRUE,FALSE,FALSE
Aim2,0.7232806086540222,0.028354334024763034,1.5473805487929755,FALSE,FALSE,FALSE
Ifi206,-1.2782413959503174,1.847437263451521e-6,5.733430300754211,TRUE,FALSE,FALSE
Ifi214,-1.5131477117538452,1.0121973502928705e-4,3.9947348039119293,TRUE,FALSE,FALSE
