gene_name,log2fc,padj,nlog10pval,significant,Tstem,TCM_vs_TEM-TRM
Eef1b2,-0.02559492737054825,0.856494020036015,0.06727566489278111,FALSE,FALSE,FALSE
Fastkd2,-0.8833771347999573,0.03280157691658609,1.4841052773337566,FALSE,FALSE,FALSE
Klf7,0.04186341166496277,1,-0,FALSE,FALSE,FALSE
Creb1,0.17631283402442932,0.6842560195876105,0.16478137329352993,FALSE,FALSE,FALSE
Rpe,0.02918802574276924,1,-0,FALSE,FALSE,FALSE
Acadl,0.1992024928331375,0.5258243729718529,0.2791592873778857,FALSE,FALSE,FALSE
Ikzf2,1.2065186500549316,0.001385174744688029,2.8584954353600995,TRUE,TRUE,FALSE
Bard1,-2.221691370010376,2.792875848550612e-5,4.553948369521975,TRUE,FALSE,FALSE
Atic,-1.098312497138977,4.384128741584863e-7,6.358116701116079,TRUE,FALSE,FALSE
Xrcc5,-0.42257946729660034,0.18690030372143962,0.7283899928724356,FALSE,FALSE,FALSE
Rpl37a,0.2164994776248932,0.003054505055117342,2.5150591517865957,FALSE,FALSE,TRUE
Arpc2,0.17737379670143127,0.03468268659694764,1.459887268490007,FALSE,FALSE,FALSE
Aamp,0.3153630793094635,0.2710321900984533,0.5669791255392242,FALSE,FALSE,FALSE
Pnkd,-0.30802062153816223,0.3660859570548791,0.436416930202183,FALSE,FALSE,FALSE
Ctdsp1,-0.5335244536399841,0.3615431401292789,0.4418398742967863,FALSE,FALSE,FALSE
Usp37,-0.9100213646888733,0.00695666151800559,2.1575991270776758,FALSE,FALSE,FALSE
Cnot9,-1.028596043586731,0.0019313453566182413,2.714140060211928,TRUE,FALSE,FALSE
Cnppd1,0.027825430035591125,1,-0,FALSE,FALSE,FALSE
Retreg2,0.03107168897986412,1,-0,FALSE,FALSE,FALSE
Zfand2b,0.2539742588996887,0.6087111062014486,0.2155887742811601,FALSE,FALSE,FALSE
Stk16,-0.7011640071868896,0.011069881830821358,1.955857015119121,FALSE,FALSE,FALSE
Tuba4a,-1.7084139585494995,1.5252458396808895e-11,10.816660150932261,TRUE,FALSE,FALSE
Dnpep,-0.27477824687957764,0.5803165119014723,0.2363350721622065,FALSE,FALSE,FALSE
Farsb,-0.2336679846048355,0.541132704643686,0.2666962176529528,FALSE,FALSE,FALSE
Ap1s3,-0.12924224138259888,0.8734736756152822,0.058750179069482066,FALSE,FALSE,FALSE
Mrpl44,-0.4287615120410919,0.22080963028136102,0.655981989426313,FALSE,FALSE,FALSE
Cul3,-0.34499478340148926,0.11612969192916069,0.9350567260637076,FALSE,FALSE,FALSE
Dock10,0.5415052771568298,0.004759288984129932,2.322457924030282,FALSE,FALSE,FALSE
Mff,-0.02845882438123226,1,-0,FALSE,FALSE,FALSE
Agfg1,0.19681888818740845,0.5714895663156258,0.2429916941101925,FALSE,FALSE,FALSE
Trip12,0.20436951518058777,0.432133147896841,0.3643824187234117,FALSE,FALSE,FALSE
Sp110,1.1029022932052612,4.010650459897745e-6,5.396785186423359,TRUE,FALSE,FALSE
Sp140,1.4112327098846436,1.1062990881651089e-8,7.95612744556304,TRUE,FALSE,FALSE
Sp100,0.8208805918693542,1.6657153709786484e-6,5.77839920663507,FALSE,FALSE,FALSE
A630001G21Rik,1.027396559715271,1.0079603184262741e-4,3.9965565649418067,TRUE,FALSE,FALSE
Cab39,0.14410756528377533,0.612803079424851,0.21267906097685593,FALSE,FALSE,FALSE
Itm2c,0.8637028932571411,1.7469931456278354e-4,3.757708798979203,FALSE,FALSE,FALSE
Psmd1,-1.011700987815857,6.0254968275310945e-6,5.220007137871863,TRUE,FALSE,FALSE
Ncl,-1.0318505764007568,4.675886662017861e-9,8.330136024169045,TRUE,FALSE,FALSE
Ptma,-1.2874928712844849,2.646407750332465e-13,12.577343240240571,TRUE,FALSE,FALSE
Eif4e2,0.010306352749466896,1,-0,FALSE,FALSE,FALSE
Gigyf2,0.5489336848258972,0.12336168372422988,0.9088197117059597,FALSE,FALSE,FALSE
Inpp5d,-0.153230682015419,0.858941375170164,0.06603647680781344,FALSE,FALSE,FALSE
Atg16l1,-0.029689596965909004,1,-0,FALSE,FALSE,FALSE
Dgkd,0.3885820508003235,0.4173200148334054,0.37953078585321565,FALSE,FALSE,FALSE
Hjurp,-0.558394730091095,0.1100070032872907,0.9585796658216882,FALSE,FALSE,FALSE
Arl4c,-0.572607696056366,0.4223868822109755,0.37428957786025485,FALSE,FALSE,FALSE
Cops8,-0.48003485798835754,0.07951952947164764,1.099526198385285,FALSE,FALSE,FALSE
Lrrfip1,-0.04362386837601662,0.9614773204302002,0.017060955552576383,FALSE,FALSE,FALSE
Ube2f,-0.10225266963243484,0.8650568705271593,0.0629553402297005,FALSE,FALSE,FALSE
Ilkap,-0.2143794447183609,0.5337391532265435,0.2726709377125388,FALSE,FALSE,FALSE
Hes6,0.8155990242958069,0.007558280311291952,2.1215770055931427,FALSE,FALSE,FALSE
Ndufa10,-0.25877198576927185,0.24806731971534735,0.6054304457323528,FALSE,FALSE,FALSE
Cops9,0.05210886895656586,0.8913023464330302,0.04997495015615763,FALSE,FALSE,FALSE
Rnpepl1,-0.13240794837474823,0.9539028589137795,0.020495849599622466,FALSE,FALSE,FALSE
Ppp1r7,-0.7935354113578796,0.004396626227180482,2.3568804537282184,FALSE,FALSE,FALSE
Hdlbp,-0.6402705907821655,0.004431081911231668,2.353490221697768,FALSE,FALSE,FALSE
Atg4b,-0.18238651752471924,0.79461334267964,0.09984414680206169,FALSE,FALSE,FALSE
Dtymk,-1.3511016368865967,2.222935360408713e-8,7.653073165742736,TRUE,FALSE,FALSE
Ing5,-0.8633319139480591,0.031111527830888764,1.5070786609507096,FALSE,FALSE,FALSE
Pdcd1,0.004330873489379883,1,-0,FALSE,FALSE,FALSE
Fam174a,-0.0208739023655653,1,-0,FALSE,FALSE,FALSE
St8sia4,-0.19834297895431519,0.8892244668345154,0.05098859628227463,FALSE,FALSE,FALSE
D1Ertd622e,-1.331861972808838,1.523533631651183e-4,3.8171479543856384,TRUE,FALSE,FALSE
Ppip5k2,0.10711124539375305,0.8599833968804566,0.06550993330620572,FALSE,FALSE,FALSE
Gin1,0.19804228842258453,0.6863578265621846,0.1634494096786121,FALSE,FALSE,FALSE
Relch,0.4411057233810425,0.21181851477151098,0.6740360814727728,FALSE,FALSE,FALSE
Zcchc2,0.6648523807525635,0.13729830681976232,0.8623348185051838,FALSE,FALSE,FALSE
Bcl2,0.9674807786941528,0.0025963364210023552,2.5856390343991484,FALSE,TRUE,FALSE
Kdsr,0.17390424013137817,0.8276602718154383,0.08214789069389006,FALSE,FALSE,FALSE
Vps4b,0.26697593927383423,0.4050854703493277,0.39245333385979897,FALSE,FALSE,FALSE
Tsn,-0.6343356370925903,9.27185963129591e-5,4.032833151873523,FALSE,FALSE,FALSE
Nifk,-0.3788093626499176,0.20260315521330405,0.6933537954956935,FALSE,FALSE,FALSE
Clasp1,-0.11950962990522385,0.8942803729845333,0.04852630072266033,FALSE,FALSE,FALSE
Dbi,-0.004542970098555088,1,-0,FALSE,FALSE,FALSE
3110009E18Rik,-0.5230690836906433,0.38710887314640047,0.41216687385192147,FALSE,FALSE,FALSE
Ddx18,-0.731773316860199,0.003900079719088587,2.4089265157410815,FALSE,FALSE,FALSE
Actr3,0.156910240650177,0.16504845717523317,0.7823885309726545,FALSE,FALSE,FALSE
Tmem163,-0.9874793887138367,0.02175464902678515,1.6624479188966634,FALSE,FALSE,FALSE
Ccnt2,0.20227757096290588,0.6440024656704486,0.19111246986841754,FALSE,FALSE,FALSE
Rab3gap1,-0.20913980901241302,0.6966463185583628,0.15698765358498903,FALSE,FALSE,FALSE
R3hdm1,0.04301808401942253,1,-0,FALSE,FALSE,FALSE
Ubxn4,-0.07150197774171829,0.8935535777369126,0.04887940195197264,FALSE,FALSE,FALSE
Mcm6,-0.8199180960655212,4.3650158149560373e-4,3.3600141784565336,FALSE,FALSE,FALSE
Dars,-0.5523143410682678,0.012713996323763665,1.8957179184812567,FALSE,FALSE,FALSE
Cxcr4,0.32748255133628845,0.3520362505372584,0.453412613232978,FALSE,TRUE,FALSE
Mapkapk2,-0.2197844684123993,0.6334964355951958,0.19825582435700823,FALSE,FALSE,FALSE
Eif2d,-0.5442104339599609,0.1778897431686561,0.7498490919029842,FALSE,FALSE,FALSE
Rassf5,0.48351603746414185,0.05561102666270864,1.2548390871235426,FALSE,FALSE,FALSE
Ikbke,1.3795137405395508,0.0012129060876054788,2.9161728242065093,TRUE,TRUE,TRUE
Rab29,0.29106730222702026,0.5841924167136121,0.23344408481677956,FALSE,FALSE,FALSE
Nucks1,-1.2736109495162964,7.807235296604235e-10,9.10750273155155,TRUE,FALSE,FALSE
Elk4,0.7178753614425659,0.007765040970135891,2.1098562484921515,FALSE,FALSE,FALSE
Mdm4,0.03753085061907768,1,-0,FALSE,FALSE,FALSE
Ppp1r15b,-0.46849071979522705,0.27030694714749093,0.5681427923736065,FALSE,FALSE,FALSE
Snrpe,-0.22425509989261627,0.13980563540977634,0.8544753223096369,FALSE,FALSE,FALSE
Gm38394,0.5484309196472168,0.23112865401924815,0.636146209817186,FALSE,FALSE,FALSE
Lax1,0.6366742253303528,0.10436568578666178,0.9814422687965386,FALSE,FALSE,FALSE
Atp2b4,0.15083710849285126,0.8852487231207524,0.052934690994037956,FALSE,FALSE,FALSE
Btg2,0.6403501033782959,0.02166619649013813,1.6642173225669972,FALSE,FALSE,FALSE
Tmem183a,-0.6742907762527466,0.03150220876392117,1.5016589947706165,FALSE,FALSE,FALSE
Adipor1,0.34656232595443726,0.20690090227059416,0.6842376154227825,FALSE,FALSE,FALSE
Rabif,-0.3795190155506134,0.49479843287680025,0.30557168453611805,FALSE,FALSE,FALSE
Kdm5b,1.0903788805007935,0.056394976767749114,1.2487595779174274,FALSE,TRUE,FALSE
Ube2t,-1.090937852859497,0.007515171825924285,2.12406108531025,TRUE,FALSE,FALSE
Ptpn7,-0.23116250336170197,0.48661608175329674,0.31281354254595833,FALSE,FALSE,FALSE
Rnpep,-0.9882749915122986,2.2619467648609264e-5,4.645517620453536,FALSE,FALSE,FALSE
Timm17a,-0.7669991254806519,1.9376288387403933e-4,3.712729410321681,FALSE,FALSE,FALSE
Csrp1,-0.45892247557640076,0.08145718838305116,1.0890705843163038,FALSE,FALSE,FALSE
Kif21b,0.11178887635469437,0.8440590979898975,0.07362714456822539,FALSE,FALSE,FALSE
Zfp281,0.21749496459960938,0.788446937575469,0.10322752934028667,FALSE,FALSE,FALSE
Ptprc,0.6158509254455566,4.160868940910525e-9,8.380815963403341,FALSE,FALSE,FALSE
Nek7,0.4769163131713867,0.029731730041763795,1.5267798191593005,FALSE,FALSE,FALSE
2310009B15Rik,-0.30842024087905884,0.5286045493169438,0.2768691035298037,FALSE,FALSE,FALSE
Dennd1b,-0.016749922186136246,1,-0,FALSE,FALSE,FALSE
Aspm,-1.8462141752243042,1.0772663478697219e-4,3.967676906628557,TRUE,FALSE,FALSE
Cdc73,-0.2735617160797119,0.4611293078925471,0.33617727454589846,FALSE,FALSE,FALSE
Glrx2,0.31773504614830017,0.20260315521330405,0.6933537954956935,FALSE,FALSE,FALSE
Uchl5,-1.2275904417037964,1.6585094056286487e-7,6.780282061195425,TRUE,FALSE,FALSE
Rgs2,0.9859110116958618,0.00555950419031228,2.254963938096516,FALSE,FALSE,FALSE
Rgs1,-0.1966724842786789,0.7919779855321699,0.1012868902473484,FALSE,FALSE,FALSE
Odr4,0.026038259267807007,1,-0,FALSE,FALSE,FALSE
Tpr,0.12420426309108734,0.5714895663156258,0.2429916941101925,FALSE,FALSE,FALSE
Ivns1abp,-0.3305286169052124,0.31733140326673936,0.49848694778420244,FALSE,FALSE,FALSE
Swt1,-0.040279511362314224,1,-0,FALSE,FALSE,FALSE
Trmt1l,0.05988878384232521,1,-0,FALSE,FALSE,FALSE
Rnf2,-0.07943457365036011,1,-0,FALSE,FALSE,FALSE
Fam129a,0.3882613182067871,0.4739188524142205,0.32429601479370784,FALSE,FALSE,FALSE
1700025G04Rik,-1.5719302892684937,0.04460375578459941,1.3506285707082148,TRUE,FALSE,FALSE
Arpc5,0.26079726219177246,0.021385264872859595,1.6698853663045776,FALSE,FALSE,FALSE
Smg7,0.03487485647201538,1,-0,FALSE,FALSE,FALSE
Dhx9,-0.5073831081390381,0.011950697928582265,1.922606730893161,FALSE,FALSE,FALSE
Rgs16,0.8485460877418518,0.006408774719081778,2.193224994444837,FALSE,FALSE,FALSE
Rnasel,0.03592788428068161,1,-0,FALSE,FALSE,FALSE
Glul,-0.2352902591228485,0.7106775256833238,0.14832741837781585,FALSE,FALSE,FALSE
Ier5,0.49850696325302124,0.14399350288468687,0.8416571032171515,FALSE,FALSE,FALSE
Stx6,0.5932736992835999,0.14686449300083235,0.8330831896266333,FALSE,FALSE,FALSE
Xpr1,0.0048216828145086765,1,-0,FALSE,FALSE,FALSE
Acbd6,0.10952241718769073,0.7574842767522038,0.12062637746674709,FALSE,FALSE,FALSE
Cep350,0.16448363661766052,0.7092795483889747,0.14918256256774814,FALSE,FALSE,FALSE
Tor1aip1,0.5390094518661499,0.0075293544556101835,2.123242257316489,FALSE,FALSE,FALSE
Tor1aip2,0.51096510887146,0.13874258972181844,0.8577902033682822,FALSE,FALSE,FALSE
Gm2000,-0.08320636302232742,0.8724924923155448,0.05923830140025413,FALSE,FALSE,FALSE
Tor3a,0.9688098430633545,0.005794515171641898,2.236982895695049,FALSE,FALSE,FALSE
Cop1,0.2436092346906662,0.5714895663156258,0.2429916941101925,FALSE,FALSE,FALSE
4930523C07Rik,0.1542372852563858,0.5714895663156258,0.2429916941101925,FALSE,FALSE,FALSE
Mrps14,-0.24784013628959656,0.22589900974618687,0.6460856728543574,FALSE,FALSE,FALSE
Cacybp,-0.8876057267189026,1.9681367176995836e-5,4.705944736351743,FALSE,FALSE,FALSE
Rabgap1l,1.0157268047332764,5.5714030010846193e-5,4.2540354262081,TRUE,FALSE,FALSE
Rc3h1,0.1040014773607254,0.9459036788777648,0.024153085439287878,FALSE,FALSE,FALSE
Klhl20,-0.4088117480278015,0.6457959577732295,0.18990467768719901,FALSE,FALSE,FALSE
Prdx6,0.37568536400794983,0.04831998616085067,1.3158731987715904,FALSE,FALSE,FALSE
Suco,0.41050517559051514,0.2847210627419462,0.5455804039656409,FALSE,FALSE,FALSE
Vamp4,0.008170777931809425,1,-0,FALSE,FALSE,FALSE
Prrc2c,0.6048029065132141,3.7083625742434473e-6,5.430817810586017,FALSE,FALSE,FALSE
Sell,-0.4026228189468384,0.6636431034529318,0.17806541441405774,FALSE,TRUE,TRUE
Xcl1,1.4574031829833984,1.5244868340599774e-6,5.816876321983934,TRUE,TRUE,FALSE
Sft2d2,0.49200505018234253,0.26294601701202724,0.5801334032981338,FALSE,TRUE,FALSE
Tiprl,0.15443669259548187,0.6061748745241146,0.21740206876297433,FALSE,FALSE,FALSE
Mpc2,-0.14550001919269562,0.5714895663156258,0.2429916941101925,FALSE,FALSE,FALSE
Rcsd1,-0.6101828217506409,0.04159579983220375,1.380950520377808,FALSE,FALSE,FALSE
Creg1,-0.46011799573898315,0.43788311087124854,0.358641805200365,FALSE,FALSE,FALSE
Cd247,0.4814520478248596,0.02293647211794314,1.6394733805731139,FALSE,FALSE,FALSE
Tada1,-0.6098229885101318,0.14060492067206257,0.8519994802882466,FALSE,FALSE,FALSE
Uck2,-1.0903205871582031,3.177518153930684e-5,4.497911959537322,TRUE,FALSE,FALSE
Tmco1,-0.7559512257575989,5.583771181378128e-4,3.2530723870720295,FALSE,FALSE,FALSE
Aldh9a1,-0.8230900168418884,0.01860563367011399,1.7303555342021122,FALSE,FALSE,FALSE
Nuf2,-2.2063655853271484,8.534172878980403e-7,6.068838563770266,TRUE,FALSE,FALSE
Uap1,-1.030900478363037,0.03035068349298313,1.5178315242299558,TRUE,FALSE,FALSE
Uhmk1,-0.044966161251068115,1,-0,FALSE,FALSE,FALSE
Atf6,-0.023366419598460197,1,-0,FALSE,FALSE,FALSE
Sdhc,-0.3711611032485962,0.10881296813030278,0.9633193431322067,FALSE,FALSE,FALSE
Fcer1g,-3.094930410385132,0.06802553989299734,1.1673280027033814,FALSE,FALSE,FALSE
Ndufs2,-0.1297408491373062,0.5714895663156258,0.2429916941101925,FALSE,FALSE,FALSE
Ufc1,0.4530714750289917,0.007236175234618316,2.1404909246057167,FALSE,FALSE,FALSE
Nit1,0.31906959414482117,0.5360649334232278,0.2707826011292703,FALSE,FALSE,FALSE
Pfdn2,-0.5500539541244507,0.0010679601672942064,2.9714449452914815,FALSE,FALSE,FALSE
Arhgap30,0.40954363346099854,0.009411003188563197,2.0263640794382756,FALSE,FALSE,FALSE
Usf1,0.5150188207626343,0.26466683525039625,0.5773004756617343,FALSE,FALSE,FALSE
Ly9,0.19869086146354675,0.5714895663156258,0.2429916941101925,FALSE,FALSE,FALSE
Slamf7,0.7451133131980896,0.0055445830407175965,2.2561311077518256,FALSE,FALSE,FALSE
Cd48,-0.08261186629533768,0.8283897324713281,0.08176529263551328,FALSE,FALSE,FALSE
Cd84,1.0838649272918701,7.337455869710904e-5,4.134454497750963,TRUE,FALSE,FALSE
Slamf6,2.0529978275299072,2.0139378448440983e-23,22.69595393698884,TRUE,TRUE,FALSE
Ncstn,-0.5122994184494019,0.3273610336431243,0.484973016680066,FALSE,FALSE,FALSE
Copa,0.4616740047931671,0.022905762713828066,1.6400552425522983,FALSE,FALSE,FALSE
Dcaf8,0.16453886032104492,0.6505493475629552,0.1867197543500114,FALSE,FALSE,FALSE
Tagln2,-1.0635883808135986,8.035011205391494e-9,8.095013513245839,TRUE,FALSE,FALSE
Aim2,-0.1533069610595703,0.7900398925870826,0.10235097871839341,FALSE,FALSE,FALSE
Ifi206,1.9779585599899292,1.5396155194322862e-14,13.812587719836582,TRUE,FALSE,FALSE
Ifi214,2.437473773956299,5.216142675680807e-13,12.282650537979082,TRUE,FALSE,FALSE
Ifi213,3.325474262237549,2.158017205288186e-29,28.665945097126727,TRUE,FALSE,FALSE
Ifi209,2.28135347366333,1.4233493201845176e-15,14.846688501735205,TRUE,FALSE,FALSE
Ifi208,3.1540884971618652,1.7886411568333603e-17,16.74747678030408,TRUE,FALSE,FALSE
Mndal,1.0826196670532227,2.382781606775498e-11,10.622915760976557,TRUE,FALSE,FALSE
Ifi211,1.5102728605270386,2.14807907230561e-5,4.667949735992064,TRUE,FALSE,FALSE
Ifi203,1.0323630571365356,6.232247683703766e-9,8.205355295141608,TRUE,FALSE,FALSE
Fh1,-0.5712018609046936,0.019038283953105185,1.7203722000315942,FALSE,FALSE,FALSE
Exo1,-2.2659032344818115,6.940657297797283e-6,5.158599398811864,TRUE,FALSE,FALSE
