gene_name,log2fc,padj,nlog10pval
Eif5b,-0.42911815643310547,1.314192982031803e-8,7.881340856330559
Pdcl3,-0.46658962965011597,1.464255689989529e-7,6.834383079660424
Rpl31,-0.6870651841163635,6.936742660945507e-71,70.15884441664424
Cnot11,-0.5609409809112549,3.501276009373323e-5,4.455773651981912
Map4k4,0.39839422702789307,1.0135536759294464e-6,5.994153246928841
Il1rl1,-3.843142032623291,2.017442708823695e-38,37.69519878949066
Il18r1,-0.3880830705165863,3.65005564147752e-11,10.437700515104494
Il18rap,0.7256472110748291,6.85456466312151e-27,26.16402012226145
Mrps9,-0.6497046947479248,7.062700224977282e-11,10.151029226907703
Fhl2,-0.09057295322418213,0.6231062637877101,0.2054378829696564
Tpp2,0.5136919021606445,8.844558854121525e-12,11.053323823805544
Tex30,-0.08724534511566162,0.5548910063701574,0.2557923141396382
Wdr75,-0.8582889437675476,5.110219033483813e-7,6.291560484797826
Nabp1,-0.15452715754508972,0.10151413187546354,0.9934734950087318
Stat4,0.42396503686904907,1.117693802509909e-9,8.951677157177581
Stat1,-0.5453031659126282,4.89934808854517e-16,15.309861703723096
Gls,0.15772870182991028,0.0301854815540454,1.5202018913825985
Nab1,-0.6308065056800842,6.965141315154027e-18,17.15707006778718
Inpp1,-0.1383548527956009,0.22745107193129302,0.6431120120863956
Ormdl1,-0.6204700469970703,3.674889692988345e-7,6.434755692347255
Asnsd1,-0.6706110835075378,2.6127186771525593e-9,8.582907350141678
Stk17b,0.6546069383621216,1.8955678379983154e-42,41.722260668562186
Ankrd44,0.5840334892272949,1.0235448790690046e-23,22.989893110202537
Sf3b1,0.27535292506217957,3.637958624261695e-10,9.439142244623007
Coq10b,0.3028185963630676,8.851003069515733e-4,3.0530075086388706
Hspd1,-0.6248860359191895,1.0406502188682894e-14,13.982695220097547
Hspe1,0.07583405822515488,0.2852145805645019,0.5448282765170636
Mob4,-0.1367095559835434,0.15817156964058335,0.8008715755653232
Maip1,-0.2849644124507904,0.07489451644189894,1.12554997891208
Sgo2a,-2.335702657699585,2.054633282539264e-20,19.68726568112693
Bzw1,-0.38749954104423523,9.507368138301137e-12,11.021939689287962
Clk1,0.8510018587112427,8.648742799545554e-50,49.06304701795734
Ppil3,-0.08519520610570908,0.5802141976916498,0.23641164832946168
Orc2,-0.6409818530082703,1.0535832196997292e-4,3.977331154950075
Ndufb3,-0.206949383020401,0.0015096258953997512,2.821130663099642
Cflar,-0.17576880753040314,0.07986225607209918,1.0976584253484947
Casp8,-0.13890613615512848,0.15176560924716365,0.8188266303266168
Trak2,0.7526103258132935,1.8937901197629882e-6,5.7226681535690025
Sumo1,-0.30366283655166626,2.8846551786121434e-9,8.539906093418532
Nop58,-0.850700855255127,2.500479197087692e-17,16.60197675424473
Fam117b,0.06670031696557999,0.667602489943822,0.17548205221021815
Wdr12,-0.8465351462364197,2.8654210311071983e-7,6.542811555877306
Raph1,-1.0193015336990356,1.900611645038032e-12,11.721106614143054
Cd28,0.7691034078598022,8.593858334554289e-39,38.06581180971989
Ctla4,-0.7201609015464783,6.450038263812987e-16,15.190437708975034
Icos,-0.37151986360549927,6.045259112197599e-6,5.218585079652519
Ino80d,-0.19299548864364624,0.14077838897086384,0.8514640090508512
Ndufs1,-0.1515432447195053,0.30413130003095173,0.5169388816276212
Eef1b2,-0.3464081585407257,2.5257063266089884e-32,31.59761714790093
Klf7,0.3100208044052124,0.02154492128485037,1.6666550882833218
Creb1,-0.385507196187973,2.169677405822213e-4,3.66360483356442
Rpe,-0.2710040807723999,0.0625684632561941,1.2036445115967305
Acadl,-1.0788553953170776,2.147077619846844e-40,39.66815225492945
Ikzf2,-2.0882568359375,7.046702610178342e-19,18.152014056512357
Atic,-0.7513800859451294,1.4720465553510569e-9,8.832078454664048
Rpl37a,0.251126766204834,2.6372179791942236e-32,31.578853972122094
Arpc2,0.22825239598751068,2.8282105918368216e-14,13.548488255600912
Aamp,0.057326797395944595,0.6366133073977127,0.1961242873785551
Pnkd,-0.32755008339881897,0.001853610832481163,2.7319814411985255
Ctdsp1,0.0015808496391400695,1,-0
Usp37,-1.0036226511001587,1.2029682200330337e-10,9.919745845683094
Cnot9,-0.8030219674110413,4.082844657888227e-7,6.389037143590438
Cnppd1,0.06564147770404816,0.6275769515020185,0.2023330147653092
Retreg2,-0.35893428325653076,0.01506882492420574,1.8219206129030605
Zfand2b,-0.05082065239548683,0.8000332216897159,0.0968919783868628
Stk16,-0.19013571739196777,0.13288673774149692,0.8765183600135489
Tuba4a,-0.28601962327957153,0.008792088209382237,2.05590796336712
Dnpep,-0.37670448422431946,0.010421969660719186,1.9820501954372889
Farsb,-0.9123291373252869,8.721915916073372e-14,13.059388104473115
Mrpl44,-0.7461689710617065,4.4053410694544116e-8,7.356020462087844
Cul3,0.10553982853889465,0.3053843962693328,0.515153157152714
Dock10,0.23428747057914734,2.4273005253758664e-4,3.6148764501071184
Mff,-0.21624799072742462,0.017641281517861936,1.7534698695488464
Agfg1,-0.42118290066719055,2.9806131929313706e-6,5.525694380584367
Trip12,0.32960712909698486,1.8062781457513148e-5,4.743215372591834
Sp110,0.5067503452301025,1.086450017518493e-14,13.96399024874081
Sp140,0.303068071603775,0.004441612192550566,2.3524593633894813
Sp100,0.7195743322372437,2.8806381758765955e-57,56.54051128808839
A630001G21Rik,-0.634728729724884,7.588128722455521e-9,8.11986531049582
Cab39,0.09362877160310745,0.272739574440176,0.5642518414715686
Itm2c,-0.7655150890350342,1.3789062514181689e-17,16.860465259477365
Psmd1,-0.8426768779754639,2.9165828137983917e-15,14.535125687649856
Ncl,-0.14005231857299805,0.009492828175051794,2.022604380003233
Ptma,-1.001224160194397,2.998142984633825e-75,74.5231476590272
Eif4e2,-0.27028632164001465,5.854115205611807e-5,4.2325387351531365
Gigyf2,-0.3419829308986664,0.0030912607069343676,2.5098643663995226
Inpp5d,0.3420262038707733,0.0018706586144029056,2.7280054617831073
Atg16l1,0.10763955861330032,0.5410105009255068,0.2667943052266228
Dgkd,-0.2601374685764313,0.03110894515192559,1.507114714782161
Hjurp,-1.238391399383545,3.2982383120916766e-22,21.481717967888827
Arl4c,2.174891471862793,2.845084221450898e-189,188.54590487289985
Cops8,0.08841833472251892,0.5361710340456651,0.27069665192331294
Lrrfip1,0.15394921600818634,0.011060503509939517,1.9562251020900077
Ube2f,0.19867661595344543,0.14841843262302604,0.8285121591018025
Ilkap,-0.2196752279996872,0.0358888253950197,1.4450407554535865
Hes6,-0.27945980429649353,0.03600397693680399,1.4436495251683878
Ndufa10,-0.03563178703188896,0.7491755639708257,0.12541639654733708
Cops9,0.018919212743639946,0.8835704077804177,0.053758837790283884
Rnpepl1,0.15202006697654724,0.41657111535011776,0.38031084691577055
Ppp1r7,-0.6357113718986511,7.044927965909937e-7,6.152123443174605
Hdlbp,-0.39341115951538086,1.5670053625653542e-4,3.804929517297487
Atg4b,-0.20952479541301727,0.2363568954360615,0.6264317231425409
Dtymk,-1.4873735904693604,7.993021929998554e-51,50.09728899547948
Pdcd1,-3.6223831176757812,4.379335320567058e-100,99.35859180011582
Fam174a,-0.5560564398765564,6.220357646645898e-6,5.206184644328565
St8sia4,0.8015324473381042,2.0624350377464737e-11,10.6856197219017
D1Ertd622e,0.6588902473449707,5.36267154181299e-10,9.270618802318412
Ppip5k2,-0.6579393744468689,3.6579743857291565e-7,6.436759339913575
Gin1,-0.8525025248527527,6.560443024072911e-10,9.183066831902751
Relch,-0.004463543649762869,1,-0
Bcl2,-1.4179785251617432,3.347601411956212e-40,39.475266257636086
Vps4b,-0.05668015778064728,0.6591520528948343,0.18101439099619984
Tsn,-0.6416850686073303,4.321490108944029e-22,21.364366476678935
Nifk,-0.5402547717094421,2.4779802164998574e-5,4.605902165231643
Clasp1,-0.2791396379470825,0.03885961041830843,1.4105015576741418
Ptpn4,0.5402546525001526,3.070460308465669e-6,5.512796512327002
Dbi,-0.8226253986358643,1.0745710280207697e-37,36.968764872812855
Ddx18,-0.31791630387306213,0.005096665039403381,2.2927139079688685
Actr3,-0.1584063172340393,6.569980132608652e-6,5.1824359437296375
Tmem163,-1.155028223991394,5.127422701770585e-27,26.290100878097096
Ccnt2,-0.13842891156673431,0.30273275690362905,0.5189405840886877
Rab3gap1,-0.41211390495300293,0.0016053727237479072,2.794424120222087
R3hdm1,-0.29837608337402344,6.897522077956513e-4,3.1613069007336136
Ubxn4,-0.1972338706254959,0.022266767735522695,1.6523428209770428
Mcm6,-1.3217800855636597,5.31459590337848e-47,46.274529751574306
Dars,-0.6769487857818604,8.670994926041736e-11,10.061931067910246
Cxcr4,-1.3274922370910645,1.6076225002761754e-20,19.79381592405415
Mapkapk2,-0.7604081034660339,2.7707567594255265e-9,8.557401598604645
Rassf5,-0.08775969594717026,0.37695711974811247,0.42370804957122277
Srgap2,0.21706463396549225,0.17015377417344807,0.7691584133943623
Rab29,-1.0629258155822754,6.388193968319505e-11,10.194621905606205
Nucks1,-1.0013631582260132,2.304000889856443e-33,32.6375173575146
Elk4,-0.1570744514465332,0.20449959679476531,0.6893075439401657
Mdm4,-0.008097599260509014,1,-0
Ppp1r15b,-0.10321706533432007,0.4617732081510075,0.33557126823502986
Snrpe,-0.6508637070655823,5.276074624759259e-59,58.277689070424394
Gm38394,0.014787047170102596,0.997243792215058,0.0011986584677456732
Lax1,-0.5906589031219482,1.4831649257439305e-9,8.82881055338295
Atp2b4,0.013413107953965664,0.9867792605256887,0.005779986800767658
Btg2,0.8610961437225342,3.833977630896667e-40,39.416350425314626
Tmem183a,-0.14050330221652985,0.42529801336811807,0.37130664593699714
Adipor1,0.022171461954712868,0.913957538738034,0.039073980546392835
Rabif,-0.16847042739391327,0.337750083816869,0.4714045345303606
Kdm5b,0.8855982422828674,2.9366907758236684e-8,7.532141780894151
Ube2t,-1.1439917087554932,3.017244568129208e-11,10.520389485885952
Ptpn7,-1.1693354845046997,1.0322141026045742e-34,33.98623021168584
Arl8a,0.26881182193756104,0.08267360957804813,1.0826331004077163
Rnpep,-0.24347072839736938,0.05490177751432109,1.260413594490448
Timm17a,-0.24429555237293243,0.006753278923872612,2.1704853126821346
Csrp1,-1.4145573377609253,1.0647747911101978e-35,34.972742239474904
Kif21b,0.4120725393295288,2.382684547576319e-7,6.622933451701142
Zfp281,-0.7997280359268188,7.506696177968053e-6,5.124551161181985
Ptprc,0.4982193410396576,5.760213934923289e-69,68.23956138653664
Nek7,-0.15759344398975372,0.1421210845690535,0.8473414869372979
2310009B15Rik,-1.0798280239105225,1.0198602930567833e-11,10.991459316581302
Dennd1b,0.04404136911034584,0.7073705046971336,0.1503530529667519
Aspm,-2.5324971675872803,2.7977877762033185e-22,21.553185231630962
Cdc73,0.097165547311306,0.47176173194563154,0.32627729083256873
Glrx2,-0.3549247682094574,1.0755237763466248e-4,3.9683799843262615
Uchl5,-0.9968841671943665,2.14368432171729e-20,19.668839168340366
Rgs2,1.1432201862335205,9.822997495450884e-28,27.00775596668437
Rgs1,-0.14172519743442535,0.2262906378994289,0.6453334133131605
Odr4,-0.30756059288978577,0.07622084343133205,1.1179262497970357
Tpr,-0.35340064764022827,1.7025264320423875e-12,11.768906136859497
Ivns1abp,0.04999274015426636,0.7402391688631715,0.13062793846398682
Swt1,0.001667770091444254,1,-0
Trmt1l,-0.6890876293182373,1.872989237149557e-6,5.727464718225396
Rnf2,-0.38593220710754395,0.016821767796741688,1.7741283662059089
Fam129a,0.7944799661636353,8.568116412374826e-11,10.067114641509935
1700025G04Rik,2.760685443878174,2.6142699363974444e-58,57.5826495713709
Arpc5,-0.2202988564968109,1.4931255866084841e-6,5.825903662283508
Smg7,0.1116454228758812,0.4992593037582086,0.3016738332510456
Lamc1,0.21755407750606537,0.21553346063228623,0.6664852979398731
Dhx9,-0.10740349441766739,0.2549191718390169,0.593597501091
Rgs16,-2.6005043983459473,3.0185126518307257e-43,42.52020699949951
Rnasel,-0.040231283754110336,0.853941363854831,0.06857194925076092
Glul,0.3085585832595825,0.03441370128944197,1.4632686152856484
Ier5,1.759936809539795,1.4524711557416227e-135,134.8378924833966
Stx6,-0.39133012294769287,0.011095793477095826,1.9548416352614089
Xpr1,0.6911588311195374,4.624362355059327e-8,7.334948142875362
Acbd6,-0.21712873876094818,0.030431249317051334,1.5166802178566179
Cep350,-0.01999356783926487,0.9392231698120018,0.027231202300271092
Tor1aip1,0.10026247799396515,0.31826167955916057,0.49721564965381826
Tor1aip2,-0.04845866188406944,0.8259464043345901,0.08304813313594317
Gm2000,-0.6904500722885132,1.3294365057608943e-14,13.87633239985642
Cop1,-0.08522386848926544,0.5706386485330943,0.24363881754358135
4930523C07Rik,0.8498061895370483,1.6149407663266734e-41,40.79184340232931
Mrps14,-0.3479948043823242,1.2270288869100329e-7,6.9111452129225865
Cacybp,-0.5779171586036682,4.843826073492494e-13,12.314811459393264
Rabgap1l,-0.6003710031509399,2.8077921463123993e-13,12.551635045064563
Rc3h1,0.0965624749660492,0.4960144219477073,0.3045056959266355
Cenpl,-0.8581573963165283,1.215451465030951e-6,5.91526237856485
Klhl20,-0.5250644683837891,0.0030867871917201503,2.510493310474955
Prdx6,-0.029447030276060104,0.7610269193913578,0.11859998089519358
Fasl,1.1709879636764526,3.266050963548652e-32,31.48597704280349
Suco,0.652521014213562,4.8441378264417094e-11,10.314783508714049
Vamp4,-0.00949105340987444,1,-0
Prrc2c,0.06452666968107224,0.3112241790245954,0.5069266700080411
Tiprl,-0.33159855008125305,3.7850014997308846e-4,3.421933944083402
Mpc2,-0.1277940571308136,0.09969733901928246,1.0013164331092512
Rcsd1,-0.8237006664276123,1.3320964031388986e-14,13.875464344357711
Cd247,0.10222768038511276,0.15176560924716365,0.8188266303266168
Tada1,-0.21476776897907257,0.20295137194559687,0.6926080085182242
Pogk,0.1803542524576187,0.3092748137957094,0.5096554459034359
Uck2,-0.11256031692028046,0.4876403609028262,0.31190035598235966
Tmco1,-0.5231543183326721,8.21394370750914e-9,8.08544827781569
Aldh9a1,-0.4822232723236084,9.687670001715615e-4,3.013780663307909
Nuf2,-2.140902280807495,4.723561943066812e-20,19.325730385091152
Uhmk1,0.10149097442626953,0.5266272558251861,0.2784966675464019
Atf6,-0.13576894998550415,0.350670331286968,0.4551009763580473
Fcgr2b,2.289447069168091,1.8596683711184748e-27,26.730564495262865
Sdhc,-0.560063898563385,1.9265582674083687e-8,7.715217851519261
Ndufs2,-0.2988194227218628,3.510833327260109e-4,3.4545897876720426
Ufc1,-0.5096591711044312,1.0771486620485637e-13,12.967724353664103
Nit1,-0.4881047308444977,0.0017670774300518207,2.752744420098509
Pfdn2,-0.05827568098902702,0.5232069744217969,0.2813264754393079
Arhgap30,-0.07890329509973526,0.2788197787414294,0.5546764217735055
Usf1,-0.3092324435710907,0.03636405790676899,1.439327659328393
Ly9,-0.07851512730121613,0.5357682621748527,0.27102301669006473
Slamf7,-0.32072967290878296,9.993340924776741e-5,4.000289296295388
Cd48,-0.09833607077598572,0.06745866853586611,1.170962234940958
Slamf1,-0.646578848361969,2.1175516589632e-6,5.674165985989465
Cd84,0.1093050017952919,0.31558112829359714,0.5008889754341197
Slamf6,-0.9227848649024963,4.1106081175440473e-17,16.38609392446035
Ncstn,-0.29243096709251404,0.07356002410176984,1.1333581371383656
Copa,-0.12549445033073425,0.20765124389006362,0.6826654629987324
Dcaf8,-0.038812536746263504,0.8031300094477389,0.09521414610926461
Pea15a,0.615922212600708,3.2333341052378325e-5,4.490349416772854
Tagln2,0.29084905982017517,1.0140320762323768e-6,5.993948307023993
Ifi206,-0.390933096408844,7.86806188647286e-7,6.104132232783209
Ifi214,-0.11033333092927933,0.3798387823590459,0.4204006949316815
Ifi213,-0.681911826133728,1.4433840085461493e-12,11.840618110621062
Ifi209,-0.012621978297829628,0.9681929092383537,0.014038102329225468
Ifi208,-0.13368108868598938,0.3215549085594496,0.49274485649324185
Mndal,-0.22106845676898956,1.4460554095065392e-4,3.8398150655602366
Ifi203,-0.27159708738327026,1.0633140768245058e-6,5.973338436619771
Fh1,-1.0697402954101562,4.825369566418811e-17,16.31646941920931
Adss,-0.3043228089809418,8.127311876657602e-5,4.090053074354147
Desi2,-0.15696100890636444,0.17758554051805023,0.7505923985172646
Cox20,-0.11372973769903183,0.2488457744653992,0.6040697294103774
Hnrnpu,-0.4831153452396393,3.3362686020397048e-19,18.476738991701048
Ahctf1,0.013111868873238564,1,-0
Psen2,-0.6117004752159119,2.5858973226161067e-6,5.587388723503008
Itpkb,0.41213420033454895,6.366790042793582e-8,7.196079471599899
Parp1,-0.28831747174263,0.025436471163691094,1.5945431391100326
Lin9,-0.9504974484443665,1.3264683148787079e-07,6.8773031194756085
Acbd3,-0.1333250254392624,0.356821982058905,0.447548398710671
H3f3a,-0.094523124396801,9.27808362288259e-4,3.0325417175261613
Sde2,0.11216840147972107,0.45109447560392985,0.3457324915221526
Pycr2,-0.445814311504364,1.2792555149232913e-4,3.8930427020903844
Nvl,-0.19217734038829803,0.23807155517688902,0.6232924910616517
Cnih4,-0.784493625164032,9.490554523248971e-14,13.022708411455598
Wdr26,-0.37042951583862305,3.6443785191724867e-6,5.438376521860789
Lbr,-0.29028603434562683,1.5919356487285747e-4,3.7980744918539644
Srp9,-0.45002418756484985,2.693539339435964e-21,20.56967667715341
Degs1,-0.35089918971061707,1.0413807535440392e-4,3.9823904530736742
Capn2,0.4940601885318756,2.312539407512598e-6,5.635910857802143
Aida,-0.9182324409484863,5.815243676111589e-12,11.235432082315866
Mia3,-0.05449046194553375,0.6954413040703358,0.15773951900634062
Dusp10,-0.5348992347717285,8.800554115576301e-4,3.055489982195186
Marc2,-0.3529050946235657,2.8298360505417344e-6,5.5482387250437615
Iars2,-0.4983009099960327,8.656722782625408e-4,3.0626464898298007
Eprs,-0.30692481994628906,8.285901992002533e-4,3.081660207965581
Rrp15,-1.0818740129470825,2.9417880697354935e-10,9.5313886176247
Cenpf,-2.3326776027679443,3.1124010954464935e-25,24.506904440501604
Angel2,-0.13733884692192078,0.2871555690391059,0.5418827566786528
Nenf,-1.440540075302124,3.400450732426155e-14,13.468463513066135
Ppp2r5a,0.45402878522872925,1.386687255735262e-11,10.858021475785831
Dtl,-1.1698968410491943,7.84217410183387e-17,16.10556352028289
Ints7,-0.2552826404571533,0.10650790865224775,0.9726181428683647
Lpgat1,-2.201608419418335,3.822697643026673e-40,39.4176300512245
Traf5,-0.9402948617935181,2.409698239847624e-14,13.618037339572181
Traf3ip3,-0.276996374130249,4.604646791691393e-4,3.3368036775849443
Lamb3,0.6556723713874817,1.3067985436537734e-9,8.883791358190695
Hsd11b1,-0.4464113116264343,1.2970472133510536e-9,8.887044215030306
Cr1l,-0.3492220342159271,7.062612638568593e-6,5.1510346127415385
Hspa14,-0.41784587502479553,5.8244611486374e-6,5.234744247297347
Fam107b,0.15008771419525146,0.026476368534254145,1.5771415824380774
Prpf18,-0.05385643243789673,0.73312839052327206,0.13481996203960386
Sephs1,-1.0758986473083496,3.521572066076373e-11,10.45326341970128
Camk1d,0.7517307996749878,8.143021887123767e-8,7.089214397892377
Cdc123,-0.5277178883552551,2.8137729872105293e-7,6.550710943993944
Nudt5,-0.8183743357658386,1.1061994233159e-11,10.956166572273279
Upf2,-0.19069808721542358,0.2214841093183562,0.6546574273773224
Celf2,-0.37841108441352844,3.965021273270623e-14,13.401754478248204
Gata3,-0.00861987192183733,1,-0
Taf3,-0.09756527841091156,0.5349319862982942,0.27170143265739166
Atp5c1,-0.22463582456111908,8.69724597139992e-8,7.060618247240379
Kin,-0.1906530261039734,0.1593037399766485,0.7977740281401462
Itih5,-4.035932540893555,9.785273840679063e-51,50.00942701611413
Prkcq,0.31080901622772217,8.664024559030565e-6,5.062280325330527
Rbm17,-0.3346046209335327,1.5152800228225062e-4,3.81950710239007
Mindy3,-0.26259472966194153,0.00669683695624264,2.1741302744348965
Rsu1,1.1101185083389282,1.929387116927071e-26,25.71458062571129
Vim,-0.9452552199363708,4.3873178639269814e-66,65.35780089954797
Arl5b,0.8890348076820374,5.977990370792785e-8,7.223444788847579
Mllt10,-0.09543069452047348,0.4588444387739971,0.3383345276065876
Dnajc1,0.0539693720638752,0.5780653123891758,0.2380230902857557
Commd3,-1.0119082927703857,1.8061090030720076e-38,37.74325604250306
Bmi1,-1.031946063041687,7.55607347536503e-9,8.121703827644005
Pip4k2a,-0.5787538886070251,5.898438237027118e-7,6.22926296375231
Apbb1ip,0.8086735010147095,1.9376677310007858e-49,48.712720693211246
Abi1,-0.007039133459329605,1,-0
Acbd5,-0.1958536058664322,0.15437792185298616,0.8114148095898116
Yme1l1,0.013963582925498486,0.9723292320213074,0.012186657460395945
Spopl,-0.21241062879562378,0.15931387070255246,0.7977464105935212
Psd4,-0.04590829834342003,0.8227363734428872,0.08473930196895077
Ehmt1,0.12360512465238571,0.4316867009233515,0.36483133055283334
Arrdc1,-0.16075816750526428,0.1990210412476403,0.701101005928642
Mrpl41,-0.598228931427002,1.1044416513339424e-10,9.956857223362546
Nelfb,-0.3775330185890198,0.0010783020828041693,2.9672595559242505
Tubb4b,-1.421432614326477,1.825886964848093e-41,40.738526111830325
Tmem203,-0.32847318053245544,0.03011463925849498,1.5212223348504779
Ssna1,-0.590745210647583,3.5541900001103773e-13,12.449259359368678
Anapc2,-0.3185810148715973,0.036560843681609376,1.4369837910005752
Abca2,-0.047894589602947235,0.830875040592768,0.08046428700015314
Paxx,-0.3144087493419647,0.0046259100927016255,2.3348028122534683
Traf2,-0.4681992828845978,0.0030083040230132817,2.5216782755122513
Edf1,-0.15456923842430115,0.0022538788532728733,2.647069431133328
Rabl6,-0.3415985703468323,0.020830458682818388,1.6813011668634044
Ubac1,-0.4456959068775177,0.00617565709826967,2.2093168260893576
Dnlz,-0.5137137770652771,1.1821082039024778e-4,3.9273427686265183
Entr1,0.12379887700080872,0.4324200816473149,0.364094145555677
Pmpca,-0.5367507338523865,3.184311720491923e-4,3.496984424645723
Notch1,-0.2890726625919342,0.012770995549034676,1.8937752464640982
Lcn4,0.6380938291549683,3.6178648925901694e-5,4.44154765569018
Rpl7a,-0.2578209936618805,1.4985668426731481e-27,26.82432388084201
Surf1,-0.4512435495853424,2.0725323344540053e-6,5.683498685112837
Surf2,-0.02184446156024933,0.9708204338218269,0.012861091216627476
Surf4,-0.4806506931781769,1.1671869665001313e-7,6.932859570676528
Rexo4,-0.42719927430152893,0.006541972907491247,2.1842912587667414
Brd3,0.021683864295482635,0.9651538506260413,0.015403452301602037
Ttf1,-0.47018760442733765,0.0012728151824857902,2.89523465294784
Setx,-0.3290953040122986,1.6253827470583904e-4,3.789044354462052
Rapgef1,0.20221179723739624,0.10667461501883133,0.9719389158040044
Urm1,0.01910908706486225,0.9665629292393416,0.014769865451561948
Odf2,-0.6728991270065308,3.49266266907334e-7,6.45684335768744
Gle1,-0.34243282675743103,0.012101141239808542,1.9171736701150044
Sptan1,0.025992074981331825,0.8736027891712801,0.058685988055360974
Set,-0.7063180804252625,3.0209312741339174e-44,43.51985915476774
Zer1,-0.31341907382011414,0.05306297943146874,1.2752083684826303
Lrrc8a,-0.24628685414791107,0.14080518645713144,0.8513813479763738
Sh3glb2,-0.08650096505880356,0.5919678138838846,0.2277019058321891
Ptpa,-0.5020151138305664,7.430444968651462e-7,6.128985177942847
Tor1a,-0.28044283390045166,0.020117436381157015,1.696427363400095
BC005624,0.3039233088493347,0.001506447750351012,2.822045926803603
Fnbp1,-0.006672568153589964,1,-0
Gpr107,0.14741212129592896,0.339998492204438,0.46852300892464016
Exosc2,-0.640731692314148,1.9294328535988508e-4,3.7145703307587756
Qrfp,-2.9505279064178467,3.8721651646710196e-24,23.412046126421647
Nup214,-0.42269134521484375,0.001272973220964579,2.8951807323319225
Fam78a,0.08160308748483658,0.5741555201024308,0.24097045538237288
Prrc2b,0.021435292437672615,0.8899200138869038,0.05064902603891451
Uck1,-0.6008355021476746,9.88353816721907e-5,4.005087556280313
Swi5,-0.6725232005119324,1.8419630932927017e-27,26.734719075843785
Ciz1,-0.31513264775276184,0.0501892445698106,1.2993893411107658
1110008P14Rik,-0.05777820572257042,0.5483027503197804,0.26097957566364954
Fam102a,-0.6153451800346375,3.3050887391972357e-7,6.480816875534979
Dpm2,-0.005049978848546743,1,-0
St6galnac4,-0.0786922350525856,0.7033392951096689,0.15283511815809567
Cdk9,-0.1375356763601303,0.1919048550251407,0.7169140378546476
Sh2d3c,-0.032570578157901764,0.8720757515188697,0.059445789106696324
Tor2a,-0.4691801965236664,5.553641848611344e-6,5.255422131101267
Rpl12,-0.22142374515533447,1.409940443390962e-18,17.850799231779327
Mapkap1,-0.4145984351634979,8.355121766439546e-4,3.07804721637413
Gapvd1,0.15479859709739685,0.21688808881738086,0.6637642981606691
