,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.29776576,-0.5537045001983643,False,,,,,,,,,,,,,,,
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,1.0908495,-2.0317914485931396,False,,,,,,,,,,,,,,,
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.76023287,-0.2536357641220093,False,,,,,,,,,,,,,,,
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,1.7603472,-1.7079896926879883,False,,,,,,,,,,,,,,,
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.35179886,-0.629878044128418,False,,,,,,,,,,,,,,,
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,3.3454926,-4.2581329345703125,False,,,,,,,,,,,,,,,
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,26.356495,-1.2214701175689697,False,,,,,,,,,,,,,,,
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.5243914,-0.4329867362976074,False,,,,,,,,,,,,,,,
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,4.5717387,0.578152060508728,True,0.01048438502732972,0.03155257499248534,0.061319913987125066,22.743426109814283,4.598464930057526,0.07494668662548065,0.026892025023698807,0.24955304401379588,0.0,0.0,0.03354369844606043,0.2815177510974467,0.07185484666441536,0.7845775137603808,11.940583692272238
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,2.1606195,-4.553890228271484,False,,,,,,,,,,,,,,,
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.78000414,-1.0508325099945068,False,,,,,,,,,,,,,,,
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,0.41883367,0.12456256151199341,True,0.16536833690176828,0.16166199211914775,0.11634453909864235,25.694061197976747,1.410697841644287,0.30427995324134827,0.33432668447494507,0.2880363742389045,0.0,0.0,0.32514548583024605,0.8746734044845245,0.817752478708481,0.6371142962892478,6.796569622939543
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.3074238,-0.6534556150436401,False,,,,,,,,,,,,,,,
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,4.2349963,-2.5251240730285645,False,,,,,,,,,,,,,,,
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.65898013,-0.3254368305206299,False,,,,,,,,,,,,,,,
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,3.8776996,-2.239685535430908,False,,,,,,,,,,,,,,,
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.20045918,0.3661229610443115,True,1.1450318913859219,1.82888730624591,0.36269793529480227,9.02748442324007,0.10686032630503178,0.14994117617607117,0.6524652242660522,0.3813402257766606,0.0,0.0,0.4645480590616643,0.41726900705307157,2.1734493571365703,0.3832415752120554,2.2967936380262652
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.88489544,-0.24482274055480957,False,,,,,,,,,,,,,,,
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,1.2132554,0.4805329442024231,True,0.15635835995807962,0.07635740764671925,0.11050878018651314,26.623578627576105,2.397113800048828,0.6824145317077637,0.2846817374229431,0.18527089875191816,0.0,0.0,0.45521220104129456,2.1101276200036954,0.9469783833764236,1.5368754587026454,5.7365326715025
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,1.457864,0.8501695841550827,True,0.12718734612979948,0.13678330230385952,0.16601349325753179,19.562900458366457,2.4331257164478304,0.41269609332084656,0.245942622423172,0.4869620380335699,0.0,0.0,0.32375647984617956,0.8975453006773157,0.4735601554496278,0.23434972905165044,4.356827535422834
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,0.0,-0.07966744899749756,False,,,,,,,,,,,,,,,
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.27142474,-0.24319469928741455,False,,,,,,,,,,,,,,,
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.0525224,-2.235001564025879,False,,,,,,,,,,,,,,,
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,1.5893114,0.35719889402389526,True,0.13353569551451258,0.0467039639988342,0.18654333038816895,14.02924610701515,7.511529865264893,0.8652758598327637,0.16069427132606506,0.3227267595878815,0.0,0.0,0.3747661826984961,3.0676652753422307,0.41265216110081504,0.3783271623622674,3.655739426888694
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,0.4761493,-0.6186848878860474,False,,,,,,,,,,,,,,,
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,0.5572924,-0.7757296562194824,False,,,,,,,,,,,,,,,
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,0.8280004,-0.6419295072555542,False,,,,,,,,,,,,,,,
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.3471382,-0.8103995323181152,False,,,,,,,,,,,,,,,
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.2820994,-0.3570699691772461,False,,,,,,,,,,,,,,,
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.05747402,-1.771902322769165,False,,,,,,,,,,,,,,,
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.13730331,-1.8455593585968018,False,,,,,,,,,,,,,,,
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,1.8582693,-1.9060962200164795,False,,,,,,,,,,,,,,,
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,2.7471392,-3.152805805206299,False,,,,,,,,,,,,,,,
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,0.69083494,-1.1756160259246826,False,,,,,,,,,,,,,,,
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.42567474,0.21704494953155518,True,0.016448938930189005,0.8310129782516874,0.2491329534089816,12.576631776324799,0.45115533471107483,0.003893291112035513,0.012944403104484081,0.19446876949627703,0.0,0.0,0.012156863772542817,0.021881503550666925,0.04131159377444921,1.2986642092730551,4.200941701549221
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.3103269,-1.674257755279541,False,,,,,,,,,,,,,,,
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,10.423073,-5.044121265411377,False,,,,,,,,,,,,,,,
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,1.5380901,-3.834669589996338,False,,,,,,,,,,,,,,,
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.22655174,-0.700259804725647,False,,,,,,,,,,,,,,,
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,0.8217475,-0.7251578569412231,False,,,,,,,,,,,,,,,
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,0.84311694,0.6552300155162811,True,0.08929727760517905,0.3991463482989169,0.3046055672184842,9.261149025861087,1.9595058917999268,0.07573995739221573,0.05991150066256523,0.2549140866958907,0.0,0.0,0.05273864055502212,0.19872510367095653,0.18754906647292705,0.8431439547119987,2.0808571315073174
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.085649185,-0.66581130027771,False,,,,,,,,,,,,,,,
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,2.444247,-1.1573948860168457,False,,,,,,,,,,,,,,,
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,1.211833,-0.9392720460891724,False,,,,,,,,,,,,,,,
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.20304306,0.545341968536377,True,0.42293377360559736,1.5900452452196132,0.5544771644497782,12.562365879090283,0.21211878910660745,0.09729278087615967,0.21672214567661285,0.3094651149644355,0.0,0.0,0.45694655568762754,0.3036415432883434,0.5953177988593434,0.481873904340594,1.3342090803402764
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.23150475,0.07795816659927368,True,0.05045383877958598,0.24118870435945927,0.06524159876974235,25.33444238270197,1.0600462943315505,0.09279629588127136,0.14444075524806976,0.27932448626617445,0.0,0.0,0.14641497686512106,0.25426923260585216,0.39100066075454754,0.6317686952412187,6.776281615759684
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.39424843,-1.034512996673584,False,,,,,,,,,,,,,,,
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,2.1875699,-0.0195314884185791,False,,,,,,,,,,,,,,,
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.1839552,-1.6319093704223633,False,,,,,,,,,,,,,,,
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.042904016,-5.214668273925781,False,,,,,,,,,,,,,,,
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.25948364,-1.2180063724517822,False,,,,,,,,,,,,,,,
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,0.31309727,0.6706163883209229,True,0.12510343449493483,0.7631257279366933,0.2739156812181917,5.726168043783489,1.2304713398218154,0.051544852554798126,0.06074098125100136,0.23969437938445326,0.0,0.0,0.011296966789767495,0.15819000841055297,0.21253611299947933,0.9404459581767973,1.5441888210831323
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.39014256,-0.45112311840057373,False,,,,,,,,,,,,,,,
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.27387726,-0.867895245552063,False,,,,,,,,,,,,,,,
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.43067756,-0.41094863414764404,False,,,,,,,,,,,,,,,
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,0.26647273,0.6751908957958221,True,0.6076907171217049,1.1945942918038428,0.3912621912304727,9.82733917314633,0.19545941725373267,0.15535035729408264,0.36958011984825134,0.37460898826549927,0.0,0.0,0.4564846248770346,0.4266243635431306,1.1464764100081961,0.32372571773784453,1.8308766427561491
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,0.6079684,0.9451692774891853,True,0.503775498932721,0.5129390238674226,0.26503579050035775,21.576581549676792,0.2967096968740225,0.2573375999927521,0.40004411339759827,0.36410203960065224,0.0,0.0,0.3286502844498329,0.8193029705774847,1.225898079172676,0.412115832413007,2.981392517515261
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,2.1357431,-0.7119090557098389,False,,,,,,,,,,,,,,,
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.2309595,-0.0797189474105835,False,,,,,,,,,,,,,,,
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,1.3260788,-0.4753296375274658,False,,,,,,,,,,,,,,,
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,15.76127,-1.5618066787719727,False,,,,,,,,,,,,,,,
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,3.9763036,-4.204970836639404,False,,,,,,,,,,,,,,,
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,2.6396644,0.45035499334335327,True,0.5703585768499255,0.11163963501181962,0.3772696767519768,9.348936007660784,2.216758171319962,1.4547178745269775,0.31007179617881775,0.2718462046491779,0.0,0.0,0.3292417552269071,4.300034576235425,0.8787134166421562,0.7111615196441164,1.8183429112001077
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.4593482,-0.6421482563018799,False,,,,,,,,,,,,,,,
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,0.868195,-1.6942381858825684,False,,,,,,,,,,,,,,,
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.10257047,-1.1334114074707031,False,,,,,,,,,,,,,,,
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,3.599026,-3.730391502380371,False,,,,,,,,,,,,,,,
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.0050819498,-0.08349108695983887,False,,,,,,,,,,,,,,,
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.42206323,-0.14407575130462646,False,,,,,,,,,,,,,,,
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.2572139,-0.5711990594863892,False,,,,,,,,,,,,,,,
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.25739804,-2.8946120738983154,False,,,,,,,,,,,,,,,
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,14.522882,0.9006532430648804,True,0.17193514992081443,0.013646871770114661,0.18454921863530444,20.84210464201479,8.189201259613037,3.9439804553985596,0.21672336757183075,0.497260533235479,0.0,0.0,0.2844410884584175,7.877041747458111,0.5216066661082079,0.18964919489661936,4.02659415148093
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,6.13987,-0.33821821212768555,False,,,,,,,,,,,,,,,
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.46546814,0.9162401109933853,True,1.2363192203387379,0.44296052067040087,0.19199804608816765,17.341488421510604,0.24653936684131625,0.8993609547615051,1.7236518859863281,0.5391249257750295,0.0,0.0,0.4843661450086708,2.3979443947599193,4.6971503038216245,0.2164822124819624,4.120607194698136
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.9388725,-0.8722262382507324,False,,,,,,,,,,,,,,,
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.088776425,-0.4073033332824707,False,,,,,,,,,,,,,,,
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,0.40937504,0.5492365956306458,True,0.5163021327340364,0.8874394960227029,0.6053056994707958,8.574083204213043,0.36171951055526735,0.19219791889190674,0.2510606050491333,0.303189101818804,0.0,0.0,0.29038998843429753,0.49836664558895993,0.7115001703837309,0.5059324345937216,1.40185090359721
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,1.6417792,-0.5578359365463257,False,,,,,,,,,,,,,,,
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,0.1974178,0.10744494199752808,True,0.018206856966622737,0.30092746739869053,0.1592932469857844,14.774364046148431,0.8315591432154177,0.014137751422822475,0.027669938281178474,0.2621370519694289,0.0,0.0,0.0002676049826556369,0.050291233594896234,0.0751203360228703,0.7184307332369214,4.8144041907089505
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.107226074,-2.033353090286255,False,,,,,,,,,,,,,,,
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,0.32248655,0.3741908073425293,True,0.1393320886359006,0.26787006637406713,0.0940816546027783,22.860452244426135,1.062485682964325,0.21015463769435883,0.28680312633514404,0.32668091982979786,0.0,0.0,0.255973488018718,0.5385302930367956,0.802225112465435,0.5277562761956824,5.3494610458165575
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,3.334016,-4.431163311004639,False,,,,,,,,,,,,,,,
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,2.6299386,-3.100639820098877,False,,,,,,,,,,,,,,,
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.03369506,-0.014824986457824707,False,,,,,,,,,,,,,,,
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,0.8105209,-0.3682934045791626,False,,,,,,,,,,,,,,,
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,0.71829593,0.728146106004715,True,0.09485301365847966,0.229827356626666,0.1862908251264489,17.651406035941562,0.47920374155044554,0.1437547504901886,0.1417437195777893,0.3760782034317675,0.0,0.0,0.16946168787879473,0.3306854933028636,0.31954543049254547,0.39124850209433676,4.162538018908793
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.08188258,-0.800584077835083,False,,,,,,,,,,,,,,,
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.4390471,-0.21512138843536377,False,,,,,,,,,,,,,,,
Ppp1r12b,ENSMUSG00000073557,1,134955942,134754658,-,-0.0325,5.7280626,-3.9129557609558105,False,,,,,,,,,,,,,,,
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.2034,0.1699753,-1.2276272773742676,False,,,,,,,,,,,,,,,
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.1671,0.074548416,-0.3480013608932495,False,,,,,,,,,,,,,,,
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0589,1.0838431,-1.6730093955993652,False,,,,,,,,,,,,,,,
Camsap2,ENSMUSG00000041570,1,136346104,136268123,-,-0.0506,1.262381,-0.539340615272522,False,,,,,,,,,,,,,,,
Ptprc,ENSMUSG00000026395,1,138175708,138062861,-,-0.1792,1.2126065,-3.0141944885253906,False,,,,,,,,,,,,,,,
Nek7,ENSMUSG00000026393,1,138620141,138482875,-,-0.0163,1.6683776,-1.9255831241607666,False,,,,,,,,,,,,,,,
2310009B15Rik,ENSMUSG00000079283,1,138856852,138851983,-,0.0117,0.19714263,-1.3787987232208252,False,,,,,,,,,,,,,,,
Cdc73,ENSMUSG00000026361,1,143702893,143598800,-,-0.0132,1.8891566,-1.3023490905761719,False,,,,,,,,,,,,,,,
Ro60,ENSMUSG00000018199,1,143777068,143750790,-,-0.0392,0.59042174,-0.45150554180145264,False,,,,,,,,,,,,,,,
Rgs2,ENSMUSG00000026360,1,144004161,143999338,-,-0.0856,0.27156803,-1.605323314666748,False,,,,,,,,,,,,,,,
Rgs1,ENSMUSG00000026358,1,144249242,144242296,-,0.0133,0.032437142,0.009004771709442139,False,,,,,,,,,,,,,,,
Odr4,ENSMUSG00000006010,1,150393080,150361305,-,0.0275,0.4670784,-0.5264121294021606,False,,,,,,,,,,,,,,,
Swt1,ENSMUSG00000052748,1,151428455,151367699,-,-0.0426,1.201301,-1.139927864074707,False,,,,,,,,,,,,,,,
Rnf2,ENSMUSG00000026484,1,151500955,151458004,-,0.0044,3.4491565,-5.6298627853393555,False,,,,,,,,,,,,,,,
