,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,fit_r2
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.41343525,-0.29983341693878174,False,,,,,,,,,,,,,,,,-0.29766786098480225
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,88.58586,-1.8076872825622559,False,,,,,,,,,,,,,,,,-1.8076722621917725
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.3028803,-1.4242761135101318,False,,,,,,,,,,,,,,,,-0.17272210121154785
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.5403398,-1.5907952785491943,False,,,,,,,,,,,,,,,,-0.04802572727203369
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.12384068,-7.0753936767578125,False,,,,,,,,,,,,,,,,-0.1061481237411499
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.7081808,-1.08076810836792,False,,,,,,,,,,,,,,,,-1.0604565143585205
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,5.187894,-0.635851263999939,False,,,,,,,,,,,,,,,,-0.1518000364303589
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,1.0891362,-0.4526270627975464,False,,,,,,,,,,,,,,,,-0.034262657165527344
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,1.4417514,-1.8544113636016846,False,,,,,,,,,,,,,,,,-1.6989734172821045
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.2886782,-1.5185513496398926,False,,,,,,,,,,,,,,,,-1.2548799514770508
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,2.3105817,-0.9822880029678345,False,,,,,,,,,,,,,,,,-0.9438390731811523
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,1.4861192,-1.354010820388794,False,,,,,,,,,,,,,,,,-1.1243906021118164
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,1.5308344,-1.0698859691619873,False,,,,,,,,,,,,,,,,-0.8969098329544067
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.37124917,-1.9778022766113281,False,,,,,,,,,,,,,,,,-0.25942766666412354
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,2.5027182,-1.8060333728790283,False,,,,,,,,,,,,,,,,-1.526862382888794
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.04435825,-9.359089851379395,False,,,,,,,,,,,,,,,,-0.03985106945037842
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,1.2124316,-2.7328553199768066,False,,,,,,,,,,,,,,,,-2.0290744304656982
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,1.5637414,-0.5051518678665161,False,,,,,,,,,,,,,,,,-0.43158090114593506
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,2.0954342,-0.5076451301574707,False,,,,,,,,,,,,,,,,-0.2980283498764038
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.07747303,-3.386410713195801,False,,,,,,,,,,,,,,,,-0.07883870601654053
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,4.041883,-0.03674662113189697,False,,,,,,,,,,,,,,,,-0.03659474849700928
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,19.120203,0.6970022022724152,False,0.023424418707687095,0.006410039983401706,0.10334289485862024,25.783221873129765,27.529905054304333,1.0395787954330444,0.04258691892027855,0.14835457179120054,0.0,0.0,0.36292124701243605,3.386140116161718,0.1813183019563941,1.7992393598069545,6.390842000788661,0.6977748870849609
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,0.5564364,-0.33733367919921875,False,,,,,,,,,,,,,,,,-0.33617496490478516
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.31802392,-0.5191981792449951,False,,,,,,,,,,,,,,,,-0.5046746730804443
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.38438672,-2.3615028858184814,False,,,,,,,,,,,,,,,,-0.5374201536178589
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.72399,-1.0068798065185547,False,,,,,,,,,,,,,,,,-0.9762297868728638
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.46201572,-1.4325480461120605,False,,,,,,,,,,,,,,,,0.058511555194854736
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.83425677,-0.47888338565826416,False,,,,,,,,,,,,,,,,-0.02126467227935791
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,1.4794923,-1.4548015594482422,False,,,,,,,,,,,,,,,,-0.03876388072967529
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,4.5882626,-1.2022521495819092,False,,,,,,,,,,,,,,,,-0.7100459337234497
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,8.400542,-2.2000653743743896,False,,,,,,,,,,,,,,,,-1.3325233459472656
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,0.9844194,-0.9817276000976562,False,,,,,,,,,,,,,,,,-0.2413015365600586
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,2.862683,-0.2578388452529907,False,,,,,,,,,,,,,,,,-0.25652849674224854
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.28929415,0.022871196269989014,True,0.2295301697384074,0.972071664418727,0.27275351924647906,14.355495191570721,0.4359209913760424,0.07693887501955032,0.20900221168994904,0.22339657840659013,0.0,0.0,0.3599881219983699,0.22515683903814251,0.7462963181836851,1.0007141587694037,2.661444820834065,0.050795137882232666
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,1.6884966,-0.3653825521469116,False,,,,,,,,,,,,,,,,-0.27848756313323975
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.80816144,0.3506380319595337,True,3.5666143542640474,0.8108956217522766,0.5872238344268992,19.042350595592143,0.31084531858563424,0.6743155717849731,1.0249924659729004,0.44878849291277684,0.0,0.0,0.43702252324005314,3.0717092602096887,3.926146924495697,0.2773210917235093,1.7852672046254867,0.4032313823699951
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,1.2582442,-0.6620479822158813,False,,,,,,,,,,,,,,,,-0.48174047470092773
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,2.7053716,-1.1816442012786865,False,,,,,,,,,,,,,,,,-1.1785950660705566
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,9.384376,-2.1106107234954834,False,,,,,,,,,,,,,,,,-1.0925266742706299
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.2938775,-1.2064473628997803,False,,,,,,,,,,,,,,,,-1.1582119464874268
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.031376448,-0.03478968143463135,False,,,,,,,,,,,,,,,,0.2792494297027588
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,0.5419582,-0.4419809579849243,False,,,,,,,,,,,,,,,,-0.44054603576660156
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,9.33361,-2.349503517150879,False,,,,,,,,,,,,,,,,-2.322756052017212
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.3248723,-0.4577915668487549,False,,,,,,,,,,,,,,,,-0.39403533935546875
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,2.3987088,-1.1594898700714111,False,,,,,,,,,,,,,,,,-0.9209123849868774
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,2.1295664,-2.3176658153533936,False,,,,,,,,,,,,,,,,-1.2977688312530518
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.32368493,-1.9701011180877686,False,,,,,,,,,,,,,,,,-0.06166839599609375
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,1.2647356,0.12756729125976562,True,0.15324702682510755,0.2812904058622539,0.22282945660574943,13.290009096755492,0.5369645793735981,0.13057665526866913,0.13192273676395416,0.3110277651294141,0.0,0.0,0.1276271346869794,0.4408098973003819,0.47187685170050325,0.5909683514092066,3.591692801351927,0.28717976808547974
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.76252383,-0.35177290439605713,False,,,,,,,,,,,,,,,,-0.2112823724746704
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,2.1159425,-2.9533636569976807,False,,,,,,,,,,,,,,,,-2.2873449325561523
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.54062325,-1.0612773895263672,False,,,,,,,,,,,,,,,,0.09888571500778198
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,5.4481053,-2.1011736392974854,False,,,,,,,,,,,,,,,,-1.9158029556274414
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,17.350899,-11.55516242980957,False,,,,,,,,,,,,,,,,-7.547145843505859
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,1.1438302,-1.7885446548461914,False,,,,,,,,,,,,,,,,0.06012856960296631
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,4.8674135,-1.5810894966125488,False,,,,,,,,,,,,,,,,-1.5619406700134277
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,3.4609303,-2.679706335067749,False,,,,,,,,,,,,,,,,-1.918600082397461
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.7588196,-0.5946807861328125,False,,,,,,,,,,,,,,,,-0.4088718891143799
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,1.3978015,-1.8680260181427002,False,,,,,,,,,,,,,,,,-1.484114646911621
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.46091986,-3.5293283462524414,False,,,,,,,,,,,,,,,,-0.18266808986663818
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,8.054857,-2.5521533489227295,False,,,,,,,,,,,,,,,,-2.539541721343994
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.4596744,-0.654608964920044,False,,,,,,,,,,,,,,,,-0.02442789077758789
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,5.137201,-1.662552833557129,False,,,,,,,,,,,,,,,,-1.473933219909668
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.25778767,-2.9430673122406006,False,,,,,,,,,,,,,,,,0.02835547924041748
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.8339279,-1.2631430625915527,False,,,,,,,,,,,,,,,,-0.2923891544342041
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,7.780789,0.7447134256362915,True,0.08562110140259681,0.055539627731561445,0.2858192878479162,12.919376518475897,3.000509912967682,0.432882159948349,0.06816735118627548,0.2835598468179159,0.0,0.0,0.26787531077575755,1.3734958041763843,0.1941899596633197,0.6494312400273633,2.7003153389732604,0.7447310090065002
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,1.3523247,-0.09625649452209473,False,,,,,,,,,,,,,,,,-0.053798794746398926
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,0.0,-0.2102729082107544,False,,,,,,,,,,,,,,,,-0.2102729082107544
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.24650033,-0.18180477619171143,False,,,,,,,,,,,,,,,,-0.11551094055175781
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.060713958,-4.335399627685547,False,,,,,,,,,,,,,,,,-0.03988933563232422
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,5.1685653,-0.12974321842193604,False,,,,,,,,,,,,,,,,0.01294553279876709
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,1.243066,-1.0015287399291992,False,,,,,,,,,,,,,,,,-0.9852199554443359
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,0.7091224,-0.9344263076782227,False,,,,,,,,,,,,,,,,-0.908340573310852
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,1.3343987,-1.006643295288086,False,,,,,,,,,,,,,,,,-0.29403460025787354
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.22780704,-1.1070284843444824,False,,,,,,,,,,,,,,,,-0.16347718238830566
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.676691,-0.2314056158065796,False,,,,,,,,,,,,,,,,-0.05705142021179199
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.028293071,-4.116289138793945,False,,,,,,,,,,,,,,,,-0.06421327590942383
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.054254867,-3.199817657470703,False,,,,,,,,,,,,,,,,-0.033469319343566895
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,1.478774,-0.20254600048065186,False,,,,,,,,,,,,,,,,-0.102547287940979
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,1.9190288,-0.8450982570648193,False,,,,,,,,,,,,,,,,-0.845099687576294
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,1.715235,-0.8939104080200195,False,,,,,,,,,,,,,,,,-0.8463383913040161
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.59176964,-0.37900590896606445,False,,,,,,,,,,,,,,,,0.002391040325164795
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.7596565,-1.4684650897979736,False,,,,,,,,,,,,,,,,-1.0017130374908447
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,16.329166,-2.6742537021636963,False,,,,,,,,,,,,,,,,-1.9376366138458252
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,1.8301635,-2.1921896934509277,False,,,,,,,,,,,,,,,,-1.9126083850860596
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.10191957,-0.33701300621032715,False,,,,,,,,,,,,,,,,-0.2347937822341919
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,1.1947237,-0.5675077438354492,False,,,,,,,,,,,,,,,,-0.3916739225387573
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,0.7768191,-0.5944105386734009,False,,,,,,,,,,,,,,,,-0.585512638092041
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.10527104,-0.16491234302520752,False,,,,,,,,,,,,,,,,-0.16306447982788086
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,2.093869,-0.832062840461731,False,,,,,,,,,,,,,,,,-0.8243801593780518
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,2.268025,-0.3403893709182739,False,,,,,,,,,,,,,,,,-0.16446542739868164
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.3313736,-0.6348193883895874,False,,,,,,,,,,,,,,,,-0.5873408317565918
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.7390481,-0.2659200429916382,False,,,,,,,,,,,,,,,,0.13084042072296143
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.32091042,-0.7681505680084229,False,,,,,,,,,,,,,,,,-0.1369473934173584
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,1.7474022,-4.817429542541504,False,,,,,,,,,,,,,,,,-3.3836092948913574
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.1281896,-1.6236696243286133,False,,,,,,,,,,,,,,,,-0.047757625579833984
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.01828028,-4.551681041717529,False,,,,,,,,,,,,,,,,-0.018661141395568848
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.4093569,-2.2891602516174316,False,,,,,,,,,,,,,,,,-0.121490478515625
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,0.39874336,0.257121741771698,True,0.04353812467188181,0.27522875974919403,0.21515965879724816,16.903735418746283,1.3792357584834098,0.06365285813808441,0.062188226729631424,0.2705774387944934,0.0,0.0,0.022386456305739953,0.15965445168340747,0.15156139248725156,0.6361202517066685,3.3807040463693308,0.270654559135437
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.46254477,-0.35289013385772705,False,,,,,,,,,,,,,,,,-0.06200385093688965
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.32514045,-1.711256980895996,False,,,,,,,,,,,,,,,,-0.0048105716705322266
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.3154321,-0.49236178398132324,False,,,,,,,,,,,,,,,,-0.33643484115600586
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,0.63064027,-1.269834041595459,False,,,,,,,,,,,,,,,,0.24682676792144775
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,0.80958825,-0.040865302085876465,False,,,,,,,,,,,,,,,,0.07777899503707886
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,1.3939064,0.2870057225227356,True,0.14036045302165062,0.22905089472937235,0.3095825299158564,13.00962203280747,0.7932414275407792,0.15883398056030273,0.09310885518789291,0.22529067389954785,0.0,0.0,0.20134232196184326,0.5563359393448191,0.32068246102024767,1.0483030898026386,2.5021348383924487,0.29686808586120605
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.46970034,-0.37868547439575195,False,,,,,,,,,,,,,,,,0.21643435955047607
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,1.4607146,-0.4374268054962158,False,,,,,,,,,,,,,,,,-0.4106403589248657
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,14.685476,-3.3229808807373047,False,,,,,,,,,,,,,,,,-3.322793960571289
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,2.9526784,-6.090529441833496,False,,,,,,,,,,,,,,,,-4.366706371307373
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,2.714739,-0.15405511856079102,False,,,,,,,,,,,,,,,,-0.15350961685180664
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.8583091,-0.6316466331481934,False,,,,,,,,,,,,,,,,-0.07660257816314697
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,2.2168803,-0.6024879217147827,False,,,,,,,,,,,,,,,,-0.5430195331573486
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.09746361,-1.342193841934204,False,,,,,,,,,,,,,,,,0.11577367782592773
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,1.897176,-9.181248664855957,False,,,,,,,,,,,,,,,,-5.754852771759033
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.011292493,-6.560381889343262,False,,,,,,,,,,,,,,,,0.021297335624694824
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.5910792,-0.5138022899627686,False,,,,,,,,,,,,,,,,-0.3334648609161377
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.27491233,-0.13562512397766113,False,,,,,,,,,,,,,,,,0.3907495141029358
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.18406789,-1.0301339626312256,False,,,,,,,,,,,,,,,,-0.8615210056304932
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,14.387274,-0.4142724275588989,False,,,,,,,,,,,,,,,,-0.19727468490600586
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,3.5075986,-0.7446142435073853,False,,,,,,,,,,,,,,,,-0.6578706502914429
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.49416593,-0.09434187412261963,False,,,,,,,,,,,,,,,,-0.07834923267364502
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.35534108,-0.4129980802536011,False,,,,,,,,,,,,,,,,-0.031792640686035156
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.102289125,-1.2798893451690674,False,,,,,,,,,,,,,,,,-0.009942412376403809
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,1.2147098,-0.9800742864608765,False,,,,,,,,,,,,,,,,0.004656732082366943
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,1.6896288,-1.079472541809082,False,,,,,,,,,,,,,,,,-1.0638375282287598
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,1.6635317,-0.8659508228302002,False,,,,,,,,,,,,,,,,-0.430316686630249
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.120241985,-1.7210614681243896,False,,,,,,,,,,,,,,,,0.07851606607437134
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,0.8778683,-0.4495205879211426,False,,,,,,,,,,,,,,,,-0.3898552656173706
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,5.696714,-0.9114737510681152,False,,,,,,,,,,,,,,,,-0.4974905252456665
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,4.9114723,-2.49212908744812,False,,,,,,,,,,,,,,,,-2.214143991470337
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.040861752,-0.6932119131088257,False,,,,,,,,,,,,,,,,0.21574217081069946
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,0.8411981,0.13972848653793335,True,0.22274438297210708,0.4575360410964046,0.31938409587322175,13.841953700380584,0.42269798085093496,0.1170826107263565,0.13087721168994904,0.2540725488765769,0.0,0.0,0.12116988997714784,0.38337053695522616,0.5162486500781158,0.798895170027375,2.3267891523790163,0.1397479772567749
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,1.0582001,-0.6195908784866333,False,,,,,,,,,,,,,,,,-0.5649316310882568
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.05515898,-0.39462482929229736,False,,,,,,,,,,,,,,,,-0.07293689250946045
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.5445087,-0.5771379470825195,False,,,,,,,,,,,,,,,,-0.17777729034423828
Ppp1r12b,ENSMUSG00000073557,1,134955942,134754658,-,-0.0325,11.129455,-4.581969261169434,False,,,,,,,,,,,,,,,,-4.225356578826904
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.2034,0.2613269,-0.8461400270462036,False,,,,,,,,,,,,,,,,0.2980499863624573
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.1671,0.093955494,-0.35872864723205566,False,,,,,,,,,,,,,,,,-0.12497425079345703
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0589,2.2128441,0.02873283624649048,True,0.0722044285833488,0.08022763748476595,0.11536892354435137,15.706061251439486,1.0271615016460418,0.16638000309467316,0.07653572410345078,0.27851175919825916,0.0,0.0,0.028223028044411062,0.6000936485134806,0.21693427115678787,0.6803399060957109,5.460718343733214,0.0991218090057373
Camsap2,ENSMUSG00000041570,1,136346104,136268123,-,-0.0506,1.7088457,-0.9880892038345337,False,,,,,,,,,,,,,,,,-0.9703552722930908
Ptprc,ENSMUSG00000026395,1,138175708,138062861,-,-0.1792,1.5264052,-5.174163818359375,False,,,,,,,,,,,,,,,,-3.865358352661133
Nek7,ENSMUSG00000026393,1,138620141,138482875,-,-0.0163,1.6907881,0.07626569271087646,True,0.05020102252250815,0.03469634521975671,0.052079530420171875,55.325020836428386,0.947832316160202,0.23841184377670288,0.11884970963001251,0.23357761730209006,0.0,0.0,0.10967025260509944,1.1553421186147044,0.7191799730062485,1.047022803093256,13.683502368253452,0.25127649307250977
2310009B15Rik,ENSMUSG00000079283,1,138856852,138851983,-,0.0117,0.18242277,-1.1729300022125244,False,,,,,,,,,,,,,,,,-0.07020926475524902
Cdc73,ENSMUSG00000026361,1,143702893,143598800,-,-0.0132,2.790644,-1.0038535594940186,False,,,,,,,,,,,,,,,,-0.983483076095581
Ro60,ENSMUSG00000018199,1,143777068,143750790,-,-0.0392,1.3867031,-0.8020052909851074,False,,,,,,,,,,,,,,,,-0.46591174602508545
Rgs2,ENSMUSG00000026360,1,144004161,143999338,-,-0.0856,0.19295432,-0.30760884284973145,False,,,,,,,,,,,,,,,,0.2046494483947754
Rgs1,ENSMUSG00000026358,1,144249242,144242296,-,0.0133,0.055895858,-0.052091121673583984,False,,,,,,,,,,,,,,,,0.1272573471069336
Odr4,ENSMUSG00000006010,1,150393080,150361305,-,0.0275,0.46264264,-0.4922066926956177,False,,,,,,,,,,,,,,,,-0.22505414485931396
Swt1,ENSMUSG00000052748,1,151428455,151367699,-,-0.0426,1.9577284,-0.6433007717132568,False,,,,,,,,,,,,,,,,-0.6313107013702393
Rnf2,ENSMUSG00000026484,1,151500955,151458004,-,0.0044,4.428945,-4.014398097991943,False,,,,,,,,,,,,,,,,-3.1726999282836914
