,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.7461728,-1.7667856216430664,False,,,,,,,,,,,,,,,
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.32860973,-0.9438308477401733,False,,,,,,,,,,,,,,,
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,2.277059,-2.3303585052490234,False,,,,,,,,,,,,,,,
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.040403962,-4.722653865814209,False,,,,,,,,,,,,,,,
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,3.1478674,-0.3315974473953247,False,,,,,,,,,,,,,,,
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,1.7212101,-0.2448728084564209,False,,,,,,,,,,,,,,,
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.5221103,-0.272922158241272,False,,,,,,,,,,,,,,,
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.06680622,-2.3966593742370605,False,,,,,,,,,,,,,,,
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,2.9516492,-0.2764369249343872,False,,,,,,,,,,,,,,,
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,19.919836,0.8269401341676712,True,0.18000940853502445,0.013231178192062725,0.23017030954290887,12.865514384452156,29.193295736312866,5.651745319366455,0.2608724534511566,0.5147163891693809,0.0,0.0,0.36800562489696387,13.82458566499726,0.590232962108185,0.19993040288732736,3.3224452238158944
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,1.1115587,-0.7490898370742798,False,,,,,,,,,,,,,,,
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.4738275,-0.05646812915802002,False,,,,,,,,,,,,,,,
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.29909796,-0.12215554714202881,False,,,,,,,,,,,,,,,
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.497079,-0.10675978660583496,False,,,,,,,,,,,,,,,
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.3495547,-0.7917351722717285,False,,,,,,,,,,,,,,,
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.41389218,-0.22846674919128418,False,,,,,,,,,,,,,,,
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,0.40208343,-0.5084877014160156,False,,,,,,,,,,,,,,,
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,4.9885774,0.09717488288879395,True,0.055154098756547164,0.036907194893896794,0.12510030949456177,21.95295059618206,8.296699379682542,0.39470526576042175,0.06743581593036652,0.23761600236995395,0.0,0.0,0.05271444413192575,1.5121018707147602,0.2532207190283927,0.9725952895126081,4.408769321988482
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,6.0928264,-0.47132253646850586,False,,,,,,,,,,,,,,,
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,0.99891007,-1.0402662754058838,False,,,,,,,,,,,,,,,
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,2.2787914,-0.8491905927658081,False,,,,,,,,,,,,,,,
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.36055169,-0.4055640697479248,False,,,,,,,,,,,,,,,
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,2.0921156,-0.4813739061355591,False,,,,,,,,,,,,,,,
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.6308467,0.21868425607681274,True,1.3992604197297862,0.4602898668646614,0.25112172470052696,15.550144885768624,0.32553710639476774,0.556734025478363,0.7695906162261963,0.21389740576332406,0.0,0.0,0.4222492232716082,2.8369739687434383,4.235775772867532,1.087340554541516,3.0031747288437645
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,0.8964834,-0.637464165687561,False,,,,,,,,,,,,,,,
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,1.9304576,-0.8202210664749146,False,,,,,,,,,,,,,,,
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,8.674235,-0.11398077011108398,False,,,,,,,,,,,,,,,
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.2677962,-1.1162831783294678,False,,,,,,,,,,,,,,,
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.02027591,-0.45348691940307617,False,,,,,,,,,,,,,,,
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,0.9954449,-0.5168449878692627,False,,,,,,,,,,,,,,,
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,3.3071163,-1.451045274734497,False,,,,,,,,,,,,,,,
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.1244282,-0.2111513614654541,False,,,,,,,,,,,,,,,
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,2.7129219,-0.476489782333374,False,,,,,,,,,,,,,,,
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,1.4928694,-1.041137933731079,False,,,,,,,,,,,,,,,
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.25361824,-1.3977289199829102,False,,,,,,,,,,,,,,,
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,1.1420138,-0.04573976993560791,False,,,,,,,,,,,,,,,
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,1.1301374,-0.4806560277938843,False,,,,,,,,,,,,,,,
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,2.374851,-0.2524679899215698,False,,,,,,,,,,,,,,,
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.37857348,-0.4163118600845337,False,,,,,,,,,,,,,,,
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,6.0302963,-6.1012468338012695,False,,,,,,,,,,,,,,,
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,19.96405,-3.6778202056884766,False,,,,,,,,,,,,,,,
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.3229248,0.007181227207183838,False,,,,,,,,,,,,,,,
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,4.6352887,-0.4786264896392822,False,,,,,,,,,,,,,,,
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,2.6795871,-3.9467968940734863,False,,,,,,,,,,,,,,,
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.8852736,-0.4265730381011963,False,,,,,,,,,,,,,,,
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,1.7483422,-0.5934271812438965,False,,,,,,,,,,,,,,,
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.39353153,-1.6165759563446045,False,,,,,,,,,,,,,,,
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,17.837652,-3.2858338356018066,False,,,,,,,,,,,,,,,
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.48552746,-0.20600736141204834,False,,,,,,,,,,,,,,,
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,8.053539,0.41475552320480347,True,0.06472300365695577,0.05409308104826742,0.3054796239136146,9.485418465492693,3.4961214995384218,0.26872682571411133,0.035741884261369705,0.3060037835027869,0.0,0.0,0.3910922500411708,0.7505752418081508,0.09911911395892245,0.5172829248723319,2.260517550110286
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.16386318,-0.9843121767044067,False,,,,,,,,,,,,,,,
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.36983952,0.07214635610580444,True,0.07893551788720354,0.6297202479052051,0.140369960927354,17.80050235524957,0.39200004234910013,0.03669450059533119,0.10320327430963516,0.2343242618173606,0.0,0.0,0.4306731471535222,0.11036954871806352,0.4396053873452133,0.9929479682255032,4.359928756950873
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,2.291438,0.38548338413238525,True,0.21464347148918125,0.08607590710141866,0.2018661463331397,17.669837211935448,3.6522701114416125,0.7776183485984802,0.30180516839027405,0.3204698984510026,0.0,0.0,0.38974623504532024,1.9988718434010673,0.6312461821683523,0.5010379658461268,4.079555787070437
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,1.3717246,0.7926835417747498,True,0.3842693413547629,0.4799203361379796,0.6224785624637641,9.830519143924715,0.7942051309347152,0.3032280206680298,0.1804008036851883,0.4816792672233397,0.0,0.0,0.2221513943565107,0.717616831204307,0.3818422877872042,0.24557907662161052,1.2396525304674926
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,0.0,0.0,False,,,,,,,,,,,,,,,
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.23688284,-0.6080389022827148,False,,,,,,,,,,,,,,,
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.053432155,-3.5023140907287598,False,,,,,,,,,,,,,,,
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,4.0561695,0.14532935619354248,True,0.11539049148127098,0.05216807186349175,0.19193165718649385,15.364411021783436,6.834693112373352,0.6681564450263977,0.12374728173017502,0.3004779235507484,0.0,0.0,0.3335165120058121,1.717699782368088,0.3575786564113765,0.6222027155059316,3.3811421082501925
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,1.2840196,-0.53373122215271,False,,,,,,,,,,,,,,,
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,1.0293523,-0.6479630470275879,False,,,,,,,,,,,,,,,
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,0.746245,-0.46801066398620605,False,,,,,,,,,,,,,,,
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.2395077,-2.114365816116333,False,,,,,,,,,,,,,,,
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.4019139,-0.2858806848526001,False,,,,,,,,,,,,,,,
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.025889533,-2.679607391357422,False,,,,,,,,,,,,,,,
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.09328808,-6.158562660217285,False,,,,,,,,,,,,,,,
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,0.83736354,-0.027593374252319336,False,,,,,,,,,,,,,,,
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,3.1956468,-0.32057273387908936,False,,,,,,,,,,,,,,,
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,0.98386246,-2.9624321460723877,False,,,,,,,,,,,,,,,
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.7857982,0.3819238543510437,True,0.11528639629549575,1.0607528949746488,0.7199158068840821,6.406926599238747,0.32005417108535766,0.02845696546137333,0.04512333124876022,0.5498966641407159,0.0,0.0,0.19000601589129623,0.0764145836203258,0.11705669421895311,0.13012464131049015,1.4236690059993489
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.4830613,-0.15169906616210938,False,,,,,,,,,,,,,,,
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,15.507937,-0.21499478816986084,False,,,,,,,,,,,,,,,
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,2.1286075,0.04821884632110596,True,0.04329375982241768,0.019337650920124693,0.028566968001810304,72.0134281372456,1.3241997295618058,0.35638511180877686,0.1271650791168213,0.20656545934770443,0.0,0.0,0.22903918325489298,2.099355793179805,0.9424560409167717,1.3413684624350648,17.573380105827017
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.08197812,0.048604369163513184,True,0.46604696678537755,2.5674475567427457,0.1535652139111931,11.503217389571544,0.16861060385902724,0.052731867879629135,0.3770296573638916,0.20491561516360995,0.0,0.0,0.3637946252099107,0.14666200966208337,1.5179511627246594,1.1686733832212224,2.7848433043467673
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,0.9703645,0.5576347410678864,True,0.38794049935040503,0.4563150132964093,0.4137261320332902,17.35391431380796,0.4250265955924988,0.19120906293392181,0.20244398713111877,0.3119810149681789,0.0,0.0,0.39377463394074547,0.6987565063958505,0.699557058256248,0.5888383598075926,2.320233268228105
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,0.6767124,-0.07282567024230957,False,,,,,,,,,,,,,,,
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.047692183,-2.029574394226074,False,,,,,,,,,,,,,,,
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,2.905978,-1.4009032249450684,False,,,,,,,,,,,,,,,
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,3.483767,-1.4325616359710693,False,,,,,,,,,,,,,,,
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.3630897,0.7383790910243988,True,0.853387585219097,1.5079842969462018,0.5244133125284575,9.960781782644688,0.19361810490489006,0.193472757935524,0.47214528918266296,0.3925528025114242,0.0,0.0,0.4290875864122924,0.44483822000804074,1.0015788690732985,0.3431750801973226,1.6182999797493307
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.37594008,-0.48078227043151855,False,,,,,,,,,,,,,,,
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.45245793,-1.8677239418029785,False,,,,,,,,,,,,,,,
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,3.1056416,-1.1507530212402344,False,,,,,,,,,,,,,,,
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.15953293,-1.2633287906646729,False,,,,,,,,,,,,,,,
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.026138784,-4.911938667297363,False,,,,,,,,,,,,,,,
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.16506909,-0.6410069465637207,False,,,,,,,,,,,,,,,
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,1.2010425,0.34620827436447144,True,0.030477655548172895,0.191884354880827,0.2084322314039555,11.712557872039087,2.7041133928298953,0.056940868496894836,0.036481477320194244,0.2573535256160679,0.0,0.0,0.022713334604442595,0.15558583786121954,0.08986496823390239,0.7524535823254339,2.861949644556763
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.40647164,0.0004703998565673828,False,,,,,,,,,,,,,,,
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.3698286,-3.2643375396728516,False,,,,,,,,,,,,,,,
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.47415075,-0.5405409336090088,False,,,,,,,,,,,,,,,
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,0.47937748,-0.7566193342208862,False,,,,,,,,,,,,,,,
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,0.45031345,-1.0307927131652832,False,,,,,,,,,,,,,,,
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,2.0710106,-0.005395412445068359,False,,,,,,,,,,,,,,,
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.16955768,0.06207287311553955,True,0.16997613087157143,1.073253794770303,0.19182057020742374,11.903421204727039,0.11491550825536251,0.04139509052038193,0.17020487785339355,0.30611927055279775,0.0,0.0,0.2967006909103248,0.11389124257316657,0.5010085903300807,0.5778092871089588,3.6486435608708288
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,1.2316478,-0.870991587638855,False,,,,,,,,,,,,,,,
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,0.0,-3.164011001586914,False,,,,,,,,,,,,,,,
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,5.1895294,-2.1706130504608154,False,,,,,,,,,,,,,,,
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,3.825181,0.7332325577735901,True,0.9615405202095364,0.12684400487695902,0.4698106054506386,8.626129787367018,2.0014670491218567,1.9852713346481323,0.4612372815608978,0.29581506853261286,0.0,0.0,0.4824880291994444,7.946343248317461,1.2456721707150855,0.617726769172018,1.7681008296044045
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.7398629,-0.002629876136779785,False,,,,,,,,,,,,,,,
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,2.180182,-0.2955498695373535,False,,,,,,,,,,,,,,,
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.08702829,-1.194059133529663,False,,,,,,,,,,,,,,,
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,3.0936525,-3.4049792289733887,False,,,,,,,,,,,,,,,
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.007854817,-2.4157068729400635,False,,,,,,,,,,,,,,,
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.509065,-0.027309656143188477,False,,,,,,,,,,,,,,,
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.20162036,-0.2689478397369385,False,,,,,,,,,,,,,,,
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.2060517,-0.7794589996337891,False,,,,,,,,,,,,,,,
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,14.084314,0.8852099701762199,True,0.28912579963410007,0.026104859718456424,0.263655924814458,20.988793671720494,5.933435153961182,3.639322519302368,0.27601128816604614,0.478865120731624,0.0,0.0,0.35671700933504796,8.314346421678824,0.6348264585249126,0.2329291432218302,2.9778911225119673
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,3.0481508,0.01691138744354248,True,0.051227787271991655,0.12773656367640898,0.19630944427283714,6.302701835861398,7.2932236504554755,0.19047993421554565,0.0452483706176281,0.1940584051649523,0.0,0.0,0.13344283092453268,0.5111433622925724,0.11684031144651616,0.9748306300528289,1.8154030018331448
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.4745692,0.7139778733253479,True,1.8258087816072999,0.8591490325015547,0.3571751821493829,10.14444642661885,0.2642213389277458,0.6024760007858276,1.0602903366088867,0.472705724677799,0.0,0.0,0.4827157167387638,1.3364220649029246,2.863553248088935,0.25587495795184245,1.9773749303971637
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.53399557,-1.4759643077850342,False,,,,,,,,,,,,,,,
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.0515258,-0.8841654062271118,False,,,,,,,,,,,,,,,
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,1.1988329,-0.5109741687774658,False,,,,,,,,,,,,,,,
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,1.4692426,-0.8885321617126465,False,,,,,,,,,,,,,,,
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,0.76518506,-0.021073341369628906,False,,,,,,,,,,,,,,,
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.05978887,-1.1149744987487793,False,,,,,,,,,,,,,,,
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,0.7420669,0.5217746496200562,True,0.40674483149091845,0.8048175104524701,0.6532482383215994,12.20213226708182,0.3527208656072617,0.11711379885673523,0.1494133621454239,0.2958603181962644,0.0,0.0,0.4577335157618345,0.37358161934676043,0.4088951029718436,0.618268372924065,1.585199568262334
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,6.0576134,0.5789931416511536,True,0.12687452225910423,0.04081509739521622,0.17367753852483994,20.012320116311212,2.4694984674453737,0.7308250069618225,0.13317330181598663,0.38082935691423614,0.0,0.0,0.20761035915303272,2.1946762093987444,0.36691919039806414,0.3546797458956267,4.4646037080712535
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,3.480978,-2.1679799556732178,False,,,,,,,,,,,,,,,
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.040124748,-2.5996129512786865,False,,,,,,,,,,,,,,,
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,0.7852123,0.4545230269432068,True,0.40327438743915905,0.4332479227435265,0.3749382243332559,12.965443953835285,0.45443708449602127,0.2432193160057068,0.2528867721557617,0.2679182067258552,0.0,0.0,0.36503791788313844,0.7815593413046822,0.8223581576141819,0.7055071474528016,2.2856106960267137
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,1.0600252,0.6451892256736755,True,0.5480264021482303,0.4975066711337294,0.49821409210318246,10.129880034384037,0.5048774564266205,0.28798574209213257,0.2652393579483032,0.28990658152353155,0.0,0.0,0.4118260718480841,0.7448911354835821,0.7726380919620137,0.44567524455718277,1.7019673765431453
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.04422892,-0.9520406723022461,False,,,,,,,,,,,,,,,
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.57704496,-0.5224490165710449,False,,,,,,,,,,,,,,,
Ppp1r12b,ENSMUSG00000073557,1,134955942,134754658,-,-0.0325,9.787267,-7.093659400939941,False,,,,,,,,,,,,,,,
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.2034,0.19931743,-0.8404213190078735,False,,,,,,,,,,,,,,,
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.1671,0.1179249,-0.044071078300476074,False,,,,,,,,,,,,,,,
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0589,1.6721681,0.07706773281097412,True,0.08671830517437186,0.15873231174280356,0.2434984897008889,13.526617217252326,0.9153352564573288,0.13216668367385864,0.06822501122951508,0.27586228317073164,0.0,0.0,0.011373748764799942,0.42857246834300616,0.22821054382827777,0.6573338414148862,3.097183820506971
Camsap2,ENSMUSG00000041570,1,136346104,136268123,-,-0.0506,2.1640542,-0.16542017459869385,False,,,,,,,,,,,,,,,
Ptprc,ENSMUSG00000026395,1,138175708,138062861,-,-0.1792,1.40178,-0.9443459510803223,False,,,,,,,,,,,,,,,
Nek7,ENSMUSG00000026393,1,138620141,138482875,-,-0.0163,2.1841874,-0.05254220962524414,False,,,,,,,,,,,,,,,
2310009B15Rik,ENSMUSG00000079283,1,138856852,138851983,-,0.0117,0.23366347,-2.291395902633667,False,,,,,,,,,,,,,,,
Cdc73,ENSMUSG00000026361,1,143702893,143598800,-,-0.0132,2.6088226,-0.5509240627288818,False,,,,,,,,,,,,,,,
Ro60,ENSMUSG00000018199,1,143777068,143750790,-,-0.0392,0.72285444,-0.6299601793289185,False,,,,,,,,,,,,,,,
Rgs2,ENSMUSG00000026360,1,144004161,143999338,-,-0.0856,0.09200033,-0.4283541440963745,False,,,,,,,,,,,,,,,
Rgs1,ENSMUSG00000026358,1,144249242,144242296,-,0.0133,0.059186537,0.0006285309791564941,False,,,,,,,,,,,,,,,
