comparison,pathway,NES,padj,leadingEdge_signal,mlog10padj
CD25WT,2017_CELL_REP_Kumar---CD8Spleen_CD69pos_vs_neg_dn,-1.1573105499776994,0.34705119896305897,23,0.45960645089527385
CD25WT,2014_IMMUNITY_Gaiha---HIV-EC_vs_HIV-CP_dn,-1.1688378559527948,0.36742587021916634,24,0.4348302685585572
CD25WT,2017_NAT_Akondy---YFV_MEM,1.1403555108050887,0.36742587021916634,26,0.4348302685585572
CD25WT,2020_NAT_IMMUNOL_Hayward---Spleen_TCM,-1.1137206499125771,0.42255458139934676,25,0.3741171852479325
CD25WT,2017_CELL_REP_Kumar---CD8Lung_CD69pos_vs_neg_dn,-1.0349214479508624,0.5052562704471102,19,0.2964882879983471
CD25WT,2018_SCI_IMMUNOL_Buggert---CD69pos_CD69neg_dn,1.021882047534286,0.5256693389804871,22,0.2792873535882305
CD25WT,2018_SCI_IMMUNOL_Buggert---CD69pos_CD69neg_up,1.021882047534286,0.5256693389804871,22,0.2792873535882305
CD25WT,2019_EJI_Remmerswaal---DP,0.9839874923210131,0.5667713388524123,16,0.2465921197741957
CD25WT,2015_PLOA_PATHOGENS_Gupta---CD39pos_vs_CD39neg_up,0.9563732083309895,0.6009295646916566,13,0.22117642892636366
CD25WT,2017_IMMUNITY_WOLSKI---late_Resolver_vs_Chronic_dn,0.9345612178057637,0.6092019568414418,35,0.21523871031945654
CD25WT,2017_IMMUNITY_WOLSKI---early_Resolver_vs_Chronic_up,0.9280100563222105,0.639677534084173,47,0.19403890173609645
CD25WT,2017_IMMUNITY_WOLSKI---resolver_early_vs_late_dn,0.8855950508333612,0.639677534084173,24,0.19403890173609645
CD25WT,2020_NAT_IMMUNOL_Hayward---Airway_TRM,0.7907257244083132,0.7513003901170351,22,0.12418638565028413
P14NAV,2017_NAT_Akondy---YFV_D14,-2.561633888904508,0.0012531328320802004,43,2.9020028913507296
P14NAV,2020_NAT_IMMUNOL_Hayward---Parenchyma_TRM,-2.348674865981591,0.0012531328320802004,35,2.9020028913507296
P14NAV,2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,-2.490610253371941,0.0012531328320802004,43,2.9020028913507296
P14NAV,2019_EJI_Remmerswaal---TE,-2.224826487172265,0.0012531328320802004,41,2.9020028913507296
P14NAV,2020_NAT_IMMUNOL_Hayward---Lung_Vasculature_TRM,-2.0905544172153974,0.0012531328320802004,46,2.9020028913507296
P14NAV,2019_EJI_Remmerswaal---MP,2.008656743025678,0.0012531328320802004,38,2.9020028913507296
P14NAV,2018_SCI_IMMUNOL_Patil---CD4_TCM,2.0391743732581897,0.0012552738937898812,25,2.9012615032001117
P14NAV,2020_NAT_IMMUNOL_Hayward---Lung_Intersitium_TRM,-1.922450553429687,0.002583732057416268,48,2.5877525262880856
P14NAV,2017_IMMUNITY_WOLSKI---chronic_early_vs_late_up,-1.7964579840798676,0.004884998982291879,77,2.311135522423216
P14NAV,2019_JCI_Tian---unstimuTEMRA_vs_unstimuTEM_up,-1.861865286379093,0.00546178645932107,42,2.2626652835722334
P14NAV,2017_CELL_REP_Kumar---CD8Lung_CD69pos_vs_neg_up,-1.7902265013210865,0.0071197837695299625,33,2.147533195847125
P14NAV,2015_PLOA_PATHOGENS_Gupta---CD39pos_vs_CD39neg_dn,-1.7451596060947734,0.010407157202848275,19,1.9826678852562938
P14NAV,2017_NAT_Akondy---NAV,1.669925016047283,0.021781146535352347,26,1.6619192631995618
P14NAV,2019_JCI_Tian---DENV_TEMRA,-1.5054965343748161,0.02469982847341338,21,1.6073060626637643
P14NAV,2019_JCI_Tian---DENV_TEM,-1.5323000963683724,0.030991735537190084,27,1.5087541025887312
P14NAV,2017_IMMUNITY_WOLSKI---early_Resolver_vs_Chronic_dn,-1.6509520086692862,0.04599126810875174,49,1.337324615539234
P14NAV,2014_IMMUNITY_Gaiha---HIV-EC_vs_HIV-CP_up,-1.557497462269879,0.07650639285755535,36,1.1163022737776285
P14NAV,2017_NAT_Akondy---YFV_MEM,-1.3916310323513597,0.09939220593493028,24,1.002647670453451
P14NAV,2014_IMMUNITY_Gaiha---HIV-EC_vs_HIV-CP_dn,1.4305254819517108,0.12047713717693836,26,0.9190953608896412
P14NAV,2017_CELL_REP_Kumar---CD8Spleen_CD69pos_vs_neg_dn,1.3666236948442256,0.12047713717693836,23,0.9190953608896412
P14NAV,2017_CELL_REP_Kumar---CD8Spleen_CD69pos_vs_neg_up,-1.3859154884573788,0.16451375044378294,39,0.7837977968490487
P14NAV,2019_EJI_Remmerswaal---EE,-1.3232849600023155,0.1743421052631579,21,0.7585977140079647
P14NAV,2017_IMMUNITY_WOLSKI---chronic_early_vs_late_dn,1.3462219697119917,0.20990747879722438,35,0.6779720876562675
P14NAV,2017_IMMUNITY_WOLSKI---resolver_early_vs_late_up,-1.3219324113191993,0.20990747879722438,32,0.6779720876562675
P14NAV,2017_IMMUNITY_WOLSKI---late_Resolver_vs_Chronic_up,1.313977900978489,0.2417113123915976,73,0.6167030235920145
P14NAV,2017_IMMUNITY_WOLSKI---early_Resolver_vs_Chronic_up,-1.2600451651737754,0.2625994694960212,93,0.5807061556082429
P14NAV,2020_NAT_IMMUNOL_Hayward---Spleen_TCM,1.166971001134219,0.3405435385468663,28,0.46782735558123434
P14NAV,2019_EJI_Remmerswaal---DP,1.0095528127624824,0.5611744474874213,18,0.2509021123547618
P14NAV,2017_CELL_REP_Kumar---CD8Lung_CD69pos_vs_neg_dn,0.993317163543456,0.5688810417126462,26,0.244978539104043
P14NAV,2015_PLOA_PATHOGENS_Gupta---CD39pos_vs_CD39neg_up,0.9847239368008259,0.5688810417126462,16,0.244978539104043
P14NAV,2020_NAT_IMMUNOL_Hayward---Airway_TRM,0.8986000284065557,0.7004302856990139,27,0.15463508385129737
P14NAV,2017_IMMUNITY_WOLSKI---late_Resolver_vs_Chronic_dn,-0.8699726129037443,0.7196642450422148,26,0.14287007375630628
P14NAV,2017_IMMUNITY_WOLSKI---resolver_early_vs_late_dn,-0.8182947987134747,0.7781324398201216,20,0.10894647886127322
P14NAV,2018_SCI_IMMUNOL_Buggert---CD69pos_CD69neg_dn,-0.8054577260997267,0.8016175441325141,31,0.09603278644119809
P14NAV,2018_SCI_IMMUNOL_Buggert---CD69pos_CD69neg_up,-0.8054577260997267,0.8016175441325141,31,0.09603278644119809
P14NAV,2019_JCI_Tian---DENV-TEMRA_vs_DENV-TEM_up,-0.7215465167440976,0.8189810189810189,21,0.08672616349883572
