comparison,pathway,NES,padj,leadingEdge_signal,mlog10padj
0_KO-NAV,2018_CELL_Schmiedel_allCellTypes---Naive_B_cells,1.6995842566283919,0.004984266834487099,20,2.302398715617886
0_KO-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD8_TEM-Lung_vs_LDLN_dn,-1.8049479629998026,0.006036769413701636,35,2.2191954125628803
0_KO-NAV,2019_JEM_Beura---CD4_NLT-SLO_TRM_dn,1.7833302561434334,0.006088280060882801,39,2.215505378231818
0_KO-NAV,2019_JEM_Beura---CD4_LP_TRM_up,-1.5805652902683236,0.012795657231485073,29,1.89293740226005
0_KO-NAV,2018_CELL_Schmiedel_CD4---Memory_TREG_cells,-1.5950241091844157,0.01842803294708921,38,1.7345210199527719
0_KO-NAV,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_dn,1.490962255906741,0.02355163727959698,22,1.6279788958905972
0_KO-NAV,2013_IMMUNITY_Locci---GC-Tfh,-1.481380045043326,0.03470138867411004,34,1.4596531453406612
0_KO-NAV,2019_JEM_Beura---CD4_IEL_TRM_up,-1.400593580748728,0.05884639125763014,22,1.2302801650202526
0_KO-NAV,2019_JEM_Beura---CD4_SP_TRM_up,-1.5760656107326054,0.05884639125763014,50,1.2302801650202526
0_KO-NAV,2018_CELL_Schmiedel_CD4---Naive_TREG_cells,1.52905063971223,0.05884639125763014,67,1.2302801650202526
0_KO-NAV,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_up,-1.3978513338543606,0.06001136578897519,26,1.2217664890835025
0_KO-NAV,2019_NAT_COMMU_Szabo---CD4-NV-CM,1.5247208546985729,0.07412701654073922,52,1.1300234789821055
0_KO-NAV,2019_JEM_Beura---CD4_FRT_TRM_dn,1.2951544823629377,0.11405267159742864,33,0.9428945372489554
0_KO-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_up,1.360929926472107,0.15166589166567537,24,0.8191120772681364
0_KO-NAV,2019_NAT_COMMU_Szabo---IFN-Response,-1.328171831121207,0.18325614963613399,33,0.7369414425628171
0_KO-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_dn,-1.1728225718102077,0.22652362736920822,20,0.6448864925433995
0_KO-NAV,2018_CELL_Schmiedel_CD4---TH1-17_cells,-1.3593085684403852,0.22652362736920822,44,0.6448864925433995
0_KO-NAV,2019_NAT_COMMU_Szabo---Proliferation,1.3303922302234652,0.22652362736920822,34,0.6448864925433995
0_KO-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRreg_Foxp3Promoted,-1.1795840908302915,0.2438736946572326,11,0.6128350421681198
0_KO-NAV,2016_IMMUNITY_De_Simone---Treg_vs_Th1-or-Th17,1.158317855452012,0.2784676910124184,16,0.5552251862317046
0_KO-NAV,2019_JEM_Beura---CD4_IEL_TRM_dn,-1.1729861633468686,0.2811367537669273,14,0.5510823741906907
0_KO-NAV,2019_NAT_COMMU_Szabo---CD4-CD8,-1.1895647276121781,0.3387876565737527,25,0.4700724211853733
0_KO-NAV,2019_JEM_Beura---CD4_LP_TRM_dn,1.1087666086320151,0.3425432106265812,26,0.465284635987635
0_KO-NAV,2018_CELL_Schmiedel_allCellTypes---Naive_CD4+_T_cells,-1.1850634622415013,0.3650992531446541,29,0.4375890554520454
0_KO-NAV,2019_NAT_COMMU_Szabo---Treg,-1.1494902265305826,0.38031212484994,32,0.4198598284893317
0_KO-NAV,2018_CELL_Schmiedel_allCellTypes---Naive_CD8+_T_cells,1.1665793907293636,0.38031212484994,25,0.4198598284893317
0_KO-NAV,2019_JEM_Beura---CD4_SP_TRM_dn,-1.129961796078974,0.3864450127877238,44,0.4129122930568414
0_KO-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRM_Foxp3Inhibited,1.0333773063249572,0.3874204601076848,17,0.41181744743407284
0_KO-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD8_TEM-Lung_vs_LDLN_up,1.167679176586324,0.3874204601076848,25,0.41181744743407284
0_KO-NAV,2018_CELL_Schmiedel_CD4---Naive_CD4+_T_cells,1.1290288773591417,0.3874204601076848,15,0.41181744743407284
0_KO-NAV,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_up,-1.0363266742465902,0.4732361516034985,19,0.32492208601748096
0_KO-NAV,2016_IMMUNITY_De_Simone---Th17_vs_Th1-or-Treg,-1.0635719091617795,0.4901796288985393,42,0.3096447413107607
0_KO-NAV,2018_CELL_Schmiedel_CD4---TH17_cells,-0.9735005496835407,0.6161964684392125,73,0.21028079505146638
0_KO-NAV,2018_CELL_Schmiedel_CD4---TFH_cells,-0.9690893948852326,0.6366015787287079,65,0.19613228869284147
0_KO-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_up,0.9272368454093805,0.6878910249118415,29,0.1624803568633653
0_KO-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_up,0.8626010698729836,0.6990612244897959,16,0.15548478663818716
0_KO-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_up,-0.9107213030275771,0.7018677637806743,14,0.15374470392440212
0_KO-NAV,2019_JEM_Beura---CD4_FRT_TRM_up,-0.9313602179967647,0.7018677637806743,18,0.15374470392440212
0_KO-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD4_TCM-Lung_vs_LDLN_up,-0.79423991979558894,0.7499234420456287,37,0.1249830704672505
0_KO-NAV,2018_CELL_Schmiedel_CD4---TH2_cells,0.7739087114364529,0.8228581429946618,47,0.08467502873035183
0_KO-NAV,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Promoted,-0.8496469153507576,0.8228581429946618,19,0.08467502873035183
0_KO-NAV,2018_CELL_Schmiedel_allCellTypes---Non-classical_monocytes,-0.7475220547034285,0.9020144729121846,27,0.04478649410387557
0_WT-NAV,2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_up,-2.908768769086306,7.977951842181607e-4,46,3.098108589577685
0_WT-NAV,2019_JEM_Beura---CD4_NLT_TRM_up,-2.1197982924832766,7.977951842181607e-4,31,3.098108589577685
0_WT-NAV,2018_CELL_Schmiedel_allCellTypes---Classical_monocytes,-1.7730869404244023,7.977951842181607e-4,18,3.098108589577685
0_WT-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRreg,-2.023528585493525,7.977951842181607e-4,29,3.098108589577685
0_WT-NAV,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Inhibited,-2.085705046901087,7.977951842181607e-4,34,3.098108589577685
0_WT-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRM,-2.0272148079448895,7.977951842181607e-4,30,3.098108589577685
0_WT-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRM_Foxp3Promoted,-1.9560929414857426,7.977951842181607e-4,32,3.098108589577685
0_WT-NAV,2013_IMMUNITY_Locci---non-GC-Tfh,-2.1266766752162685,7.977951842181607e-4,27,3.098108589577685
0_WT-NAV,2018_CELL_Schmiedel_allCellTypes---NK_cells,-1.9173555798544635,7.977951842181607e-4,34,3.098108589577685
0_WT-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_dn,-2.178662670204548,7.977951842181607e-4,33,3.098108589577685
0_WT-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_dn,-2.021218835577196,7.977951842181607e-4,35,3.098108589577685
0_WT-NAV,2019_JEM_Beura---CD4_NLT-SLO_TRM_up,-2.0570033669316827,7.977951842181607e-4,38,3.098108589577685
0_WT-NAV,2019_NAT_COMMU_Szabo---CD8-cytokine,-2.2167739542633362,7.977951842181607e-4,50,3.098108589577685
0_WT-NAV,2019_NAT_COMMU_Szabo---CD8-cytotoxic,-2.1450509644972167,7.977951842181607e-4,53,3.098108589577685
0_WT-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRreg_Foxp3Inhibited,1.895797372525079,7.977951842181607e-4,35,3.098108589577685
0_WT-NAV,2015_NAT_IMMUNOL_Choi---Tfh,1.8907407490100943,7.977951842181607e-4,32,3.098108589577685
0_WT-NAV,2015_NAT_IMMUNOL_Choi---GC-Tfh,1.8440446463514142,7.977951842181607e-4,32,3.098108589577685
0_WT-NAV,2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_dn,2.104842456852792,7.977951842181607e-4,33,3.098108589577685
0_WT-NAV,2016_IMMUNITY_De_Simone---Th1_vs_Th17-or-Treg,-1.9543513269741999,0.001388362993815474,37,2.8574969707683615
0_WT-NAV,2018_CELL_Schmiedel_CD4---TH1_cells,-1.8375200200179387,0.0019975786924939466,60,2.699496103106476
0_WT-NAV,2019_JEM_Beura---CD4_NLT_TRM_dn,1.6871968012004468,0.0019975786924939466,28,2.699496103106476
0_WT-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_dn,-1.5985747181079395,0.002199743363274285,23,2.6576279839119636
0_WT-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD4_TCM-Lung_vs_LDLN_dn,-1.8336780785693632,0.002199743363274285,25,2.6576279839119636
0_WT-NAV,2019_JEM_Beura---CD4_NLT-SLO_TRM_dn,1.7862444231921861,0.002266172229089411,38,2.6447070868376907
0_WT-NAV,2018_CELL_Schmiedel_allCellTypes---Naive_B_cells,1.7241714707939606,0.0027966101694915256,22,2.553368067428238
0_WT-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD8_TEM-Lung_vs_LDLN_dn,-1.829207684613485,0.004491968904080583,35,2.3475632588293145
0_WT-NAV,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_dn,1.8033896093744282,0.004551096400496483,28,2.3418839652494254
0_WT-NAV,2019_JEM_Beura---CD4_LP_TRM_up,-1.608497480770139,0.011967442110352979,27,1.9219986646369116
0_WT-NAV,2018_CELL_Schmiedel_CD4---Memory_TREG_cells,-1.6042395766488027,0.015524297878345958,40,1.8089880326621965
0_WT-NAV,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_dn,1.4742671583205345,0.026506024096385545,19,1.5766554115538676
0_WT-NAV,2013_IMMUNITY_Locci---GC-Tfh,-1.4726336804219609,0.029080663778872765,35,1.5363956847383227
0_WT-NAV,2018_CELL_Schmiedel_CD4---Naive_TREG_cells,1.5355891356279476,0.06442795782897305,67,1.1909256342545236
0_WT-NAV,2019_JEM_Beura---CD4_IEL_TRM_up,-1.3767339752135217,0.07415902140672782,22,1.1298360097220037
0_WT-NAV,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_up,-1.3619191881922765,0.0826271186440678,26,1.0828773916075884
0_WT-NAV,2019_NAT_COMMU_Szabo---CD4-NV-CM,1.521305594260231,0.08630184331797236,53,1.0639799281054816
0_WT-NAV,2019_JEM_Beura---CD4_SP_TRM_up,-1.4815565831972082,0.10450219302047396,52,0.9808745956132425
0_WT-NAV,2019_JEM_Beura---CD4_FRT_TRM_dn,1.304269430493628,0.10450219302047396,33,0.9808745956132425
0_WT-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_up,1.3867683645848126,0.12577132486388387,24,0.9004183642399782
0_WT-NAV,2019_NAT_COMMU_Szabo---IFN-Response,-1.3362639121816031,0.1870732231050032,30,0.7279883711850128
0_WT-NAV,2019_JEM_Beura---CD4_LP_TRM_dn,1.2258146982898566,0.1870732231050032,26,0.7279883711850128
0_WT-NAV,2018_CELL_Schmiedel_CD4---TH1-17_cells,-1.3692006047906762,0.20637898686679174,44,0.6853345238683473
0_WT-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRreg_Foxp3Promoted,-1.1794394792262366,0.24341260061351305,11,0.6136569436274327
0_WT-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_dn,-1.1635867012920942,0.24341260061351305,18,0.6136569436274327
0_WT-NAV,2019_JEM_Beura---CD4_IEL_TRM_dn,-1.1804912398910403,0.2797148911577731,14,0.5532844125147742
0_WT-NAV,2019_NAT_COMMU_Szabo---CD4-CD8,-1.2404888371152816,0.3018843148841179,25,0.5201594511910073
0_WT-NAV,2016_IMMUNITY_De_Simone---Treg_vs_Th1-or-Th17,1.1302806960580263,0.3118070422595157,17,0.5061140803597816
0_WT-NAV,2019_NAT_COMMU_Szabo---Proliferation,1.233270720336024,0.3118070422595157,33,0.5061140803597816
0_WT-NAV,2018_CELL_Schmiedel_CD4---Naive_CD4+_T_cells,1.2273045635171704,0.31407923994340003,15,0.50296076871448
0_WT-NAV,2018_CELL_Schmiedel_allCellTypes---Naive_CD4+_T_cells,-1.1999196928008362,0.34688953989315874,29,0.45980879567587585
0_WT-NAV,2018_CELL_Schmiedel_allCellTypes---Naive_CD8+_T_cells,1.1617001259760835,0.3911995177817963,25,0.4076016892239914
0_WT-NAV,2019_JEM_Beura---CD4_SP_TRM_dn,-1.1294625593627747,0.39321364163708833,44,0.40537142373679363
0_WT-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRM_Foxp3Inhibited,1.0313208499870448,0.4001945525291829,20,0.3977288273005517
0_WT-NAV,2019_NAT_COMMU_Szabo---Treg,-1.1089598137541947,0.4001945525291829,32,0.3977288273005517
0_WT-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD8_TEM-Lung_vs_LDLN_up,1.1558863056555777,0.4001945525291829,25,0.3977288273005517
0_WT-NAV,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_up,-1.023965016199445,0.5003105590062111,19,0.3007603312766129
0_WT-NAV,2018_CELL_Schmiedel_CD4---TFH_cells,-0.9741608367409884,0.6420288008155983,88,0.19244548944713574
0_WT-NAV,2019_JEM_Beura---CD4_FRT_TRM_up,-0.9682525624385001,0.6420288008155983,12,0.19244548944713574
0_WT-NAV,2018_CELL_Schmiedel_CD4---TH17_cells,-0.9604081319088645,0.6420288008155983,72,0.19244548944713574
0_WT-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_up,0.9436669807462443,0.6420288008155983,28,0.19244548944713574
0_WT-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_up,0.8816063309613328,0.6746518668012109,16,0.1709202735831262
0_WT-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_up,-0.9045654606119582,0.7124562767197823,14,0.14724178305557273
0_WT-NAV,2016_IMMUNITY_De_Simone---Th17_vs_Th1-or-Treg,-0.8369642967284356,0.7124562767197823,43,0.14724178305557273
0_WT-NAV,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Promoted,-0.8796510985266389,0.7830241414247284,18,0.10622484799835352
0_WT-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD4_TCM-Lung_vs_LDLN_up,-0.7542740836428387,0.7831742610837439,42,0.10614159399984242
0_WT-NAV,2018_CELL_Schmiedel_CD4---TH2_cells,0.7062624150535165,0.8519158857281274,46,0.0696032833641504
0_WT-NAV,2018_CELL_Schmiedel_allCellTypes---Non-classical_monocytes,-0.7676288472799644,0.8791723599453445,16,0.0559259740330513
1_KO-NAV,2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_up,-2.8041387028497153,7.582807706890015e-4,47,3.120169957187044
1_KO-NAV,2018_CELL_Schmiedel_allCellTypes---Classical_monocytes,-1.7902548753670577,7.582807706890015e-4,25,3.120169957187044
1_KO-NAV,2019_JEM_Beura---CD4_NLT_TRM_up,-1.8271777833692118,7.582807706890015e-4,30,3.120169957187044
1_KO-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_dn,-1.990222757010262,7.582807706890015e-4,29,3.120169957187044
1_KO-NAV,2013_IMMUNITY_Locci---non-GC-Tfh,-1.8450127708470123,7.582807706890015e-4,24,3.120169957187044
1_KO-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRreg,-2.1188178363310284,7.582807706890015e-4,33,3.120169957187044
1_KO-NAV,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Inhibited,-1.9954246529064614,7.582807706890015e-4,31,3.120169957187044
1_KO-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRM,-2.1889145059830737,7.582807706890015e-4,35,3.120169957187044
1_KO-NAV,2018_CELL_Schmiedel_CD4---Memory_TREG_cells,-1.8764838626755813,7.582807706890015e-4,34,3.120169957187044
1_KO-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_dn,-2.3877968622639396,7.582807706890015e-4,33,3.120169957187044
1_KO-NAV,2013_IMMUNITY_Locci---GC-Tfh,-1.8952861241652013,7.582807706890015e-4,48,3.120169957187044
1_KO-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_dn,-2.357370031245086,7.582807706890015e-4,41,3.120169957187044
1_KO-NAV,2018_CELL_Schmiedel_allCellTypes---NK_cells,-1.877836540664788,7.582807706890015e-4,29,3.120169957187044
1_KO-NAV,2019_JEM_Beura---CD4_NLT-SLO_TRM_up,-2.182963752449975,7.582807706890015e-4,40,3.120169957187044
1_KO-NAV,2019_NAT_COMMU_Szabo---CD8-cytokine,-2.22535924633269,7.582807706890015e-4,51,3.120169957187044
1_KO-NAV,2016_IMMUNITY_De_Simone---Th1_vs_Th17-or-Treg,-2.042536649904511,7.582807706890015e-4,37,3.120169957187044
1_KO-NAV,2015_NAT_IMMUNOL_Choi---Tfh,1.7761285919420042,7.582807706890015e-4,27,3.120169957187044
1_KO-NAV,2019_JEM_Beura---CD4_NLT_TRM_dn,1.96711257392935,7.582807706890015e-4,34,3.120169957187044
1_KO-NAV,2019_NAT_IMMUNOL_Nakayama---Cir_CD44hi_vs_CD44lo_dn,1.8744786216203149,7.582807706890015e-4,24,3.120169957187044
1_KO-NAV,2019_NAT_COMMU_Szabo---CD8-cytotoxic,-1.9828781924151575,0.001271186440677966,43,2.895790748250444
1_KO-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD4_TCM-Lung_vs_LDLN_dn,-1.8709212062282459,0.0017891027378693412,30,2.747364719684935
1_KO-NAV,2018_CELL_Schmiedel_CD4---TH1_cells,-1.7855906818973286,0.004146100691016782,54,2.38236015496238
1_KO-NAV,2019_JEM_Beura---CD4_NLT-SLO_TRM_dn,1.8426801497102472,0.004664063742204476,45,2.3312355228505646
1_KO-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD8_TEM-Lung_vs_LDLN_dn,-1.7912318850961333,0.005737860394537177,49,2.2412500225974656
1_KO-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRM_Foxp3Promoted,-1.50611592881752,0.010741631218790458,29,1.9689297618835873
1_KO-NAV,2019_NAT_COMMU_Szabo---CD4-NV-CM,1.7297918462622208,0.017510290712631847,39,1.7567066435314163
1_KO-NAV,2015_NAT_IMMUNOL_Choi---GC-Tfh,1.396812362679424,0.02223184639815216,21,1.6530244668003757
1_KO-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRM_Foxp3Inhibited,1.236540780294312,0.02393320964749536,24,1.6209990548874897
1_KO-NAV,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_dn,1.4931408251612666,0.02813362349404348,13,1.5507743289040037
1_KO-NAV,2019_NAT_COMMU_Szabo---IFN-Response,1.577022067357295,0.046575342465753435,44,1.3318439430782008
1_KO-NAV,2019_JEM_Beura---CD4_IEL_TRM_up,-1.414873116371372,0.04910653892981442,20,1.3088606742302886
1_KO-NAV,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_dn,1.5103506425650102,0.058067845046570706,31,1.2360642907524286
1_KO-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD4_TRM-Lung_vs_LDLN_up,1.4485239875771267,0.094137783483098,39,1.0262360315700207
1_KO-NAV,2019_NAT_COMMU_Szabo---Treg,-1.4570215516196146,0.11305963649033157,44,0.9466924152185227
1_KO-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRreg_Foxp3Inhibited,1.3117025261894433,0.13691786621507196,19,0.8635398777071137
1_KO-NAV,2019_NAT_COMMU_Szabo---CD4-CD8,-1.33367903511172,0.24295045919027292,21,0.614482275758772
1_KO-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD8_TEM-Lung_vs_LDLN_up,1.3374963242306992,0.2432759108826796,25,0.6139008926666742
1_KO-NAV,2019_JEM_Beura---CD4_LP_TRM_up,1.1666707609471614,0.3251788854359054,21,0.48787766183682413
1_KO-NAV,2017_CELL_REP_Kumar---CD4Lung_CD69pos_vs_neg_up,-1.1570996300950613,0.3360883952128978,24,0.47354648301404634
1_KO-NAV,2018_CELL_Schmiedel_allCellTypes---Naive_B_cells,1.143554590522039,0.3523144197952218,19,0.4530695813168093
1_KO-NAV,2019_NAT_IMMUNOL_Nakayama---Cir_CD44lo_Foxp3Promoted,-1.091607752854373,0.43758587302319146,23,0.3589367071661888
1_KO-NAV,2019_JEM_Beura---CD4_FRT_TRM_up,-1.0657839802536617,0.4399189089568743,7,0.35662737041882275
1_KO-NAV,2019_JEM_Beura---CD4_SP_TRM_dn,-1.1116494570313484,0.48894687383105095,18,0.31073832626581005
1_KO-NAV,2019_JEM_Beura---CD4_SP_TRM_up,-1.1205823909655612,0.4900444616276822,35,0.30976451473972777
1_KO-NAV,2016_IMMUNITY_De_Simone---Th17_vs_Th1-or-Treg,1.0920103389086653,0.5453219927095989,36,0.2633469869641649
1_KO-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_dn,-1.0279917984524298,0.5701266237757653,10,0.24402867783655588
1_KO-NAV,2016_IMMUNITY_De_Simone---Treg_vs_Th1-or-Th17,-0.9990403695335314,0.6180068991950939,23,0.20900667658491537
1_KO-NAV,2018_CELL_Schmiedel_CD4---TH2_cells,-1.04795498896589,0.6180068991950939,71,0.20900667658491537
1_KO-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRreg_Foxp3Promoted,-0.9981939113637367,0.6180068991950939,15,0.20900667658491537
1_KO-NAV,2019_NAT_IMMUNOL_Nakayama---LungTRreg_vs_LungTRM_up,-0.9915798129386929,0.6180068991950939,29,0.20900667658491537
1_KO-NAV,2018_CELL_Schmiedel_CD4---Naive_CD4+_T_cells,-0.9806322851783112,0.6447705997919797,38,0.19059477368313132
1_KO-NAV,2018_CELL_Schmiedel_CD4---TH1-17_cells,-0.9711044528244962,0.6467103491607576,24,0.18929018908002676
1_KO-NAV,2017_CELL_REP_Kumar---CD4Spleen_CD69pos_vs_neg_up,-0.9376129873947515,0.6908718078809404,19,0.16060252902916008
1_KO-NAV,2018_CELL_Schmiedel_allCellTypes---Non-classical_monocytes,-0.9366049605864163,0.6908718078809404,13,0.16060252902916008
1_KO-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD4_TEM-Lung_vs_LDLN_up,-0.9070353193358321,0.7075427682737169,32,0.15024730355787738
1_KO-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD8_TRM-Lung_vs_LDLN_up,0.9147348908894984,0.7611503058196573,9,0.11852957379123479
1_KO-NAV,2019_NAT_COMMU_BIOL_Schoettler---CD4_TCM-Lung_vs_LDLN_up,0.7755323507861103,0.8361706098243723,25,0.07770510133405238
1_KO-NAV,2018_CELL_Schmiedel_CD4---Naive_TREG_cells,-0.7796698340528134,0.8361706098243723,33,0.07770510133405238
1_KO-NAV,2018_CELL_Schmiedel_allCellTypes---Naive_CD4+_T_cells,0.7359754203140576,0.8918918918918918,27,0.049687784189107576
1_KO-NAV,2019_JEM_Beura---CD4_IEL_TRM_dn,0.8198659789953788,0.9017749008143664,17,0.04490185662039519
1_KO-NAV,2018_CELL_Schmiedel_allCellTypes---Naive_CD8+_T_cells,-0.6441452863054761,0.9478196508974279,31,0.023274291429140004
1_KO-NAV,2019_JEM_Beura---CD4_FRT_TRM_dn,0.7954336754895478,0.9478196508974279,22,0.023274291429140004
1_KO-NAV,2019_NAT_COMMU_Szabo---Proliferation,0.6085560600172296,0.9637850467289719,29,0.016019816127228158
