gene_names,A8T,NP14B,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Xkr9,0.0,0.0,0.0,0.998126169160616,0.07554209232330322,0.0,1.0,0.0,0.0,1.0,0.0
Eya1,0.0,0.0,0.0,0.998126169160616,0.07554209232330322,0.0,1.0,0.0,0.0,1.0,0.0
Msc,0.013268886134028435,0.0,-23.671125411987305,0.998126169160616,-0.5923703908920288,-23.671125411987305,9.000780723663678e-05,-4.308751106262207,-23.671125411987305,0.0011564396298280636,-3.6723101139068604
Trpa1,0.00048225701902993023,0.0,-18.879793167114258,0.998126169160616,0.043736737221479416,-18.879793167114258,0.4659789840858372,-1.0,-18.879793167114258,0.565541648467277,-0.8522910475730896
Terf1,0.2025664746761322,0.1854771375656128,-0.13987955451011658,0.6433441404375037,-1.2021304368972778,-0.13987955451011658,0.49624176760364824,-0.9496616721153259,-0.13987955451011658,0.565541648467277,-0.8831731081008911
Sbspon,0.0009495101985521615,0.0,-19.85750961303711,0.998126169160616,0.043736737221479416,-19.85750961303711,0.4659789840858372,-1.0,-19.85750961303711,0.565541648467277,-0.8522910475730896
4930444P10Rik,0.0008117195102386177,0.0,-19.631208419799805,0.998126169160616,0.043736737221479416,-19.631208419799805,0.4659789840858372,-1.0,-19.631208419799805,0.565541648467277,-0.8522910475730896
Rpl7,3.145850419998169,3.579440116882324,0.6481818556785583,2.0101729354163666e-166,27.681156158447266,0.6481818556785583,1.3028676802713268e-196,33.54468536376953,0.6481818556785583,3.0343092964960215e-160,30.449207305908203
Rdh10,0.035287145525217056,0.02295737713575363,-0.6291220188140869,0.998126169160616,-0.4457298517227173,-0.6291220188140869,0.20302764588579153,-1.648240566253662,-0.6291220188140869,0.2705451861694722,-1.504501223564148
Stau2,0.0015894295647740364,0.0,-20.601224899291992,0.998126169160616,0.011931382119655609,-20.601224899291992,0.2967140668612241,-1.4108294248580933,-20.601224899291992,0.41155327299676336,-1.2024372816085815
Ube2w,0.12106113135814667,0.14233987033367157,0.2492901086807251,0.998126169160616,0.4050721824169159,0.2492901086807251,0.29844460000079953,1.4015188217163086,0.2492901086807251,0.3541588125168911,1.3151394128799438
Eloc,0.6849684119224548,0.49535617232322693,-0.617721438407898,1.2802669814434278e-09,-6.484828472137451,-0.617721438407898,7.615794737622125e-12,-7.229135036468506,-0.617721438407898,3.153112871122062e-10,-6.697844505310059
Tmem70,0.11411740630865097,0.14688093960285187,0.38827621936798096,0.998126169160616,0.7540563344955444,0.38827621936798096,0.07189731460122005,2.190380334854126,0.38827621936798096,0.09981410172177742,2.063295602798462
Ly96,0.045946814119815826,0.004183698911219835,-3.487365245819092,0.3465740571232158,-1.644571304321289,-3.487365245819092,4.3852913722359307e-10,-6.632655620574951,-3.487365245819092,1.0613855061921104e-07,-5.741580009460449
Pi15,0.0008902490371838212,0.0,-19.764493942260742,0.998126169160616,0.043736737221479416,-19.764493942260742,0.4659789840858372,-1.0,-19.764493942260742,0.565541648467277,-0.8522910475730896
Il17a,0.0,0.0,0.0,0.998126169160616,0.07554209232330322,0.0,1.0,0.0,0.0,1.0,0.0
Il17f,0.0,0.0010590950259938836,20.015165328979492,0.998126169160616,0.11924384534358978,20.015165328979492,0.4659789840858372,1.0,20.015165328979492,0.5038808496329962,1.0
Mcm3,0.25364935398101807,0.19454102218151093,-0.42698994278907776,0.16259841382382834,-2.0533173084259033,-0.42698994278907776,0.009391953238211013,-2.9930663108825684,-0.42698994278907776,0.019908663630483655,-2.7510719299316406
Paqr8,0.0025913098361343145,0.018305469304323196,2.831876039505005,0.998126169160616,0.6357572078704834,2.831876039505005,0.005875491650009699,3.1537060737609863,2.831876039505005,0.007372725446911224,3.101138114929199
Efhc1,0.0008268146775662899,0.0,-19.65780258178711,0.998126169160616,0.043736737221479416,-19.65780258178711,0.4659789840858372,-1.0,-19.65780258178711,0.565541648467277,-0.8522910475730896
Tram2,0.0329517237842083,0.015359603799879551,-1.1139541864395142,0.9287747955282205,-0.8636081218719482,-1.1139541864395142,0.017436381228120225,-2.7697067260742188,-1.1139541864395142,0.03673130463467301,-2.509094476699829
Tmem14a,0.015145080164074898,0.01642240397632122,0.1177399754524231,0.998126169160616,-0.03855830803513527,0.1177399754524231,0.9662336184765812,0.2318238615989685,0.1177399754524231,0.9795584438602731,0.2177785336971283
Gsta3,0.0,0.0018523887265473604,20.82229232788086,0.998126169160616,0.16294558346271515,20.82229232788086,0.2967140668612241,1.4139819145202637,20.82229232788086,0.30874659672052224,1.4139819145202637
Khdc1a,0.0007397701847366989,0.0,-19.49725341796875,0.998126169160616,0.043736737221479416,-19.49725341796875,0.4659789840858372,-1.0,-19.49725341796875,0.565541648467277,-0.8522910475730896
Khdc1c,0.0,0.0,0.0,0.998126169160616,0.07554209232330322,0.0,1.0,0.0,0.0,1.0,0.0
Khdc1b,0.0,0.0,0.0,0.998126169160616,0.07554209232330322,0.0,1.0,0.0,0.0,1.0,0.0
Kcnq5,0.0018299489747732878,0.0022760448046028614,0.3150472640991211,0.998126169160616,0.03600408136844635,0.3150472640991211,0.9631642635087622,0.23705320060253143,0.3150472640991211,0.9748970689880523,0.22594814002513885
Ogfrl1,0.02670677751302719,0.02864101529121399,0.10227835923433304,0.998126169160616,-0.027781575918197632,0.10227835923433304,0.9456006787937932,0.2662520706653595,0.10227835923433304,0.9615205726186856,0.24901680648326874
B3gat2,0.012291335500776768,0.006125498563051224,-1.0091967582702637,0.998126169160616,-0.15094423294067383,-1.0091967582702637,0.28773702443102533,-1.4393274784088135,-1.0091967582702637,0.36093327587829444,-1.3021061420440674
Smap1,0.8412752747535706,0.3278752863407135,-1.7656100988388062,1.449507500777345e-60,-16.6617374420166,-1.7656100988388062,1.8630053191042297e-80,-20.07008934020996,-1.7656100988388062,9.528452728987901e-67,-18.302200317382812
Sdhaf4,0.28498661518096924,0.2234029620885849,-0.39754894375801086,0.025696383600929747,-2.825883150100708,-0.39754894375801086,0.006501444890304356,-3.1164698600769043,-0.39754894375801086,0.013721562800998698,-2.8873372077941895
Fam135a,0.001131969504058361,0.0,-20.111221313476562,0.998126169160616,0.011931382119655609,-20.111221313476562,0.32430452203351634,-1.3384268283843994,-20.111221313476562,0.43902216923718934,-1.1407291889190674
Lmbrd1,0.13141663372516632,0.09074290096759796,-0.564174234867096,0.1743324678734647,-2.0193777084350586,-0.564174234867096,0.011317664604817814,-2.926058292388916,-0.564174234867096,0.023148499590071744,-2.6930766105651855
Phf3,0.7189587950706482,0.693731427192688,-0.07185409963130951,0.998126169160616,-0.7523418664932251,-0.07185409963130951,0.5413720985001517,-0.8748721480369568,-0.07185409963130951,0.5875762189235739,-0.8161921501159668
Ptp4a1,0.0016062776558101177,0.0023235876578837633,0.5331501364707947,0.998126169160616,0.09933488070964813,0.5331501364707947,0.8854073198614717,0.3577641248703003,0.5331501364707947,0.9050818749959627,0.3376035988330841
Ptp4a1-1,0.024786746129393578,0.012682681903243065,-0.9754676222801208,0.998126169160616,-0.49055126309394836,-0.9754676222801208,0.09120007035807841,-2.0797505378723145,-0.9754676222801208,0.13968171378085537,-1.8892676830291748
Prim2,0.05884547159075737,0.03599683567881584,-0.7256735563278198,0.4409542921932122,-1.4938369989395142,-0.7256735563278198,0.029052384856839076,-2.5736138820648193,-0.7256735563278198,0.05089376002009477,-2.3684470653533936
Rab23,0.02867264486849308,0.02501102350652218,-0.19976380467414856,0.998126169160616,-0.21203570067882538,-0.19976380467414856,0.7696565659112669,-0.5294395685195923,-0.19976380467414856,0.8038072089214218,-0.4903923571109772
Bag2,0.018538428470492363,0.008911890909075737,-1.063675045967102,0.998126169160616,-0.49293053150177,-1.063675045967102,0.10266843654293802,-2.0216431617736816,-1.063675045967102,0.15385514761020513,-1.8379123210906982
Zfp451,0.14104525744915009,0.20509479939937592,0.5876668095588684,0.276323281664359,1.7739970684051514,0.5876668095588684,0.0012218306334389147,3.624415874481201,0.5876668095588684,0.002642424045390277,3.4241583347320557
Bend6,0.0012383299181237817,0.0012159791076555848,-0.026293333619832993,0.998126169160616,0.05570311099290848,-0.026293333619832993,1.0,-0.01483340747654438,-0.026293333619832993,1.0,-0.013945728540420532
Dst,0.0014664825284853578,0.004563600290566683,1.640047311782837,0.998126169160616,0.18680834770202637,1.640047311782837,0.38459421525144083,1.2179304361343384,1.640047311782837,0.4197530543622698,1.1802819967269897
Ccdc115,0.19981658458709717,0.24205565452575684,0.30825257301330566,0.6261455530915448,1.225293517112732,0.30825257301330566,0.06708282241842439,2.2215816974639893,0.30825257301330566,0.09571094902695446,2.083218574523926
Imp4,0.2818026840686798,0.2764340043067932,-0.031802911311388016,0.998126169160616,-0.6716213226318359,-0.031802911311388016,0.9518050668576857,-0.2547662556171417,-0.031802911311388016,0.9674970644035038,-0.23761606216430664
Ptpn18,2.10876202583313,1.9331187009811401,-0.29218927025794983,5.673633361220338e-11,-6.953266620635986,-0.29218927025794983,4.2764620991340273e-11,-6.980232238769531,-0.29218927025794983,1.0624888730874525e-09,-6.505816459655762
Prss39,0.001186804729513824,0.0,-20.179508209228516,0.998126169160616,0.011931382119655609,-20.179508209228516,0.30606777999976975,-1.3809781074523926,-20.179508209228516,0.4213787324202592,-1.1769952774047852
Arhgef4,0.03268640488386154,0.03744540736079216,0.19955123960971832,0.998126169160616,0.13575883209705353,0.19955123960971832,0.7486784226802831,0.5594623684883118,0.19955123960971832,0.7806736454932345,0.523813784122467
Fam168b,0.25772446393966675,0.27657297253608704,0.11603150516748428,0.998126169160616,0.053673725575208664,0.11603150516748428,0.5168155303313187,0.9150754809379578,0.11603150516748428,0.565541648467277,0.8564157485961914
Plekhb2,0.1943272203207016,0.09371768683195114,-1.126410722732544,9.23030564100837e-05,-4.409642696380615,-1.126410722732544,3.3824084927908286e-10,-6.659978866577148,-1.126410722732544,1.7019404102486786e-08,-6.050284385681152
Hs6st1,0.02420686185359955,0.06972381472587585,1.5593260526657104,0.34636439265198515,1.6450961828231812,1.5593260526657104,2.4429211293415465e-05,4.611090660095215,1.5593260526657104,5.2201840053335586e-05,4.461432456970215
Uggt1,0.23319365084171295,0.2376282811164856,0.030502228066325188,0.998126169160616,-0.40489721298217773,0.030502228066325188,0.9715022412065135,0.22351014614105225,0.030502228066325188,0.9852461627190643,0.20882990956306458
Neurl3,0.29245150089263916,0.3594280481338501,0.3484386205673218,0.1057314966643965,2.2564656734466553,0.3484386205673218,0.015212825528275143,2.820725202560425,0.3484386205673218,0.026963755297336474,2.6332366466522217
Arid5a,0.3844415247440338,0.2885173261165619,-0.48717400431632996,0.006029904905971964,-3.30572772026062,-0.48717400431632996,0.0001890096428168648,-4.120693683624268,-0.48717400431632996,0.0007244784153027372,-3.795156955718994
Kansl3,0.19464467465877533,0.17432622611522675,-0.17416048049926758,0.6242998526035731,-1.2277077436447144,-0.17416048049926758,0.4277704699871441,-1.1391448974609375,-0.17416048049926758,0.4867048314634393,-1.057803750038147
Lman2l,0.0427892804145813,0.08755777776241302,1.065630316734314,0.5441726549522161,1.3401286602020264,1.065630316734314,0.0004980936366042962,3.875286817550659,1.065630316734314,0.0009583778589079679,3.720294952392578
Cnnm4,0.025554850697517395,0.01881490647792816,-0.44660085439682007,0.998126169160616,-0.3912513554096222,-0.44660085439682007,0.4659789840858372,-1.049743413925171,-0.44660085439682007,0.5229111818894971,-0.968505322933197
Cnnm3,0.06621803343296051,0.0831182599067688,0.3402838706970215,0.998126169160616,0.4005235433578491,0.3402838706970215,0.29676888475609825,1.4089155197143555,0.3402838706970215,0.34895731729375723,1.3255797624588013
Ankrd23,0.0048880125395953655,0.007259734906256199,0.5723813772201538,0.998126169160616,0.14699043333530426,0.5723813772201538,0.6858664271139394,0.6525633335113525,0.5723813772201538,0.7179052086973347,0.6174948811531067
Gm42417,0.0,0.001033083419315517,19.979272842407227,0.998126169160616,0.11924384534358978,19.979272842407227,0.4659789840858372,1.0,19.979272842407227,0.5038808496329962,1.0
Ankrd39,0.1015927866101265,0.11110281944274902,0.1360791176557541,0.998126169160616,0.029391087591648102,0.1360791176557541,0.6589533486809525,0.6917054057121277,0.1360791176557541,0.6968886251814528,0.6477144956588745
Sema4c,0.0006514271371997893,0.0010880706831812859,0.7404107451438904,0.998126169160616,0.05570311099290848,0.7404107451438904,0.877327586841557,0.3694271147251129,0.7404107451438904,0.8914529655833648,0.3592507541179657
Cox5b,1.6154035329818726,1.0519988536834717,-1.1128369569778442,5.710768891302858e-75,-18.55084991455078,-1.1128369569778442,2.9615443910667476e-72,-19.044078826904297,-1.1128369569778442,9.271311463664248e-64,-17.813488006591797
Actr1b,0.133497416973114,0.13297542929649353,-0.006037027575075626,0.998126169160616,-0.5004532337188721,-0.006037027575075626,1.0,-0.03442933037877083,-0.006037027575075626,1.0,-0.03209874778985977
4933424G06Rik,0.000407215062296018,0.0010737116681411862,1.399222493171692,0.998126169160616,0.08747347444295883,1.399222493171692,0.7353447006090806,0.5804009437561035,1.399222493171692,0.7519475916222437,0.5671256184577942
Zap70,0.5462079644203186,0.46588215231895447,-0.2922942340373993,0.033574496595774335,-2.728402614593506,-0.2922942340373993,0.006958536633014006,-3.0934698581695557,-0.2922942340373993,0.014337882682423156,-2.8712117671966553
Tmem131,0.10625449568033218,0.12762853503227234,0.2801457941532135,0.998126169160616,0.5188576579093933,0.2801457941532135,0.2722123413780058,1.4743518829345703,0.2801457941532135,0.3207694265060974,1.3827764987945557
Vwa3b,0.004606664180755615,0.015600960701704025,1.7677843570709229,0.998126169160616,0.4969543218612671,1.7677843570709229,0.04676939159527931,2.380225419998169,1.7677843570709229,0.05944407324826802,2.3015668392181396
Inpp4a,0.11665873974561691,0.06516949087381363,-0.877730131149292,0.07732368518602398,-2.392714500427246,-0.877730131149292,0.00025401114449421277,-4.045907974243164,-0.877730131149292,0.0010413340597464546,-3.695369005203247
Coa5,0.21201583743095398,0.15204934775829315,-0.5242007374763489,0.023608321040311058,-2.8568837642669678,-0.5242007374763489,0.0018926297183691615,-3.4952545166015625,-0.5242007374763489,0.0049918295342102825,-3.2240099906921387
Unc50,0.2911587357521057,0.27382907271385193,-0.1016186997294426,0.6032953563786679,-1.2575536966323853,-0.1016186997294426,0.5659251790291805,-0.8351352214813232,-0.1016186997294426,0.6099377241304225,-0.7797302603721619
Mgat4a,0.06712047010660172,0.13604694604873657,1.0698411464691162,0.07828938702646832,2.387221097946167,1.0698411464691162,4.825751925207818e-06,4.961087703704834,1.0698411464691162,1.5474881602108825e-05,4.734611511230469
2010300C02Rik,0.01977892778813839,0.008885747753083706,-1.1622754335403442,0.998126169160616,-0.5259255170822144,-1.1622754335403442,0.06726713738029429,-2.219813108444214,-1.1622754335403442,0.11089426309923511,-2.0107250213623047
Tsga10,0.03030998446047306,0.010384127497673035,-1.5598351955413818,0.9442624957270971,-0.8436991572380066,-1.5598351955413818,0.005132102011757531,-3.1921825408935547,-1.5598351955413818,0.014308351596581184,-2.872575044631958
Lipt1,0.002157262060791254,0.01452729944139719,2.7604281902313232,0.998126169160616,0.5489835143089294,2.7604281902313232,0.011045731289707116,2.9380128383636475,2.7604281902313232,0.013688714763447284,2.8903391361236572
Mitd1,0.19841086864471436,0.2803875207901001,0.560421884059906,0.06934292451901299,2.438690423965454,0.560421884059906,0.00029505304924163565,4.008651256561279,0.560421884059906,0.0007597630097604716,3.7827298641204834
Mrpl30,0.769048273563385,0.8084500432014465,0.104204922914505,0.3255248012882145,1.6813101768493652,0.104204922914505,0.3129189487962417,1.3644179105758667,0.104204922914505,0.37625762091742077,1.2727892398834229
Txndc9,0.4208737313747406,0.36494627594947815,-0.24868164956569672,0.08879434070702986,-2.333512306213379,-0.24868164956569672,0.04593207391411041,-2.386993885040283,-0.24868164956569672,0.0717343121436178,-2.216298818588257
Eif5b,0.6359778046607971,0.6479873061180115,0.03657257929444313,0.998126169160616,0.38666775822639465,0.03657257929444313,0.8514707076279889,0.4106394946575165,0.03657257929444313,0.8764366023899646,0.3837001323699951
Rev1,0.028963135555386543,0.07112792134284973,1.3268673419952393,0.4415117258556629,1.4929972887039185,1.3268673419952393,0.00016369565264242648,4.161384582519531,1.3268673419952393,0.0003372452441757455,4.000715255737305
Aff3,0.04399038851261139,0.1764366328716278,2.101184368133545,2.1689937306015113e-05,4.727486610412598,2.101184368133545,3.633906464650206e-17,8.878894805908203,2.101184368133545,2.875395438669463e-16,8.633724212646484
Chst10,0.052976470440626144,0.07141924649477005,0.44440269470214844,0.998126169160616,0.5839729309082031,0.44440269470214844,0.18947940417822964,1.6898599863052368,0.44440269470214844,0.23513358289064903,1.5919151306152344
Pdcl3,0.3837817907333374,0.24843309819698334,-0.7301971912384033,9.365842840810011e-07,-5.357575416564941,-0.7301971912384033,1.484826183089549e-09,-6.427309036254883,-0.7301971912384033,3.401689900991768e-08,-5.9258646965026855
Rpl31,1.6692227125167847,2.217501640319824,0.9258376955986023,1.8477782507508207e-100,21.48723030090332,0.9258376955986023,5.704714496292302e-97,22.246131896972656,0.9258376955986023,3.5106985531275706e-80,20.267061233520508
Tbc1d8,0.0010652145138010383,0.0,-20.023483276367188,0.998126169160616,0.011931382119655609,-20.023483276367188,0.32693078769939965,-1.3329781293869019,-20.023483276367188,0.4414739369348473,-1.1360852718353271
Cnot11,0.15208682417869568,0.11031484603881836,-0.49405908584594727,0.15318481881880125,-2.082428455352783,-0.49405908584594727,0.015132345267534026,-2.822653293609619,-0.49405908584594727,0.029029144438531773,-2.6035261154174805
Rnf149,0.10683709383010864,0.13280853629112244,0.3330436944961548,0.998126169160616,0.668577253818512,0.3330436944961548,0.17281734427850753,1.7486636638641357,0.3330436944961548,0.2165350618252075,1.6416938304901123
Rfx8,0.0,0.0,0.0,0.998126169160616,0.07554209232330322,0.0,1.0,0.0,0.0,1.0,0.0
Map4k4,0.629677414894104,0.8397704362869263,0.5853217244148254,7.656039747443086e-11,6.909494876861572,0.5853217244148254,1.8385635128332873e-11,7.105213642120361,0.5853217244148254,4.2974611532232985e-10,6.648952960968018
Il1r2,0.0035943416878581047,0.0,-21.779890060424805,0.998126169160616,-0.11529003828763962,-21.779890060424805,0.04693078430537083,-2.3789727687835693,-21.779890060424805,0.10757569742341569,-2.0275771617889404
Il1r1,0.0,0.0,0.0,0.998126169160616,0.07554209232330322,0.0,1.0,0.0,0.0,1.0,0.0
Il1rl2,0.01834150403738022,0.013715964742004871,-0.4226013422012329,0.998126169160616,-0.25262340903282166,-0.4226013422012329,0.5489679768664546,-0.8627138137817383,-0.4226013422012329,0.5997909037139879,-0.7970527410507202
Il1rl1,0.018580440431833267,0.0,-24.16070556640625,0.998126169160616,-0.6559810638427734,-24.16070556640625,2.37913213656851e-05,-4.617979526519775,-24.16070556640625,0.0004455139327294912,-3.9358623027801514
Il18r1,1.1292868852615356,0.22816886007785797,-3.0299911499023438,4.282486270696318e-131,-24.55712890625,-3.0299911499023438,2.484542841182098e-192,-33.185611724853516,-3.0299911499023438,8.358995124142561e-151,-29.702983856201172
Il18rap,1.0991450548171997,0.046275850385427475,-5.40123987197876,1.0117960733892418e-165,-27.62153434753418,-5.40123987197876,1.1563223860832249e-264,-43.53935623168945,-5.40123987197876,7.980850376155524e-193,-37.554630279541016
Slc9a2,0.0,0.0,0.0,0.998126169160616,0.07554209232330322,0.0,1.0,0.0,0.0,1.0,0.0
Mfsd9,0.0010318413842469454,0.006840299349278212,2.733029842376709,0.998126169160616,0.27456173300743103,2.733029842376709,0.10583176081678329,2.007983446121216,2.733029842376709,0.1169373640426395,1.9842416048049927
Mrps9,0.25471267104148865,0.27757129073143005,0.14120720326900482,0.998126169160616,0.22778093814849854,0.14120720326900482,0.4391966752663371,1.119795560836792,0.14120720326900482,0.4913447653726813,1.0499136447906494
Gpr45,0.0006662278319709003,0.0,-19.34613800048828,0.998126169160616,0.043736737221479416,-19.34613800048828,0.4659789840858372,-1.0,-19.34613800048828,0.565541648467277,-0.8522910475730896
Tgfbrap1,0.07074660807847977,0.06512276083230972,-0.12360163033008575,0.998126169160616,-0.4046872854232788,-0.12360163033008575,0.7874142267530365,-0.5038161873817444,-0.12360163033008575,0.8195284272862934,-0.46744078397750854
AI597479,0.02323794551193714,0.041442323476076126,0.8478248119354248,0.998126169160616,0.710704505443573,0.8478248119354248,0.058850934274262155,2.2812063694000244,0.8478248119354248,0.07996063760208025,2.167520523071289
Fhl2,0.1926094889640808,0.02135496959090233,-3.2987709045410156,4.075622139932953e-11,-7.001307010650635,-3.2987709045410156,1.8043304190998742e-38,-13.586771965026855,-3.2987709045410156,3.9538195967914965e-29,-11.838191032409668
Nck2,0.12015175819396973,0.10527261346578598,-0.20166216790676117,0.7034673649833677,-1.1263084411621094,-0.20166216790676117,0.4659789840858372,-1.0623611211776733,-0.20166216790676117,0.5107056512347302,-0.9883449077606201
Uxs1,0.03845849633216858,0.053719181567430496,0.49322769045829773,0.998126169160616,0.30160853266716003,0.49322769045829773,0.22342146465018708,1.592326045036316,0.49322769045829773,0.2693047493489071,1.5077461004257202
Tpp2,0.6608371734619141,0.3529353141784668,-1.1456717252731323,2.2619743016723e-24,-10.509902954101562,-1.1456717252731323,2.662011109552959e-31,-12.121253967285156,-1.1456717252731323,1.9838774538127493e-26,-11.128443717956543
Mettl21c,0.0014388279523700476,0.008641458116471767,2.5915796756744385,0.998126169160616,0.3616853356361389,2.5915796756744385,0.06585401167406474,2.231574535369873,2.5915796756744385,0.07623468413239845,2.1900951862335205
Gm8251,0.024091219529509544,0.06838560849428177,1.5373831987380981,0.5008083774214007,1.4016749858856201,1.5373831987380981,0.0009381524035131718,3.7017245292663574,1.5373831987380981,0.001712354894512156,3.553860664367676
Tex30,0.23158057034015656,0.11362753808498383,-1.114733099937439,7.102801353493824e-06,-4.960725784301758,-1.114733099937439,7.86993612146458e-12,-7.220680236816406,-1.114733099937439,7.643012386175107e-10,-6.561246395111084
Poglut2,0.011639216914772987,0.016336116939783096,0.4924669861793518,0.998126169160616,0.2245618999004364,0.4924669861793518,0.5157892627492076,0.9167956113815308,0.4924669861793518,0.565541648467277,0.8647119402885437
Bivm,0.02248574234545231,0.02743867225944996,0.29078778624534607,0.998126169160616,0.11913887411355972,0.29078778624534607,0.6411412332425755,0.7178261280059814,0.29078778624534607,0.6778146800340962,0.6749022603034973
Ercc5,0.08365987986326218,0.11205833405256271,0.44246146082878113,0.998126169160616,0.7045463919639587,0.44246146082878113,0.09189753982243357,2.0761325359344482,0.44246146082878113,0.12250203599666777,1.9585504531860352
Wdr75,0.10485289245843887,0.1526373028755188,0.576949417591095,0.4658012857806176,1.4539141654968262,0.576949417591095,0.005998735679958392,3.1434648036956787,0.576949417591095,0.010922518743072927,2.967320442199707
