,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,fit_r2
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,114.15605,-10.689872741699219,False,,,,,,,,,,,,,,,,-10.397229194641113
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.2137614,-0.6022251844406128,False,,,,,,,,,,,,,,,,-0.1621302366256714
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.38313216,-0.18976211547851562,False,,,,,,,,,,,,,,,,-0.16912460327148438
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.15404451,-6.814021587371826,False,,,,,,,,,,,,,,,,-0.11989438533782959
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.6843086,-1.559448003768921,False,,,,,,,,,,,,,,,,-1.5577402114868164
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,4.765719,-1.4089546203613281,False,,,,,,,,,,,,,,,,-1.3306934833526611
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,2.3468623,-3.4375648498535156,False,,,,,,,,,,,,,,,,-0.05837702751159668
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,2.553451,-1.9127376079559326,False,,,,,,,,,,,,,,,,-1.7592568397521973
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.6616912,-1.5365629196166992,False,,,,,,,,,,,,,,,,-1.0117042064666748
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,2.12567,-1.1285796165466309,False,,,,,,,,,,,,,,,,-1.08074951171875
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,1.7192637,-1.0294132232666016,False,,,,,,,,,,,,,,,,-0.9151983261108398
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,1.4549752,-1.7614753246307373,False,,,,,,,,,,,,,,,,-1.7583355903625488
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.29613808,-2.1720619201660156,False,,,,,,,,,,,,,,,,-0.3389779329299927
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,2.3106132,-2.8439154624938965,False,,,,,,,,,,,,,,,,-2.347846746444702
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.04719514,-9.037861824035645,False,,,,,,,,,,,,,,,,-0.05310547351837158
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,0.9293863,-2.557800531387329,False,,,,,,,,,,,,,,,,-2.139427423477173
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,2.7254298,-0.5868371725082397,False,,,,,,,,,,,,,,,,-0.3652914762496948
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.5486252,-0.9174675941467285,False,,,,,,,,,,,,,,,,-0.8954312801361084
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.103817016,-5.425549030303955,False,,,,,,,,,,,,,,,,-0.002539992332458496
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,3.2553875,-0.8904143571853638,False,,,,,,,,,,,,,,,,-0.7624567747116089
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,13.495396,0.44763725996017456,False,0.023012602724445715,0.006729226893142785,0.18997689033638782,8.102388217844654,61.56727535247803,0.9389860033988953,0.02642301842570305,0.17022318062375133,0.0,0.0,0.23493008154159567,2.66607845146476,0.07331355287821899,0.9450422296475699,3.9826197024155103,0.4972706437110901
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,0.58137584,-0.14809894561767578,False,,,,,,,,,,,,,,,,0.04039722681045532
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.27926156,-0.536871075630188,False,,,,,,,,,,,,,,,,-0.533004641532898
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.41056585,-1.1025965213775635,False,,,,,,,,,,,,,,,,-0.575575590133667
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,2.1403675,-1.0904812812805176,False,,,,,,,,,,,,,,,,-0.733771562576294
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.57065946,-1.7901651859283447,False,,,,,,,,,,,,,,,,0.16494524478912354
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.95496976,-0.9122229814529419,False,,,,,,,,,,,,,,,,-0.09444653987884521
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,1.4935136,-2.098043918609619,False,,,,,,,,,,,,,,,,-0.06885802745819092
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,4.512683,-4.941094398498535,False,,,,,,,,,,,,,,,,-3.6682701110839844
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,5.645857,-11.992732048034668,False,,,,,,,,,,,,,,,,-5.183560848236084
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,0.6156693,-2.3228392601013184,False,,,,,,,,,,,,,,,,-1.4495689868927002
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,2.0071847,-0.327054500579834,False,,,,,,,,,,,,,,,,-0.30597949028015137
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.24798636,-0.07821810245513916,False,,,,,,,,,,,,,,,,-0.05807924270629883
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,1.6700475,-1.9214401245117188,False,,,,,,,,,,,,,,,,-1.6828794479370117
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.7337284,-0.12723135948181152,False,,,,,,,,,,,,,,,,0.286421000957489
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,1.9683424,-1.1554179191589355,False,,,,,,,,,,,,,,,,-0.4732292890548706
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,2.1271157,-1.2296481132507324,False,,,,,,,,,,,,,,,,-1.226729393005371
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,9.2257595,-11.00903606414795,False,,,,,,,,,,,,,,,,-5.661627292633057
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.3531053,-0.8057833909988403,False,,,,,,,,,,,,,,,,-0.7668585777282715
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.03421063,-0.5180052518844604,False,,,,,,,,,,,,,,,,0.30517417192459106
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,0.80422497,-0.29145729541778564,False,,,,,,,,,,,,,,,,-0.27285289764404297
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,11.656569,-2.4422638416290283,False,,,,,,,,,,,,,,,,-2.3501787185668945
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.3516012,-0.8209151029586792,False,,,,,,,,,,,,,,,,-0.4789559841156006
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,2.3857229,-2.0758097171783447,False,,,,,,,,,,,,,,,,-1.719172716140747
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,1.7840085,-7.851102828979492,False,,,,,,,,,,,,,,,,-3.257962703704834
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.27549282,-3.4183788299560547,False,,,,,,,,,,,,,,,,-0.10207247734069824
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,1.0337653,-0.2542891502380371,False,,,,,,,,,,,,,,,,0.04514032602310181
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.76064175,-0.16011083126068115,False,,,,,,,,,,,,,,,,-0.11046397686004639
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,2.1747804,-4.0671563148498535,False,,,,,,,,,,,,,,,,-3.270125389099121
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.5833556,-1.983591079711914,False,,,,,,,,,,,,,,,,0.10104721784591675
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,6.3101406,-1.5432188510894775,False,,,,,,,,,,,,,,,,-1.4013748168945312
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,21.218914,-14.295129776000977,False,,,,,,,,,,,,,,,,-8.23017406463623
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,1.6375746,-5.072707176208496,False,,,,,,,,,,,,,,,,-0.03649723529815674
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,3.5860355,-1.2506685256958008,False,,,,,,,,,,,,,,,,-1.2473318576812744
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,3.9751782,-1.5457139015197754,False,,,,,,,,,,,,,,,,-1.0362746715545654
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.58686316,-0.7343077659606934,False,,,,,,,,,,,,,,,,-0.7329522371292114
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,1.3124651,-2.9111759662628174,False,,,,,,,,,,,,,,,,-1.9311320781707764
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.15385392,-1.3067002296447754,False,,,,,,,,,,,,,,,,-0.14710521697998047
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,9.167901,-3.7451300621032715,False,,,,,,,,,,,,,,,,-3.7451272010803223
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.5028936,-0.3817256689071655,False,,,,,,,,,,,,,,,,-0.10372722148895264
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,2.9965162,-3.2294607162475586,False,,,,,,,,,,,,,,,,-2.823995351791382
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.2762532,-2.262216329574585,False,,,,,,,,,,,,,,,,0.10702306032180786
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.9372059,-0.8907456398010254,False,,,,,,,,,,,,,,,,-0.3832136392593384
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,5.214281,0.7148295938968658,True,0.1049071764602449,0.07483263951297259,0.33544170302242143,18.01490127954706,2.2242971205711366,0.33887606859207153,0.07198631018400192,0.2833804591476396,0.0,0.0,0.31360457578783596,1.3611900998408657,0.24029332853789473,0.5950851370094838,2.838689877962409,0.7166543304920197
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,1.5810828,-0.24768388271331787,False,,,,,,,,,,,,,,,,-0.2342672348022461
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,0.0,-0.34756290912628174,False,,,,,,,,,,,,,,,,-0.34756290912628174
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.20380601,-0.14074838161468506,False,,,,,,,,,,,,,,,,-0.11098790168762207
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.06166947,-3.1249027252197266,False,,,,,,,,,,,,,,,,-0.027737021446228027
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,4.9541597,-2.686677932739258,False,,,,,,,,,,,,,,,,-2.299038887023926
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,1.7196885,-1.5232856273651123,False,,,,,,,,,,,,,,,,-0.9852281808853149
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,0.8583899,-0.8381730318069458,False,,,,,,,,,,,,,,,,-0.8147549629211426
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,1.0209504,-0.8269318342208862,False,,,,,,,,,,,,,,,,-0.5118675231933594
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.20623705,-0.6764037609100342,False,,,,,,,,,,,,,,,,-0.33032894134521484
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.5317775,-0.041014671325683594,False,,,,,,,,,,,,,,,,-0.03980600833892822
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.02090863,-2.587136745452881,False,,,,,,,,,,,,,,,,-0.05433821678161621
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.053079866,-2.653385877609253,False,,,,,,,,,,,,,,,,-0.028095006942749023
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,1.5123234,-0.3663390874862671,False,,,,,,,,,,,,,,,,-0.325140118598938
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,2.4020772,-1.7189223766326904,False,,,,,,,,,,,,,,,,-0.8871515989303589
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,1.9339882,-0.838123083114624,False,,,,,,,,,,,,,,,,-0.8376805782318115
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.30631238,-0.28251171112060547,False,,,,,,,,,,,,,,,,-0.16067004203796387
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.7334943,-1.4496934413909912,False,,,,,,,,,,,,,,,,-1.4355626106262207
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,18.038738,-2.3929781913757324,False,,,,,,,,,,,,,,,,-1.0872161388397217
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,1.8280078,-2.1630032062530518,False,,,,,,,,,,,,,,,,-1.972607135772705
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.0812731,-0.8346012830734253,False,,,,,,,,,,,,,,,,-0.7548840045928955
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,0.7742984,-1.634809970855713,False,,,,,,,,,,,,,,,,-1.0014145374298096
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,0.609723,-0.6924734115600586,False,,,,,,,,,,,,,,,,-0.6886287927627563
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.10385997,-0.2089775800704956,False,,,,,,,,,,,,,,,,-0.2031041383743286
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,2.9164903,-0.6937198638916016,False,,,,,,,,,,,,,,,,-0.6245659589767456
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,3.605781,-0.3698180913925171,False,,,,,,,,,,,,,,,,-0.13747119903564453
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.4168292,-0.5755270719528198,False,,,,,,,,,,,,,,,,-0.5412981510162354
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.6353464,-0.13812577724456787,False,,,,,,,,,,,,,,,,-0.08558809757232666
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.3201835,-1.4340028762817383,False,,,,,,,,,,,,,,,,-0.19089281558990479
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,2.7375731,-3.263442039489746,False,,,,,,,,,,,,,,,,-2.9517886638641357
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.13037673,-1.8628575801849365,False,,,,,,,,,,,,,,,,0.09990352392196655
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.015247123,-4.427000522613525,False,,,,,,,,,,,,,,,,-0.005472779273986816
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.38413018,-1.2463829517364502,False,,,,,,,,,,,,,,,,-0.06337714195251465
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,0.7827265,-0.2588242292404175,False,,,,,,,,,,,,,,,,-0.25644540786743164
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.43986836,-0.7336694002151489,False,,,,,,,,,,,,,,,,-0.6818721294403076
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.37393323,-3.5902156829833984,False,,,,,,,,,,,,,,,,-0.047942399978637695
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.28983805,-0.4834322929382324,False,,,,,,,,,,,,,,,,-0.3207045793533325
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,0.6655802,-1.5092902183532715,False,,,,,,,,,,,,,,,,0.08107984066009521
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,0.40980372,-0.7794173955917358,False,,,,,,,,,,,,,,,,-0.4993917942047119
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,1.2319393,-0.8830369710922241,False,,,,,,,,,,,,,,,,-0.8666017055511475
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.4857674,-0.5556206703186035,False,,,,,,,,,,,,,,,,0.1934989094734192
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,1.2721149,-0.544501781463623,False,,,,,,,,,,,,,,,,-0.47645556926727295
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,36.16647,-6.24041748046875,False,,,,,,,,,,,,,,,,-6.239449501037598
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,2.310051,-6.789561748504639,False,,,,,,,,,,,,,,,,-5.421402454376221
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,2.8001409,-0.14867067337036133,False,,,,,,,,,,,,,,,,-0.08976149559020996
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.83929044,-0.5457684993743896,False,,,,,,,,,,,,,,,,-0.038103699684143066
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,2.2077794,-0.6898292303085327,False,,,,,,,,,,,,,,,,-0.6891357898712158
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.09323606,-1.5700130462646484,False,,,,,,,,,,,,,,,,-0.10397064685821533
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,2.8085022,-8.061868667602539,False,,,,,,,,,,,,,,,,-4.926384449005127
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.01124436,-5.940320014953613,False,,,,,,,,,,,,,,,,-0.008044958114624023
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.65005594,-0.14179623126983643,False,,,,,,,,,,,,,,,,-0.10165071487426758
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.31739318,-1.8042500019073486,False,,,,,,,,,,,,,,,,-0.04645431041717529
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.22509971,-1.5389235019683838,False,,,,,,,,,,,,,,,,-1.2116618156433105
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,15.815982,-0.22238993644714355,False,,,,,,,,,,,,,,,,-0.12569236755371094
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,6.606541,-1.410658836364746,False,,,,,,,,,,,,,,,,-1.4073123931884766
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.48184896,-2.5994863510131836,False,,,,,,,,,,,,,,,,-2.568634510040283
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.3016329,-0.6485012769699097,False,,,,,,,,,,,,,,,,-0.5507553815841675
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.11493645,-0.7551854848861694,False,,,,,,,,,,,,,,,,0.0664249062538147
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,0.33720618,-0.516553521156311,False,,,,,,,,,,,,,,,,-0.48461341857910156
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,1.4527941,-1.6537973880767822,False,,,,,,,,,,,,,,,,-1.3885998725891113
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,1.5889454,-0.8574237823486328,False,,,,,,,,,,,,,,,,-0.22998344898223877
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.08747352,-0.660515546798706,False,,,,,,,,,,,,,,,,0.13380801677703857
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,1.2303159,-0.760784387588501,False,,,,,,,,,,,,,,,,-0.47067785263061523
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,5.3074985,-5.0227532386779785,False,,,,,,,,,,,,,,,,-2.7585198879241943
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,3.4511256,-5.019245147705078,False,,,,,,,,,,,,,,,,-4.3930206298828125
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.045733333,-1.078293800354004,False,,,,,,,,,,,,,,,,0.244168221950531
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,1.0576568,0.308682382106781,True,0.12945646426063612,0.13965793593433246,0.15550369073402073,19.94548909156293,0.6667422732710838,0.17236115038394928,0.14929091930389404,0.24517145143259653,0.0,0.0,0.38518591120973167,0.6482370802818963,0.5572788265758547,0.9247950449072792,5.906620643632414,0.6194013953208923
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,0.8842829,-1.3863086700439453,False,,,,,,,,,,,,,,,,-1.219956874847412
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.061882067,0.0015448331832885742,False,,,,,,,,,,,,,,,,0.2251155972480774
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.6767827,-2.366419792175293,False,,,,,,,,,,,,,,,,0.06971490383148193
Ppp1r12b,ENSMUSG00000073557,1,134955942,134754658,-,-0.0325,11.732791,-6.283116340637207,False,,,,,,,,,,,,,,,,-5.082942485809326
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.2034,0.2822706,-1.2616581916809082,False,,,,,,,,,,,,,,,,0.23800933361053467
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.1671,0.09566277,-1.3974623680114746,False,,,,,,,,,,,,,,,,-0.11932229995727539
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0589,2.0335968,-0.5001453161239624,False,,,,,,,,,,,,,,,,-0.49997520446777344
Camsap2,ENSMUSG00000041570,1,136346104,136268123,-,-0.0506,1.6100186,-0.6679140329360962,False,,,,,,,,,,,,,,,,-0.652481198310852
Ptprc,ENSMUSG00000026395,1,138175708,138062861,-,-0.1792,1.4640193,-10.320576667785645,False,,,,,,,,,,,,,,,,-6.3291826248168945
Nek7,ENSMUSG00000026393,1,138620141,138482875,-,-0.0163,1.7444539,-0.6362547874450684,False,,,,,,,,,,,,,,,,-0.1395893096923828
2310009B15Rik,ENSMUSG00000079283,1,138856852,138851983,-,0.0117,0.2156234,-1.900911569595337,False,,,,,,,,,,,,,,,,-0.06822431087493896
Cdc73,ENSMUSG00000026361,1,143702893,143598800,-,-0.0132,2.9190836,-1.430689811706543,False,,,,,,,,,,,,,,,,-1.4042015075683594
Ro60,ENSMUSG00000018199,1,143777068,143750790,-,-0.0392,2.0008147,-0.9437487125396729,False,,,,,,,,,,,,,,,,-0.6486704349517822
Rgs2,ENSMUSG00000026360,1,144004161,143999338,-,-0.0856,0.2038569,-0.44118666648864746,False,,,,,,,,,,,,,,,,0.25851601362228394
Rgs1,ENSMUSG00000026358,1,144249242,144242296,-,0.0133,0.044044085,-0.008592844009399414,False,,,,,,,,,,,,,,,,0.09657728672027588
Odr4,ENSMUSG00000006010,1,150393080,150361305,-,0.0275,0.5033354,-0.8021217584609985,False,,,,,,,,,,,,,,,,-0.06617212295532227
Swt1,ENSMUSG00000052748,1,151428455,151367699,-,-0.0426,1.6318886,-1.5685694217681885,False,,,,,,,,,,,,,,,,-1.5584256649017334
Rnf2,ENSMUSG00000026484,1,151500955,151458004,-,0.0044,7.259203,-1.955613374710083,False,,,,,,,,,,,,,,,,-1.8481647968292236
1700025G04Rik,ENSMUSG00000032666,1,152090125,151852403,-,-0.0181,3.9966197,-0.21522808074951172,False,,,,,,,,,,,,,,,,-0.10465967655181885
Tsen15,ENSMUSG00000014980,1,152386688,152370735,-,0.0648,0.21463199,-1.6203935146331787,False,,,,,,,,,,,,,,,,0.022201716899871826
Smg7,ENSMUSG00000042772,1,152902646,152836995,-,-0.0351,3.3977175,-3.959047794342041,False,,,,,,,,,,,,,,,,-2.8233869075775146
Lamc1,ENSMUSG00000026478,1,153332786,153218922,-,0.0098,3.7730725,-1.4824776649475098,False,,,,,,,,,,,,,,,,-1.2952497005462646
Dhx9,ENSMUSG00000042699,1,153487660,153455758,-,0.1253,0.88201773,-2.757453680038452,False,,,,,,,,,,,,,,,,-2.5381593704223633
Cacna1e,ENSMUSG00000004110,1,154884501,154390731,-,-0.0145,0.0,-0.12266266345977783,False,,,,,,,,,,,,,,,,-0.12266266345977783
Xpr1,ENSMUSG00000026469,1,155417415,155275701,-,-0.0649,4.001735,-8.837121963500977,False,,,,,,,,,,,,,,,,-5.576704025268555
Qsox1,ENSMUSG00000033684,1,155812889,155776029,-,-0.0365,0.43352345,-1.0385150909423828,False,,,,,,,,,,,,,,,,-0.19650256633758545
Cep350,ENSMUSG00000033671,1,155973255,155844964,-,-0.0861,1.3877943,-1.8421685695648193,False,,,,,,,,,,,,,,,,-1.8006644248962402
Tor1aip1,ENSMUSG00000026466,1,156036480,156004599,-,-0.0217,1.8311799,-0.7345608472824097,False,,,,,,,,,,,,,,,,-0.6662592887878418
