,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,fit_r2
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.3171162,-0.8210936784744263,False,,,,,,,,,,,,,,,,-0.08925378322601318
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,2.460125,-2.424678325653076,False,,,,,,,,,,,,,,,,-2.2072196006774902
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.038092725,-2.2403364181518555,False,,,,,,,,,,,,,,,,-0.008170723915100098
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,1.2562277,-1.6213219165802002,False,,,,,,,,,,,,,,,,-1.6011810302734375
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,1.7844762,-0.3751356601715088,False,,,,,,,,,,,,,,,,-0.34132230281829834
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.22239,-0.39707911014556885,False,,,,,,,,,,,,,,,,-0.36813414096832275
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.09614818,-1.8149340152740479,False,,,,,,,,,,,,,,,,-0.09250938892364502
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,1.5859326,-1.1788673400878906,False,,,,,,,,,,,,,,,,-1.1625325679779053
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,8.699828,0.34517234563827515,False,0.03792397516639168,0.010620939407007262,0.10691094136725186,20.779130469865436,20.49404303232829,1.2149757146835327,0.06126047670841217,0.20969737291192764,0.0,0.0,0.3497614910378247,3.4618958473927903,0.2078534529769215,1.1534789226276017,5.233936656436028,0.345426082611084
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,0.462851,-0.46831393241882324,False,,,,,,,,,,,,,,,,-0.43062615394592285
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.3672263,-0.21584749221801758,False,,,,,,,,,,,,,,,,-0.14619731903076172
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.48202303,-0.4338400363922119,False,,,,,,,,,,,,,,,,-0.3130834102630615
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,2.1593308,-1.5659220218658447,False,,,,,,,,,,,,,,,,-1.5639936923980713
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.5441345,-0.6062747240066528,False,,,,,,,,,,,,,,,,-0.42873311042785645
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.46046317,-0.24245452880859375,False,,,,,,,,,,,,,,,,-0.1645737886428833
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,0.82930183,-0.6356978416442871,False,,,,,,,,,,,,,,,,-0.6228898763656616
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,2.60256,-2.893644094467163,False,,,,,,,,,,,,,,,,-2.4868061542510986
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,4.1064506,-5.333428382873535,False,,,,,,,,,,,,,,,,-3.699700355529785
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,0.7796637,-0.22090458869934082,False,,,,,,,,,,,,,,,,-0.21993589401245117
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,2.1325078,-0.2958035469055176,False,,,,,,,,,,,,,,,,-0.2614903450012207
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.28505957,-0.7517164945602417,False,,,,,,,,,,,,,,,,0.11928975582122803
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,1.2330219,-1.302844524383545,False,,,,,,,,,,,,,,,,-1.287461757659912
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.711236,-3.758549690246582,False,,,,,,,,,,,,,,,,-0.09937584400177002
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,0.73359865,-0.8710339069366455,False,,,,,,,,,,,,,,,,-0.8097752332687378
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,1.432608,-0.7988945245742798,False,,,,,,,,,,,,,,,,-0.7562829256057739
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,6.810961,-5.750637531280518,False,,,,,,,,,,,,,,,,-2.8127779960632324
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.35957906,-1.059473991394043,False,,,,,,,,,,,,,,,,-0.25064826011657715
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.07976936,-0.8099551200866699,False,,,,,,,,,,,,,,,,-0.04020047187805176
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,0.731334,-0.30444395542144775,False,,,,,,,,,,,,,,,,-0.26327967643737793
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,0.5133872,-0.6703311204910278,False,,,,,,,,,,,,,,,,-0.6698122024536133
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,0.976067,-0.6944754123687744,False,,,,,,,,,,,,,,,,-0.6838245391845703
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,1.0518187,-1.2752244472503662,False,,,,,,,,,,,,,,,,-1.261523962020874
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,1.4719115,-3.787196159362793,False,,,,,,,,,,,,,,,,-2.34405517578125
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.2677459,-0.775389552116394,False,,,,,,,,,,,,,,,,-0.09335100650787354
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,0.88353515,-0.7496402263641357,False,,,,,,,,,,,,,,,,-0.7097201347351074
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.5040016,-0.5529696941375732,False,,,,,,,,,,,,,,,,-0.23048710823059082
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,1.3195406,-1.545508861541748,False,,,,,,,,,,,,,,,,-1.5408318042755127
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.2510428,-0.3097890615463257,False,,,,,,,,,,,,,,,,-0.0901714563369751
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,3.0364842,-2.240989923477173,False,,,,,,,,,,,,,,,,-2.2354986667633057
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,16.15902,-14.334196090698242,False,,,,,,,,,,,,,,,,-12.203556060791016
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.3288205,-1.2274537086486816,False,,,,,,,,,,,,,,,,0.03163725137710571
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,1.789261,-1.0886845588684082,False,,,,,,,,,,,,,,,,-1.0883491039276123
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,2.3955326,-1.9793131351470947,False,,,,,,,,,,,,,,,,-1.8976848125457764
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.6952178,-0.5560938119888306,False,,,,,,,,,,,,,,,,-0.19441330432891846
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,0.99909264,-0.7762259244918823,False,,,,,,,,,,,,,,,,-0.7761682271957397
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.121629834,-0.5617355108261108,False,,,,,,,,,,,,,,,,-0.02612137794494629
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,5.0412884,-3.566330909729004,False,,,,,,,,,,,,,,,,-3.5410208702087402
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.23519573,-0.1545957326889038,False,,,,,,,,,,,,,,,,-0.08480799198150635
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,2.7398307,-1.561067819595337,False,,,,,,,,,,,,,,,,-1.5369431972503662
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.22777879,-0.15124547481536865,False,,,,,,,,,,,,,,,,-0.05027902126312256
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.3512917,-0.6772353649139404,False,,,,,,,,,,,,,,,,-0.23129141330718994
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,3.0887375,0.39685338735580444,False,0.07925362406280625,0.06449714682092794,0.1850067636341075,10.629802309118938,5.271977750460307,0.3690296709537506,0.08983120322227478,0.11889948099192671,0.0,0.0,0.4586224411145584,1.6563413722184885,0.26752381218629406,2.0499684016683886,3.774204281994984,0.4526275396347046
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,1.1861442,-0.4366800785064697,False,,,,,,,,,,,,,,,,-0.26756834983825684
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,0.0,0.0,False,,,,,,,,,,,,,,,,0.0
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.27325478,-0.17210829257965088,False,,,,,,,,,,,,,,,,-0.06182682514190674
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.045976315,-1.818974256515503,False,,,,,,,,,,,,,,,,-0.023269295692443848
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,2.6849873,-2.479975461959839,False,,,,,,,,,,,,,,,,-2.23635196685791
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,0.6905037,-0.6436244249343872,False,,,,,,,,,,,,,,,,-0.599350094795227
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,0.75545,-0.5959595441818237,False,,,,,,,,,,,,,,,,-0.4354821443557739
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,0.9509098,-0.6742887496948242,False,,,,,,,,,,,,,,,,-0.453646183013916
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.16548833,-0.5434852838516235,False,,,,,,,,,,,,,,,,-0.15738534927368164
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.4938293,-0.4619913101196289,False,,,,,,,,,,,,,,,,-0.18803679943084717
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.079098806,-2.335871458053589,False,,,,,,,,,,,,,,,,0.0324474573135376
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.0739656,-3.0570883750915527,False,,,,,,,,,,,,,,,,-0.008647322654724121
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,0.8586922,-1.0228464603424072,False,,,,,,,,,,,,,,,,-1.0169875621795654
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,1.6923054,0.04947918653488159,False,0.05611893685532753,0.06988396317802933,0.16612525010444606,19.04455884229175,3.8465879559516902,0.29917946457862854,0.08166677504777908,0.04309449661957276,0.0,0.0,0.4764272722754362,1.699630598576188,0.304484231590197,13.621148135395554,4.255136632638166,0.30305272340774536
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,0.90183556,-0.16087675094604492,False,,,,,,,,,,,,,,,,-0.11035561561584473
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.012444724,-0.011547684669494629,False,,,,,,,,,,,,,,,,-0.011213541030883789
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.599129,-1.2818925380706787,False,,,,,,,,,,,,,,,,-1.2563672065734863
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,11.496662,-3.1426281929016113,False,,,,,,,,,,,,,,,,-1.5975849628448486
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,1.578259,-3.879774570465088,False,,,,,,,,,,,,,,,,-2.5801141262054443
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.12200196,-1.0556721687316895,False,,,,,,,,,,,,,,,,0.21910762786865234
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,0.7821897,-0.7514965534210205,False,,,,,,,,,,,,,,,,-0.7354367971420288
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,0.5119271,-0.29289770126342773,False,,,,,,,,,,,,,,,,-0.17338275909423828
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.1878581,-1.2494778633117676,False,,,,,,,,,,,,,,,,-0.12978923320770264
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,1.8132432,-1.365680456161499,False,,,,,,,,,,,,,,,,-1.3523120880126953
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,1.4586016,-0.7432312965393066,False,,,,,,,,,,,,,,,,-0.7348483800888062
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.34881532,-0.38032054901123047,False,,,,,,,,,,,,,,,,-0.2866860628128052
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.34218645,-0.47041594982147217,False,,,,,,,,,,,,,,,,-0.16177821159362793
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.3810274,-0.5275455713272095,False,,,,,,,,,,,,,,,,-0.33759164810180664
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,1.9140503,-0.8682312965393066,False,,,,,,,,,,,,,,,,-0.861196756362915
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.15518643,-1.9067721366882324,False,,,,,,,,,,,,,,,,-0.1995539665222168
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.017169489,-7.765567779541016,False,,,,,,,,,,,,,,,,0.002512812614440918
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.1942724,-0.9219157695770264,False,,,,,,,,,,,,,,,,-0.032697319984436035
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,0.21575677,0.005034983158111572,False,,,,,,,,,,,,,,,,0.0059285759925842285
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.5446438,-0.659730076789856,False,,,,,,,,,,,,,,,,-0.5494320392608643
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.24168147,-1.1095530986785889,False,,,,,,,,,,,,,,,,-0.1601879596710205
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.22484191,-0.514026403427124,False,,,,,,,,,,,,,,,,-0.0847092866897583
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,0.32718155,-1.2081308364868164,False,,,,,,,,,,,,,,,,-0.15738284587860107
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,0.4201503,-0.3896874189376831,False,,,,,,,,,,,,,,,,-0.1739596128463745
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,1.4755768,-0.9733561277389526,False,,,,,,,,,,,,,,,,-0.932247519493103
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.23931712,-0.5107549428939819,False,,,,,,,,,,,,,,,,-0.0210268497467041
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,1.0213809,-0.6263701915740967,False,,,,,,,,,,,,,,,,-0.6201063394546509
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,5.410896,-1.358447551727295,False,,,,,,,,,,,,,,,,-1.357459306716919
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,4.1490736,-4.247384071350098,False,,,,,,,,,,,,,,,,-4.057393550872803
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,1.3161459,0.41943299770355225,True,0.17131706922443143,0.11870552973137251,0.1897400572897113,18.49695160731557,2.5386811852455136,0.603834331035614,0.24974623322486877,0.21861156364785253,0.0,0.0,0.345791133914007,1.751552604126553,0.7579658088627561,1.1712915024753006,3.7956624959760665,0.44395118951797485
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.44200915,-0.5695375204086304,False,,,,,,,,,,,,,,,,-0.4669463634490967
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,1.2561291,-3.4035401344299316,False,,,,,,,,,,,,,,,,-2.725497007369995
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.08867873,-1.4964697360992432,False,,,,,,,,,,,,,,,,-0.01054394245147705
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,1.9199083,-0.8946855068206787,False,,,,,,,,,,,,,,,,-0.8444613218307495
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.004872172,-0.23279619216918945,False,,,,,,,,,,,,,,,,-0.029644489288330078
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.33938035,-0.5363224744796753,False,,,,,,,,,,,,,,,,-0.11842155456542969
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.29093602,-0.906498908996582,False,,,,,,,,,,,,,,,,-0.13379597663879395
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.23577307,-0.3121403455734253,False,,,,,,,,,,,,,,,,-0.29674065113067627
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,13.379901,-0.686231255531311,False,,,,,,,,,,,,,,,,-0.4337012767791748
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,1.0061547,-0.5976864099502563,False,,,,,,,,,,,,,,,,-0.5920648574829102
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.26183847,0.037233173847198486,True,0.30424455584864196,0.5752539689268814,0.1595919291385336,16.544819971230584,0.6283905506134033,0.15006349980831146,0.2646767795085907,0.19055223968767357,0.0,0.0,0.42712086634530266,0.5006011103948458,1.3260022807737877,1.4041444621331818,3.3350162875834655,0.03817087411880493
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.44770783,-0.734687089920044,False,,,,,,,,,,,,,,,,-0.3026106357574463
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.07059398,-0.6847387552261353,False,,,,,,,,,,,,,,,,-0.031288743019104004
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,0.25036085,0.018357038497924805,True,0.07190233859228835,0.3196958163953595,0.14266765589730793,11.406312330492074,1.0051888772348563,0.08727797865867615,0.1099090725183487,0.23877961097128378,0.0,0.0,0.1730020485341111,0.24701579330655382,0.30186401755581127,0.951696218843385,3.742101006230753,0.1447346806526184
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,1.3030944,-1.0605590343475342,False,,,,,,,,,,,,,,,,-1.0256874561309814
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,0.87063694,-0.296657919883728,False,,,,,,,,,,,,,,,,0.10426998138427734
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.08268556,-2.0187828540802,False,,,,,,,,,,,,,,,,-0.08889079093933105
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,0.45367244,-0.22419583797454834,False,,,,,,,,,,,,,,,,-0.1614382266998291
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,4.0850015,-3.5821709632873535,False,,,,,,,,,,,,,,,,-2.802419662475586
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,2.3059154,-3.11851167678833,False,,,,,,,,,,,,,,,,-2.832138776779175
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.04133497,-2.843320846557617,False,,,,,,,,,,,,,,,,0.05328601598739624
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,0.96172506,-0.3860889673233032,False,,,,,,,,,,,,,,,,-0.33840978145599365
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,0.93105656,-0.778944730758667,False,,,,,,,,,,,,,,,,-0.7789087295532227
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.056218363,-0.7791470289230347,False,,,,,,,,,,,,,,,,0.07765579223632812
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.56778705,-0.747981071472168,False,,,,,,,,,,,,,,,,-0.4598590135574341
Ppp1r12b,ENSMUSG00000073557,1,134955942,134754658,-,-0.0325,5.262683,-3.9059085845947266,False,,,,,,,,,,,,,,,,-3.8108835220336914
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.2034,0.3073145,-0.3036423921585083,False,,,,,,,,,,,,,,,,-0.2734372615814209
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.1671,0.10266774,-1.630363941192627,False,,,,,,,,,,,,,,,,-0.002469182014465332
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0589,1.8534312,-1.4375395774841309,False,,,,,,,,,,,,,,,,-1.4260501861572266
Camsap2,ENSMUSG00000041570,1,136346104,136268123,-,-0.0506,0.8768258,-0.7924478054046631,False,,,,,,,,,,,,,,,,-0.7924456596374512
Ptprc,ENSMUSG00000026395,1,138175708,138062861,-,-0.1792,0.98791313,-1.980647325515747,False,,,,,,,,,,,,,,,,-1.3518669605255127
Nek7,ENSMUSG00000026393,1,138620141,138482875,-,-0.0163,1.4716249,-0.6116790771484375,False,,,,,,,,,,,,,,,,-0.6103171110153198
2310009B15Rik,ENSMUSG00000079283,1,138856852,138851983,-,0.0117,0.21842249,-1.0919170379638672,False,,,,,,,,,,,,,,,,-0.08303403854370117
Cdc73,ENSMUSG00000026361,1,143702893,143598800,-,-0.0132,1.8259695,-2.0066874027252197,False,,,,,,,,,,,,,,,,-1.9332032203674316
Ro60,ENSMUSG00000018199,1,143777068,143750790,-,-0.0392,0.6209276,-0.23501574993133545,False,,,,,,,,,,,,,,,,-0.10869050025939941
Rgs2,ENSMUSG00000026360,1,144004161,143999338,-,-0.0856,0.17003725,-0.7446765899658203,False,,,,,,,,,,,,,,,,0.02955329418182373
Rgs1,ENSMUSG00000026358,1,144249242,144242296,-,0.0133,0.035066582,0.14170581102371216,True,0.6405349008636446,3.9044375133242006,0.22735107708005475,13.265455415533705,0.1033614373455445,0.059708237648010254,0.7413361668586731,0.20248316355490312,0.0,0.0,0.45873446282654184,0.1720835863535906,2.5004334542258033,1.3177651106620425,3.1799658642929023,0.17856967449188232
Odr4,ENSMUSG00000006010,1,150393080,150361305,-,0.0275,0.30803025,-0.3665792942047119,False,,,,,,,,,,,,,,,,-0.20822036266326904
Swt1,ENSMUSG00000052748,1,151428455,151367699,-,-0.0426,1.070569,-0.9264421463012695,False,,,,,,,,,,,,,,,,-0.8693164587020874
Rnf2,ENSMUSG00000026484,1,151500955,151458004,-,0.0044,3.0250123,-3.3231468200683594,False,,,,,,,,,,,,,,,,-3.078907012939453
1700025G04Rik,ENSMUSG00000032666,1,152090125,151852403,-,-0.0181,1.878159,0.09937012195587158,False,0.06431859768599471,0.03809900192423281,0.08715935722084746,25.178859897092295,5.37196634153525,0.566274881362915,0.1302582174539566,0.24070477039049484,0.0,0.0,0.287419150902538,1.4812043745464687,0.3747503326820402,0.9602817393923223,6.23639723800334,0.1421445608139038
Tsen15,ENSMUSG00000014980,1,152386688,152370735,-,0.0648,0.0746295,-0.1332242488861084,False,,,,,,,,,,,,,,,,-0.10175573825836182
