,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,2.1893187,-0.5796586275100708,False,,,,,,,,,,,,,,,
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,1.2658851,-0.9958200454711914,False,,,,,,,,,,,,,,,
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.27853,-0.5443758964538574,False,,,,,,,,,,,,,,,
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,2.9009733,-2.437964916229248,False,,,,,,,,,,,,,,,
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.047361765,-5.717389106750488,False,,,,,,,,,,,,,,,
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,2.8115242,-0.8228520154953003,False,,,,,,,,,,,,,,,
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,0.99702734,-0.3969264030456543,False,,,,,,,,,,,,,,,
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,2.484499,-0.7632139921188354,False,,,,,,,,,,,,,,,
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.06557119,-1.481987476348877,False,,,,,,,,,,,,,,,
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,4.1291842,0.34986943006515503,True,0.01762419642538336,0.02503979225159461,0.06535787496240836,25.345809087369222,6.40380056253186,0.227600559592247,0.04320428892970085,0.2963192041330312,0.0,0.0,0.05623674172800284,0.591692362085494,0.11058480602865717,0.6256420721423596,7.7062407890873645
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,21.91645,0.3911319971084595,True,0.03575189132635818,0.009935123678647417,0.16632005551706674,14.172296170216406,31.169247659047443,0.9438984990119934,0.03886318951845169,0.15769511051296314,0.0,0.0,0.4105641377335681,2.826242547569174,0.13499564391657198,1.393857685906049,4.144192087806594
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,0.9213815,0.12622970342636108,True,0.12757118940336445,0.43783887381469516,0.309406988074607,12.92782142128486,0.4021886694431305,0.07328525185585022,0.0860971063375473,0.30019688781417614,0.0,0.0,0.04319290068895501,0.21690282185496873,0.247455928603123,0.6085495322364268,2.5554557450886155
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.68112344,-0.7794190645217896,False,,,,,,,,,,,,,,,
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.33113825,-1.5504066944122314,False,,,,,,,,,,,,,,,
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.9015398,-0.8058942556381226,False,,,,,,,,,,,,,,,
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.3644663,-0.49618983268737793,False,,,,,,,,,,,,,,,
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.5248836,-0.13031959533691406,False,,,,,,,,,,,,,,,
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,1.8012615,-0.8494726419448853,False,,,,,,,,,,,,,,,
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,4.355299,-2.9567856788635254,False,,,,,,,,,,,,,,,
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,8.233617,-2.076634645462036,False,,,,,,,,,,,,,,,
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,1.0309272,-1.8427152633666992,False,,,,,,,,,,,,,,,
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,3.6272807,-0.5839420557022095,False,,,,,,,,,,,,,,,
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.26172867,-1.2993395328521729,False,,,,,,,,,,,,,,,
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,1.8509485,-0.49351799488067627,False,,,,,,,,,,,,,,,
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.8367282,-0.04227161407470703,False,,,,,,,,,,,,,,,
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,1.0701921,-0.7835361957550049,False,,,,,,,,,,,,,,,
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,2.4342291,-1.1811423301696777,False,,,,,,,,,,,,,,,
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,9.640116,-1.1836700439453125,False,,,,,,,,,,,,,,,
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.27630797,-1.532658338546753,False,,,,,,,,,,,,,,,
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.025180655,0.30414170026779175,True,2.3174007596719597,16.991592131882573,0.4947180919463222,11.867185849583274,0.0157451937161386,0.039200276136398315,1.1763672828674316,0.27174822687608824,0.0,0.0,0.4560966777513616,0.10685327935727111,3.838403549687616,0.7025819954314437,1.6820171937604222
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,1.5463418,-0.6556849479675293,False,,,,,,,,,,,,,,,
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,8.618363,-2.224881172180176,False,,,,,,,,,,,,,,,
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.2575686,-0.5242441892623901,False,,,,,,,,,,,,,,,
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,2.5063572,-0.25064730644226074,False,,,,,,,,,,,,,,,
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,2.0300045,-1.3494582176208496,False,,,,,,,,,,,,,,,
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.30115497,-0.8559157848358154,False,,,,,,,,,,,,,,,
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,1.3088406,0.18128836154937744,True,0.14588084148135547,0.25968374926914084,0.23146109117241725,13.708685686186783,0.5247821545600891,0.1301330178976059,0.11716833710670471,0.312020973543536,0.0,0.0,0.19406653637790144,0.3949145275917095,0.3372289354366989,0.551620830670809,3.302088302495634
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.9765372,-1.0721795558929443,False,,,,,,,,,,,,,,,
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,2.3327289,-1.5825355052947998,False,,,,,,,,,,,,,,,
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.42155048,-1.1498603820800781,False,,,,,,,,,,,,,,,
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,5.0353737,-4.087508201599121,False,,,,,,,,,,,,,,,
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,17.934328,-9.263789176940918,False,,,,,,,,,,,,,,,
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.7173468,-0.31107592582702637,False,,,,,,,,,,,,,,,
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,4.387665,-2.312096357345581,False,,,,,,,,,,,,,,,
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,2.7712343,-4.948545932769775,False,,,,,,,,,,,,,,,
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.8680817,-1.3834166526794434,False,,,,,,,,,,,,,,,
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,1.1890864,-1.8596434593200684,False,,,,,,,,,,,,,,,
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.43031737,-0.6862161159515381,False,,,,,,,,,,,,,,,
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,8.424715,-1.7835147380828857,False,,,,,,,,,,,,,,,
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.5338925,-0.4022277593612671,False,,,,,,,,,,,,,,,
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,6.0912523,-0.7779215574264526,False,,,,,,,,,,,,,,,
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.24025139,-3.0051627159118652,False,,,,,,,,,,,,,,,
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.6960804,-1.406449556350708,False,,,,,,,,,,,,,,,
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,1.8659279,0.0981588363647461,True,0.03362731025763038,0.02111904035841163,0.04235103622760399,24.829935157291843,6.582010070482889,0.49517837166786194,0.08908732980489731,0.21534560641178674,0.0,0.0,0.42087844684773085,1.407118963165957,0.3088939865039469,1.1255733931366636,8.113174374313509
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,1.3356897,0.5144959092140198,True,0.32667645214777924,0.41303388932423535,0.45473893567979357,8.881586768398945,0.7133142399787903,0.23248191177845,0.15399622917175293,0.35975756784482527,0.0,0.0,0.1323291637335946,0.6316830516177975,0.4627177897872853,0.43215878174774147,1.6037446920674767
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,0.0,-0.11738598346710205,False,,,,,,,,,,,,,,,
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.15713294,-0.21895408630371094,False,,,,,,,,,,,,,,,
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.06452151,-4.594326019287109,False,,,,,,,,,,,,,,,
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,6.630042,0.43580108880996704,True,0.17068772345438835,0.06327685545260921,0.30761969488518265,16.45282533661008,7.4941140788572795,0.8669400811195374,0.144110769033432,0.29598891348839573,0.0,0.0,0.28948920237580533,2.4452845375916183,0.35717412355709177,0.6101315589852865,2.4151585440666734
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,1.3341397,-0.8986495733261108,False,,,,,,,,,,,,,,,
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,0.6116598,-1.1908330917358398,False,,,,,,,,,,,,,,,
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,1.1443151,-0.7708257436752319,False,,,,,,,,,,,,,,,
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.2225916,-0.7924283742904663,False,,,,,,,,,,,,,,,
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.9810906,-0.5010526180267334,False,,,,,,,,,,,,,,,
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.028546846,-4.110945701599121,False,,,,,,,,,,,,,,,
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.08205935,-5.341148853302002,False,,,,,,,,,,,,,,,
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,1.5206509,0.34463101625442505,True,0.1477218859503548,0.2889419183133888,0.37089992468174504,14.980197989155528,0.7210814800858498,0.12407559901475906,0.08130249381065369,0.259159655353577,0.0,0.0,0.01397332392648314,0.4102545971068374,0.278150827077956,0.8573177846517265,2.200316939443738
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,2.3063366,-0.6892300844192505,False,,,,,,,,,,,,,,,
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,1.7162727,-1.2400898933410645,False,,,,,,,,,,,,,,,
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.10311413,-0.08158040046691895,False,,,,,,,,,,,,,,,
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.653687,-1.0964114665985107,False,,,,,,,,,,,,,,,
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,15.989458,-1.8375649452209473,False,,,,,,,,,,,,,,,
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,2.2215538,-1.0154292583465576,False,,,,,,,,,,,,,,,
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.14341429,-0.5417628288269043,False,,,,,,,,,,,,,,,
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,1.5034908,-0.5981051921844482,False,,,,,,,,,,,,,,,
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,0.9292218,-0.7387197017669678,False,,,,,,,,,,,,,,,
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.095460035,-1.227903127670288,False,,,,,,,,,,,,,,,
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,2.5461035,-1.0664937496185303,False,,,,,,,,,,,,,,,
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,1.0146492,-0.6887785196304321,False,,,,,,,,,,,,,,,
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.32008544,0.5279560089111328,True,0.47247216362255384,1.0758396930265925,0.3123579827042593,12.127640786659963,0.14907768867909907,0.11409784108400345,0.3616317808628082,0.43392885167641987,0.0,0.0,0.34682981576436955,0.2855134676070806,0.9383730564651818,0.2814824164224313,2.8057714999596803
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.72934043,-1.0180919170379639,False,,,,,,,,,,,,,,,
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.47937295,-2.8563926219940186,False,,,,,,,,,,,,,,,
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,1.7700984,-3.0456767082214355,False,,,,,,,,,,,,,,,
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.19339101,-2.566246509552002,False,,,,,,,,,,,,,,,
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.025843304,-4.661466598510742,False,,,,,,,,,,,,,,,
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.47284016,-1.2623331546783447,False,,,,,,,,,,,,,,,
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,1.8537352,-0.052394986152648926,False,,,,,,,,,,,,,,,
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.60809535,-0.4589040279388428,False,,,,,,,,,,,,,,,
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.30841208,-1.0422248840332031,False,,,,,,,,,,,,,,,
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.83118635,-0.37339794635772705,False,,,,,,,,,,,,,,,
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,0.57145786,-0.40522539615631104,False,,,,,,,,,,,,,,,
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,0.35370877,0.23340672254562378,True,0.1413427163492415,0.4055530828785273,0.29256795235861244,17.35510870275747,1.3203615210950375,0.12635140120983124,0.1289484053850174,0.2701182458391414,0.0,0.0,0.16931987014902372,0.3287417450169939,0.35315458621059,0.7078661215090655,2.2767875799652946
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,1.5751613,-0.13724470138549805,False,,,,,,,,,,,,,,,
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.5767881,-0.9996181726455688,False,,,,,,,,,,,,,,,
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,1.461781,-0.6758639812469482,False,,,,,,,,,,,,,,,
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,9.9614935,-3.5276479721069336,False,,,,,,,,,,,,,,,
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,5.851907,-1.4425888061523438,False,,,,,,,,,,,,,,,
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,1.9309818,-0.3308863639831543,False,,,,,,,,,,,,,,,
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.93774855,-0.5698354244232178,False,,,,,,,,,,,,,,,
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,2.008783,-1.6907176971435547,False,,,,,,,,,,,,,,,
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.11292797,-2.0187788009643555,False,,,,,,,,,,,,,,,
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,1.7681217,-7.84119987487793,False,,,,,,,,,,,,,,,
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.011253056,-6.318840503692627,False,,,,,,,,,,,,,,,
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.5778713,-0.8490861654281616,False,,,,,,,,,,,,,,,
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.28697166,0.12261217832565308,True,0.20103445683721702,1.2966498295710798,0.29639950775731283,13.405386547788543,0.4704094705730677,0.060921113938093185,0.17451009154319763,0.2532190635716759,0.0,0.0,0.24005602213783,0.1654554522071624,0.539107364827189,0.8142033648968997,2.2091744405084714
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.19794501,-0.401924729347229,False,,,,,,,,,,,,,,,
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,13.528514,-0.5212503671646118,False,,,,,,,,,,,,,,,
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,2.6792924,-0.47863519191741943,False,,,,,,,,,,,,,,,
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.64975697,0.2873165011405945,True,1.806150060974904,0.753279984512672,0.47472456903357546,12.30085511820476,0.320438491255045,0.6241400241851807,0.9203206300735474,0.4939588160713,0.0,0.0,0.4560977584462903,1.7163306987296036,3.273953766144555,0.23598698880900812,1.864281146752678
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.43838152,-0.5899360179901123,False,,,,,,,,,,,,,,,
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.078620076,-0.35597801208496094,False,,,,,,,,,,,,,,,
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,0.8649567,-0.060874223709106445,False,,,,,,,,,,,,,,,
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,2.0215585,-0.7547899484634399,False,,,,,,,,,,,,,,,
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,1.3108749,-0.4903128147125244,False,,,,,,,,,,,,,,,
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.14920054,-2.6304097175598145,False,,,,,,,,,,,,,,,
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,0.82394034,-0.5089453458786011,False,,,,,,,,,,,,,,,
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,5.767728,0.486583411693573,True,0.092996791624583,0.03836655520045875,0.1812671823382046,17.77548196067322,8.613476523160934,0.7704774737358093,0.11322908848524094,0.3332476377559039,0.0,0.0,0.11680667403593986,2.396128725019516,0.32475752653232937,0.48719371264280564,3.6480093875508355
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,4.8912063,-3.014050006866455,False,,,,,,,,,,,,,,,
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.054394305,-3.5191798210144043,False,,,,,,,,,,,,,,,
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,0.930009,-0.1379866600036621,False,,,,,,,,,,,,,,,
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,0.9996315,0.06040674448013306,True,0.23328149689104524,0.2690049321167932,0.24371341138201247,15.499416451753662,1.823598074913025,0.20610596239566803,0.1525791585445404,0.17994282402190337,0.0,0.0,0.1731958450303942,0.7228953653764456,0.6057372147153164,1.1588997500714342,2.8895731939303255
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.07380363,-0.9089064598083496,False,,,,,,,,,,,,,,,
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.44415697,-0.6647955179214478,False,,,,,,,,,,,,,,,
Ppp1r12b,ENSMUSG00000073557,1,134955942,134754658,-,-0.0325,8.615717,-3.651806354522705,False,,,,,,,,,,,,,,,
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.2034,0.19840422,-0.28977835178375244,False,,,,,,,,,,,,,,,
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.1671,0.12011994,-1.1787667274475098,False,,,,,,,,,,,,,,,
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0589,2.5110602,0.09824997186660767,True,0.03524292250055214,0.061385941012403404,0.07774299456616456,21.119662599251015,3.159584887822469,0.18098509311676025,0.07351098954677582,0.28663329093656054,0.0,0.0,0.03331561353701743,0.49941217021184897,0.21566695072848735,0.6960448594019064,6.947520360351028
Camsap2,ENSMUSG00000041570,1,136346104,136268123,-,-0.0506,1.5242391,-1.3090872764587402,False,,,,,,,,,,,,,,,
Ptprc,ENSMUSG00000026395,1,138175708,138062861,-,-0.1792,1.5233481,-1.1662652492523193,False,,,,,,,,,,,,,,,
Nek7,ENSMUSG00000026393,1,138620141,138482875,-,-0.0163,1.6980158,-0.4595292806625366,False,,,,,,,,,,,,,,,
2310009B15Rik,ENSMUSG00000079283,1,138856852,138851983,-,0.0117,0.2777497,-2.9097580909729004,False,,,,,,,,,,,,,,,
Cdc73,ENSMUSG00000026361,1,143702893,143598800,-,-0.0132,2.5075648,-1.882577896118164,False,,,,,,,,,,,,,,,
Ro60,ENSMUSG00000018199,1,143777068,143750790,-,-0.0392,1.0786973,-0.5758707523345947,False,,,,,,,,,,,,,,,
Rgs2,ENSMUSG00000026360,1,144004161,143999338,-,-0.0856,0.19592392,-0.5887390375137329,False,,,,,,,,,,,,,,,
Rgs1,ENSMUSG00000026358,1,144249242,144242296,-,0.0133,0.0892786,-0.7741668224334717,False,,,,,,,,,,,,,,,
Odr4,ENSMUSG00000006010,1,150393080,150361305,-,0.0275,0.44323972,-0.4595057964324951,False,,,,,,,,,,,,,,,
Swt1,ENSMUSG00000052748,1,151428455,151367699,-,-0.0426,1.9829828,-0.8605836629867554,False,,,,,,,,,,,,,,,
Rnf2,ENSMUSG00000026484,1,151500955,151458004,-,0.0044,4.6656895,-5.668753623962402,False,,,,,,,,,,,,,,,
1700025G04Rik,ENSMUSG00000032666,1,152090125,151852403,-,-0.0181,3.6109598,-1.009770154953003,False,,,,,,,,,,,,,,,
Tsen15,ENSMUSG00000014980,1,152386688,152370735,-,0.0648,0.39303663,-1.905482530593872,False,,,,,,,,,,,,,,,
Smg7,ENSMUSG00000042772,1,152902646,152836995,-,-0.0351,4.022075,-2.5754730701446533,False,,,,,,,,,,,,,,,
Lamc1,ENSMUSG00000026478,1,153332786,153218922,-,0.0098,4.041797,-1.0181376934051514,False,,,,,,,,,,,,,,,
Dhx9,ENSMUSG00000042699,1,153487660,153455758,-,0.1253,0.74663866,-0.16958904266357422,False,,,,,,,,,,,,,,,
Cacna1e,ENSMUSG00000004110,1,154884501,154390731,-,-0.0145,0.0,-0.0870518684387207,False,,,,,,,,,,,,,,,
Xpr1,ENSMUSG00000026469,1,155417415,155275701,-,-0.0649,7.442843,-3.15617036819458,False,,,,,,,,,,,,,,,
Qsox1,ENSMUSG00000033684,1,155812889,155776029,-,-0.0365,0.5506785,-0.3604832887649536,False,,,,,,,,,,,,,,,
Cep350,ENSMUSG00000033671,1,155973255,155844964,-,-0.0861,1.7287279,0.25109434127807617,True,0.2927334510692491,0.24885326906215685,0.40976815475622974,16.714874928646218,0.7785467326641083,0.23145873844623566,0.14047230780124664,0.25624288539424533,0.0,0.0,0.23227519580112765,1.0602619402870113,0.6463155217211822,0.7220625097124502,2.322653776794051
Tor1aip1,ENSMUSG00000026466,1,156036480,156004599,-,-0.0217,1.2924721,-1.3910963535308838,False,,,,,,,,,,,,,,,
Soat1,ENSMUSG00000026600,1,156474331,156424525,-,0.0121,0.32403025,-0.44164013862609863,False,,,,,,,,,,,,,,,
Tor3a,ENSMUSG00000060519,1,156674356,156653617,-,-0.0162,2.2862248,-1.0563278198242188,False,,,,,,,,,,,,,,,
