comparison,pathway,NES,padj,leadingEdge_signal,mlog10padj,old_names
P1_KO,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_dn,-1.5812246235574812,0.006931227001649536,46,2.1591898775272544,1_KO
P1_KO,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_dn,1.448719723660087,0.029286850433727432,21,1.5333273307014674,1_KO
P1_KO,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_up,1.2757254563223677,0.09534008505951107,28,1.0207244649445357,1_KO
P1_KO,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_dn,-1.330380364293321,0.10402930402930402,29,0.9828443069937184,1_KO
P1_KO,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_dn,-1.0376784422195096,0.4711488701052269,31,0.32684184605627453,1_KO
P1_KO,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_up,-1.0115387954979997,0.4711488701052269,17,0.32684184605627453,1_KO
P1_KO,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_up,0.9134290582986033,0.6775372672286517,25,0.16906681188288075,1_KO
P1_KO,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_up,-0.9092480913256374,0.6896551724137931,13,0.16136800223497486,1_KO
P1_WT,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_dn,1.6164382255382563,7.573341836734694e-4,19,3.1207124400515154,1_WT
P1_WT,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_up,1.63888164308696,7.573341836734694e-4,20,3.1207124400515154,1_WT
P1_WT,2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,2.445860685513182,7.573341836734694e-4,35,3.1207124400515154,1_WT
P1_WT,2016_SCIENCE_Mackay---TEM_vs_TCM-TRM,-2.3596970613877435,7.573341836734694e-4,38,3.1207124400515154,1_WT
P1_WT,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_dn,-2.292593936957564,7.573341836734694e-4,45,3.1207124400515154,1_WT
P1_WT,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_dn,-1.8989212432098848,7.573341836734694e-4,35,3.1207124400515154,1_WT
P1_WT,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_up,-3.2416902763243964,7.573341836734694e-4,54,3.1207124400515154,1_WT
P1_WT,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_up,-3.1830147760831697,7.573341836734694e-4,49,3.1207124400515154,1_WT
P1_WT,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_dn,-1.9656493841095262,0.0010768228059735328,42,2.9678557551227214,1_WT
P1_WT,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_dn,1.5466667152183116,0.0017438049036318341,18,2.7585021054216283,1_WT
P1_WT,2016_SCIENCE_Mackay---TRM_vs_TCM-TEM,-1.2811949776826692,0.002560819462227913,20,2.591621038213319,1_WT
P1_WT,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_up,1.4135722042075112,0.032839506172839504,20,1.483603382247583,1_WT
P1_WT,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_dn,-1.4903678571016286,0.04118577538227195,33,1.3852527533764922,1_WT
P1_WT,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_dn,-1.4463337344717564,0.043072312303081534,31,1.3658018128551634,1_WT
P1_WT,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_up,1.3145964089618871,0.06341486673341916,21,1.1978089158815846,1_WT
P1_WT,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_up,1.1397451605902484,0.2380364201016375,26,0.6233565898380764,1_WT
P1_WT,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_up,-1.0089936336533674,0.46384413638066696,13,0.33362792910340844,1_WT
P1_WT,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_up,0.9184125181403857,0.6612892583795197,18,0.1796085316803963,1_WT
P1_WT,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_dn,0.7353440813633929,0.94272328849932,15,0.02561576422247054,1_WT
P6_KO,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_up,2.2574257184038093,4.6242211838006225e-4,29,3.3349614010999113,2_KO
P6_KO,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_up,1.7338019179885593,4.6242211838006225e-4,22,3.3349614010999113,2_KO
P6_KO,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_up,2.355962251447644,4.6242211838006225e-4,37,3.3349614010999113,2_KO
P6_KO,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_up,2.4629060639918317,4.6242211838006225e-4,38,3.3349614010999113,2_KO
P6_KO,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_up,1.9733240961053753,4.6242211838006225e-4,27,3.3349614010999113,2_KO
P6_KO,2016_SCIENCE_Mackay---TEM_vs_TCM-TRM,2.30358325554947,4.6242211838006225e-4,52,3.3349614010999113,2_KO
P6_KO,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_dn,-2.0688707389946828,6.338404056578595e-4,45,3.1980200791329128,2_KO
P6_KO,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_dn,-2.302174365812426,6.338404056578595e-4,42,3.1980200791329128,2_KO
P6_KO,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_dn,-2.6551148201830617,6.338404056578595e-4,57,3.1980200791329128,2_KO
P6_KO,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_dn,-2.37263307914325,6.338404056578595e-4,38,3.1980200791329128,2_KO
P6_KO,2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,-2.727587811761546,6.338404056578595e-4,53,3.1980200791329128,2_KO
P6_KO,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_dn,-2.67178379792394,6.338404056578595e-4,42,3.1980200791329128,2_KO
P6_KO,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_dn,-2.1145301648404566,8.799147871995554e-4,44,3.0555593838054023,2_KO
P6_KO,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_dn,-1.7276076548373689,0.001009028146574615,32,2.9960967190638357,2_KO
P6_KO,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_up,1.6598311007295434,0.0011054315754477828,19,2.956468134428674,2_KO
P6_KO,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_dn,-1.3397094092098274,0.009623176661264181,21,2.0166815414003185,2_KO
P6_KO,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_up,1.357360285769444,0.05283900160560503,14,1.2770453969862177,2_KO
P6_KO,2016_SCIENCE_Mackay---TRM_vs_TCM-TEM,1.1845274147107023,0.07156494036734178,23,1.1452996862682292,2_KO
P6_KO,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_up,1.1090475639711757,0.2787359939569432,14,0.554806946006687,2_KO
P6_WT,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_up,2.2322040959848226,7.107586413287446e-4,31,3.1482778514988268,2_WT
P6_WT,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_up,2.4742701479312874,7.107586413287446e-4,42,3.1482778514988268,2_WT
P6_WT,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_up,2.5675154230217676,7.107586413287446e-4,46,3.1482778514988268,2_WT
P6_WT,2016_SCIENCE_Mackay---TEM_vs_TCM-TRM,2.5162438583546254,7.107586413287446e-4,53,3.1482778514988268,2_WT
P6_WT,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_up,1.8308611015414074,8.522854707755798e-4,23,3.0694149150723327,2_WT
P6_WT,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_dn,-2.0746440095957297,8.522854707755798e-4,53,3.0694149150723327,2_WT
P6_WT,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_dn,-2.1769843341670585,8.522854707755798e-4,44,3.0694149150723327,2_WT
P6_WT,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_dn,-2.210625915080578,8.522854707755798e-4,38,3.0694149150723327,2_WT
P6_WT,2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,-2.9900586325783323,8.522854707755798e-4,58,3.0694149150723327,2_WT
P6_WT,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_dn,-1.9481598535137106,0.001153612629022465,42,2.937939998216925,2_WT
P6_WT,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_dn,-1.6855721823406367,0.0011678652652283483,31,2.9326072582022884,2_WT
P6_WT,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_up,1.6216949149033806,0.0015924901517056407,23,2.797923244752814,2_WT
P6_WT,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_dn,-1.9076878960876438,0.002549194991055456,41,2.593596943541894,2_WT
P6_WT,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_dn,-1.3720387449505849,0.007052709725315517,27,2.151643990434138,2_WT
P6_WT,2016_SCIENCE_Mackay---TRM_vs_TCM-TEM,1.3004693048344835,0.009093746748517324,17,2.041257144616609,2_WT
P6_WT,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_up,1.4479747867040098,0.018718474148802018,18,1.727729556012643,2_WT
P6_WT,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_dn,-1.5546820963397272,0.023807104879948526,40,1.6232934148055487,2_WT
P6_WT,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_up,-1.3548790503350994,0.025639067114777474,19,1.591097780802011,2_WT
P6_WT,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_up,1.1191626893326256,0.2668272447477586,14,0.573769828280532,2_WT
P5_KO,2016_SCIENCE_Mackay---TRM_vs_TCM-TEM,1.6289901709761896,4.386572470794662e-4,12,3.357874691244155,3_KO
P5_KO,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_up,2.5425914111313683,4.386572470794662e-4,51,3.357874691244155,3_KO
P5_KO,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_up,2.5663943668296354,4.386572470794662e-4,55,3.357874691244155,3_KO
P5_KO,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_dn,2.5464778062759437,4.386572470794662e-4,35,3.357874691244155,3_KO
P5_KO,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_dn,2.6597197645637474,4.386572470794662e-4,54,3.357874691244155,3_KO
P5_KO,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_dn,2.074738413277022,4.386572470794662e-4,35,3.357874691244155,3_KO
P5_KO,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_dn,1.9704998272757268,7.12410948631421e-4,21,3.147269414737047,3_KO
P5_KO,2016_SCIENCE_Mackay---TEM_vs_TCM-TRM,1.8796365015899743,0.0012619553666312433,34,2.8989560051303527,3_KO
P5_KO,2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,-2.4403278974289395,0.0015466015466015467,46,2.8106215598632707,3_KO
P5_KO,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_dn,1.8399923411202717,0.003127572016460905,25,2.5047926813175208,3_KO
P5_KO,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_up,-1.7431436218758394,0.0035650623885918,35,2.4479328655921804,3_KO
P5_KO,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_dn,-1.6914708627199393,0.004039115646258503,33,2.393713712115253,3_KO
P5_KO,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_dn,-1.472300264890727,0.004699480583724956,34,2.327950140380845,3_KO
P5_KO,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_up,-1.3278556504399406,0.04839583784955561,35,1.3151919870476827,3_KO
P5_KO,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_dn,1.1303500590775497,0.36667118093174433,11,0.4357232227204976,3_KO
P5_KO,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_up,-1.0625362519464663,0.36667118093174433,29,0.4357232227204976,3_KO
P5_KO,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_up,0.9857082382223503,0.5719075814133092,14,0.24267414625077233,3_KO
P5_KO,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_up,0.7032086255485434,0.9370546318289786,12,0.028235088290229186,3_KO
P5_KO,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_up,-0.7892415202228625,0.9370546318289786,26,0.028235088290229186,3_KO
P5_WT,2016_SCIENCE_Mackay---TRM_vs_TCM-TEM,1.7005959105556612,3.806318488691227e-4,9,3.4194948755092707,3_WT
P5_WT,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_up,2.4982005503425952,3.806318488691227e-4,40,3.4194948755092707,3_WT
P5_WT,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_up,2.5489991616649452,3.806318488691227e-4,49,3.4194948755092707,3_WT
P5_WT,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_dn,2.5981430756114015,3.806318488691227e-4,37,3.4194948755092707,3_WT
P5_WT,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_dn,2.6592802975925207,3.806318488691227e-4,54,3.4194948755092707,3_WT
P5_WT,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_dn,2.0986113288820154,3.806318488691227e-4,24,3.4194948755092707,3_WT
P5_WT,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_dn,2.172530203019164,3.806318488691227e-4,31,3.4194948755092707,3_WT
P5_WT,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_dn,1.8849269495169867,0.0010035211267605635,23,2.9984734800385273,3_WT
P5_WT,2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,-2.565949992717257,0.0014149538278224606,45,2.8492577316231458,3_WT
P5_WT,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_up,-2.2716280067040295,0.0017697466467958272,42,2.7520889018720878,3_WT
P5_WT,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_up,-1.8377369502368786,0.0017697466467958272,36,2.7520889018720878,3_WT
P5_WT,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_up,-1.8240231150601243,0.002266762109281794,36,2.6445940555449967,3_WT
P5_WT,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_dn,-1.8672838978643231,0.002927713573532744,37,2.5334714137881273,3_WT
P5_WT,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_up,-1.6910791623795578,0.002927713573532744,34,2.5334714137881273,3_WT
P5_WT,2016_SCIENCE_Mackay---TEM_vs_TCM-TRM,1.7798663870050881,0.002927713573532744,38,2.5334714137881273,3_WT
P5_WT,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_dn,-1.5270708349160667,0.0031582446808510636,38,2.500554226630757,3_WT
P5_WT,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_up,-1.5725500297514001,0.0037546933667083854,31,2.425425524594329,3_WT
P5_WT,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_up,-1.3555459113841393,0.026299232414747707,30,1.5800569269058393,3_WT
P5_WT,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_dn,1.2567115706056489,0.1748151681373718,12,0.7574208877624403,3_WT
P4_KO,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_up,2.496785227923673,9.488139825218477e-4,56,3.022818923803446,4_KO
P4_KO,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_up,2.5367817833866964,9.488139825218477e-4,60,3.022818923803446,4_KO
P4_KO,2016_SCIENCE_Mackay---TEM_vs_TCM-TRM,1.96326856397666,9.488139825218477e-4,41,3.022818923803446,4_KO
P4_KO,2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,-2.2254030775726834,0.001923076923076923,40,2.716003343634799,4_KO
P4_KO,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_dn,-1.6628709206287982,0.0024509803921568627,32,2.61066016308988,4_KO
P4_KO,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_dn,-1.6992120965393545,0.0024509803921568627,34,2.61066016308988,4_KO
P4_KO,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_up,-1.7014754774736354,0.002564275592145219,32,2.591035301416859,4_KO
P4_KO,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_dn,-1.6567634814682834,0.004173989455184534,33,2.379448652434186,4_KO
P4_KO,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_dn,1.7262318761190896,0.005304299274148521,22,2.2753719805601835,4_KO
P4_KO,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_dn,1.5822562998677874,0.011245628194780737,19,1.9490162793206907,4_KO
P4_KO,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_dn,1.6452544927667423,0.015438432193469308,23,1.811396805314837,4_KO
P4_KO,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_dn,1.4891202237646044,0.029801399232678855,20,1.5257633444886691,4_KO
P4_KO,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_up,-1.3273300903748175,0.06472873153336729,34,1.1889029036178924,4_KO
P4_KO,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_dn,1.3588241327272514,0.12519236187875243,22,0.9024221670928467,4_KO
P4_KO,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_up,1.2504311314867678,0.13026676639242085,14,0.8851663671985551,4_KO
P4_KO,2016_SCIENCE_Mackay---TRM_vs_TCM-TEM,1.0457897809599719,0.3876571621014818,16,0.41155218787809617,4_KO
P4_KO,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_up,-1.0425260575432902,0.3876571621014818,30,0.41155218787809617,4_KO
P4_KO,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_up,1.0515173712989772,0.39382473024205306,10,0.40469701579963546,4_KO
P4_KO,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_up,-0.9286113634227519,0.661888284725655,29,0.1792153057587957,4_KO
P4_WT,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_up,2.4739636292775318,8.684126331185155e-4,50,3.061273867329832,4_WT
P4_WT,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_up,2.5101199513006898,8.684126331185155e-4,53,3.061273867329832,4_WT
P4_WT,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1lo_dn,1.9499095204785137,8.684126331185155e-4,20,3.061273867329832,4_WT
P4_WT,2016_SCIENCE_Mackay---TCM_vs_TEM-TRM,-2.2014176241883283,0.001639344262295082,39,2.785329835010767,4_WT
P4_WT,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1hi_up,-2.0997397056633935,0.001639344262295082,36,2.785329835010767,4_WT
P4_WT,2018_IMMUNITY_Wang---D5KLRG1hi_vs_Naive_dn,-1.8952992111618554,0.001780359820089955,36,2.749492215619645,4_WT
P4_WT,2018_IMMUNITY_Wang---D5KLRG1lo_vs_Naive_dn,-1.858840793357565,0.001780359820089955,34,2.749492215619645,4_WT
P4_WT,2018_IMMUNITY_Wang---D8TE_vs_D5KLRG1hi_dn,1.8502710596832666,0.001780359820089955,22,2.749492215619645,4_WT
P4_WT,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_dn,1.7606517289887604,0.005210207894150514,34,2.283144947433475,4_WT
P4_WT,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_up,-1.48644943224609,0.005850554263035445,31,2.232802988281026,4_WT
P4_WT,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1hi_up,-1.5495310335471582,0.005850554263035445,27,2.232802988281026,4_WT
P4_WT,2018_IMMUNITY_Wang---D8MP_vs_D5KLRG1lo_dn,1.642235830155834,0.005850554263035445,22,2.232802988281026,4_WT
P4_WT,2018_IMMUNITY_Wang---D8EE_vs_D5KLRG1lo_dn,1.695044687658951,0.006836007771461466,31,2.165197452226767,4_WT
