gene_names,moderate,none,sev,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
AASDHPPT,0.23432776,0.050797056,0.18988602,0.33658456802368164,0.7997953923670406,1.5063307285308838,0.33658456802368164,0.19661097465138946,1.9555526971817017,0.33658456802368164,0.021389952481421153,2.7998974323272705
AASS,0.021872792,0.0,0.034403417,-0.6624957919120789,0.9989414490854748,-0.3723968267440796,-0.6624957919120789,0.45491913109878096,-1.304011344909668,-0.6624957919120789,0.11729797365634666,-2.0149333477020264
AATF,0.25736153,0.050797056,0.19355075,0.45884236693382263,0.5082713367271516,1.9173282384872437,0.45884236693382263,0.038561270983136796,2.835697650909424,0.45884236693382263,0.0006354549586918772,3.966705560684204
AATK,0.003061709,0.0,0.0,21.548114776611328,0.9989414490854748,0.21486018598079681,21.548114776611328,0.19620197946720438,1.9555413722991943,21.548114776611328,0.1304048813431517,1.9555413722991943
ABAT,0.061698075,0.0,0.042317133,0.5580852031707764,0.9989414490854748,0.5947626829147339,0.5580852031707764,0.32709859741437247,1.5918500423431396,0.5580852031707764,0.08866899849725536,2.1596171855926514
ABCA1,0.0013355437,0.0,0.0,20.349960327148438,0.9989414490854748,0.16322776675224304,20.349960327148438,0.39837485376233206,1.4148958921432495,20.349960327148438,0.30662294722596456,1.4148958921432495
ABCA10,0.0020033156,0.0,0.007913715,-1.9862319231033325,0.9989414490854748,-0.06829337030649185,-1.9862319231033325,0.49597167687113763,-1.2272759675979614,-1.9862319231033325,0.10033197072512963,-2.096578598022461
ABCA2,0.06473672,0.016742686,0.026489701,1.3169517517089844,0.9322480253433917,1.3460723161697388,1.3169517517089844,0.0033955163425935546,3.7743635177612305,1.3169517517089844,2.5210454037789914e-05,4.806014537811279
ABCA3,0.005342175,0.0,0.0066224253,-0.3108568489551544,0.9989414490854748,0.061035141348838806,-0.3108568489551544,1.0,-0.30118370056152344,-0.3108568489551544,0.8589017437985889,-0.4544215798377991
ABCA5,0.09195168,0.018701455,0.07101431,0.38807445764541626,0.9989414490854748,0.6694070100784302,0.38807445764541626,0.39837485376233206,1.429649829864502,0.38807445764541626,0.11975998940137803,1.9989893436431885
ABCA6,0.0020033156,0.0,0.002207475,-0.14015473425388336,0.9989414490854748,0.10334733873605728,-0.14015473425388336,1.0,-0.08193878084421158,-0.14015473425388336,1.0,-0.12180725485086441
ABCA7,0.06450977,0.020091223,0.0618093,0.06366226077079773,0.9989414490854748,0.013939106836915016,0.06366226077079773,1.0,0.20676811039447784,0.06366226077079773,0.9699582754620859,0.295322984457016
ABCB1,0.19250046,0.078154355,0.16781126,0.21636630594730377,0.9989414490854748,0.6668501496315002,0.21636630594730377,0.565531135378312,1.1038682460784912,0.21636630594730377,0.24517593303599297,1.5760616064071655
ABCB10,0.03216652,0.020091223,0.026489701,0.28424325585365295,0.9989414490854748,0.29857730865478516,0.28424325585365295,0.8166208281212544,0.6438023447990417,0.28424325585365295,0.5606089880443522,0.9161175489425659
ABCB11,0.0013355437,0.0,0.0,20.349960327148438,0.9989414490854748,0.16322776675224304,20.349960327148438,0.39837485376233206,1.4148958921432495,20.349960327148438,0.30662294722596456,1.4148958921432495
ABCB4,0.009852898,0.0,0.036985997,-1.92800772190094,0.9989414490854748,-0.8377485275268555,-1.92800772190094,0.04950510938996207,-2.7288153171539307,-1.92800772190094,6.601647509535219e-05,-4.566677093505859
ABCB5,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
ABCB6,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
ABCB7,0.12973753,0.016742686,0.115914024,0.1727163940668106,0.9989414490854748,0.5850300788879395,0.1727163940668106,0.7399812067201751,0.7715136408805847,0.1727163940668106,0.4559334745736359,1.1177005767822266
ABCB8,0.07056993,0.010045611,0.05335451,0.4159899353981018,0.9989414490854748,0.6757580041885376,0.4159899353981018,0.43897572153782466,1.3342432975769043,0.4159899353981018,0.1498365555888422,1.877354383468628
ABCB9,0.004006631,0.0,0.0066224253,-0.726858377456665,0.9989414490854748,0.009402710944414139,-0.726858377456665,0.8240335923878265,-0.6309433579444885,-0.726858377456665,0.5183444491037126,-0.9847024083137512
ABCC1,0.10514344,0.020091223,0.0866362,0.29288041591644287,0.9989414490854748,0.9387864470481873,0.29288041591644287,0.5802469590974965,1.0763468742370605,0.29288041591644287,0.24597626311693055,1.5717703104019165
ABCC10,0.03561885,0.018701455,0.03219594,0.148245170712471,0.9989414490854748,0.22888177633285522,0.148245170712471,0.983460249524713,0.34797540307044983,0.148245170712471,0.8286029679935303,0.5037091970443726
ABCC2,0.0020033156,0.0,0.002207475,-0.14015473425388336,0.9989414490854748,0.10334733873605728,-0.14015473425388336,1.0,-0.08193878084421158,-0.14015473425388336,1.0,-0.12180725485086441
ABCC3,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
ABCC4,0.018256782,0.0,0.016743615,0.12591609358787537,0.9989414490854748,0.13229778409004211,0.12591609358787537,1.0,0.20376579463481903,0.12591609358787537,0.9720032044189693,0.29258593916893005
ABCC5,0.05571527,0.013394148,0.031279758,0.8505977392196655,0.9989414490854748,0.9356521964073181,0.8505977392196655,0.11773436500885796,2.2708005905151367,0.8505977392196655,0.010454125879472769,3.0704073905944824
ABCC6,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
ABCD1,0.004674403,0.0,0.00441495,0.08257222175598145,0.9989414490854748,0.12091556191444397,0.08257222175598145,1.0,0.07246794551610947,0.08257222175598145,1.0,0.10555117577314377
ABCD2,0.019201705,0.0,0.019867277,-0.049641359597444534,0.9989414490854748,0.03959036245942116,-0.049641359597444534,1.0,-0.08858060836791992,-0.049641359597444534,1.0,-0.12893155217170715
ABCD3,0.07268672,0.018701455,0.046732083,0.6561869978904724,0.9989414490854748,1.056237816810608,0.6561869978904724,0.15769089549475557,2.0969011783599854,0.6561869978904724,0.01613354912635249,2.9097208976745605
ABCD4,0.14837296,0.026788296,0.1164551,0.37298622727394104,0.9989414490854748,1.117355465888977,0.37298622727394104,0.2592888642730642,1.7764232158660889,0.37298622727394104,0.04401922861893934,2.4947333335876465
ABCE1,0.34401068,0.060842667,0.2783582,0.35532134771347046,0.5645720556683402,1.8240433931350708,0.35532134771347046,0.11537748220432817,2.2829060554504395,0.35532134771347046,0.006486497646548636,3.2394187450408936
ABCF1,0.58612347,0.20906453,0.4463793,0.5023729205131531,0.013274525314623628,3.5986814498901367,0.5023729205131531,0.0007968884575740917,4.23341178894043,0.5023729205131531,9.761547438047025e-08,5.952486991882324
ABCF2,0.0060099466,0.0,0.013244851,-1.1452345848083496,0.9989414490854748,-0.17023855447769165,-1.1452345848083496,0.47612068784427036,-1.264176368713379,-1.1452345848083496,0.11359712696980548,-2.031317710876465
ABCF2-1,0.08420251,0.0,0.06439188,0.40145179629325867,0.9989414490854748,0.834531843662262,0.40145179629325867,0.39837485376233206,1.4310141801834106,0.40145179629325867,0.11356400522550986,2.0313949584960938
ABCF3,0.08097713,0.010045611,0.07763673,0.06321648508310318,0.9989414490854748,0.1986941248178482,0.06321648508310318,1.0,0.22873841226100922,0.06321648508310318,0.9424729676907061,0.33328449726104736
ABCG1,0.04824434,0.016742686,0.0145361405,1.7551578283309937,0.969544136197586,1.3000484704971313,1.7551578283309937,0.0017412488926602761,3.992692470550537,1.7551578283309937,1.2808894582740172e-05,4.962883472442627
ABCG2,0.00066777185,0.0,0.0,19.34947967529297,0.9989414490854748,0.13741154968738556,19.34947967529297,0.6034023665009216,1.0,19.34947967529297,0.509499290455027,1.0
ABCG8,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
ABHD1,0.0020033156,0.0,0.00441495,-1.1417475938796997,0.9989414490854748,0.017650702968239784,-1.1417475938796997,0.7685824034838983,-0.7254904508590698,-1.1417475938796997,0.428700823124854,-1.1665340662002563
ABHD10,0.103908315,0.013394148,0.111423545,-0.10626132786273956,0.9989414490854748,0.3636539578437805,-0.10626132786273956,0.9640406098944608,-0.38524335622787476,-0.10626132786273956,0.7710211262168606,-0.5917351841926575
ABHD11,0.024153259,0.0,0.024282226,-0.007776300888508558,0.9989414490854748,0.0743144080042839,-0.007776300888508558,1.0,-0.015605388209223747,-0.007776300888508558,1.0,-0.02276076376438141
ABHD12,0.09060308,0.018701455,0.07617947,0.26070696115493774,0.9989414490854748,0.7480103969573975,0.26070696115493774,0.6381507737988038,0.9407021999359131,0.26070696115493774,0.3268964697332146,1.366622805595398
ABHD13,0.12673908,0.02343976,0.0899654,0.5214248895645142,0.8559932240280592,1.433830976486206,0.5214248895645142,0.1326463539769528,2.1998016834259033,0.5214248895645142,0.01007620365505194,3.0835649967193604
ABHD14A,0.07780195,0.006697074,0.05335451,0.562023937702179,0.9989414490854748,1.0269575119018555,0.562023937702179,0.21834169907934517,1.888030767440796,0.562023937702179,0.030713707776808333,2.647404193878174
ABHD14A-ACY1,0.0020033156,0.0,0.002207475,-0.14015473425388336,0.9989414490854748,0.10334733873605728,-0.14015473425388336,1.0,-0.08193878084421158,-0.14015473425388336,1.0,-0.12180725485086441
ABHD14B,0.17320704,0.026788296,0.13449001,0.39364296197891235,0.9710481539048518,1.2988938093185425,0.39364296197891235,0.1812891547685821,2.0193541049957275,0.39364296197891235,0.01881635505933813,2.851414680480957
ABHD15,0.09907023,0.020091223,0.06310059,0.6770952939987183,0.9662347268985622,1.3042550086975098,0.6770952939987183,0.07778783221654276,2.492405652999878,0.6770952939987183,0.0036466343247644525,3.4342665672302246
ABHD16A,0.022817714,0.0,0.011037376,1.0562787055969238,0.9989414490854748,0.5104682445526123,1.0562787055969238,0.23072673831455784,1.8505678176879883,1.0562787055969238,0.05184472485814598,2.4174644947052
ABHD17A,0.6339885,0.21462362,0.5758675,0.18484678864479065,0.7009048375545721,1.639865756034851,0.18484678864479065,0.36881079764892044,1.5007942914962769,0.18484678864479065,0.07861368633631702,2.2189621925354004
ABHD17B,0.089268625,0.026788296,0.06789065,0.41056329011917114,0.9989414490854748,0.743474006652832,0.41056329011917114,0.38409076258577934,1.4686943292617798,0.41056329011917114,0.1080959493866592,2.0590779781341553
ABHD17C,0.005342175,0.0,0.002207475,1.277292251586914,0.9989414490854748,0.2324284166097641,1.277292251586914,0.5777895335115554,1.0805314779281616,1.277292251586914,0.31309560334675,1.399452567100525
ABHD18,0.09333743,0.016742686,0.06310059,0.5868978500366211,0.9989414490854748,1.050216794013977,0.5868978500366211,0.15609198302688643,2.102229595184326,0.5868978500366211,0.016309228960075303,2.9054722785949707
ABHD2,0.21890792,0.102983885,0.122370474,0.910685122013092,0.09242375845044508,2.883415460586548,0.910685122013092,0.00020155998877447305,4.626525402069092,0.910685122013092,1.8452991200073735e-08,6.2555832862854
ABHD3,0.1212595,0.030136835,0.07892802,0.6505332589149475,0.7818776475442886,1.527775526046753,0.6505332589149475,0.052742763795172315,2.693948268890381,0.6505332589149475,0.0014690588258046316,3.72131609916687
ABHD4,0.038012788,0.006697074,0.019867277,0.9492430686950684,0.9989414490854748,0.7381128072738647,0.9492430686950684,0.13489391201172768,2.1873230934143066,0.9492430686950684,0.01632697442075606,2.905167818069458
ABHD5,0.100101486,0.006697074,0.08334298,0.27660438418388367,0.9989414490854748,0.6155476570129395,0.27660438418388367,0.6034023665009216,1.0237469673156738,0.27660438418388367,0.29261806131287516,1.4608997106552124
ABHD6,0.043909263,0.010045611,0.049855743,-0.18755735456943512,0.9989414490854748,-0.1213279590010643,-0.18755735456943512,0.8919770126453722,-0.5104133486747742,-0.18755735456943512,0.6581613779722705,-0.7607494592666626
ABHD8,0.042460248,0.0,0.045440793,-0.10004094243049622,0.9989414490854748,0.020537499338388443,-0.10004094243049622,1.0,-0.2659275531768799,-0.10004094243049622,0.9010595613163795,-0.39522379636764526
ABI1,0.34741357,0.13173094,0.29642907,0.26771464943885803,0.632998304327999,1.731418490409851,0.26771464943885803,0.22040327052643538,1.8804160356521606,0.26771464943885803,0.026120118173275527,2.7169599533081055
ABI2,0.1644367,0.03348537,0.16185993,0.024695759639143944,0.9989414490854748,0.23473785817623138,0.024695759639143944,1.0,0.11600843816995621,0.024695759639143944,1.0,0.17056117951869965
ABI3,0.220093,0.052186824,0.14580218,0.6493235230445862,0.12859046654698222,2.7270336151123047,0.6493235230445862,0.016206785102236942,3.2058141231536865,0.6493235230445862,6.0420353531616126e-05,4.585032939910889
ABI3BP,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
ABITRAM,0.02521165,0.006697074,0.028697176,-0.18934375047683716,0.9989414490854748,-0.09460446983575821,-0.18934375047683716,0.9607869310543865,-0.3914276957511902,-0.18934375047683716,0.7811404979084294,-0.5745594501495361
ABL1,0.06311097,0.020091223,0.0353196,0.8576332926750183,0.9989414490854748,1.0976427793502808,0.8576332926750183,0.06404672148438716,2.590914487838745,0.8576332926750183,0.0030375923138034103,3.4935836791992188
ABL2,0.07330428,0.010045611,0.06789065,0.11463560909032822,0.9989414490854748,0.31960970163345337,0.11463560909032822,0.9705739983096381,0.37445297837257385,0.11463560909032822,0.7989534836752553,0.5465251207351685
ABLIM1,0.4125348,0.14512509,0.32783255,0.396417498588562,0.5432550156416964,1.8584375381469727,0.396417498588562,0.09940268329036424,2.362370491027832,0.396417498588562,0.004965812551876611,3.331287145614624
ABLIM2,0.0020033156,0.0,0.011037376,-2.468458652496338,0.9989414490854748,-0.2394392043352127,-2.468458652496338,0.2535402499301493,-1.7929332256317139,-2.468458652496338,0.010271938197071529,-3.078542709350586
ABO,0.0020033156,0.0,0.0,20.93540382385254,0.9989414490854748,0.18904396891593933,20.93540382385254,0.26881270836268395,1.733723521232605,20.93540382385254,0.19046592947997668,1.733723521232605
ABR,0.062443197,0.020091223,0.05206322,0.2698388993740082,0.9989414490854748,0.4442368447780609,0.2698388993740082,0.6983593233905291,0.8404869437217712,0.2698388993740082,0.4127641652432268,1.1987168788909912
ABRA,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
ABRACL,0.39399123,0.07423682,0.3599515,0.15645447373390198,0.9989414490854748,0.8003851175308228,0.15645447373390198,0.5545152163143112,1.1228971481323242,0.15645447373390198,0.23065687863586193,1.616220235824585
ABRAXAS1,0.12982386,0.003348537,0.1181215,0.1448998600244522,0.9989414490854748,0.3516118824481964,0.1448998600244522,0.8174727067688322,0.6427229046821594,0.1448998600244522,0.557163585098467,0.9217493534088135
ABRAXAS2,0.117944576,0.026788296,0.08463427,0.5032292008399963,0.9989414490854748,1.159997582435608,0.5032292008399963,0.16890509709849655,2.059345245361328,0.5032292008399963,0.017635260867262557,2.875150680541992
ABT1,0.22501719,0.030136835,0.18305446,0.3290606439113617,0.8526735599004155,1.4394395351409912,0.3290606439113617,0.20865575148355484,1.918102741241455,0.3290606439113617,0.024615972314131405,2.741611957550049
ABTB1,0.18585648,0.06223244,0.12216134,0.652526319026947,0.3806522876602294,2.121713399887085,0.652526319026947,0.011954171070290658,3.3309667110443115,0.652526319026947,5.46447764192109e-05,4.611799240112305
ABTB2,0.013078286,0.0,0.00441495,1.5729626417160034,0.9989414490854748,0.43087509274482727,1.5729626417160034,0.18263665468112752,2.003096580505371,1.5729626417160034,0.042690474765457384,2.5082807540893555
AC001226.2,0.027882738,0.0,0.024282226,0.20208008587360382,0.9989414490854748,0.20430275797843933,0.20208008587360382,0.9388815115085174,0.42724528908729553,0.20208008587360382,0.7587511995470515,0.6101163029670715
AC004556.3,0.030667298,0.0,0.0,24.892375946044922,0.9989414490854748,1.2216925621032715,24.892375946044922,2.1056186808986983e-08,6.589295387268066,24.892375946044922,3.1883185073544954e-09,6.589295387268066
AC004706.3,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
AC004922.1,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
AC005041.1,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
AC005154.5,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
AC005670.2,0.01775269,0.0,0.013244851,0.42586612701416016,0.9989414490854748,0.26913198828697205,0.42586612701416016,0.7798526877945647,0.706190824508667,0.42586612701416016,0.5147900231825724,0.9912883043289185
AC005702.1,0.006123418,0.0,0.00441495,0.4731733500957489,0.9989414490854748,0.14706169068813324,0.4731733500957489,0.9283660679821275,0.4471379518508911,0.4731733500957489,0.7583250255183446,0.6108198165893555
AC005833.1,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
AC006030.1,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
AC006254.1,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
AC006486.1,0.0013355437,0.0,0.0,20.349960327148438,0.9989414490854748,0.16322776675224304,20.349960327148438,0.39837485376233206,1.4148958921432495,20.349960327148438,0.30662294722596456,1.4148958921432495
AC006538.2,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
AC007040.2,0.0013355437,0.0,0.0,20.349960327148438,0.9989414490854748,0.16322776675224304,20.349960327148438,0.39837485376233206,1.4148958921432495,20.349960327148438,0.30662294722596456,1.4148958921432495
AC007244.1,0.00066777185,0.0,0.0,19.34947967529297,0.9989414490854748,0.13741154968738556,19.34947967529297,0.6034023665009216,1.0,19.34947967529297,0.509499290455027,1.0
AC007325.4,0.008681034,0.0,0.002207475,1.9801431894302368,0.9989414490854748,0.3615095019340515,1.9801431894302368,0.1863153638552873,1.9880738258361816,1.9801431894302368,0.05243613455835811,2.4118900299072266
AC007326.4,0.0013355437,0.0,0.0,20.349960327148438,0.9989414490854748,0.16322776675224304,20.349960327148438,0.39837485376233206,1.4148958921432495,20.349960327148438,0.30662294722596456,1.4148958921432495
AC007998.2,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
AC008676.3,0.0026710874,0.0,0.0,21.350923538208008,0.9989414490854748,0.21486018598079681,21.350923538208008,0.18263665468112752,2.002899169921875,21.350923538208008,0.11906251029123312,2.002899169921875
AC008758.6,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
AC008763.2,0.0013355437,0.0,0.002207475,-0.7255986928939819,0.9989414490854748,0.0775311216711998,-0.7255986928939819,0.9751648897575,-0.3631810247898102,-0.7255986928939819,0.7843384580689555,-0.5669705271720886
AC008770.4,0.045521956,0.020091223,0.028697176,0.6778653264045715,0.9989414490854748,0.7046259641647339,0.6778653264045715,0.26423912317539716,1.7630455493927002,0.6778653264045715,0.052211604299624806,2.413954496383667
AC008878.3,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
AC009070.1,0.0021167868,0.0,0.0,21.014972686767578,0.9989414490854748,0.16322776675224304,21.014972686767578,0.39837485376233206,1.4148958921432495,21.014972686767578,0.30662294722596456,1.4148958921432495
AC009779.4,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
AC010323.1,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
AC010325.1,0.00066777185,0.0,0.0,19.34947967529297,0.9989414490854748,0.13741154968738556,19.34947967529297,0.6034023665009216,1.0,19.34947967529297,0.509499290455027,1.0
AC010422.3,0.00066777185,0.0,0.0,19.34947967529297,0.9989414490854748,0.13741154968738556,19.34947967529297,0.6034023665009216,1.0,19.34947967529297,0.509499290455027,1.0
AC010422.8,0.038453616,0.016742686,0.041942026,-0.1278104931116104,0.9989414490854748,-0.043549396097660065,-0.1278104931116104,0.9912732541986262,-0.3296937346458435,-0.1278104931116104,0.8381577217477397,-0.48805442452430725
AC010522.1,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
AC010547.4,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
AC011043.1,0.007849583,0.0,0.00441495,0.8326988220214844,0.9989414490854748,0.1988590806722641,0.8326988220214844,0.6890813911433622,0.8548303842544556,0.8326988220214844,0.4532949239619664,1.1221883296966553
AC011462.1,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
AC011479.2,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
AC011498.4,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
AC011511.1,0.0060099466,0.0,0.0066224253,-0.14044973254203796,0.9989414490854748,0.08685135841369629,-0.14044973254203796,1.0,-0.1423686146736145,-0.14044973254203796,1.0,-0.2116236537694931
AC013271.1,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
AC013394.1,0.10645076,0.042141214,0.1181215,-0.15866148471832275,0.9989414490854748,-0.2365524023771286,-0.15866148471832275,0.8204202990482774,-0.638305127620697,-0.15866148471832275,0.5386559720624109,-0.951848030090332
AC013717.1,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
AC015802.6,0.07736221,0.0,0.037902184,1.0580857992172241,0.8971337618355489,1.3867348432540894,1.0580857992172241,0.01873587828170305,3.1451618671417236,1.0580857992172241,0.0002880219592326469,4.184555530548096
AC015813.2,0.01719839,0.013394148,0.013244851,0.3797009289264679,0.9989414490854748,0.21848930418491364,0.3797009289264679,0.8318725083126765,0.6157699823379517,0.3797009289264679,0.5931853476488547,0.8595626354217529
AC017083.3,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
AC018362.3,0.0026710874,0.0,0.0066224253,-1.3127846717834473,0.9989414490854748,-0.04222971946001053,-1.3127846717834473,0.6160551521206518,-0.9785833358764648,-1.3127846717834473,0.23978898848870966,-1.5904228687286377
AC018630.2,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
AC022137.3,0.004674403,0.0,0.00441495,0.08257222175598145,0.9989414490854748,0.12091556191444397,0.08257222175598145,1.0,0.07246794551610947,0.08257222175598145,1.0,0.10555117577314377
AC022400.7,0.00066777185,0.0,0.0,19.34947967529297,0.9989414490854748,0.13741154968738556,19.34947967529297,0.6034023665009216,1.0,19.34947967529297,0.509499290455027,1.0
AC022415.3,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
AC023055.1,0.012019893,0.0,0.0066224253,0.8638918995857239,0.9989414490854748,0.31919729709625244,0.8638918995857239,0.5439443598647493,1.139904499053955,0.8638918995857239,0.25889256425454044,1.5396863222122192
AC024592.3,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
AC025283.2,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
AC025287.4,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
AC027796.3,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
AC040162.1,0.05337154,0.0,0.047648266,0.1678101122379303,0.9989414490854748,0.30212393403053284,0.1678101122379303,0.9057231071491212,0.4875616133213043,0.1678101122379303,0.6936224984515967,0.703988790512085
AC048338.2,0.0,0.0,0.0,0.0,0.9989414490854748,0.11159533262252808,0.0,1.0,0.0,0.0,1.0,0.0
