,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,6.04112,-1.934622049331665,False,,,,,,,,,,,,,,,
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.3159075,-1.2378129959106445,False,,,,,,,,,,,,,,,
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,3.0118897,-0.5529987812042236,False,,,,,,,,,,,,,,,
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,1.961169,-1.5618207454681396,False,,,,,,,,,,,,,,,
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.32691312,-2.563199281692505,False,,,,,,,,,,,,,,,
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,1.1012751,0.08529156446456909,True,0.11382226537849373,0.25891012827991144,0.19424325896920105,19.179100981414837,1.3247489400207997,0.12502814829349518,0.13378188014030457,0.29161975384141714,0.0,0.0,0.1939903571334784,0.3679185411671241,0.3511447098170375,0.6721664432993767,3.9359642753051487
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,1.1802654,-1.3770005702972412,False,,,,,,,,,,,,,,,
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,2.0763032,-1.893467903137207,False,,,,,,,,,,,,,,,
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.40360594,-0.8069161176681519,False,,,,,,,,,,,,,,,
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,16.5408,-4.140397548675537,False,,,,,,,,,,,,,,,
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,21.552946,-10.311355590820312,False,,,,,,,,,,,,,,,
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.7209946,-0.7790907621383667,False,,,,,,,,,,,,,,,
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,3.8096256,-1.8444552421569824,False,,,,,,,,,,,,,,,
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,2.408585,-6.1855645179748535,False,,,,,,,,,,,,,,,
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.7888789,-1.220714807510376,False,,,,,,,,,,,,,,,
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,1.3071275,-1.3706631660461426,False,,,,,,,,,,,,,,,
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.5215953,-2.546830892562866,False,,,,,,,,,,,,,,,
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,13.45507,-1.4719197750091553,False,,,,,,,,,,,,,,,
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.59077024,-0.30425024032592773,False,,,,,,,,,,,,,,,
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,6.200075,-2.082709789276123,False,,,,,,,,,,,,,,,
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.23966016,-1.8907511234283447,False,,,,,,,,,,,,,,,
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.6717984,-0.40025758743286133,False,,,,,,,,,,,,,,,
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,2.8933606,-0.30126190185546875,False,,,,,,,,,,,,,,,
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,1.89603,0.7246524691581726,True,0.1445166295239395,0.17065593964030626,0.26401108124767847,10.807876466382028,1.001432620882988,0.2570471465587616,0.12128102779388428,0.40655257140736156,0.0,0.0,0.25241128888971676,0.7367554649761877,0.3645317003548402,0.33785533458710015,2.6331122362906796
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,0.9534347,-0.21746468544006348,False,,,,,,,,,,,,,,,
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.1645022,-0.35972583293914795,False,,,,,,,,,,,,,,,
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.065681145,-5.2326836585998535,False,,,,,,,,,,,,,,,
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,6.348566,0.41636228561401367,True,0.13809978864216124,0.0451710309454475,0.19516360489933135,13.450072544690775,9.50612289905548,0.8838909864425659,0.1348227858543396,0.3180015895816797,0.0,0.0,0.30969944927220117,2.4369678427881194,0.38141644322152796,0.5466151105708236,3.3767940573803705
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,1.3559659,-0.49212539196014404,False,,,,,,,,,,,,,,,
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,0.91387814,-1.1173028945922852,False,,,,,,,,,,,,,,,
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,0.30136994,-0.4837580919265747,False,,,,,,,,,,,,,,,
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.28185478,-0.9745116233825684,False,,,,,,,,,,,,,,,
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.94968355,-0.3627737760543823,False,,,,,,,,,,,,,,,
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.02666476,-5.560399055480957,False,,,,,,,,,,,,,,,
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.09387454,-5.2905192375183105,False,,,,,,,,,,,,,,,
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,1.4370795,0.27785223722457886,True,0.19045326845862912,0.3273925799946634,0.4255344393611145,18.129115354362327,0.5828787696361543,0.12313221395015717,0.09981486946344376,0.3577576615639351,0.0,0.0,0.09719292372581573,0.4526533230387935,0.3056486760876302,0.43652510543464995,2.3581175161069257
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,2.3903024,-0.8792601823806763,False,,,,,,,,,,,,,,,
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,1.7393134,-2.2401442527770996,False,,,,,,,,,,,,,,,
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.12766106,-0.12734520435333252,False,,,,,,,,,,,,,,,
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.6301042,-1.053743600845337,False,,,,,,,,,,,,,,,
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,15.293756,-1.6155860424041748,False,,,,,,,,,,,,,,,
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,2.411058,-1.7449555397033691,False,,,,,,,,,,,,,,,
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.2070818,-0.29644346237182617,False,,,,,,,,,,,,,,,
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,1.5150492,-0.9193530082702637,False,,,,,,,,,,,,,,,
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,0.71936,-0.8727437257766724,False,,,,,,,,,,,,,,,
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.078948274,-2.980961561203003,False,,,,,,,,,,,,,,,
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,6.4477434,-0.9826608896255493,False,,,,,,,,,,,,,,,
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,1.1017649,-0.9587892293930054,False,,,,,,,,,,,,,,,
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.52101415,0.43308258056640625,True,0.3158126400105929,0.8705324696559571,0.3123742647285662,12.486471152365537,0.2189195066690445,0.09564521908760071,0.22572998702526093,0.4218638597384478,0.0,0.0,0.4221652911331889,0.26120475375655794,0.5519509368158619,0.3191237917948823,2.7110717296553437
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.5611259,-0.7617174386978149,False,,,,,,,,,,,,,,,
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.45667064,-2.527346611022949,False,,,,,,,,,,,,,,,
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,3.3149729,-1.023052453994751,False,,,,,,,,,,,,,,,
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.23422612,-4.493239402770996,False,,,,,,,,,,,,,,,
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.0299449,-5.12443208694458,False,,,,,,,,,,,,,,,
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.65916324,-1.5813319683074951,False,,,,,,,,,,,,,,,
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,0.8224135,0.2880432605743408,True,0.048840597764999945,0.25965707532442756,0.3042090849376705,8.57383647258186,2.4260567665100097,0.06351515650749207,0.03534355014562607,0.2746174962367659,0.0,0.0,0.009396973803091504,0.14562478593469605,0.10181243755405062,0.6647759723299216,2.0358991176820145
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.5520921,-0.5996828079223633,False,,,,,,,,,,,,,,,
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.3141951,-0.8423848152160645,False,,,,,,,,,,,,,,,
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.8713825,-0.563403844833374,False,,,,,,,,,,,,,,,
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,0.5917754,0.03891193866729736,True,0.08076489296176238,0.13395915739581915,0.07667106661955632,48.20639364335186,0.8660110071301461,0.19739270210266113,0.17949743568897247,0.42198539741008095,0.0,0.0,0.2784829774553873,0.5206220089425372,0.9320498941273525,0.3217156235843932,6.4649540764063635
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,0.44083962,0.22008013725280762,True,0.11731307746567528,0.29313146499783294,0.20708846099285405,18.917228031070373,1.4475363850593568,0.1376139223575592,0.13475842773914337,0.30025265050702715,0.0,0.0,0.17374312485035887,0.36365646087393305,0.3933252925053239,0.6191176550859919,3.1815726240464723
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,1.7924529,-0.13919544219970703,False,,,,,,,,,,,,,,,
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.6546131,-1.3509504795074463,False,,,,,,,,,,,,,,,
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,1.3338777,-1.3511326313018799,False,,,,,,,,,,,,,,,
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,10.449026,-4.756101131439209,False,,,,,,,,,,,,,,,
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,5.99993,-1.7163760662078857,False,,,,,,,,,,,,,,,
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,3.0083117,0.7585866004228592,True,0.45611288103703507,0.17913254229569783,0.513336991622339,9.995830697993645,1.3319598162174227,0.4693209230899811,0.16384445130825043,0.16925441675751945,0.0,0.0,0.49248311890580065,2.37682009118368,0.5760644040841224,1.515724870518319,1.79172150645372
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,1.0111433,-0.7200914621353149,False,,,,,,,,,,,,,,,
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,2.0649946,-1.831563949584961,False,,,,,,,,,,,,,,,
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.10499865,-1.8187057971954346,False,,,,,,,,,,,,,,,
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,2.0121176,-7.2280683517456055,False,,,,,,,,,,,,,,,
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.010901227,-5.192748069763184,False,,,,,,,,,,,,,,,
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.44487295,-0.31751465797424316,False,,,,,,,,,,,,,,,
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.29687375,-0.8209264278411865,False,,,,,,,,,,,,,,,
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.21011673,-0.37075531482696533,False,,,,,,,,,,,,,,,
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,14.597644,-0.7985267639160156,False,,,,,,,,,,,,,,,
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,4.02761,-0.48070216178894043,False,,,,,,,,,,,,,,,
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.6760616,0.5487390458583832,True,1.5892035703440481,0.6121167733994893,0.36141165695658906,9.958771809508017,0.3675688934326172,0.7165083289146423,0.9210523366928101,0.4338801107787256,0.0,0.0,0.4322620264420577,1.913826523935228,3.426804624754807,0.24132572439113123,2.000043689398855
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.29390743,-0.01899111270904541,False,,,,,,,,,,,,,,,
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.09134158,-0.06086897850036621,False,,,,,,,,,,,,,,,
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,0.73666036,-0.11994731426239014,False,,,,,,,,,,,,,,,
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,1.9277544,-0.5162398815155029,False,,,,,,,,,,,,,,,
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,1.2137256,-0.6830312013626099,False,,,,,,,,,,,,,,,
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.12530266,-1.5951919555664062,False,,,,,,,,,,,,,,,
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,0.68489677,-0.775579571723938,False,,,,,,,,,,,,,,,
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,6.1728406,-0.8120269775390625,False,,,,,,,,,,,,,,,
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,4.6933637,-3.097848892211914,False,,,,,,,,,,,,,,,
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.05672663,-2.675311803817749,False,,,,,,,,,,,,,,,
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,1.3324224,-0.012167572975158691,False,,,,,,,,,,,,,,,
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,1.2581173,-0.2241305112838745,False,,,,,,,,,,,,,,,
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.05414328,0.2875773310661316,True,1.1310140271283589,3.5514187412216063,0.19660738996311725,12.104952645360735,0.03413457456976175,0.06838337332010269,0.931555986404419,0.2021022260564447,0.0,0.0,0.48336041165247856,0.21626505523004041,4.077640608466904,1.292517747064943,3.526466336266422
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.5063239,-1.1903822422027588,False,,,,,,,,,,,,,,,
Ppp1r12b,ENSMUSG00000073557,1,134955942,134754658,-,-0.0325,10.4923315,-3.539823532104492,False,,,,,,,,,,,,,,,
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.2034,0.22839466,-0.7500296831130981,False,,,,,,,,,,,,,,,
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.1671,0.09642854,-0.6942101716995239,False,,,,,,,,,,,,,,,
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0589,2.7120826,0.06785035133361816,True,0.07293396552303852,0.08941017953836901,0.15917620104411448,14.319413093956772,1.0741503274440765,0.18006722629070282,0.07920843362808228,0.3218984584426587,0.0,0.0,0.04795831959898868,0.5049334956661736,0.23162406899741497,0.5275325913137336,4.685548975087728
Camsap2,ENSMUSG00000041570,1,136346104,136268123,-,-0.0506,2.9619238,-1.0285437107086182,False,,,,,,,,,,,,,,,
Ptprc,ENSMUSG00000026395,1,138175708,138062861,-,-0.1792,1.6830925,-0.620952844619751,False,,,,,,,,,,,,,,,
Nek7,ENSMUSG00000026393,1,138620141,138482875,-,-0.0163,1.6420236,-0.9926321506500244,False,,,,,,,,,,,,,,,
2310009B15Rik,ENSMUSG00000079283,1,138856852,138851983,-,0.0117,0.25273556,-2.997748374938965,False,,,,,,,,,,,,,,,
Cdc73,ENSMUSG00000026361,1,143702893,143598800,-,-0.0132,2.5353463,-2.1379764080047607,False,,,,,,,,,,,,,,,
Ro60,ENSMUSG00000018199,1,143777068,143750790,-,-0.0392,1.6997995,-0.6437973976135254,False,,,,,,,,,,,,,,,
Rgs2,ENSMUSG00000026360,1,144004161,143999338,-,-0.0856,0.08676699,0.1990431547164917,True,0.2672810177114389,2.3617690925408716,0.2287622446602553,17.01508544403948,0.18789125730593997,0.04222534969449043,0.2621884047985077,0.1591338096922946,0.0,0.0,0.4623900962661199,0.13218724963731548,1.1230426451255535,2.1729495380599473,2.8295407093653653
Rgs1,ENSMUSG00000026358,1,144249242,144242296,-,0.0133,0.11411794,-2.6559576988220215,False,,,,,,,,,,,,,,,
Odr4,ENSMUSG00000006010,1,150393080,150361305,-,0.0275,0.48923722,-0.8327555656433105,False,,,,,,,,,,,,,,,
Swt1,ENSMUSG00000052748,1,151428455,151367699,-,-0.0426,2.2941964,-0.9211199283599854,False,,,,,,,,,,,,,,,
Rnf2,ENSMUSG00000026484,1,151500955,151458004,-,0.0044,7.29963,-3.981386184692383,False,,,,,,,,,,,,,,,
1700025G04Rik,ENSMUSG00000032666,1,152090125,151852403,-,-0.0181,4.809308,-0.5369645357131958,False,,,,,,,,,,,,,,,
Tsen15,ENSMUSG00000014980,1,152386688,152370735,-,0.0648,0.42834386,-2.273693561553955,False,,,,,,,,,,,,,,,
Smg7,ENSMUSG00000042772,1,152902646,152836995,-,-0.0351,4.1454277,-2.7238237857818604,False,,,,,,,,,,,,,,,
Lamc1,ENSMUSG00000026478,1,153332786,153218922,-,0.0098,4.118221,-1.2031502723693848,False,,,,,,,,,,,,,,,
Dhx9,ENSMUSG00000042699,1,153487660,153455758,-,0.1253,0.737634,-0.32087528705596924,False,,,,,,,,,,,,,,,
Cacna1e,ENSMUSG00000004110,1,154884501,154390731,-,-0.0145,8.741643,0.9855713481083512,True,0.0027928367564196053,0.009372725010341304,0.24559116901635272,26.61546078329098,12.670472642580666,0.06737326830625534,0.0024415473453700542,0.049115045272380906,0.0,0.0,0.0004951395039700013,0.31271681032914567,0.011096499900429928,0.050476599900350416,3.543367312369988
Xpr1,ENSMUSG00000026469,1,155417415,155275701,-,-0.0649,8.312289,-2.714226245880127,False,,,,,,,,,,,,,,,
Qsox1,ENSMUSG00000033684,1,155812889,155776029,-,-0.0365,0.7086754,-0.8874263763427734,False,,,,,,,,,,,,,,,
Cep350,ENSMUSG00000033671,1,155973255,155844964,-,-0.0861,1.2610049,-2.4426419734954834,False,,,,,,,,,,,,,,,
Tor1aip1,ENSMUSG00000026466,1,156036480,156004599,-,-0.0217,1.2968978,-1.71333909034729,False,,,,,,,,,,,,,,,
Soat1,ENSMUSG00000026600,1,156474331,156424525,-,0.0121,0.3292565,-0.8534574508666992,False,,,,,,,,,,,,,,,
Tor3a,ENSMUSG00000060519,1,156674356,156653617,-,-0.0162,2.2389703,-1.1861965656280518,False,,,,,,,,,,,,,,,
Fam20b,ENSMUSG00000033557,1,156719086,156678532,-,0.0026,0.6042839,-0.4722048044204712,False,,,,,,,,,,,,,,,
