,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.10159407,0.8800973147153854,True,2.436207558760465,6.016670862067052,0.5323210687202963,10.385997481899063,0.04416426155716181,0.1395745873451233,1.4932661056518555,0.659576822503797,0.0,0.0,0.4853448262421655,0.37069219915938323,3.576885270918238,0.12392641369707305,1.6935003321221347
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.74640423,-0.39860641956329346,False,,,,,,,,,,,,,,,
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,146.81636,-0.7514704465866089,False,,,,,,,,,,,,,,,
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.25275388,-0.23725688457489014,False,,,,,,,,,,,,,,,
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.44251356,-0.23789656162261963,False,,,,,,,,,,,,,,,
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.059779905,-2.044524908065796,False,,,,,,,,,,,,,,,
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.2571826,-3.144970417022705,False,,,,,,,,,,,,,,,
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,5.9005623,-0.15651309490203857,False,,,,,,,,,,,,,,,
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.25285894,-0.12520647048950195,False,,,,,,,,,,,,,,,
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,2.33295,-0.7286615371704102,False,,,,,,,,,,,,,,,
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.5999849,-0.6424770355224609,False,,,,,,,,,,,,,,,
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,2.250189,-0.8636703491210938,False,,,,,,,,,,,,,,,
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,0.89754534,0.10545772314071655,True,0.04724638078451736,0.11502934129715234,0.12871009294757327,20.621952767787075,1.6099429726600647,0.11755611002445221,0.0851886048913002,0.24328261983052926,0.0,0.0,0.3391100547526945,0.3462468151202286,0.26088810599698076,0.8736801421703997,6.299813083136181
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.9503241,-1.0915839672088623,False,,,,,,,,,,,,,,,
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.29760325,-0.6652703285217285,False,,,,,,,,,,,,,,,
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,2.2554038,-1.636460542678833,False,,,,,,,,,,,,,,,
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.042316277,-8.675450325012207,False,,,,,,,,,,,,,,,
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,1.3223135,-0.23163342475891113,False,,,,,,,,,,,,,,,
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,0.84770197,-0.8330397605895996,False,,,,,,,,,,,,,,,
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.6626673,-0.3309065103530884,False,,,,,,,,,,,,,,,
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.07646288,-1.785327672958374,False,,,,,,,,,,,,,,,
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,3.5397131,-0.8373193740844727,False,,,,,,,,,,,,,,,
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,17.68853,0.6946392953395844,True,0.09727312764180975,0.0068172074962869625,0.09463524921164743,22.32970153584902,26.921544742584228,5.484517574310303,0.261443555355072,0.5842973281768884,0.0,0.0,0.341710580942856,13.62586639433711,0.5857320491280728,0.16422375841868844,6.992508228053593
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,1.0122236,-0.5515774488449097,False,,,,,,,,,,,,,,,
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.4472465,-0.20873796939849854,False,,,,,,,,,,,,,,,
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.3485363,0.25411415100097656,True,0.23550868257817806,0.8333762855773331,0.23706543036293248,17.925497546721672,0.15213919691741468,0.07615456730127335,0.2365138828754425,0.34059265292951213,0.0,0.0,0.3049953812064532,0.2234674396048184,0.6369805817717108,0.4650758127788823,3.7266581412756654
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.6399794,-1.2203567028045654,False,,,,,,,,,,,,,,,
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.3427282,-0.8951808214187622,False,,,,,,,,,,,,,,,
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.59949726,-0.16322028636932373,False,,,,,,,,,,,,,,,
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,0.595658,-0.8112918138504028,False,,,,,,,,,,,,,,,
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,6.283828,-0.6141006946563721,False,,,,,,,,,,,,,,,
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,4.964056,-4.424376487731934,False,,,,,,,,,,,,,,,
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,1.0472215,-0.20944523811340332,False,,,,,,,,,,,,,,,
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,2.027186,-0.5758720636367798,False,,,,,,,,,,,,,,,
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.268913,-1.054703950881958,False,,,,,,,,,,,,,,,
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,2.0676908,-0.25618481636047363,False,,,,,,,,,,,,,,,
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.5712575,-0.952410101890564,False,,,,,,,,,,,,,,,
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,0.9992944,-0.3779860734939575,False,,,,,,,,,,,,,,,
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,1.6063851,-0.436434268951416,False,,,,,,,,,,,,,,,
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,8.687032,-1.1759977340698242,False,,,,,,,,,,,,,,,
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.2774308,-0.4792969226837158,False,,,,,,,,,,,,,,,
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.02043552,0.030482947826385498,True,1.1254485432681045,7.361799050989431,0.16124189217119375,16.40919324316725,0.029555535642430186,0.035580143332481384,1.8509043455123901,0.3512710376807532,0.0,0.0,0.4887302300081816,0.09777594902850202,4.779767060074313,0.4603360967755183,6.721606458340189
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,0.5143431,-0.6219770908355713,False,,,,,,,,,,,,,,,
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,4.0784683,-1.7099549770355225,False,,,,,,,,,,,,,,,
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.3203596,-0.2425847053527832,False,,,,,,,,,,,,,,,
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,1.520195,-2.4958200454711914,False,,,,,,,,,,,,,,,
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,1.6376556,-1.4644882678985596,False,,,,,,,,,,,,,,,
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.24837317,-2.467818260192871,False,,,,,,,,,,,,,,,
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,0.9569553,0.3112425208091736,True,0.1718733482527772,0.3331230183229655,0.2582026339490904,11.11575762905261,0.4800345557928085,0.12705372273921967,0.12505950033664703,0.3589058972761424,0.0,0.0,0.2043428741842287,0.37665270015841795,0.3353546243803255,0.41509801908880317,2.814073064644213
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,1.4425902,-1.375169038772583,False,,,,,,,,,,,,,,,
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,1.9558378,-1.3454394340515137,False,,,,,,,,,,,,,,,
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.460133,-0.5542218685150146,False,,,,,,,,,,,,,,,
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,5.286977,-6.093767166137695,False,,,,,,,,,,,,,,,
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,21.173275,-6.1549506187438965,False,,,,,,,,,,,,,,,
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.44720417,-0.3682476282119751,False,,,,,,,,,,,,,,,
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,4.18828,-1.2725577354431152,False,,,,,,,,,,,,,,,
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,2.7652912,-4.75252103805542,False,,,,,,,,,,,,,,,
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.74753416,-0.2542083263397217,False,,,,,,,,,,,,,,,
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,1.2002199,-2.041059732437134,False,,,,,,,,,,,,,,,
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.31226522,-1.1864302158355713,False,,,,,,,,,,,,,,,
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,13.909914,-2.2852940559387207,False,,,,,,,,,,,,,,,
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.52498096,-0.33015263080596924,False,,,,,,,,,,,,,,,
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,5.9209204,-2.1916027069091797,False,,,,,,,,,,,,,,,
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.21204798,-0.6883854866027832,False,,,,,,,,,,,,,,,
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.31703103,-0.2553907632827759,False,,,,,,,,,,,,,,,
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,2.234086,0.6543883085250854,True,0.18498391112108037,0.08581665735531521,0.18285016565042275,21.05484870723469,2.9562262211243313,0.7611489295959473,0.3181581497192383,0.32892345503256604,0.0,0.0,0.3935536684844592,2.0756738663049656,0.6974109057176473,0.49217494679393164,4.791616965261909
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,1.7757984,0.8982860893011093,True,0.19785880282199772,0.26846898750480186,0.43799178433228647,11.137068920769353,2.2861596206823984,0.33137038350105286,0.17474082112312317,0.5423866322054085,0.0,0.0,0.20141024523385037,0.7623769013103956,0.3846618231257488,0.155968022630444,1.805800297546613
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,1.5211161,-0.028836965560913086,False,,,,,,,,,,,,,,,
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.15576898,-0.5115346908569336,False,,,,,,,,,,,,,,,
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.05215517,-3.9958319664001465,False,,,,,,,,,,,,,,,
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,5.1860805,0.506504625082016,True,0.114705118995433,0.046356474838162506,0.22409690491142042,14.288462133454289,10.677672004699705,0.8574573397636414,0.12447084486484528,0.3976136269276435,0.0,0.0,0.33643064169772774,2.3030592974909965,0.35651853131451483,0.2559126627245425,2.734963222821156
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,1.2740194,-0.7932406663894653,False,,,,,,,,,,,,,,,
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,1.059309,-0.8734625577926636,False,,,,,,,,,,,,,,,
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,0.59008163,-0.4581505060195923,False,,,,,,,,,,,,,,,
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.2635297,-2.3165805339813232,False,,,,,,,,,,,,,,,
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.36873618,-0.33614206314086914,False,,,,,,,,,,,,,,,
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.015554341,-1.1737029552459717,False,,,,,,,,,,,,,,,
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.0737747,-3.3913440704345703,False,,,,,,,,,,,,,,,
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,0.8363891,-0.9816756248474121,False,,,,,,,,,,,,,,,
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,2.9670372,-0.0584101676940918,False,,,,,,,,,,,,,,,
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,0.9986594,-3.684253692626953,False,,,,,,,,,,,,,,,
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.16994628,-0.13234472274780273,False,,,,,,,,,,,,,,,
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.5771471,-0.49148035049438477,False,,,,,,,,,,,,,,,
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,15.466149,-0.532127857208252,False,,,,,,,,,,,,,,,
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,1.883194,-0.2389894723892212,False,,,,,,,,,,,,,,,
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.11135137,-0.18416452407836914,False,,,,,,,,,,,,,,,
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,0.85902184,0.4115138053894043,True,0.46165326779126803,0.5441956594842138,0.48017497573930895,17.164055272879573,0.3972349043190479,0.19300846755504608,0.22957827150821686,0.32770367709902104,0.0,0.0,0.3702795850325592,0.6702421508158284,0.7370552674963557,0.5334562337351664,2.081661154914883
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,0.6850092,-0.31045687198638916,False,,,,,,,,,,,,,,,
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.06856781,-0.23878657817840576,False,,,,,,,,,,,,,,,
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,3.6461728,-1.2297205924987793,False,,,,,,,,,,,,,,,
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,2.715457,-0.47484850883483887,False,,,,,,,,,,,,,,,
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.56197524,0.699212521314621,True,0.3611039193338963,0.7690771105959618,0.3390232695479063,11.188222169721634,0.2155540933459997,0.12543858587741852,0.2749645411968231,0.5775419188598407,0.0,0.0,0.3789748680697948,0.26711970211012603,0.7483780041401242,0.16340412605160906,2.714478169524796
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.15401973,0.07943326234817505,True,0.05189469306268916,0.6408486643562799,0.23257215065418843,7.880779302245465,1.3027211153507234,0.03145295009016991,0.041165586560964584,0.20548366060040177,0.0,0.0,0.13621788080875014,0.07666930089064085,0.13326310796727392,1.0649546738650992,1.9401756628344557
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.4324737,-1.7101292610168457,False,,,,,,,,,,,,,,,
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,3.141663,-0.7878518104553223,False,,,,,,,,,,,,,,,
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.14358425,-0.9592281579971313,False,,,,,,,,,,,,,,,
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.022146992,-4.469144344329834,False,,,,,,,,,,,,,,,
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.19859585,-0.8262412548065186,False,,,,,,,,,,,,,,,
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,0.8723615,0.6446585953235626,True,0.03265684839482783,0.185814058048078,0.2009350990157927,11.946049515759066,2.1697187018394475,0.06775801628828049,0.04208099842071533,0.2734268428297308,0.0,0.0,0.008303305962559248,0.15450935555898018,0.11333225476394954,0.6366720858980633,2.8648374397844925
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.5290499,0.10709106922149658,True,0.5634989776494859,0.9016024823817254,0.37007988477450465,16.08164112306787,0.1993728031218052,0.14004096388816833,0.3318875730037689,0.32474368850835766,0.0,0.0,0.4168016319383982,0.4851397951731585,1.4176182731472213,0.4826575369942149,2.503407217693601
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.2324811,-1.0589163303375244,False,,,,,,,,,,,,,,,
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.42402294,-0.35520267486572266,False,,,,,,,,,,,,,,,
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,0.59788245,0.5370068252086639,True,0.21193735528010693,0.32388708370724384,0.17002710316849168,23.119006365369504,0.31370782569050787,0.18736934661865234,0.28221169114112854,0.5198019407217593,0.0,0.0,0.39596332915655974,0.5254778791638337,1.013864176026706,0.20657859712924048,4.428876111669125
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,0.4027607,-0.19645774364471436,False,,,,,,,,,,,,,,,
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,1.7224655,-0.11219215393066406,False,,,,,,,,,,,,,,,
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.42542192,0.563313215970993,True,0.23422335665152128,0.9999588046980137,0.41787918116531264,10.807391153165222,0.2759112413227558,0.08404582738876343,0.14392909407615662,0.33178661629919626,0.0,0.0,0.21928364222599267,0.20894654982915803,0.4153437863328847,0.51610130206301,1.7125777960939788
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,1.2050312,-0.918926477432251,False,,,,,,,,,,,,,,,
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,20.191322,-5.396679401397705,False,,,,,,,,,,,,,,,
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,5.818755,-2.2333004474639893,False,,,,,,,,,,,,,,,
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,3.7282326,0.7157923877239227,True,1.0794364245964925,0.1496251080638649,0.5452185762632007,7.981702413484138,1.9360152268409732,2.0358059406280518,0.4889681339263916,0.36181052497757793,0.0,0.0,0.4849685596723416,5.187784774805003,1.1536168747035593,0.33669111029929255,1.54957347014397
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.74631244,-0.05789315700531006,False,,,,,,,,,,,,,,,
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,2.4077673,-0.7948595285415649,False,,,,,,,,,,,,,,,
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.083924375,-0.48779189586639404,False,,,,,,,,,,,,,,,
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,3.6111908,-5.679172992706299,False,,,,,,,,,,,,,,,
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.0073432615,-1.5695230960845947,False,,,,,,,,,,,,,,,
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.529519,-0.058571577072143555,False,,,,,,,,,,,,,,,
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.2132737,-0.5521246194839478,False,,,,,,,,,,,,,,,
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.23744573,-0.5799720287322998,False,,,,,,,,,,,,,,,
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,12.554583,0.7081809639930725,True,0.11383777703351712,0.01769317765973255,0.2149999099662501,21.93078677345196,17.062654209136962,2.385908842086792,0.14682383835315704,0.3580398725159577,0.0,0.0,0.28660202150082037,6.794719012265289,0.32099232678141054,0.39029567026560974,3.4780584103438823
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,1.4396784,0.2018541693687439,True,0.03014725119190174,0.0795639641801522,0.3187081886452582,13.842679538372968,8.32670602440834,0.13132280111312866,0.02732374146580696,0.3156543735241905,0.0,0.0,4.620837411469153e-06,0.31270016275355933,0.07285833279281084,0.4841666340854035,1.5918889363424908
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.5127066,0.837621346116066,True,0.7934116698122297,0.4175660552411088,0.18234492931811394,20.57298951738964,0.28967524230480196,0.7419139742851257,1.2101633548736572,0.40300780531692176,0.0,0.0,0.4660787019401619,1.9392051877001775,3.4743056122598976,0.335295982409657,3.859793349299841
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.37973568,-0.51407790184021,False,,,,,,,,,,,,,,,
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.043426547,-0.26494300365448,False,,,,,,,,,,,,,,,
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,0.49197504,-0.017731785774230957,False,,,,,,,,,,,,,,,
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,1.665245,-0.3646104335784912,False,,,,,,,,,,,,,,,
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,1.1830236,-0.048831820487976074,False,,,,,,,,,,,,,,,
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.06857025,-1.3696722984313965,False,,,,,,,,,,,,,,,
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,0.5756396,0.02838987112045288,True,0.22115821073486566,0.5137942461362205,0.2972015457427369,11.493394205506144,0.3323234912753106,0.10794683545827866,0.15104342997074127,0.27356273460626224,0.0,0.0,0.3986719970670013,0.337611643033698,0.4244321880155596,0.735731692695396,2.628906498586835
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,5.5975266,-0.36640000343322754,False,,,,,,,,,,,,,,,
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,4.6768107,-5.6142754554748535,False,,,,,,,,,,,,,,,
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.044885,-1.900721788406372,False,,,,,,,,,,,,,,,
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,0.8181832,0.6416310369968414,True,0.4420097261972029,0.45092880849288525,0.4420194091537805,13.612400988724254,0.4911055639386177,0.2671491503715515,0.257028192281723,0.3415306543064061,0.0,0.0,0.3968066153527402,0.7816787659481644,0.7914267665353314,0.4672275018995409,2.0320279504114778
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,0.86625654,0.44091928005218506,True,0.16710710244992305,0.30331386120032244,0.27423131771204073,13.28067019803622,0.5340889638662338,0.15854249894618988,0.1402600258588791,0.3445536648141379,0.0,0.0,0.2677926615654618,0.4208472297666337,0.41102030484712326,0.45105950516562016,2.7778363205968386
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.042036217,-0.24537837505340576,False,,,,,,,,,,,,,,,
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.5420991,-1.3090379238128662,False,,,,,,,,,,,,,,,
Ppp1r12b,ENSMUSG00000073557,1,134955942,134754658,-,-0.0325,13.3445425,-5.32448148727417,False,,,,,,,,,,,,,,,
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.2034,0.26699337,-0.7842029333114624,False,,,,,,,,,,,,,,,
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.1671,0.10804474,-0.2842726707458496,False,,,,,,,,,,,,,,,
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0589,2.0126972,0.2830509543418884,True,0.07719930913187939,0.12045000444465422,0.21260180360803596,14.553198204786767,1.0492799735069276,0.16161565482616425,0.07277695089578629,0.3642495465917046,0.0,0.0,0.07997291835393244,0.4563645465522646,0.21462396845414206,0.43114954901704095,3.738553573422856
Camsap2,ENSMUSG00000041570,1,136346104,136268123,-,-0.0506,1.3172764,-1.096205711364746,False,,,,,,,,,,,,,,,
Ptprc,ENSMUSG00000026395,1,138175708,138062861,-,-0.1792,1.3808321,-6.64644718170166,False,,,,,,,,,,,,,,,
Nek7,ENSMUSG00000026393,1,138620141,138482875,-,-0.0163,1.7635512,0.3500983715057373,True,0.18521500841265529,0.06386351447795617,0.10159401195332982,30.075199669168516,0.9283225625753404,0.6250597238540649,0.3130945861339569,0.2935906790863723,0.0,0.0,0.2859702829224732,2.223480405866197,1.2749115773316086,0.5391560787940127,7.210815748134193
2310009B15Rik,ENSMUSG00000079283,1,138856852,138851983,-,0.0117,0.22101441,-3.387237548828125,False,,,,,,,,,,,,,,,
Cdc73,ENSMUSG00000026361,1,143702893,143598800,-,-0.0132,2.5380545,-1.2070646286010742,False,,,,,,,,,,,,,,,
Ro60,ENSMUSG00000018199,1,143777068,143750790,-,-0.0392,0.6781987,-0.6063696146011353,False,,,,,,,,,,,,,,,
Rgs2,ENSMUSG00000026360,1,144004161,143999338,-,-0.0856,0.08474978,-0.22666120529174805,False,,,,,,,,,,,,,,,
Rgs1,ENSMUSG00000026358,1,144249242,144242296,-,0.0133,0.066752166,-0.6037229299545288,False,,,,,,,,,,,,,,,
